科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付其他与经营活动有关的现金,"44,608,241.86","56,849,256.37","80,406,054.39","10,475,410.96","22,569,797.73","31,835,908.50","83,121,835.25","20,359,849.11","31,845,868.93","42,576,096.24","83,494,842.33","8,456,682.46","21,490,167.66","33,869,276.95","96,634,923.57","12,834,457.20","24,561,292.50","38,364,400.55","100,626,831.87","12,005,555.17","25,889,982.94","41,054,278.25","106,479,860.53","16,493,081.90","35,577,046.25","58,143,212.48","138,148,166.64","16,493,919.42","47,709,246.45","68,820,618.07","147,273,949.36","22,262,475.94","48,584,862.15","79,372,095.81","142,364,259.64","25,466,723.93"
筹资活动现金流入小计,"217,360,000.00","184,600,000.00","346,979,648.50","115,082,086.94","815,104,000.00","870,931,572.41","961,632,660.00","140,210,928.25","307,915,200.00","557,973,717.31","592,400,000.00","92,000,000.00","130,441,500.00","348,441,500.00","419,241,500.00","115,800,000.00","261,800,000.00","374,800,000.00","405,110,245.33","162,000,000.00","338,000,000.00","422,000,000.00","775,000,000.00","823,259,987.60","823,259,987.60","875,259,987.60","1,036,052,440.44","66,000,000.00","106,000,000.00","217,000,000.00","350,000,000.00","90,000,000.00","141,000,000.00","402,000,000.00","568,000,000.00","90,000,000.00"
经营活动现金流出小计,"532,256,664.07","345,820,117.72","567,799,248.35","143,455,564.84","298,957,272.17","443,985,911.38","748,658,009.25","167,907,016.45","349,248,124.67","499,901,933.29","600,232,778.23","172,678,832.30","402,534,400.82","618,911,309.55","772,944,803.83","229,669,576.25","474,068,646.53","683,420,579.61","888,756,022.70","305,838,802.03","467,755,468.80","708,366,087.39","1,050,809,665.69","258,700,333.73","562,313,612.28","805,128,439.52","1,255,084,142.91","382,303,102.78","783,325,315.94","1,110,151,345.96","1,314,050,088.38","378,822,295.85","846,798,305.72","1,060,567,903.54","1,363,537,397.15","442,497,468.05"
偿还债务支付的现金,"198,228,458.54","227,056,309.26","199,843,109.99","43,000,000.00","250,000,000.00","378,000,000.00","433,000,000.00","132,000,000.00","319,000,000.00","587,700,000.00","645,700,000.00","99,700,000.00","130,700,000.00","338,700,000.00","368,700,000.00","110,800,000.00","275,600,000.00","388,600,000.00","418,600,000.00","172,000,000.00","348,000,000.00","410,000,000.00","748,000,000.00","28,000,000.00","61,194,500.00","145,194,500.00","353,389,000.00","1,000,000.00","44,194,500.00","133,194,500.00","239,194,500.00","72,389,000.00","72,389,000.00","332,416,500.00","498,416,500.00","91,555,600.00"
经营活动产生的现金流量净额,"87,947,316.01","144,978,494.43","65,646,867.56","8,031,714.32","-62,895,282.79","-49,774,017.21","-56,000,421.11","-15,900,628.11","-22,968,103.08","21,309,662.33","71,737,809.11","-6,134,802.73","25,355,942.55","1,873,324.88","28,695,110.63","528,800.80","65,534,463.73","80,658,025.96","84,310,651.81","34,958,009.95","72,058,014.76","83,970,114.86","180,895,581.82","22,718,543.01","43,461,407.43","83,833,628.33","131,198,682.36","2,784,481.14","54,201,660.51","102,299,444.06","159,256,469.91","58,471,053.46","65,813,303.50","190,417,994.49","235,128,109.46","-37,941,763.23"
分配股利、利润或偿还利息支付的现金,"25,756,933.25","20,173,612.00","14,855,893.29","6,201,217.91","10,427,453.07","17,644,733.06","26,212,640.51","7,058,996.80","23,564,681.87","30,450,301.07","39,134,762.60","5,236,413.38","16,733,751.29","22,104,969.77","29,491,581.40","5,626,788.44","18,788,969.62","24,737,746.29","36,093,443.33","5,685,109.45","25,919,109.35","32,075,179.10","41,161,701.37","4,864,765.44","30,700,511.33","34,336,684.34","40,343,964.11","3,858,129.51","20,500,283.36","24,996,608.36","29,835,073.65","4,674,284.05","24,327,394.13","30,332,784.69","36,862,759.40","5,274,950.53"
收回投资收到的现金,,,,,,,,,,,,,,,,"18,000,000.00","38,000,000.00","38,000,000.00","38,419,852.05",,,,,,,,"94,805,775.34",,,,,,,,,
支付其他与筹资活动有关的现金,,,,"161,409.66","5,257,633.22","19,504,782.24","15,516,039.83","6,987,426.69","13,974,853.38","20,969,188.32","27,963,523.26","6,997,434.94","14,104,269.88","21,123,818.42","27,962,766.96","7,087,048.54","9,817,919.62","9,817,919.62","9,481,264.06",,,,,"1,940,000.00","2,040,000.00","2,040,000.00","120,440,000.00",,,,,,,,"69,550,000.00",
取得投资收益收到的现金,,,,,,,,,,,,,,,"595,347.94",,,,,,,,,,"74,794.52","126,871.23",,,,,,,,,,
筹资活动现金流出小计,"223,985,391.79","247,229,921.26","214,699,003.28","49,362,627.57","265,685,086.29","415,149,515.30","474,728,680.34","146,046,423.49","356,539,535.25","639,119,489.39","712,798,285.86","111,933,848.32","161,538,021.17","381,928,788.19","426,154,348.36","123,513,836.98","304,206,889.24","423,155,665.91","464,174,707.39","177,685,109.45","373,919,109.35","442,075,179.10","789,161,701.37","34,804,765.44","93,935,011.33","181,571,184.34","514,172,964.11","4,858,129.51","64,694,783.36","158,191,108.36","269,029,573.65","77,063,284.05","96,716,394.13","362,749,284.69","604,829,259.40","96,830,550.53"
处置固定资产、无形资产和其他长期资产收回的现金净额,"3,310,797.73","1,067,125.84","108,575.74","70,530.00","123,257.00","123,257.00","2,459,774.48","19,100.00","24,900.00","28,232.40","7,850,602.04",,"156,040.00","453,489.00","1,727,105.23","3,388.00","28,009.50","35,409.50","596,843.07","151,950.00","175,810.00","180,010.00","2,216,750.48",,"597,780.00","870,360.00","2,884,010.06","1,811,915.36","2,077,223.43","2,084,604.43","5,131,266.68","56,430.00","134,020.00","798,351.70","1,240,403.16","244,000.00"
筹资活动产生的现金流量净额,"-6,625,391.79","-62,629,921.26","132,280,645.22","65,719,459.37","549,418,913.71","455,782,057.11","486,903,979.66","-5,835,495.24","-48,624,335.25","-81,145,772.08","-120,398,285.86","-19,933,848.32","-31,096,521.17","-33,487,288.19","-6,912,848.36","-7,713,836.98","-42,406,889.24","-48,355,665.91","-59,064,462.06","-15,685,109.45","-35,919,109.35","-20,075,179.10","-14,161,701.37","788,455,222.16","729,324,976.27","693,688,803.26","521,879,476.33","61,141,870.49","41,305,216.64","58,808,891.64","80,970,426.35","12,936,715.95","44,283,605.87","39,250,715.31","-36,829,259.40","-6,830,550.53"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,"-71,461.85",,,"-431,743.15","-550,937.40","-1,157,694.18","-1,820,211.96","-96,596.74","-188,922.73","489,715.27","231,416.82","-12,245.91","492,771.13","1,082,231.50","2,252,405.24","1,270,369.54","1,481,377.94","733,760.71","969,310.89","1,252,030.77","1,930,427.13","-1,174,633.58","-1,782,202.70","-2,989,995.63","-3,404,127.62","-1,124,650.23","-193,809.24","2,166,239.59","-1,569,539.30"
收到其他与投资活动有关的现金,,"9,489,000.00","31,422,300.00",,"23,802,006.00","27,002,006.00",,,,,"13,261,400.00",,,"29,391.78","1,761,000.00","419,852.05","419,852.05","419,852.05","4,980,000.00",,,,"6,037,907.00",,"50,000,000.00","54,000,000.00","104,921,750.80",,,,"23,082,141.00",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,310,797.73","10,556,125.84","31,530,875.74","70,530.00","23,925,263.00","27,125,263.00","2,459,774.48","19,100.00","24,900.00","28,232.40","21,112,002.04",,"156,040.00","482,880.78","4,083,453.17","18,423,240.05","38,447,861.55","38,455,261.55","43,996,695.12","151,950.00","175,810.00","180,010.00","8,254,657.48",,"50,672,574.52","54,997,231.23","202,611,536.20","1,811,915.36","2,077,223.43","2,084,604.43","28,213,407.68","56,430.00","134,020.00","798,351.70","1,240,403.16","244,000.00"
五、现金及现金等价物净增加额,"51,730,401.36","6,507,959.72","23,726,980.64","20,941,210.40","389,861,845.92","205,588,698.10","258,570,344.31","-34,849,943.15","-95,069,163.89","-94,156,247.69","-85,565,589.55","-47,370,047.43","-98,314,349.95","-144,788,211.94","-82,183,719.49","-29,443,350.97","-6,793,969.19","-24,476,998.57","-20,427,222.48","5,405,942.98","16,422,962.64","27,492,914.57","81,763,259.98","784,054,868.59","592,459,927.72","402,677,127.00","258,670,963.43","-4,335,624.59","-29,521,194.41","-21,947,328.90","29,648,196.16","-9,458,908.84","-36,334,774.16","-17,381,282.45","-6,778,565.64","-100,584,714.21"
购建固定资产、无形资产和其他长期资产支付的现金,"23,413,320.59","54,974,439.29","181,929,401.88","52,791,369.79","67,950,405.60","127,714,935.80","174,792,988.72","13,060,036.95","23,501,625.56","34,348,370.34","57,585,371.69","20,750,458.98","41,572,117.15","65,836,917.45","89,952,838.19","40,492,632.11","48,859,120.50","75,466,036.99","69,532,861.44","14,511,678.65","20,973,984.27","29,050,596.72","38,252,127.49","8,498,274.52","117,630,791.21","190,104,546.71","255,738,062.23","72,004,318.71","105,258,861.41","162,686,266.33","215,130,312.15","63,608,980.63","123,156,053.30","183,994,434.71","179,598,958.45","54,486,861.15"
期初现金及现金等价物余额,"14,844,078.90","66,574,480.26","73,082,439.98","120,812,410.82","96,809,420.62","96,809,420.62","96,809,420.62","355,379,764.93","355,379,764.93","355,379,764.93","355,379,764.93","269,814,175.38","269,814,175.38","269,814,175.38","269,814,175.38","187,630,455.89","187,630,455.89","187,630,455.89","187,630,455.89","167,203,233.41","167,203,233.41","167,203,233.41","167,203,233.41","248,966,493.39","295,765,494.19","295,765,494.19","264,575,617.77","523,246,581.20","523,246,581.20","523,246,581.20","523,246,581.20","552,894,777.36","552,894,777.36","552,894,777.36","552,894,777.36","546,116,211.72"
投资支付的现金,,,,,,,,,,,,,,,,,,,"20,125,000.00",,,"9,783,839.71","56,243,520.00","20,102,000.00","20,102,000.00","146,707,300.00","315,532,700.00",,"20,671,800.00","20,671,800.00","20,671,800.00","13,910,000.00","22,285,000.00","63,660,100.00","28,885,100.00",
期末现金及现金等价物余额,"66,574,480.26","73,082,439.98","96,809,420.62","141,753,621.22","486,671,266.54","302,398,118.72","355,379,764.93","320,529,821.78","260,310,601.04","261,223,517.24","269,814,175.38","222,444,127.95","171,499,825.43","125,025,963.44","187,630,455.89","158,187,104.92","180,836,486.70","163,153,457.32","167,203,233.41","172,609,176.39","183,626,196.05","194,696,147.98","248,966,493.39","1,033,021,361.98","888,225,421.91","698,442,621.19","523,246,581.20","518,910,956.61","493,725,386.79","501,299,252.30","552,894,777.36","543,435,868.52","516,560,003.20","535,513,494.91","546,116,211.72","445,531,497.51"
