科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"10,205,727.16","16,513,856.01","20,202,905.73","12,117,736.93","18,669,644.85","25,015,340.18","8,281,953.26","14,711,201.89","23,765,716.23","33,979,641.89","15,857,824.32","28,425,427.94","42,327,888.75","67,534,681.69","18,772,296.24","37,979,909.02","55,657,514.34","83,946,895.50","33,736,526.34","64,948,805.90","99,096,610.00","133,385,586.95","43,257,295.79","82,411,982.76","122,384,239.68","179,397,369.49","71,410,829.81","138,479,082.11","204,179,093.57","287,079,083.98","79,733,854.97","147,408,832.46","215,378,174.52"
取得借款收到的现金,"40,200,000.00","59,000,000.00","22,000,000.00",,,,,"20,424,392.50","20,424,392.50","76,032,115.39","15,000,000.00","18,597,471.21","127,421,507.21","197,663,664.59","57,296,380.00","173,995,433.00","314,157,551.83","686,173,057.71","136,427,473.52","154,427,473.52","403,275,866.11","556,558,439.11","330,551,768.30","509,414,819.47","938,801,064.83","1,431,519,554.45","524,192,620.34","753,441,007.35","1,650,390,361.79","1,733,980,361.79","897,340,000.00","1,425,061,965.93","2,660,648,567.59"
支付的各项税费,"4,488,591.55","10,713,052.58","12,480,051.28","7,501,720.82","14,106,478.56","14,113,874.82","2,104,936.07","5,601,955.15","10,478,465.54","12,510,325.97","5,354,320.59","12,306,409.84","18,070,057.14","24,425,670.08","8,357,634.41","17,085,232.96","24,470,663.38","29,135,369.57","20,991,204.74","40,077,811.80","47,216,882.65","67,533,246.71","22,895,611.71","45,637,168.12","60,995,356.52","82,561,341.41","46,487,266.51","90,112,147.97","125,747,125.15","165,137,582.53","41,265,218.37","79,692,026.60","105,164,416.17"
收到其他与筹资活动有关的现金,"21,000,000.00","5,000,000.00","5,317,786.34","4,471,751.16","4,471,751.16","8,692,485.57","1,560,378.56","1,992,204.09","2,131,680.07","18,157,324.04","492,613.91","1,793,201.32","2,651,651.23","13,993,854.54","1,352,020.72","4,035,178.78","2,502,585.89","16,814,393.51","1,396,040.72","3,405,378.79","2,609,264.00","3,229,329.00",,,,,"11,558,994.14","61,207,049.60","61,387,426.97","110,320,000.00",,"123,000,000.00","294,850,468.00"
支付其他与经营活动有关的现金,"5,840,762.64","11,092,442.77","17,782,257.20","6,685,907.68","12,237,758.35","16,292,503.39","5,469,176.87","10,697,896.95","20,739,944.99","20,579,734.96","28,641,854.96","39,284,273.63","70,848,736.65","74,451,535.85","26,189,162.62","32,154,164.24","70,411,123.09","246,071,031.76","51,452,145.62","80,086,958.92","125,411,714.60","189,329,006.47","72,605,717.34","101,391,950.80","78,558,891.82","154,580,142.69","61,787,119.51","90,176,131.50","141,776,032.55","188,214,896.60","165,905,815.75","260,152,948.61","389,995,779.17"
筹资活动现金流入小计,"71,200,000.00","64,000,000.00","42,615,386.34","4,471,751.16","4,471,751.16","723,854,021.57","1,560,378.56","22,416,596.59","22,556,072.57","97,189,439.43","15,492,613.91","23,120,672.53","132,803,158.44","214,387,519.13","58,648,400.72","178,030,611.78","316,660,137.72","842,987,451.22","137,823,514.24","157,832,852.31","408,585,130.11","576,830,168.11","333,551,768.30","519,714,819.47","949,101,064.83","2,122,219,550.94","535,751,614.48","817,648,056.95","1,714,777,788.76","2,148,500,361.79","907,417,210.00","1,563,389,175.93","2,970,826,245.59"
经营活动现金流出小计,"168,557,670.99","242,479,017.49","205,731,024.98","109,393,486.60","206,217,182.83","258,331,345.98","71,162,527.63","130,764,766.04","218,644,091.22","316,388,330.16","123,403,257.32","207,718,016.66","326,628,452.69","425,690,878.53","117,088,885.85","229,143,296.47","345,394,762.35","681,297,724.47","165,104,624.32","367,721,509.03","591,069,352.54","874,979,811.75","351,615,175.21","542,156,283.21","790,587,175.42","1,511,125,984.90","608,203,384.16","1,091,413,386.15","1,689,992,353.44","2,420,795,829.36","788,849,204.57","1,633,073,370.11","2,645,996,216.30"
偿还债务支付的现金,,"84,200,000.00","15,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00",,,,"21,000,000.00","10,381,634.59","47,945,834.59","142,396,634.59","198,487,515.29","54,654,129.54","113,674,284.28","204,000,804.28","612,579,785.22","188,563,213.52","286,310,413.52","355,423,546.52","385,819,205.07","96,182,672.60","139,669,807.17","344,043,944.89","514,023,538.23","186,416,234.84","571,185,323.08","1,267,348,704.82","1,542,958,036.13","220,629,446.49","565,730,325.40","1,543,811,150.19"
经营活动产生的现金流量净额,"-10,408,302.21","75,449,602.29","35,466,160.91","27,760,794.98","11,748,463.85","54,463,968.57","-14,374,070.29","2,537,058.54","10,646,124.85","32,736,117.53","-23,338,647.52","-4,101,792.26","-4,191,910.20","62,808,950.24","-44,176,240.07","-52,347,822.39","-53,153,364.61","-124,372,464.30","-27,276,667.93","-41,024,020.60","-103,817,137.47","-16,987,760.57","-228,034,390.92","-187,847,438.33","-181,405,645.80","-209,420,753.35","-104,665,984.65","-14,107,980.41","73,661,730.01","179,011,422.34","-92,227,505.43","-185,249,336.06","-295,097,677.94"
分配股利、利润或偿还利息支付的现金,"236,075.00","2,256,323.00","620,217.00","148,945.50","30,148,945.50","30,148,945.50",,"30,157,157.46","33,222,632.06","34,271,771.53","4,922,059.43","25,354,737.03","26,354,732.58","29,573,174.24","1,744,570.23","3,894,343.59","6,848,828.64","12,157,840.11","3,536,517.68","4,517,231.65","6,113,998.71","10,592,862.27","17,925,866.55","39,663,400.66","50,540,793.47","86,701,916.11","18,361,624.19","51,891,405.18","72,261,335.38","101,212,338.21","38,947,382.59","64,072,103.29","97,238,378.39"
收回投资收到的现金,,"510,000.00","1,053,500.00",,,,,,"1,042,680.61","454,200.00",,,,,,,,,,,,,,,,"46,562,134.36","4,751,525.80","4,751,525.80","4,751,525.80","4,751,525.80",,,"11,495,230.97"
支付其他与筹资活动有关的现金,"21,857,961.00","12,110,599.70","6,600,000.00",,,,"4,530,210.61","6,672,004.10","8,909,288.51","4,552,000.00",,,,"2,920,078.30","129,812.92","665,720.00","942,311.11","1,492,000.00","117,750.00","220,500.00","323,250.00","4,292,350.00","30,000.00",,"1,251,838.33","203,575,358.87","119,436,200.00","140,537,973.58","140,537,973.58","140,537,973.58","45,744,015.83","160,228,382.11","236,258,791.31"
取得投资收益收到的现金,,,,,,,,,"84,006.20","-24,834.37",,,,,,,,,,,,"1,163,392.76","2,105,759.05","2,105,759.05","3,872,134.36","55,620,741.57","3,118,381.20","3,372,381.20","3,442,113.53","3,442,113.53","3,491,310.46","3,491,310.46","3,611,736.86"
筹资活动现金流出小计,"22,094,036.00","98,566,922.70","22,220,217.00","22,148,945.50","52,148,945.50","52,148,945.50","4,530,210.61","36,829,161.56","42,131,920.57","59,823,771.53","15,303,694.02","73,300,571.62","168,751,367.17","230,980,767.83","56,528,512.69","118,234,347.87","211,791,944.03","626,229,625.33","192,217,481.20","291,048,145.17","361,860,795.23","400,704,417.34","114,138,539.15","179,333,207.83","395,836,576.69","804,300,813.21","324,214,059.03","763,614,701.84","1,480,148,013.78","1,784,708,347.92","305,320,844.91","790,030,810.80","1,877,308,319.89"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,"91,000.00","91,000.00",,"121,700.00","15,000.00","16,120.00","16,120.00","17,020.00","10,000.00","27,000.00","27,000.00","27,000.00",,"23,548.72","23,548.72","928,584.29","10,418.00","13,160.00","11,198.00","177,452.79",,"1,590.00","183,263.25","1,639,972.44","16,820.00","5,396,657.95","5,456,657.95"
筹资活动产生的现金流量净额,"49,105,964.00","-34,566,922.70","20,395,169.34","-17,677,194.34","-47,677,194.34","671,705,076.07","-2,969,832.05","-14,412,564.97","-19,575,848.00","37,365,667.90","188,919.89","-50,179,899.09","-35,948,208.73","-16,593,248.70","2,119,888.03","59,796,263.91","104,868,193.69","216,757,825.89","-54,393,966.96","-133,215,292.86","46,724,334.88","176,125,750.77","219,413,229.15","340,381,611.64","553,264,488.14","1,317,918,737.73","211,537,555.45","54,033,355.11","234,629,774.98","363,792,013.87","602,096,365.09","773,358,365.13","1,093,517,925.70"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,"20,000,000.00",,,,,,,,,,,,,,,"2,570,000.00","2,570,000.00",,,"7,411.21"
四、汇率变动对现金的影响,"-363,122.96","-415,743.05","21,088.44","69,446.59","249,655.28","-361,016.21","104,540.00","-217,871.20","-173,411.20","-309,587.79","19,737.01","78,486.85","298,115.66","-14,815.57","-406,817.38","-612,483.42","-711,394.25","-147,742.99","-116,690.31","-252,355.36","-292,637.88","-1,048,575.31","86,419.73","-344,179.41","1,348,405.71","696,440.61","-29,843.41","1,808,079.76","2,471,063.46","6,015,411.24","-149,528.64","-252,602.07","-3,924,020.23"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"131,876,948.19",,"15,846,344.76","15,846,344.76","15,846,344.76","40,000,000.00","82,500,000.00","82,500,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"510,000.00","1,053,500.00",,,,"91,000.00","91,000.00","1,126,686.81","551,065.63","15,000.00","16,120.00","16,120.00","20,017,020.00","10,000.00","27,000.00","27,000.00","27,000.00",,"23,548.72","23,548.72","2,091,977.05","2,116,177.05","2,118,919.05","3,883,332.36","234,237,276.91","7,869,907.00","23,971,841.76","26,793,247.34","28,249,956.53","43,508,130.46","91,387,968.41","103,071,036.99"
五、现金及现金等价物净增加额,"12,917,533.83","14,398,060.01","29,818,088.90","4,673,288.31","-41,685,542.92","715,825,233.88","-37,753,605.91","-85,649,231.87","-98,226,914.54","-47,555,660.69","-64,366,598.48","-93,945,095.38","-164,814,571.86","-147,086,324.63","-52,803,769.89","-68,632,621.58","-31,809,183.82","-161,540,593.61","-87,573,411.45","-191,356,999.83","-181,543,101.41","-150,437,980.53","-130,059,496.26","-94,806,701.72","77,226,819.25","847,799,806.00","24,889,878.22","-201,084,208.13","-180,488,849.12","-327,164,247.25","-42,038,463.15","-306,007,673.94","-228,845,089.09"
购建固定资产、无形资产和其他长期资产支付的现金,"24,907,005.00","26,578,876.53","27,117,829.79","5,479,758.92","6,006,467.71","9,982,794.55","20,110,602.98","29,048,854.24","59,482,467.00","77,271,634.82","17,681,607.86","39,758,010.88","59,998,688.59","84,708,929.23","10,350,600.47","15,495,579.68","22,839,618.65","161,664,836.90","5,086,086.25","15,848,879.73","50,641,209.66","81,959,590.37","12,700,931.27","61,891,628.09","77,252,232.00","117,681,611.74","6,673,756.17","24,593,504.35","76,358,664.91","152,066,801.11","25,065,924.63","247,432,634.85","270,943,807.43"
期初现金及现金等价物余额,"14,153,077.80","27,070,611.63","41,468,671.64","71,286,760.54","71,286,760.54","71,286,760.54","787,111,994.42","789,429,604.24","789,429,604.24","787,111,994.42","739,556,333.73","739,556,333.73","740,675,289.53","739,556,333.73","592,470,009.10","592,470,009.10","592,470,009.10","592,470,009.10","430,929,415.49","430,929,415.49","430,929,415.49","430,929,415.49","280,491,434.96","280,491,434.96","280,491,434.96","280,491,434.96","1,128,291,240.96","1,128,291,240.96","1,128,291,240.96","1,128,291,240.96","801,126,993.71","801,126,993.71","801,126,993.71"
投资支付的现金,"510,000.00",,,,,,,"19,568,000.00","19,568,000.00","25,678,000.00","23,570,000.00",,"64,990,000.00","84,990,000.00",,"60,000,000.00","60,000,000.00","40,000,000.00",,"340,000.00","72,840,000.00","340,000.00","110,940,000.00","118,440,001.00","138,806,001.00","315,944,756.00","58,648,000.00","125,196,000.00","330,686,000.00","636,516,250.12","566,100,000.00","729,777,400.00","817,426,511.68"
期末现金及现金等价物余额,"27,070,611.63","41,468,671.64","71,286,760.54","75,960,048.85","29,601,217.62","787,111,994.42","749,358,388.51","703,780,372.37","691,202,689.70","739,556,333.73","675,189,735.25","645,611,238.35","575,860,717.67","592,470,009.10","539,666,239.21","523,837,387.52","560,660,825.28","430,929,415.49","343,356,004.04","239,572,415.66","249,386,314.08","280,491,434.96","150,431,938.70","185,684,733.24","357,718,254.21","1,128,291,240.96","1,153,181,119.18","927,207,032.83","947,802,391.84","801,126,993.71","759,088,530.56","495,119,319.77","572,281,904.62"
