科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"11,258,847.29","13,556,894.78","7,959,328.54","12,338,070.35","21,421,195.77","8,032,143.14","13,672,814.88","20,730,571.58","26,410,576.69","11,794,874.00","21,969,566.57","32,056,022.25","45,737,776.36","17,396,498.13","31,416,023.97","48,402,954.50","67,531,549.39","24,448,473.74","41,475,167.71","60,369,203.77","85,260,013.24","32,613,386.89","58,054,518.88","82,059,139.12","116,430,395.24","31,495,200.38","60,782,003.70","128,932,833.34","163,921,925.96","52,778,829.54","110,236,058.61","165,137,805.56","252,506,515.11","70,230,154.30","130,334,686.55","197,156,849.76"
取得借款收到的现金,"54,000,000.00","61,461,000.00",,"20,000,000.00","40,000,000.00",,,,,,,,,,,,,,,,,,,,,"250,000,000.00","603,116,031.22","603,316,031.22","1,306,626,528.50","320,000,000.00","852,666,616.67","1,744,385,103.20","2,323,318,497.27","350,000,000.00","801,250,874.00","1,002,607,750.00"
支付的各项税费,"52,230,540.14","47,411,722.98","19,907,661.29","33,036,579.65","49,639,120.75","14,745,605.13","29,258,646.35","43,993,169.53","59,223,337.41","21,629,380.69","55,654,694.11","82,666,898.61","101,985,146.38","32,841,544.57","72,418,357.50","101,182,500.50","147,328,229.90","24,684,034.03","81,319,597.59","116,930,045.08","148,796,140.91","55,236,522.69","99,041,763.59","146,075,164.21","187,873,897.23","39,107,259.97","76,959,458.92","110,670,529.41","131,756,399.23","42,368,512.97","120,754,626.70","131,573,652.01","153,266,892.54","31,045,150.80","73,094,133.47","107,575,037.46"
收到其他与筹资活动有关的现金,,,,,,,,,,,"46,941,180.00","60,690,000.00","112,275.11",,,,,,,,,,,,,,,,,,"100,000,000.00","48,310,151.00",,,,
支付其他与经营活动有关的现金,"16,574,224.71","14,388,419.19","9,522,429.91","12,826,854.91","16,788,784.24","18,713,295.77","16,451,556.82","33,719,152.35","134,748,709.89","35,996,916.04","103,329,181.48","162,355,105.69","194,936,242.37","78,425,248.77","155,475,765.25","222,561,459.83","269,117,840.71","73,316,904.42","166,888,386.47","321,740,114.42","258,107,546.23","73,199,318.35","209,859,248.08","323,612,607.29","257,022,939.03","250,071,550.68","170,733,249.45","-33,606,933.00","624,969,142.72","138,055,098.21","208,334,614.55","465,192,008.02","391,695,660.89","340,654,929.03","171,396,750.98","227,497,748.47"
筹资活动现金流入小计,"69,294,100.00","61,461,000.00",,"20,000,000.00","830,500,000.00",,,,,,"46,941,180.00","60,690,000.00","60,802,275.11",,,,,,"2,156,461.88","74,524,012.03","279,630,012.03",,,"849,200,000.00","1,145,904,000.00","250,000,000.00","604,653,531.22","806,353,531.22","1,509,664,028.50","620,000,000.00","1,252,666,616.67","3,792,695,254.20","4,323,318,497.27","714,636,738.00","1,668,991,612.00","1,870,348,488.00"
经营活动现金流出小计,"1,042,478,560.92","991,742,495.65","464,266,951.87","798,157,813.51","1,025,019,511.78","327,077,625.48","614,420,694.30","972,906,591.21","1,395,882,442.04","489,188,465.75","1,014,647,708.07","1,698,379,822.00","2,295,860,277.50","597,598,029.52","1,312,478,064.44","2,077,552,051.72","2,639,355,530.63","664,983,266.76","1,318,478,276.52","2,166,171,382.53","2,616,695,483.89","830,525,629.14","1,555,585,532.99","2,277,374,135.54","2,638,744,357.67","943,051,834.45","1,369,529,817.78","1,800,856,871.81","2,980,451,959.91","941,676,858.18","1,832,614,689.39","2,532,035,214.87","2,904,688,612.47","1,133,710,008.33","1,784,385,299.69","2,795,925,285.26"
偿还债务支付的现金,"41,000,000.00","47,000,000.00",,"20,000,000.00","40,000,000.00",,"40,000,000.00","40,000,000.00","40,000,000.00",,,,,,,,,,,,,,,,"200,000,000.00",,"158,000,000.00","298,500,000.00","848,000,000.00","147,333,383.33","395,200,000.00","861,335,716.66","1,904,237,119.75","450,050,000.00","981,480,942.75","1,635,049,058.33"
经营活动产生的现金流量净额,"27,196,560.02","848,392.56","25,790,313.89","10,017,057.24","101,483,220.96","-60,376,479.47","-53,892,285.27","-49,897,083.87","-67,460,027.84","-41,112,984.46","-81,811,632.94","-50,454,962.16","-29,558,289.00","-125,162,647.69","-176,375,106.11","-140,253,638.76","-150,403,569.94","-120,609,105.17","-178,831,198.20","-235,087,344.43","-229,666,642.10","-99,105,949.85","-113,181,119.47","-110,992,617.31","223,128,958.36","8,005,526.14","-327,061,289.39","-152,333,815.99","-202,974,613.28","-230,880,603.77","-510,413,508.88","-596,400,742.19","-552,794,895.48","-286,815,525.49","-358,135,033.21","-290,272,646.57"
分配股利、利润或偿还利息支付的现金,"3,820,656.08","2,416,678.96","1,286,222.00","1,916,066.80","6,933,089.47","528,000.00","9,995,958.99","12,764,000.00","12,787,539.99",,"22,500,000.00","22,500,000.00","22,500,000.00",,"33,962,625.00","34,041,375.00","34,041,375.00",,"27,596,124.00","27,596,124.00","26,808,274.87",,"35,293,269.34","35,293,269.34","49,718,450.00",,"13,586,328.71","50,470,360.40","63,032,614.88","14,266,903.73","69,471,420.80","99,391,676.33","135,211,049.97","21,140,890.79","62,529,222.19","105,839,622.58"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,027,027.00",,,
支付其他与筹资活动有关的现金,,,,,"4,328,494.10","3,026,500.00","3,727,144.78","3,849,405.12",,,,"1,213,126.67",,,,"718,830.00","718,830.00",,,,"1,325,000.00",,"1,800,000.00","11,700,000.00","4,915,059.00",,,"800,000.00","1,380,000.00",,"1,304,719.30","18,440,062.68","146,146,851.03",,"2,056,236.25","2,056,236.25"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,"44,820,656.08","49,416,678.96","1,286,222.00","21,916,066.80","51,261,583.57","3,554,500.00","53,723,103.77","56,613,405.12","52,787,539.99",,"22,500,000.00","23,713,126.67","22,500,000.00",,"33,962,625.00","34,760,205.00","34,760,205.00",,"27,596,124.00","27,596,124.00","28,133,274.87",,"37,093,269.34","46,993,269.34","254,633,509.00",,"171,586,328.71","349,770,360.40","912,412,614.88","161,600,287.06","465,976,140.10","979,167,455.67","2,185,595,020.75","471,190,890.79","1,046,066,401.19","1,742,944,917.16"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"8,000.00",,,,,,,,"23,000.00","23,000.00",,"26,600.00",,,,,,,,,,,,"55,922.26",,450.00,"31,350.00","25,350.00",,,"1,200.00","2,200.00",,,"178,701.38"
筹资活动产生的现金流量净额,"24,473,443.92","12,044,321.04","-1,286,222.00","-1,916,066.80","779,238,416.43","-3,554,500.00","-53,723,103.77","-56,613,405.12","-52,787,539.99",,"24,441,180.00","36,976,873.33","38,302,275.11",,"-33,962,625.00","-34,760,205.00","-34,760,205.00",,"-25,439,662.12","46,927,888.03","251,496,737.16",,"-37,093,269.34","802,206,730.66","891,270,491.00","250,000,000.00","433,067,202.51","456,583,170.82","597,251,413.62","458,399,712.94","786,690,476.57","2,813,527,798.53","2,137,723,476.52","243,445,847.21","622,925,210.81","127,403,570.84"
处置子公司及其他营业单位收到的现金净额,"19,654,895.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,598,412.30","2,027,027.00","2,027,027.00","2,027,027.00",,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"477,858,089.05","577,941,754.25","1,138,100,227.72",,"107,280,272.35","569,135,852.55","850,728,396.57","6,982,328.80","106,424,856.38","1,876,150,858.99"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"19,654,895.16","8,000.00",,,,,,,,"23,000.00","23,000.00",,"26,600.00",,,,,,,,,,,,"55,922.26",,"477,858,539.05","577,973,104.25","1,162,723,990.02","2,027,027.00","109,307,299.35","571,164,079.55","852,757,623.57","6,982,328.80","106,424,856.38","1,876,329,560.37"
五、现金及现金等价物净增加额,"55,000,963.00","1,490,281.63","12,397,897.12","-6,764,594.75","852,802,592.62","-70,612,406.06","-118,914,517.66","-125,525,169.13","-151,975,260.10","-46,665,088.90","-71,606,910.25","-77,908,031.71","-70,726,809.79","-143,285,631.56","-278,385,100.04","-269,588,946.55","-290,729,662.64","-166,067,691.24","-257,628,539.49","-249,210,391.60","-92,331,775.26","-110,726,683.29","-252,307,938.62","588,289,359.35","-155,203,018.45","18,132,558.95","337,222,025.89","398,868,493.55","176,467,199.10","188,696,455.09","91,979,402.93","809,248,002.24","471,592,288.87","-47,079,350.57","-339,796,739.63","187,547,658.46"
购建固定资产、无形资产和其他长期资产支付的现金,"15,430,106.62","11,410,431.97","12,106,194.77","14,865,585.19","27,919,044.77","6,681,426.59","11,299,128.62","19,014,680.14","31,727,692.27","5,575,104.44","14,259,457.31","64,429,942.88","77,537,926.60","16,308,989.93","68,047,368.93","94,575,102.79","97,565,887.70","45,458,586.07","53,357,679.17","61,050,935.20","72,497,367.40","5,260,733.44","80,833,549.81","81,724,754.00","141,021,658.70","1,672,967.19","8,442,426.28","28,153,965.53","34,232,540.96","40,849,681.08","293,604,864.11","546,797,133.65","663,657,915.74","10,692,001.09","321,011,773.61","345,912,826.18"
期初现金及现金等价物余额,"45,228,491.07","100,229,454.07","101,719,735.70",,"101,719,735.70","954,522,328.32","954,522,328.32","954,522,328.32","954,522,328.32","802,547,068.22","802,547,068.22","802,547,068.22","802,547,068.22","731,820,258.43","731,820,258.43","731,820,258.43","731,820,258.43",,"441,090,595.79","441,090,595.79","441,090,595.79","348,758,820.53","348,758,820.53","348,758,820.53","348,758,820.53","200,005,676.35","200,005,676.35","202,176,977.17","193,555,802.08","369,937,136.76","370,023,001.18","370,023,001.18","370,023,001.18","841,607,551.91","841,615,290.05","841,615,290.05"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,,"21,200,000.00","21,200,000.00",,,"238,200,000.00","255,200,000.00","59,000,000.00",,,"4,876,000.00","22,436,000.00",,"200,000,000.00","200,000,000.00"
期末现金及现金等价物余额,"100,229,454.07","101,719,735.70","114,117,632.82",,"954,522,328.32","883,909,922.26","835,607,810.66","828,997,159.19","802,547,068.22","755,881,979.32","730,940,157.97","724,639,036.51","731,820,258.43","588,534,626.87","453,435,158.39","462,231,311.88","441,090,595.79","-166,067,691.24","183,462,056.30","191,880,204.19","348,758,820.53","238,032,137.24","96,450,881.91","937,048,179.88","193,555,802.08","218,138,235.30","537,227,702.24","601,045,470.72","370,023,001.18","558,633,591.85","462,002,404.11","1,179,271,003.42","841,615,290.05","794,528,201.34","501,818,550.42","1,029,162,948.51"
