科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"111,067,066.70","120,400,865.45","147,080,756.40","92,678,719.00","132,262,554.74","183,005,638.14","70,701,585.07","119,648,979.26","175,158,681.34","234,804,174.06","78,176,204.04","134,713,239.92","189,954,808.35","255,755,798.01","98,340,976.54","154,226,502.99","217,255,680.71","280,608,628.21","91,046,526.57","162,810,508.40","225,432,454.59","291,491,195.80","116,973,940.66","189,682,463.69","267,463,995.43","359,171,973.56","137,611,167.28","218,669,909.07","305,982,507.09","408,494,893.68","147,263,598.56","235,086,901.24","325,940,204.42"
取得借款收到的现金,"135,000,000.00","282,959,950.00","248,533,043.51","164,116,448.11","261,456,680.27","303,116,448.11","20,000,000.00","50,000,000.00","61,214,835.00","99,095,719.00","45,896,256.00","110,677,096.54","158,581,050.34","202,394,643.54","40,210,355.54","97,995,112.42","187,984,099.55","257,143,544.47","222,887,420.62","400,198,043.97","461,426,319.71","461,406,269.71","276,556,013.26","459,049,774.21","561,997,556.23","582,850,555.13","307,916,793.94","532,894,442.91","555,694,235.85","539,524,523.42","291,428,819.01","502,060,188.62","572,557,855.73"
支付的各项税费,"27,979,080.84","42,438,295.78","48,538,965.42","34,805,135.07","50,303,423.04","67,169,573.50","19,334,570.87","42,085,968.26","60,864,243.30","81,928,559.40","22,655,347.80","39,619,014.82","59,343,224.42","81,660,836.57","18,910,470.78","37,253,474.54","58,368,001.98","83,974,872.40","23,915,164.57","52,916,357.64","67,282,595.57","94,705,601.04","37,311,045.45","43,910,463.56","50,118,997.97","78,907,495.25","49,989,654.12","63,354,884.40","96,497,797.24","108,346,910.28","58,199,986.45","59,327,519.99","79,411,163.19"
收到其他与筹资活动有关的现金,,,,,592.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194,432.65"
支付其他与经营活动有关的现金,"56,913,956.69","52,468,983.34","70,946,749.04","45,806,740.43","127,025,799.70","75,288,647.04","34,394,521.25","66,027,562.60","84,936,703.61","111,551,944.83","34,162,732.69","62,617,088.89","90,085,391.39","134,115,706.14","42,743,700.88","57,038,190.26","106,506,375.14","125,885,679.60","42,593,479.92","41,086,246.75","89,403,879.14","113,276,393.91","39,246,451.46","25,288,862.39","102,182,406.00","210,003,218.19","47,850,894.70","54,629,682.17","69,802,715.89","121,479,522.39","2,246,317.41","46,398,868.88","74,031,730.36"
筹资活动现金流入小计,"135,000,000.00","282,959,950.00","248,533,043.51","164,116,448.11","261,457,272.74","303,116,448.11","607,200,000.00","637,200,000.00","648,414,835.00","686,295,719.00","45,896,256.00","110,677,096.54","158,581,050.34","202,394,643.54","40,210,355.54","97,995,112.42","187,984,099.55","257,143,544.47","222,887,420.62","400,198,043.97","856,226,319.71","856,206,269.71","276,556,013.26","459,049,774.21","561,997,556.23","582,850,555.13","307,916,793.94","532,894,442.91","555,694,235.85","539,524,523.42","291,428,819.01","502,060,188.62","575,779,002.40"
经营活动现金流出小计,"581,175,475.18","658,884,619.98","763,734,315.69","458,500,650.70","676,013,399.58","965,870,742.75","321,218,236.94","612,797,724.37","884,137,052.45","1,203,132,321.80","436,090,537.79","710,060,053.40","1,022,672,239.15","1,371,352,048.92","537,710,754.16","896,247,009.91","1,364,839,984.60","1,761,050,697.51","582,531,112.62","1,008,997,800.99","1,495,829,729.76","1,880,542,874.77","754,431,440.73","1,225,699,753.57","1,778,602,443.25","2,297,188,814.18","879,731,508.68","1,722,444,335.78","2,257,790,310.74","2,963,791,523.72","937,808,417.09","1,955,741,504.99","2,839,372,747.51"
偿还债务支付的现金,"112,677,841.01","225,731,706.45","238,384,726.20","131,186,376.66","226,276,477.48","292,306,376.66","111,630,000.00","131,960,000.00","174,004,835.00","210,215,719.00","25,826,256.00","74,732,832.00","78,667,281.83","135,630,639.21","436,900.00","54,371,183.30","96,009,005.80","184,857,385.91","71,627,603.10","126,652,531.30","159,745,599.54","385,320,303.67","187,285,530.82","263,737,559.60","346,813,771.08","506,712,960.16","161,365,530.74","276,009,992.50","352,388,482.81","428,169,081.68","162,211,630.14","240,309,192.73","290,714,711.13"
经营活动产生的现金流量净额,"30,923,444.03","14,995,319.01","46,845,461.79","-51,675,869.90","-44,701,518.92","83,230,656.63","-128,532,381.21","-114,258,666.11","-80,491,043.46","108,674,773.73","-196,389,605.93","-174,575,998.79","-187,262,005.21","81,764,753.36","-268,730,586.72","-242,699,132.91","-315,634,259.14","21,557,134.19","-326,096,985.19","-378,089,308.17","-453,512,327.48","8,306,260.03","-364,045,113.48","-427,022,004.30","-478,603,301.31","49,971,485.18","-411,071,650.19","-626,705,326.25","-466,023,848.34","62,628,223.82","-282,816,937.43","-508,717,002.34","-384,249,510.52"
分配股利、利润或偿还利息支付的现金,"9,456,949.37","14,068,396.56","14,185,980.00","4,451,959.16","6,826,940.92","9,381,990.24","2,379,799.45","21,989,637.94","28,138,214.13","30,951,623.35","1,034,841.05","4,140,022.05","28,670,740.01","33,985,656.68","3,449,128.96","41,457,984.46","46,618,991.60","52,871,076.56","4,251,333.40","32,569,741.19","41,617,907.66","50,862,661.57","5,851,505.36","2,790,851.72","48,422,221.06","59,193,469.76","5,990,745.06","18,636,930.37","65,733,736.85","89,159,910.36","6,908,275.33","31,247,595.93","69,710,577.61"
收回投资收到的现金,,,,,,,,,"-10,410.00",,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,,"7,043,685.45",,,,,,,,,,,"234,106.97","234,106.97","415,153.81","12,230.40","12,230.40","20,013.33",,,,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,"40,137.06","40,137.06","56,253.22",,,,,,,,,,,,,,,,
筹资活动现金流出小计,"122,134,790.38","239,800,103.01","252,570,706.20","135,638,335.82","240,147,103.85","301,688,366.90","114,009,799.45","153,949,637.94","202,143,049.13","241,167,342.35","26,861,097.05","78,872,854.05","107,338,021.84","169,616,295.89","3,886,028.96","96,063,274.73","142,862,104.37","238,143,616.28","75,891,166.90","159,234,502.89","201,383,520.53","436,182,965.24","193,137,036.18","266,528,411.32","395,235,992.14","565,906,429.92","167,356,275.80","294,646,922.87","418,122,219.66","517,328,992.04","169,119,905.47","271,556,788.66","360,425,288.74"
处置固定资产、无形资产和其他长期资产收回的现金净额,"194,104.49","311,787.46","42,386.93","34,350.00","100,650.00","102,300.00",500.00,"10,754.00","15,071.78","772,880.54","2,523.00","15,368.00","16,870.96","16,870.96","7,872.94","93,972.94","94,448.14","97,848.14","1,550.00","29,590.00","252,238.00","760,438.00","18,416.14","121,862.30","156,767.30","265,494.30",628.21,"1,876.21","10,676.21","84,591.21","31,352.24","38,895.34","43,706.90"
筹资活动产生的现金流量净额,"12,865,209.62","43,159,846.99","-4,037,662.69","28,478,112.29","21,310,168.89","1,428,081.21","493,190,200.55","483,250,362.06","446,271,785.87","445,128,376.65","19,035,158.95","31,804,242.49","51,243,028.50","32,778,347.65","36,324,326.58","1,931,837.69","45,121,995.18","18,999,928.19","146,996,253.72","240,963,541.08","654,842,799.18","420,023,304.47","83,418,977.08","192,521,362.89","166,761,564.09","16,944,125.21","140,560,518.14","238,247,520.04","137,572,016.19","22,195,531.38","122,308,913.54","230,503,399.96","215,353,713.66"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"65,285.06","-395,445.15","905,996.00","167,527.13","92,242.68","223,840.12","-20,333.98","182,857.85","240,223.35","-800,564.44","-152,091.57","-908,379.96","-810,880.47","-1,248,271.98","-261,895.74","-672,838.97","-2,785,656.35","-4,934,790.46","-177,342.79","82,210.42","-22,526.23","-890,612.33","-668,776.82","-940,156.25","-1,414,599.40","-1,541,835.33","506,198.41","851,137.39","1,411,161.90","1,409,900.08",345.55,"-483,723.30","-453,397.59"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"194,104.49","311,787.46","42,386.93","34,350.00","100,650.00","102,300.00",500.00,"10,754.00","4,661.78","772,880.54","2,523.00","15,368.00","16,870.96","16,870.96","48,010.00","134,110.00","150,701.36","97,848.14","1,550.00","29,590.00","252,238.00","760,438.00","18,416.14","121,862.30","156,767.30","265,494.30",628.21,"1,876.21","10,676.21","84,591.21","31,352.24","38,895.34","43,706.90"
五、现金及现金等价物净增加额,"3,975,128.20","26,114,571.49","18,524,061.07","-61,220,162.44","-57,771,515.80","44,765,573.66","359,315,577.91","357,371,539.53","344,080,195.92","509,439,321.95","-187,693,187.37","-201,284,759.48","-205,017,153.45","24,172,482.73","-258,912,961.51","-301,642,163.94","-355,929,417.83","-80,073,940.11","-226,134,053.45","-272,601,338.12","-9,274,642.82","131,074,718.98","-310,089,332.82","-291,107,024.16","-388,536,425.38","-24,395,477.51","-297,615,244.88","-421,471,939.55","-377,099,789.43","21,761,434.97","-180,837,262.74","-320,893,335.91","-240,561,975.92"
购建固定资产、无形资产和其他长期资产支付的现金,"40,072,915.00","31,956,936.82","25,232,120.96","35,224,281.96","34,573,058.45","40,219,304.30","5,322,407.45","11,813,768.27","21,545,431.62","44,336,144.53","10,189,171.82","57,619,991.22","68,204,167.23","89,139,217.26","26,292,815.63","60,336,139.75","82,782,198.88","115,794,060.17","46,857,529.19","135,587,371.45","210,834,826.29","297,124,671.19","28,812,835.74","55,788,088.80","75,436,856.06","90,034,746.87","27,610,939.45","33,867,146.94","50,069,795.39","58,556,811.52","20,360,936.64","42,234,905.57","71,256,488.37"
期初现金及现金等价物余额,"56,976,255.63","60,951,383.83","87,065,955.32","105,590,016.39","105,590,016.39","105,590,016.39","150,355,590.05","150,355,590.05","150,355,590.05","150,355,590.05","659,794,912.00","659,794,912.00","659,794,912.00","659,794,912.00","683,967,394.73","683,967,394.73","683,967,394.73","683,967,394.73","614,291,922.65","603,893,454.62","603,893,454.62","603,893,454.62","734,968,173.60","734,968,173.60","734,968,173.60","734,968,173.60","710,845,940.31","710,845,940.31","710,845,940.31","710,572,696.09","732,334,131.06","732,334,131.06","732,334,131.06"
投资支付的现金,,,,"3,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000.00",,,
期末现金及现金等价物余额,"60,951,383.83","87,065,955.32","105,590,016.39","44,369,853.95","47,818,500.59","150,355,590.05","509,671,167.96","507,727,129.58","494,435,785.97","659,794,912.00","472,101,724.63","458,510,152.52","454,777,758.55","683,967,394.73","425,054,433.22","382,325,230.79","328,037,976.90","603,893,454.62","388,157,869.20","331,292,116.50","594,618,811.80","734,968,173.60","424,878,840.78","443,861,149.44","346,431,748.22","710,572,696.09","413,230,695.43","289,374,000.76","333,746,150.88","732,334,131.06","551,496,868.32","411,440,795.15","491,772,155.14"
