科目,2014-12-31,2015-12-31,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
长期待摊费用,"1,471,500.04","1,290,460.98","2,370,348.52","2,502,703.59","2,525,323.49","3,078,260.47","5,397,754.15","5,422,279.40","5,847,398.01","9,022,196.04","13,110,711.90","14,580,929.42"
少数股东权益,,,,,,,,,,,,
递延所得税资产,"5,341,364.63","6,386,417.79","11,876,604.72","10,329,597.48","11,662,072.93","9,818,133.94","10,950,987.30","10,527,215.64","13,766,121.06","11,808,948.92","12,284,323.96","11,157,092.24"
外币报表折算价差,,,,,,,,,,,,
其他非流动资产,"8,492,051.29","43,348,382.79","50,362,911.73","66,398,892.54","80,983,007.22","57,413,351.88","146,938,632.44","129,764,023.54","108,756,975.55","101,128,266.60","69,028,449.06","95,986,045.04"
非正常经营项目收益调整,,,,,,,,,,,,
非流动资产合计,"436,297,833.49","501,512,524.42","606,353,025.91","639,403,450.36","685,572,143.50","757,884,189.09","949,414,058.30","1,036,525,550.49","1,133,132,519.62","1,205,353,264.36","1,279,661,360.42","1,356,347,068.13"
所有者权益(或股东权益)合计,"439,800,757.74","486,392,278.41","594,087,691.99","1,137,233,714.09","1,194,030,082.05","1,254,900,246.17","1,340,931,846.34","1,420,549,896.74","1,517,379,666.74","1,598,060,320.66","1,612,652,184.72","1,638,436,610.24"
资产总计,"1,175,934,050.55","1,290,509,945.02","1,998,725,744.86","2,664,029,742.69","2,486,527,607.09","2,661,455,580.70","3,118,654,625.72","3,514,657,323.97","4,148,543,073.02","4,055,291,911.46","3,908,338,177.75","4,006,773,499.33"
负债和所有者(或股东权益)合计,"1,175,934,050.55","1,290,509,945.02","1,998,725,744.86","2,664,029,742.69","2,486,527,607.09","2,661,455,580.70","3,118,654,625.72","3,514,657,323.97","4,148,543,073.02","4,055,291,911.46","3,908,338,177.75","4,006,773,499.33"
