科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"20,015,962.08","7,298,200.27","5,564,501.89","10,103,540.99","6,626,474.27","16,940,487.22","4,901,903.34","11,350,617.91","14,497,372.04","16,120,819.63","6,601,168.12","19,149,636.62","8,780,417.14","23,048,399.03","11,583,420.11","21,668,567.64","14,521,778.31","27,299,610.40","9,212,046.76","14,328,313.56","16,949,294.66","15,167,712.10","8,807,936.97","10,022,013.32","19,317,549.27","18,351,443.30","14,488,240.55","17,239,480.94","21,847,433.15"
应付职工薪酬,"3,467,809.06","3,291,527.13","3,245,914.87","3,201,075.71","3,388,043.92","3,352,514.31","2,993,705.44","2,913,534.21","2,639,438.35","2,826,937.26","4,082,732.70","2,242,795.16","2,346,475.92","2,269,156.82","3,476,228.04","1,947,170.44","2,599,020.40","3,236,687.67","5,474,167.42","2,763,451.68","2,780,842.49","2,681,206.86","5,997,400.01","2,394,821.49","2,331,299.39","2,949,447.98","7,537,105.17","2,922,410.53","2,448,813.14"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"11,637,105.91","16,212,110.78","21,033,199.28","10,825,618.91","6,174,705.93","5,485,131.70","25,738,437.06","11,626,982.74","6,771,290.98","10,350,249.49","32,408,089.07","6,659,416.11","2,726,446.15","-2,853,570.52","4,496,542.75","13,759,654.74","4,132,079.22","4,839,017.72","25,385,147.50","2,691,869.34","14,630,208.73","18,824,796.97","42,018,366.44","1,031,869.08","16,843,676.40","6,097,894.15","48,772,571.64","7,854,654.79","24,612,275.64"
应收利息,,,,,,,"17,125.15","1,031,495.77","489,201.66","869,660.61","1,212,501.18","1,676,660.70","46,273.33",,"10,274.70",,"6,855.59","44,383.55","12,250.19",,,,"31,703.19",,,,"13,156.13",,
应付利息,"167,034.21","132,858.59","270,279.20","288,923.99","11,752.22","11,752.22","25,781.50","14,029.28","40,750.41","20,510.76","43,404.97","21,158.91","62,177.43","62,177.43","250,350.28","106,526.87","294,131.53","176,965.28","439,160.95","274,964.29","307,855.56",,"306,385.86",,,,"319,473.39",,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,"5,600,000.00","30,400,000.00",,,,,,,,,,,,,"28,353.85","28,353.85","46,042,439.20",,,,"35,449,639.06",,"8,217,393.96","8,217,393.96","43,670,869.56"
存货,"174,786,486.48","205,079,222.81","287,613,982.93","308,292,090.04","368,087,385.86","373,354,777.80","334,602,778.55","380,701,069.01","460,841,998.87","498,882,764.24","462,236,935.22","580,211,466.10","540,914,869.88","611,170,662.01","609,085,626.94","611,564,923.58","616,086,269.38","658,552,261.58","559,434,163.82","641,267,803.83","605,947,909.63","658,180,628.47","522,004,563.88","668,198,051.88","636,115,640.17","658,037,446.33","536,354,329.23","752,504,454.59","720,049,142.66"
其他应付款,"4,651,186.84","7,669,725.53","6,647,640.84","12,812,862.28","12,029,374.06","11,804,319.71","7,615,447.09","12,850,906.24","9,566,615.72","5,509,883.65","7,438,146.24","9,787,749.36","5,520,731.02","32,438,040.42","2,862,389.21","4,600,203.74","3,195,371.32","8,914,848.17","7,049,343.55","9,769,154.37","8,544,544.57","5,928,896.64","3,898,893.69","2,980,484.33","7,272,276.00","4,631,838.35","9,612,133.76","6,956,825.42","15,266,095.17"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,"1,546,214.88","90,014,412.31","80,160,139.89","90,110,021.63","70,000,000.00","20,653,638.87",,"20,549,875.14","25,434,318.64","712,399,304.22","520,173,116.83","711,496,900.97","12,949,392.09","712,129,905.74","641,860,380.19","543,321,516.09","635,348,150.95","452,131,024.65","454,537,608.05","168,893,688.84","249,766,686.31","218,560,780.51"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"465,767,466.65","578,764,657.03","776,151,252.97","1,420,355,843.34","1,350,740,336.49","1,357,355,189.13","1,346,318,358.32","1,315,870,610.29","1,347,705,031.83","1,333,502,544.27","1,410,897,959.95","1,406,564,050.61","1,443,922,105.48","1,426,138,048.35","1,351,842,058.31","2,267,099,356.20","2,327,373,476.32","2,392,490,400.19","2,372,185,532.65","2,441,934,081.56","2,432,037,887.93","2,390,827,029.32","2,354,097,128.26","2,606,000,945.79","2,314,779,344.23","2,267,837,289.97","2,403,959,044.27","2,414,912,301.45","2,454,846,397.77"
流动负债合计,"148,330,797.54","187,484,645.30","291,083,355.09","270,908,930.64","200,223,537.20","205,421,372.49","165,296,110.01","120,930,468.38","221,063,575.64","198,656,441.22","266,461,023.17","265,468,697.30","288,051,325.13","341,968,485.12","375,747,086.12","350,856,388.59","387,688,910.50","595,443,625.39","559,394,852.41","618,043,446.33","618,874,112.14","615,246,925.43","631,685,629.74","841,825,903.09","606,261,284.85","562,858,952.13","665,430,179.75","648,901,867.10","710,695,769.19"
可供出售金融资产,,,,,,,,,,,,,,,"20,000.00","20,000.00","20,000.00","20,000.00","20,000.00","20,000.00","20,000.00",,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"20,000.00","20,000.00","20,000.00","20,000.00","20,000.00","20,000.00","20,000.00","20,000.00","3,117,577.30","3,117,577.30","3,098,772.36","3,098,892.15","3,089,293.97","3,057,774.11","3,028,225.08","3,005,215.14","2,998,618.12","93,498,427.55","121,714,017.92","154,942,756.99","152,556,179.77","185,800,348.96","175,337,443.01","175,315,853.91","174,887,777.48","174,887,777.48","180,667,150.98","179,705,214.55","182,850,404.09"
专项应付款,,,,,"4,000,000.00","2,040,383.96",,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,"15,098,204.01","15,015,633.30","14,933,062.59","14,850,491.88","14,767,921.17","14,685,350.46","14,602,779.75","14,520,209.04","14,437,638.33","14,355,067.62","14,272,496.91","14,189,650.98","25,031,720.96","24,798,626.34","24,570,774.40","24,340,301.12","29,518,416.80","29,189,578.58","28,860,740.36","28,777,894.43","48,358,877.39","48,269,764.70","47,069,396.34"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"86,689,265.77","88,906,105.70","121,124,447.50","120,874,561.11","135,995,935.97","132,365,212.63","134,833,067.02","131,787,560.87","161,522,697.50","161,535,515.08","166,205,933.06","187,648,832.21","185,213,047.25","207,791,716.91","264,463,612.79","316,468,985.60","323,220,555.07","412,785,361.86","484,609,951.24","479,025,117.68","476,979,986.53","484,911,135.95","514,403,963.82","509,897,744.21","500,291,854.98","495,682,507.53","551,767,749.24","546,965,517.76","537,495,972.85"
递延所得税负债,"1,803.50","5,971.22","4,941.19","4,940.76","4,583.76","4,860.17","6,472.63","5,782.06","5,930.92","7,826.39","7,046.55","7,787.34","6,797.02","5,951.49","4,948.35","5,462.65","5,671.96","5,901.93","5,252.86","12,197.09","12,596.10","11,432.15","7,150.09",,"6,435.08","6,077.57","9,742.09","9,534.21","9,825.89"
在建工程,"152,247.46","14,689,284.83","5,656,314.11","6,033,518.21","18,235,554.34","20,208,037.34","10,043,215.92","11,438,934.23","34,259,475.39","61,538,660.36","85,950,444.10","108,313,136.31","129,831,257.11","149,201,613.97","160,799,649.89","105,061,373.28","116,735,217.79","66,180,395.79","8,416,834.07","6,362,260.49","8,426,097.09","24,518,771.00","15,845,207.68","28,305,459.39","43,052,337.03","80,171,761.82","58,750,153.46","62,959,629.84","105,524,195.13"
其他非流动负债,,"245,000.00","245,000.00","245,000.00","245,000.00","245,000.00","1,884,965.09","1,862,465.09","1,833,255.09","1,816,095.09","8,523,557.44","8,378,041.65","8,216,700.53","7,992,547.61",,"7,301,312.78",,,,"1,293,996.74",,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,803.50","250,971.22","249,941.19","249,940.76","4,249,583.76","2,290,244.13","1,891,437.72","1,868,247.15","1,839,186.01","1,823,921.48","8,530,603.99","8,385,828.99","8,223,497.55","7,998,499.10","7,476,366.01","7,306,775.43","7,157,159.01","6,873,279.46","1,298,586.19","1,306,193.83","512,596.10","511,432.15","1,228,444.30","1,221,957.62","1,227,729.29","1,228,035.19","1,143,075.42","1,142,867.54","1,143,159.22"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"148,332,601.04","187,735,616.52","291,333,296.28","271,158,871.40","204,473,120.96","207,711,616.62","167,187,547.73","122,798,715.53","222,902,761.65","200,480,362.70","274,991,627.16","273,854,526.29","296,274,822.68","349,966,984.22","383,223,452.13","358,163,164.02","394,846,069.51","602,316,904.85","560,693,438.60","619,349,640.16","619,386,708.24","615,758,357.58","632,914,074.04","843,047,860.71","607,489,014.14","564,086,987.32","666,573,255.17","650,044,734.64","711,838,928.41"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","377,164,634.00","377,164,634.00","754,329,268.00","754,329,268.00","754,329,268.00","754,329,268.00","754,329,268.00","754,329,268.00","754,329,268.00","754,329,268.00","754,329,268.00","754,329,268.00","754,329,268.00","754,329,268.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"82,374,965.98","82,374,965.98","82,374,965.98","679,987,887.33","679,987,887.33","679,987,887.33","679,987,887.33","679,987,887.33","519,987,887.33","519,987,887.33","519,987,887.33","519,987,887.33","519,987,887.33","519,987,887.33","519,987,887.33","1,359,266,086.40","1,359,266,086.40","982,101,452.40","982,101,452.40","982,101,452.40","982,101,452.40","982,101,452.40","982,101,452.40","982,101,452.40","982,101,452.40","982,101,452.40","982,101,452.40","982,101,452.40","982,101,452.40"
无形资产,"20,234,291.78","29,470,544.06","30,600,972.65","30,360,705.74","30,120,438.83","29,880,171.92","29,821,443.47","39,703,622.73","58,329,308.42","58,007,923.85","57,596,269.41","57,122,213.73","56,987,385.55","79,827,895.14","153,584,783.27","150,084,432.45","151,893,226.73","150,215,613.22","152,585,456.03","151,699,511.24","149,922,600.24","180,644,038.70","193,580,708.71","192,124,021.40","213,250,336.34","212,751,874.22","210,960,890.94","209,154,645.42","207,734,625.64"
盈余公积,"47,372.54","47,372.54","1,448,440.45","1,448,440.45","5,053,764.61","5,053,764.61","10,269,059.80","10,269,059.80","10,269,059.80","10,269,059.80","16,478,116.15","16,478,116.15","16,478,116.15","16,478,116.15","21,674,286.40","21,674,286.40","21,674,286.40","21,674,286.40","25,319,391.12","25,319,391.12","25,319,391.12","25,319,391.12","29,517,698.22","29,517,698.22","29,517,698.22","29,517,698.22","47,509,869.81","47,509,869.81","47,509,869.81"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,"2,702,898.83",,,,,,,,,,,,"7,308,234.40","6,724,528.27","6,724,528.27","6,724,528.27"
未分配利润,"222,338,269.47","322,351,081.12","438,892,656.92","465,896,505.61","486,910,923.76","488,664,773.36","537,731,483.74","560,431,598.14","550,218,045.49","584,581,055.78","644,973,097.02","673,971,479.93","704,958,849.64","696,388,573.58","753,286,396.54","788,199,243.25","825,982,869.84","814,234,794.47","883,089,051.56","917,146,919.09","903,821,700.31","949,729,279.18","973,429,435.86","1,004,132,263.00","993,378,308.65","1,026,958,176.23","1,073,724,965.02","1,094,759,646.45","1,097,952,578.53"
长期待摊费用,"452,443.93","273,213.69","12,916.18","1,875.00","237,666.67","220,188.04","428,399.00","310,660.00","377,572.00","355,789.00","334,006.00","312,223.00","290,440.00","1,070,621.02","5,148,093.98","5,049,152.68","5,007,948.93","7,461,004.83","7,585,254.11","10,358,183.85","10,213,632.76","9,217,850.00","6,168,318.93","5,893,265.52","5,613,048.69","6,115,274.31","10,879,691.96","10,176,217.77","9,521,736.69"
少数股东权益,"2,316,197.28","1,668,969.85","1,880,858.01","1,642,123.45","1,650,550.54","1,634,784.95","2,030,754.75","2,502,416.45","2,840,319.72","3,131,726.86","2,982,626.90","3,075,120.04","3,133,031.89","3,289,395.39","4,061,697.44","4,215,809.54","5,539,478.17","5,448,505.27","6,790,331.48","8,535,556.75","9,461,951.72","9,944,914.59","11,118,387.68","12,155,197.20","12,622,643.87","13,110,656.13","3,559,969.82","3,519,735.19","4,207,389.42"
递延所得税资产,"2,093,898.52","2,052,313.64","2,321,707.18","2,442,208.27","2,678,453.66","2,999,166.32","2,806,989.21","4,005,821.23","5,387,976.35","5,131,477.74","6,566,016.58","6,818,598.13","5,923,334.43","8,770,346.90","9,069,666.60","8,331,621.79","12,550,137.91","8,653,324.73","18,988,385.81","18,034,338.14","22,067,942.76","21,086,466.39","30,544,932.61","32,990,927.85","34,196,945.68","36,015,566.59","37,126,436.32","37,319,603.94","42,778,974.73"
外币报表折算价差,207.80,"-1,887.06","-42,607.05","-45,116.57","-47,861.24","-4,861.49","-59,487.98","-59,266.18","-178,952.61","-7,492.99","-207,531.56","-14,850.03","-13,908.00",,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"17,777,568.42","17,777,568.42","406,420.00","402,620.00","33,788,500.37","22,788,983.11","20,959,156.15","13,023,880.55","39,631,292.71","39,202,555.83","30,396,074.22","34,605,130.00","22,217,903.97","19,595,153.84","17,612,773.97","17,612,773.97","67,405,893.38","47,987,040.29","67,619,732.10","63,822,502.88","21,534,364.73","17,691,665.14","5,858,195.02"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"109,642,147.46","135,411,461.92","159,736,357.62","159,732,868.33","187,288,049.47","185,692,776.25","210,828,887.05","220,059,800.78","278,334,089.55","304,940,055.21","368,307,863.05","400,788,229.10","416,896,694.21","479,966,956.47","650,182,962.65","641,578,404.39","657,094,275.68","787,608,908.96","841,169,524.11","864,835,948.57","862,369,987.52","948,131,686.09","1,032,804,884.94","1,021,703,891.15","1,067,772,772.66","1,105,533,393.66","1,126,769,843.29","1,118,966,787.39","1,145,558,028.76"
所有者权益(或股东权益)合计,"427,077,013.07","526,440,502.43","644,554,314.31","1,308,929,840.27","1,333,555,265.00","1,335,336,348.76","1,389,959,697.64","1,413,131,695.54","1,403,136,359.73","1,437,962,236.78","1,504,214,195.84","1,533,497,753.42","1,564,543,977.01","1,556,138,020.60","1,618,801,568.83","2,550,514,596.57","2,589,621,682.49","2,577,782,404.30","2,652,661,618.16","2,687,420,389.97","2,675,021,167.21","2,723,200,357.83","2,753,987,939.16","2,784,656,976.23","2,775,063,102.75","2,809,283,696.31","2,864,155,632.39","2,883,834,354.20","2,888,565,498.12"
资产总计,"575,409,614.11","714,176,118.95","935,887,610.59","1,580,088,711.67","1,538,028,385.96","1,543,047,965.38","1,557,147,245.37","1,535,930,411.07","1,626,039,121.38","1,638,442,599.48","1,779,205,823.00","1,807,352,279.71","1,860,818,799.69","1,906,105,004.82","2,002,025,020.96","2,908,677,760.59","2,984,467,752.00","3,180,099,309.15","3,213,355,056.76","3,306,770,030.13","3,294,407,875.45","3,338,958,715.41","3,386,902,013.20","3,627,704,836.94","3,382,552,116.89","3,373,370,683.63","3,530,728,887.56","3,533,879,088.84","3,600,404,426.53"
负债和所有者(或股东权益)合计,"575,409,614.11","714,176,118.95","935,887,610.59","1,580,088,711.67","1,538,028,385.96","1,543,047,965.38","1,557,147,245.37","1,535,930,411.07","1,626,039,121.38","1,638,442,599.48","1,779,205,823.00","1,807,352,279.71","1,860,818,799.69","1,906,105,004.82","2,002,025,020.96","2,908,677,760.59","2,984,467,752.00","3,180,099,309.15","3,213,355,056.76","3,306,770,030.13","3,294,407,875.45","3,338,958,715.41","3,386,902,013.20","3,627,704,836.94","3,382,552,116.89","3,373,370,683.63","3,530,728,887.56","3,533,879,088.84","3,600,404,426.53"
