科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
分配股利、利润或偿还利息支付的现金,"1,361,843,000.00","309,832,000.00","1,207,980,000.00","139,149,000.00","431,256,000.00","689,773,000.00","1,056,101,000.00","328,463,000.00","629,850,000.00","917,352,000.00","1,213,895,000.00","238,768,000.00","682,312,000.00","956,018,000.00","1,242,020,000.00","267,499,000.00","774,816,000.00","1,442,481,000.00","1,789,666,000.00","340,276,000.00","831,898,000.00","1,381,271,000.00","1,762,667,000.00","401,632,000.00","1,022,790,000.00","1,684,777,000.00","3,208,633,000.00","457,855,000.00","1,189,947,000.00","2,587,601,000.00","3,201,316,000.00","664,568,000.00"
收回投资收到的现金,,,,,,,"495,619,000.00","13,313,000.00",,"89,100,000.00","102,414,000.00",,,,,,,,,,,,,,"950,000,000.00","950,000,000.00","16,290,000.00",,,"10,762,000.00","13,907,000.00",
支付其他与筹资活动有关的现金,"66,985,000.00","3,703,000.00","5,385,000.00",,"52,347,000.00","77,963,000.00","364,298,000.00","130,000.00","31,618,000.00","31,798,000.00","31,798,000.00","268,210,000.00","384,502,000.00","298,090,000.00","482,249,000.00","179,326,000.00",,"50,000.00","50,000.00","87,115,000.00",,"6,000,000.00","7,898,000.00",,,"982,000.00","122,107,000.00",,"53,249,000.00","1,707,650,000.00","3,214,344,000.00","100,877,000.00"
取得投资收益收到的现金,"18,296,000.00",,,"5,254,000.00","13,129,000.00","13,129,000.00","13,129,000.00",,"7,875,000.00","7,875,000.00","7,875,000.00",,,,,,"4,261,000.00","4,261,000.00","4,261,000.00",,"1,466,000.00","1,466,000.00","14,478,000.00","16,847,000.00","22,154,000.00","22,154,000.00","32,698,000.00","317,000.00","36,011,000.00","38,506,000.00","40,866,000.00",
筹资活动现金流出小计,"15,542,300,000.00","10,254,649,000.00","3,541,674,000.00","2,641,145,000.00","8,566,936,000.00","13,970,838,000.00","15,876,082,000.00","4,106,906,000.00","9,830,465,000.00","12,308,599,000.00","15,315,556,000.00","3,172,231,000.00","5,687,637,000.00","10,362,523,000.00","14,546,827,000.00","5,462,222,000.00","10,945,151,000.00","15,483,879,000.00","22,812,118,000.00","6,188,075,000.00","10,401,310,000.00","14,771,882,000.00","20,531,363,000.00","5,683,977,000.00","12,142,866,000.00","23,372,156,000.00","30,021,922,000.00","7,762,171,000.00","20,504,674,000.00","28,746,103,000.00","42,665,027,000.00","9,459,928,000.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"110,495,000.00","35,747,000.00","69,628,000.00","12,304,000.00","48,868,000.00","57,715,000.00","85,272,000.00","24,597,000.00","45,899,000.00","83,668,000.00","133,815,000.00","58,149,000.00","101,354,000.00","126,874,000.00","272,213,000.00","16,763,000.00","53,999,000.00","347,708,000.00","796,862,000.00","1,497,594,000.00","1,499,353,000.00","1,640,829,000.00","1,808,561,000.00","6,449,000.00","19,672,000.00","56,338,000.00","196,641,000.00","25,494,000.00","66,304,000.00","93,324,000.00","213,815,000.00","12,596,000.00"
筹资活动产生的现金流量净额,"268,338,000.00","-4,245,223,000.00","9,177,891,000.00","1,937,421,000.00","3,607,221,000.00","5,170,028,000.00","4,736,027,000.00","-1,226,741,000.00","-1,297,333,000.00","61,219,000.00","-1,217,034,000.00","278,266,000.00","756,147,000.00","4,851,098,000.00","4,507,758,000.00","2,171,361,000.00","7,837,457,000.00","8,224,094,000.00","7,270,949,000.00","-2,403,405,000.00","920,967,000.00","9,358,272,000.00","8,749,785,000.00","1,139,467,000.00","6,183,547,000.00","12,651,613,000.00","16,270,217,000.00","7,387,907,000.00","11,364,523,000.00","11,555,253,000.00","11,167,824,000.00","4,247,304,000.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,"185,593,000.00",,,,"526,182,000.00",,,"10,000,000.00","9,971,000.00",,,,,
四、汇率变动对现金的影响,"-43,470,000.00","18,333,000.00","22,460,000.00","-23,053,000.00","-13,577,000.00","-40,060,000.00","-39,183,000.00","5,695,000.00","902,000.00","18,455,000.00","20,500,000.00","27,984,000.00","-45,213,000.00","-52,094,000.00","-68,154,000.00","22,822,000.00","54,983,000.00","59,300,000.00","31,208,000.00","28,313,000.00","14,198,000.00","65,816,000.00","204,626,000.00","-7,931,000.00","33,004,000.00","51,949,000.00","97,059,000.00","-6,922,000.00","6,608,000.00","-455,000.00","5,733,000.00","-37,597,000.00"
收到其他与投资活动有关的现金,"576,483,000.00","185,368,000.00","718,240,000.00","10,500,000.00","8,750,000.00","8,750,000.00","285,950,000.00","10,000,000.00","23,400,000.00","23,400,000.00","199,340,000.00","91,090,000.00","62,882,000.00","62,882,000.00","37,350,000.00","1,522,000.00","86,087,000.00","244,675,000.00","336,628,000.00","27,581,000.00","56,540,000.00","258,889,000.00","605,092,000.00","234,730,000.00","36,113,000.00","51,344,000.00","1,032,413,000.00","773,423,000.00","2,087,486,000.00","3,197,539,000.00","3,363,138,000.00","104,633,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"705,274,000.00","221,115,000.00","787,868,000.00","28,058,000.00","70,747,000.00","79,594,000.00","879,970,000.00","47,910,000.00","77,174,000.00","204,043,000.00","443,444,000.00","149,239,000.00","164,236,000.00","189,756,000.00","309,563,000.00","18,285,000.00","144,347,000.00","596,644,000.00","1,323,344,000.00","1,525,175,000.00","1,557,359,000.00","1,901,184,000.00","2,954,313,000.00","258,026,000.00","1,027,939,000.00","1,089,836,000.00","1,288,013,000.00","799,234,000.00","2,189,801,000.00","3,340,131,000.00","3,631,726,000.00","117,229,000.00"
五、现金及现金等价物净增加额,"-3,837,283,000.00","611,466,000.00","-332,084,000.00","1,905,590,000.00","2,803,822,000.00","1,535,495,000.00","1,758,651,000.00","804,051,000.00","1,094,688,000.00","79,530,000.00","-250,825,000.00","-97,412,000.00","824,519,000.00","2,514,386,000.00","1,224,381,000.00","-387,005,000.00","3,659,081,000.00","1,012,237,000.00","-621,476,000.00","515,171,000.00","-530,670,000.00","489,945,000.00","2,190,065,000.00","-2,634,401,000.00","-1,088,204,000.00","1,032,990,000.00","1,079,063,000.00","1,462,348,000.00","961,658,000.00","1,112,450,000.00","1,577,360,000.00","-1,263,758,000.00"
购建固定资产、无形资产和其他长期资产支付的现金,"6,418,961,000.00","7,307,178,000.00","13,212,824,000.00","3,095,246,000.00","5,306,534,000.00","7,559,905,000.00","9,412,151,000.00","1,183,864,000.00","2,116,980,000.00","3,037,998,000.00","4,350,156,000.00","1,293,904,000.00","2,351,989,000.00","3,995,223,000.00","5,763,955,000.00","1,183,060,000.00","3,489,037,000.00","5,780,414,000.00","8,578,136,000.00","2,490,939,000.00","5,352,455,000.00","8,452,217,000.00","12,290,161,000.00","2,718,536,000.00","6,100,823,000.00","9,087,425,000.00","13,053,450,000.00","3,304,563,000.00","6,684,272,000.00","10,268,043,000.00","14,776,561,000.00","4,041,388,000.00"
期初现金及现金等价物余额,"5,536,636,000.00","1,699,353,000.00","2,310,819,000.00","1,978,735,000.00","1,978,735,000.00","1,978,735,000.00","1,978,735,000.00","3,737,386,000.00","3,737,386,000.00","3,737,386,000.00","3,737,386,000.00","3,486,561,000.00","3,486,561,000.00","3,486,561,000.00","3,486,561,000.00","4,710,942,000.00","4,710,942,000.00","4,710,942,000.00","4,710,942,000.00","4,089,466,000.00","4,089,466,000.00","4,089,466,000.00","4,089,466,000.00","6,279,531,000.00","6,279,531,000.00","6,279,531,000.00","6,279,531,000.00","7,358,594,000.00","7,358,594,000.00","7,358,594,000.00","7,358,594,000.00","8,935,954,000.00"
投资支付的现金,"15,731,000.00",,"210,825,000.00",,"175,538,000.00","265,538,000.00","390,538,000.00",,,"200,000,000.00","450,000,000.00",,,"155,000,000.00","197,000,000.00","300,000,000.00","345,000,000.00","488,800,000.00","532,450,000.00","80,980,000.00","692,780,000.00","793,280,000.00","1,070,592,000.00","52,087,000.00","803,378,000.00","843,047,000.00","926,905,000.00","245,000,000.00","377,355,000.00","998,317,000.00","1,606,622,000.00","191,820,000.00"
期末现金及现金等价物余额,"1,699,353,000.00","2,310,819,000.00","1,978,735,000.00","3,884,325,000.00","4,782,557,000.00","3,514,230,000.00","3,737,386,000.00","4,541,437,000.00","4,832,074,000.00","3,816,916,000.00","3,486,561,000.00","3,389,149,000.00","4,311,080,000.00","6,000,947,000.00","4,710,942,000.00","4,323,937,000.00","8,370,023,000.00","5,723,179,000.00","4,089,466,000.00","4,604,637,000.00","3,558,796,000.00","4,579,411,000.00","6,279,531,000.00","3,645,130,000.00","5,191,327,000.00","7,312,521,000.00","7,358,594,000.00","8,820,942,000.00","8,320,252,000.00","8,471,044,000.00","8,935,954,000.00","7,672,196,000.00"
