科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付的各项税费,"36,252,402.09","41,941,287.11","48,180,583.38","57,278,133.78","92,738,691.17","19,864,976.17","33,519,724.76","62,508,491.38","67,454,071.80","24,776,174.48","30,132,638.44","68,716,523.48","71,092,855.45","27,370,931.73","53,625,511.72","115,628,417.64","120,613,782.91","14,027,096.57","40,848,043.97","82,069,807.87","119,686,310.23","18,702,255.30","39,721,412.75","58,057,527.13","90,324,559.52","37,488,345.50","71,064,226.08","94,401,224.70","121,878,678.01","26,470,282.27","43,850,484.55","71,141,008.79","98,817,341.84","37,052,974.71","53,303,058.79","66,119,635.78","92,098,901.41","29,726,497.99","77,540,905.31","100,443,224.80","134,953,305.48","20,199,052.73"
收到其他与筹资活动有关的现金,"2,480,716.58","2,458,900.00","1,017,665.56","4,428,350.00","3,719,380.34","800,000.00","133,727.49",,"699,400.00",,,,"12,266,700.00",,"1,546,943.32","1,546,896.07","3,268,052.75",,"1,667,510.90","5,610,106.00","6,285,432.54","3,857,805.24","9,755,381.38","13,508,635.74","14,953,790.72","6,214,947.44","17,352,693.04","18,651,099.78","15,171,962.21","29,173,879.77","17,770,589.44","25,779,585.02","20,476,974.11","7,881,556.01","7,263,082.48","10,092,620.65","61,681,500.45","704,122.04","109,629.95","24,601,786.17","1,640,081.35","36,576.51"
支付其他与经营活动有关的现金,"58,325,670.89","36,646,783.37","28,412,878.60","64,286,538.73","63,648,439.53","16,281,184.70","36,556,020.03","61,198,704.06","74,082,304.41","28,252,259.64","39,681,528.59","148,682,344.71","113,674,825.51","38,435,453.38","49,492,704.27","131,175,122.76","134,882,755.89","33,405,441.30","69,374,593.21","98,946,912.20","149,020,988.64","81,849,827.61","117,176,256.77","167,628,852.49","224,530,856.30","75,751,577.48","110,505,673.73","196,038,680.86","343,786,561.83","59,643,612.45","108,988,928.75","207,381,871.02","294,319,874.11","126,286,334.83","249,658,990.80","412,911,737.78","595,780,533.69","130,796,313.65","290,183,325.55","506,990,064.37","601,728,927.97","140,746,810.10"
筹资活动现金流入小计,"19,980,716.58","12,458,900.00","74,957,665.56","1,790,203,550.00","1,789,494,580.34","800,000.00","133,727.49",,"3,699,400.00",,,,"23,266,700.00",,"5,546,943.32","5,546,896.07","44,795,841.75",,"1,667,510.90","5,610,106.00","257,369,255.91","6,857,805.24","53,749,737.22","97,373,068.22","238,503,158.42","6,214,947.44","23,670,225.97","31,311,203.39","295,059,410.93","30,215,832.17","598,714,001.60","877,297,458.00","1,266,704,315.97","247,034,305.01","1,111,615,058.02","1,173,744,596.19","1,264,758,475.99","413,954,122.04","563,359,629.95","607,851,786.17","584,890,081.35","331,994,788.77"
经营活动现金流出小计,"430,037,183.00","365,657,386.68","233,868,874.20","414,639,117.90","567,592,142.51","145,656,745.53","259,145,305.30","428,795,845.17","600,578,284.51","187,678,387.22","367,172,945.02","640,130,680.81","820,976,515.73","313,831,793.36","573,559,152.17","902,340,812.87","1,228,217,063.39","388,487,031.00","824,191,426.18","1,153,769,040.13","1,645,594,649.63","614,754,009.94","1,199,324,040.52","1,751,172,463.82","2,417,936,510.19","652,642,187.54","1,361,626,921.85","2,167,939,213.57","3,231,083,717.77","782,584,444.85","1,608,769,093.62","2,386,050,382.49","2,813,362,075.29","808,036,934.23","1,943,740,284.90","2,552,225,110.45","2,532,690,497.95","436,738,597.91","962,674,611.81","1,467,892,712.71","1,904,200,512.85","466,355,230.13"
偿还债务支付的现金,"16,000,000.00","16,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,"10,100,000.00","10,100,000.00",,,,,,,,"85,000,000.00","85,000,000.00","118,000,000.00","118,000,000.00","190,048,448.33","66,072,061.00","66,072,061.00","66,072,061.00","66,072,061.00",,"129,913,814.00","170,160,764.44","76,826,439.32","229,440,704.00","1,025,213,951.54","1,084,213,951.54","1,283,935,332.54","788,445,999.00","788,445,999.00","788,445,999.00","916,945,999.00","330,000,000.00"
经营活动产生的现金流量净额,"63,675,989.01","143,625,861.29","-114,709,118.59","19,553,385.68","212,096,510.95","-25,058,033.00","-15,596,357.24","36,411,082.15","195,656,620.10","-82,574,053.84","-144,695,623.32","109,378,517.23","214,260,557.05","-126,146,252.73","6,077,316.78","38,030,414.09","229,043,974.61","-9,958,145.95","-132,522,591.29","12,841,291.25","363,194,582.78","-222,288,052.65","-173,047,432.55","-262,346,508.99","349,523,109.44","-129,804,435.11","-94,567,766.24","-61,582,477.61","64,239,462.80","-137,847,908.09","-213,455,127.34","102,962,997.60","91,291,377.55","-88,353,927.57","201,969,195.64","223,430,713.12","540,664,802.30","-27,660,588.44","-80,352,683.88","-20,267,348.04","272,148,200.97","-49,394,093.06"
分配股利、利润或偿还利息支付的现金,"26,249,652.47","22,329,030.00","21,609,700.00","8,654,500.00","21,609,700.00",,"34,542,777.73","34,542,777.73","37,920,000.00",,"94,800,000.00","94,920,050.37","95,320,049.83",,"113,760,000.00","113,760,000.00","113,760,000.00",,"153,309,280.00","155,964,552.72","153,937,041.22","715,766.67","155,170,802.67","157,631,364.69","157,087,798.74",,"154,521,167.78","162,262,333.05","164,155,167.57",,"4,370,091.38","99,023,105.78","108,200,641.32","3,513,578.36","24,508,571.52","76,052,461.88","96,000,275.68","25,368,366.38","45,627,933.65","52,957,941.62","73,264,810.96","6,086,571.68"
收回投资收到的现金,,,,,,,,,,,,,,,"8,600,000.00","8,600,000.00","8,600,000.00",,,,,,,"1,972,555.83",,,,,"4,892,745.99",,,"7,700,000.00","668,044,379.57","104,000,000.00","218,467,409.73","337,161,451.03","857,460,303.16","223,917,968.90","298,728,090.00","312,167,254.30","636,097,269.60","149,331,731.70"
支付其他与筹资活动有关的现金,"1,743,937.90","3,496,959.26","1,300,000.00","13,235,200.00","6,607,899.99","1,663,500.00","5,256,084.51","5,256,084.51","2,276,334.02",,"658,401.96","1,688,076.28","1,047,946.17",,,"396,824.84",,"897,229.45","200,000.00","4,439,238.14","8,954,469.17","2,139,579.18","12,130,472.70","13,210,954.38","45,076,464.51","776,599.70","75,032,726.86","268,421,883.51","453,727,119.66","4,454,678.81","81,031,834.14","119,671,365.39","117,220,698.97","116,604,132.86","123,899,443.53","354,632,310.30","196,488,536.64","9,341,106.84","31,794,827.66","43,452,168.87","45,798,542.71","37,556,146.02"
取得投资收益收到的现金,,,,,,,,,,,"11,896,524.50","11,896,524.50","11,896,524.50","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","5,944,150.00","5,944,150.00","7,546,339.40","2,400,000.00","2,400,000.00","2,400,000.00","5,670,222.20","1,800,000.00","1,800,000.00","1,800,000.00","22,872,692.00",,"4,200,000.00","7,492,170.00","7,492,170.00","3,401,909.00","8,533,257.11","8,624,696.41","27,901,909.00",,"8,557,199.10","16,357,199.10","19,978,586.10",
筹资活动现金流出小计,"43,993,590.37","41,825,989.26","32,909,700.00","31,889,700.00","38,217,599.99","1,663,500.00","39,798,862.24","39,798,862.24","40,196,334.02",,"95,458,401.96","106,708,126.65","106,467,996.00",,"113,760,000.00","114,156,824.84","113,760,000.00","897,229.45","153,509,280.00","160,403,790.86","247,891,510.39","87,855,345.85","285,301,275.37","288,842,319.07","392,212,711.58","66,848,660.70","295,625,955.64","496,756,277.56","683,954,348.23","4,454,678.81","215,315,739.52","388,855,235.61","302,247,779.61","349,558,415.22","1,173,621,966.59","1,514,898,723.72","1,576,424,144.86","823,155,472.22","865,868,760.31","884,856,109.49","1,036,009,352.67","373,642,717.70"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"12,367.92","10,100.00","10,100.00","10,100.00",,"1,916.02","17,526.02","771,368.99","1,500.00","495,229.25","7,248.98","65,491.29","2,248.14","18,355.84","19,563.84","158,922.35","12,295.00","12,295.00","16,395.00","255,547.80","46,200.00","223,846.41","482,467.12","606,359.56","420,659.30","161,500.89","20,471,622.20","22,986,566.93","3,257,740.93","282,638.44","370,652.46","3,281,665.76","23,436,766.51","104,800.21","150,923.77","11,439,114.46","12,000.00","123,893.22","194,436.70","195,208.45","111,659.46"
筹资活动产生的现金流量净额,"-24,012,873.79","-29,367,089.26","42,047,965.56","1,758,313,850.00","1,751,276,980.35","-863,500.00","-39,665,134.75","-39,798,862.24","-36,496,934.02",,"-95,458,401.96","-106,708,126.65","-83,201,296.00",,"-108,213,056.68","-108,609,928.77","-68,964,158.25","-897,229.45","-151,841,769.10","-154,793,684.86","9,477,745.52","-80,997,540.61","-231,551,538.15","-191,469,250.85","-153,709,553.16","-60,633,713.26","-271,955,729.67","-465,445,074.17","-388,894,937.30","25,761,153.36","383,398,262.08","488,442,222.39","964,456,536.36","-102,524,110.21","-62,006,908.57","-341,154,127.53","-311,665,668.87","-409,201,350.18","-302,509,130.36","-277,004,323.32","-451,119,271.32","-41,647,928.93"
处置子公司及其他营业单位收到的现金净额,"10,988,863.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,943,311.06","468,680.57","467,573.38","466,538.39","5,275,796.85",,"843,901.04","860,637.05",,
四、汇率变动对现金的影响,,,,,,,,,,,,,,349.60,,,"-1,537.86","10,149.47","-2,530.58",915.95,"-332,190.85","474,571.24","2,371,103.54","963,985.82","-1,080,587.11","716,330.11","-1,166,493.36","6,449,748.49","10,003,016.60","-791,838.79","3,620,805.28","8,592,177.56","14,555,419.92","-358,736.15","-6,398,176.19","-10,632,419.68","-14,895,833.14","-6,705,977.18","1,952,490.14","7,135,188.01","6,287,570.57","-2,585,140.68"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,"300,000.00",,,,,"2,825,041.10","5,099,449.29","7,508,817.62","7,508,817.62",,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"10,988,863.60","12,367.92","10,100.00","10,100.00","10,100.00",,"1,916.02","17,526.02","771,368.99","1,500.00","12,391,753.75","11,903,773.48","11,962,015.79","3,002,248.14","11,618,355.84","11,619,563.84","11,758,922.35","3,012,295.00","5,956,445.00","5,960,545.00","7,801,887.20","2,446,200.00","2,623,846.41","5,155,022.95","6,276,581.76","2,220,659.30","1,961,500.89","22,271,622.20","53,577,046.02","8,357,190.22","11,991,456.06","23,071,640.08","676,874,904.27","131,307,356.08","227,573,040.43","346,403,609.60","902,077,123.47","223,929,968.90","308,253,083.36","329,579,527.15","656,271,064.15","149,443,391.16"
五、现金及现金等价物净增加额,"33,138,843.94","107,717,034.83","-76,538,528.33","1,704,936,374.99","1,886,016,680.23","-178,663,880.91","-323,487,356.42","-397,055,627.44","-401,611,333.92","-313,041,607.66","-490,634,358.44","-412,807,525.85","-312,221,336.37","-128,591,220.03","-151,157,952.82","-190,133,377.88","10,439,048.29","-13,993,776.49","-318,997,746.95","-271,396,312.92","106,564,263.86","-439,030,411.21","-764,849,725.05","-872,509,460.12","-251,586,576.04","-270,458,942.81","-559,662,443.97","-756,412,892.86","-575,576,076.96","-166,557,766.94","-106,520,407.56","-99,204,315.15","161,238,732.74","-117,404,992.50","-157,922,427.54","-376,611,166.73","-65,675,449.01","-340,111,045.53","-291,109,571.16","-218,994,370.42","-269,970,287.05","-57,282,754.38"
购建固定资产、无形资产和其他长期资产支付的现金,"11,338,774.80","6,554,105.12","3,887,475.30","72,940,960.69","77,366,911.07","152,742,347.91","268,227,780.45","393,685,373.37","424,276,424.39","6,919,053.82","33,322,086.91","47,345,690.06","67,606,613.36","5,447,565.04","31,540,568.76","37,073,427.04","62,005,141.96","6,160,845.56","17,087,300.98","34,405,380.26","49,367,055.00","17,845,987.30","35,387,591.85","86,454,596.60","130,983,168.09","41,258,298.85","95,593,913.10","158,069,365.23","223,371,149.02","50,636,363.64","96,495,803.64","131,409,365.47","178,942,220.65","37,475,574.65","448,969,578.85","484,568,942.24","527,593,872.77","35,073,098.63","69,134,811.32","99,418,895.12","138,790,300.19","26,865,482.87"
期初现金及现金等价物余额,"47,559,244.69","80,698,088.63","188,415,123.46","193,111,232.14","188,415,123.46","2,076,849,032.03","2,074,431,803.69","2,076,849,032.03","2,075,195,770.14","1,677,647,045.37","1,673,584,436.22","1,673,584,436.22","1,673,584,436.22","1,361,363,099.85","1,361,363,099.85","1,361,363,099.85","1,361,363,099.85","1,371,802,148.14","1,371,902,781.40","1,371,802,148.14","1,371,802,148.14","1,478,366,412.00","1,478,366,412.00","1,478,366,412.00","1,478,366,412.00","1,228,105,684.57","1,226,779,835.96","1,257,447,948.14","1,257,447,948.14","681,871,871.18","681,871,871.18","681,871,871.18","681,871,871.18","843,110,603.92","843,110,603.92","843,110,603.92","843,110,603.92","777,435,154.91","777,435,154.91","777,435,154.91","777,435,154.91","507,464,867.86"
投资支付的现金,,,,,,,,,"80,210,074.47","223,550,000.00","229,550,000.00","214,850,000.00","222,450,000.00",,"11,600,000.00","76,600,000.00","99,393,010.60",,,"77,500,000.00","146,050,000.00","112,800,000.00","112,800,000.00","121,300,000.00","92,813,367.37","41,699,485.00","51,000,000.00","50,949,485.00","51,900,000.00","11,400,000.00","195,580,000.00","151,240,000.00","922,394,873.52","20,000,000.00","70,090,000.00","110,090,000.00","654,262,000.00","85,400,000.00","140,900,000.00","150,600,000.00","607,704,240.00","86,233,500.00"
期末现金及现金等价物余额,"80,698,088.63","188,415,123.46","111,876,595.13","1,898,047,607.13","2,074,431,803.69","1,898,185,151.12","1,750,944,447.27","1,679,793,404.59","1,673,584,436.22","1,364,605,437.71","1,182,950,077.78","1,260,776,910.37","1,361,363,099.85","1,232,771,879.82","1,210,205,147.03","1,171,229,721.97","1,371,802,148.14","1,357,808,371.65","1,052,905,034.45","1,100,405,835.22","1,478,366,412.00","1,039,336,000.79","713,516,686.95","605,856,951.88","1,226,779,835.96","957,646,741.76","667,117,391.99","501,035,055.28","681,871,871.18","515,314,104.24","575,351,463.62","582,667,556.03","843,110,603.92","725,705,611.42","685,188,176.38","466,499,437.19","777,435,154.91","437,324,109.38","486,325,583.75","558,440,784.49","507,464,867.86","450,182,113.48"
