科目,2009-12-31,2010-12-31,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"30,981,275.59","12,169,919.91","14,464,555.91","17,861,902.66","29,347,599.01","13,832,097.82","27,406,537.13","23,250,201.44","27,397,164.93","14,380,527.01","38,062,325.97","38,736,393.39","48,577,387.17","29,149,702.25","39,216,148.83","39,787,072.42","52,821,746.46","48,508,598.90","62,815,223.92","73,391,339.99","60,490,089.93","37,198,753.62","47,512,507.94","55,004,486.61","54,147,978.68","74,521,151.60","47,447,748.07","49,714,820.67","88,732,418.77","36,560,334.16","49,707,826.36"
应付职工薪酬,"3,460,502.40","7,495,786.50","8,918,913.33","5,963,517.71","8,823,871.89","10,258,729.15","11,909,594.52","5,591,586.37","7,959,259.62","10,054,719.68","10,933,291.34","12,950,768.44","19,374,221.92","15,053,680.70","12,948,206.77","18,441,558.07","27,823,428.39","21,436,066.43","13,026,375.86","17,321,872.14","20,079,854.68","20,138,606.94","11,100,406.23","19,646,915.01","26,297,004.23","21,180,094.32","11,021,713.26","17,627,788.89","24,578,145.25","26,457,452.00","12,018,321.16"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"9,489,421.80","11,890,178.53","6,952,387.32","24,907,323.01","7,722,665.57","7,632,050.75","-4,774,148.67","26,515,373.48","43,221,348.41","38,241,791.81","28,890,040.76","36,741,718.72","14,030,457.83","20,579,506.49","9,914,732.69","19,618,750.21","21,591,946.96","39,663,234.40","20,337,606.92","29,964,864.33","30,023,866.39","25,909,418.06","15,661,460.65","15,685,685.13","20,814,282.72","34,844,171.74","31,228,021.50","16,474,514.81","14,708,035.47","42,003,791.97","17,293,915.45"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"395,755.84","456,320.00","2,062,892.73","1,092,076.94","665,481.67","538,728.05","702,868.49","380,573.34","764,408.35","1,323,784.80","448,469.89","1,173,933.55","1,252,984.33","1,313,975.12","1,599,645.02","1,414,955.55","1,123,467.21","1,154,458.79","1,606,561.65","1,288,056.52","928,768.33","1,652,989.74","2,095,300.07","1,058,377.11","968,022.97","1,377,411.78","1,590,400.42","1,369,433.75",,,"1,407,894.58"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"77,581,345.17",,,,,,,,,,,"14,955,058.54",,,,"8,770,259.94",,,,,,,,"9,599,882.94",,,,"7,181,460.00",,,"4,343,798.63"
存货,"294,760,184.55","218,044,256.26","266,704,993.71","270,852,568.57","328,961,815.82","302,622,710.80","427,081,004.53","319,646,180.75","448,175,591.13","362,808,087.07","386,460,634.28","490,244,118.28","475,018,339.73","409,549,096.76","553,140,789.27","641,646,963.19","569,335,049.44","371,345,274.21","443,284,513.76","491,739,747.68","405,633,610.76","333,450,812.38","441,198,289.11","440,024,648.04","486,517,093.31","453,263,340.87","655,192,319.76","611,966,781.69","551,990,490.80","409,307,202.87","576,500,293.22"
其他应付款,"3,573,490.00","4,812,447.86","2,772,057.51","4,121,455.18","27,533,103.02","62,721,963.91","26,844,394.32","38,461,004.26","182,605,661.65","83,630,389.73","105,019,259.56","75,560,144.34","67,907,916.08","35,130,798.87","22,543,744.76","65,502,605.54","71,433,824.25","62,807,387.35","55,547,573.05","73,111,225.48","58,986,464.81","56,053,793.55","53,376,597.79","57,199,397.61","68,887,556.63","36,375,407.22","39,237,205.83","59,764,353.75","59,265,043.26","37,918,483.92","40,707,230.68"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"24,700,000.00","24,700,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"278,850.98","76,241.05","225,383.24","342,941.40","413,478.48","373,318.28","253,759.66","221,885.03","193,638.81","3,737,668.96","2,603,810.76","2,253,882.42","10,800,149.55","7,983,549.88","7,867,207.31","34,347,070.80","39,292,254.64","64,987,037.53","77,934,997.66","6,744,057.59","4,993,084.59","6,403,265.04","8,371,419.96","4,838,665.08","9,342,002.23","3,081,321.66","16,081,818.34","2,589,989.51","2,416,153.11","2,593,912.58","10,299,182.61"
其他流动负债,,,,,,,,,,"832,059.01","2,525,684.52","5,021,874.68","4,412,362.05",,,,,,,,,,,,,,,,,,
流动资产合计,"772,092,306.52","758,055,530.67","956,962,768.95","1,142,579,158.73","1,573,547,223.62","1,369,503,021.46","1,621,806,862.73","1,569,905,779.73","1,842,976,370.56","1,933,274,986.53","1,884,361,533.18","2,023,221,329.75","2,115,772,430.34","2,003,101,588.65","2,039,012,336.64","2,389,781,217.10","2,500,969,712.64","2,392,491,219.25","2,611,416,870.42","2,576,972,415.90","2,191,115,615.22","2,145,932,398.33","2,206,601,853.90","2,248,199,353.25","2,349,170,610.06","2,460,513,898.54","2,537,604,987.14","2,598,162,698.42","2,540,321,332.95","2,331,067,400.34","2,306,427,413.98"
流动负债合计,"741,216,325.85","625,691,804.49","781,401,890.89","896,992,583.75","670,731,068.64","551,254,528.61","800,029,539.23","759,322,952.84","1,130,798,415.77","1,244,127,104.55","1,233,975,497.21","1,368,857,177.13","1,451,493,644.50","1,369,648,069.27","1,390,042,761.21","1,725,948,179.07","1,823,883,554.42","1,699,836,077.10","1,887,737,577.68","1,873,426,476.39","1,372,952,671.14","1,319,969,677.88","1,367,355,000.34","1,412,217,560.85","1,490,664,126.28","1,610,662,232.64","1,665,152,882.76","1,705,339,149.65","1,639,801,291.84","1,506,074,738.23","1,503,216,579.80"
可供出售金融资产,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","20,000,000.00","18,057,143.00","16,571,429.00","16,571,429.00","16,571,429.00","15,428,572.00","15,428,572.00","15,428,572.00","15,428,572.00","15,428,572.00","13,428,572.00","13,428,572.00"
长期借款,,"46,700,000.00","20,000,000.00","20,000,000.00",,,,,,,"19,924,000.00","19,924,000.00","19,924,000.00",,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"10,884,254.06",,,,,,,,,,,,,,,,,,,,,,,,"2,500,000.00",,,,,,
专项应付款,,"3,264,123.74","3,264,123.74","3,264,123.74","3,264,123.74","3,264,123.74","3,264,123.74","3,264,123.74","3,264,123.74","3,264,123.74","3,264,123.74","3,264,123.74","3,264,123.74",,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,"221,792.05","1,619,821.23","1,619,821.23","861,561.34","861,561.34","315,142,614.00","265,142,614.00"
固定资产,"80,179,163.80","94,187,944.40","126,535,399.40","187,303,643.97","183,525,270.65","215,193,768.88","227,128,396.71","225,101,588.42","292,381,364.65","397,764,387.06","480,464,717.99","488,966,911.34","486,001,280.15","502,955,070.27","496,857,515.16","491,499,150.74","533,155,124.83","554,231,598.30","539,145,566.95","528,006,372.92","471,290,631.47","473,378,729.50","465,464,926.48","457,253,570.00","475,630,940.48","475,171,657.89","464,028,313.64","454,194,444.24","445,032,932.24","457,886,294.19","446,110,914.48"
递延所得税负债,,,,,,,,,,"1,270,648.68","2,058,206.13","2,030,367.03","2,000,081.95","1,586,834.19","1,572,901.68","1,560,637.39","1,545,261.39","1,534,440.59","1,530,074.46","1,508,834.41","1,440,311.32","1,265,913.92","1,256,717.83","1,247,521.76","1,238,325.68","1,229,434.10","1,220,238.02","1,211,041.94","1,201,845.86","809,791.07","803,726.80"
在建工程,"24,547,155.16","61,582,233.86","83,224,203.45","25,813,037.01","26,384,091.18","67,676,744.74","74,449,546.58","79,241,559.50","73,447,861.94","25,533,811.57","31,142,543.81","20,575,970.95","25,449,224.66","52,361,040.62","66,570,878.79","82,148,315.29","52,785,813.97","20,271,148.79","31,788,550.87","44,182,514.62","39,285,191.68","38,265,183.06","39,497,038.08","64,393,961.44","32,560,335.92","27,309,661.78","28,835,401.72","31,603,795.40","33,982,847.15","3,165,209.84","2,739,350.75"
其他非流动负债,,,"1,728,900.00","2,019,850.00","1,965,325.00","1,910,800.00","1,856,275.00","2,876,010.00","2,793,215.01","2,710,420.00","2,627,625.01","2,544,830.00","2,462,035.00",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"49,964,123.74","24,993,023.74","25,283,973.74","5,229,448.74","5,174,923.74","5,120,398.74","6,140,133.74","6,057,338.75","7,245,192.42","27,873,954.88","27,763,320.77","27,650,240.69","3,966,074.19","3,869,346.68","3,774,287.39","3,676,116.39","3,582,500.59","3,495,339.46","3,391,304.41","3,239,986.32","2,982,793.92","2,890,802.83","2,798,811.76","2,928,612.73","4,234,955.33","4,142,964.25","3,292,713.28","3,200,722.20","317,006,925.07","266,918,065.81"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"741,216,325.85","675,655,928.23","806,394,914.63","922,276,557.49","675,960,517.38","556,429,452.35","805,149,937.97","765,463,086.58","1,136,855,754.52","1,251,372,296.97","1,261,849,452.09","1,396,620,497.90","1,479,143,885.19","1,373,614,143.46","1,393,912,107.89","1,729,722,466.46","1,827,559,670.81","1,703,418,577.69","1,891,232,917.14","1,876,817,780.80","1,376,192,657.46","1,322,952,471.80","1,370,245,803.17","1,415,016,372.61","1,493,592,739.01","1,614,897,187.97","1,669,295,847.01","1,708,631,862.93","1,643,002,014.04","1,823,081,663.30","1,770,134,645.61"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"136,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","181,350,000.00","181,350,000.00","181,350,000.00","326,430,000.00","326,430,000.00","326,430,000.00","326,430,000.00","326,430,000.00","326,430,000.00","326,430,000.00","326,430,000.00","326,430,000.00","326,430,000.00","326,430,000.00","326,430,000.00","718,146,000.00","718,146,000.00","718,146,000.00","718,146,000.00","718,146,000.00","718,146,000.00","718,146,000.00","718,146,000.00","718,146,000.00","718,146,000.00","718,146,000.00","718,146,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"90,109,993.15","93,634,029.15","93,634,029.15","685,017,632.32","685,017,632.32","685,017,632.32","539,937,632.32","539,937,632.32","539,937,632.32","539,937,632.32","539,937,632.32","539,937,632.32","542,712,137.50","542,712,137.50","542,712,137.50","542,712,137.50","542,712,137.50","542,712,137.50","150,996,137.50","150,996,137.50","150,996,137.50","150,996,137.50","150,996,137.50","150,996,137.50","149,794,234.06","149,794,234.06","149,794,234.06","149,794,234.06","149,794,234.06","149,794,234.06"
无形资产,"11,923,006.96","8,258,578.69","8,071,485.61","7,977,939.07","7,931,165.80","40,885,289.34","40,484,592.97","40,532,573.40","44,333,718.34","40,076,811.26","54,116,600.08","53,830,342.82","53,536,075.12","64,876,705.99","64,492,329.18","64,118,419.38","112,208,446.17","116,724,049.73","116,116,052.53","115,475,105.83","102,869,665.20","102,286,428.47","101,711,667.54","101,149,395.03","100,574,153.07","99,983,230.86","99,412,198.10","98,843,014.97","98,272,815.80","97,711,849.01","97,151,254.19"
盈余公积,"19,553,742.80","2,168,090.38","14,049,323.59","14,049,323.59","14,049,323.59","27,294,912.47","27,294,912.47","27,294,912.47","27,294,912.47","40,275,092.35","40,275,092.35","40,275,092.35","40,275,092.35","49,947,459.87","49,947,459.87","49,947,459.87","49,947,459.87","59,432,472.08","59,432,472.08","59,432,472.08","59,432,472.08","73,964,957.76","73,964,957.76","73,964,957.76","73,964,957.76","81,457,582.14","81,457,582.14","81,457,582.14","81,457,582.14","81,457,582.14","81,457,582.14"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,"112,625,379.87","109,936,018.60","109,936,018.60","109,936,018.60","109,936,018.60","109,936,018.60","109,936,018.60","109,936,018.60","109,936,018.60","109,936,018.60","109,936,018.60","109,936,018.60",,,,,,,,,,,
未分配利润,"4,281,703.21","19,512,813.36","126,443,912.27","199,981,862.88","237,278,272.29","245,654,212.17","267,544,301.12","258,854,253.04","297,960,208.66","309,169,883.37","327,354,794.71","334,096,985.01","364,436,038.35","371,955,246.10","393,751,680.83","427,934,957.68","476,876,607.81","474,198,860.74","497,582,686.28","489,910,630.28","512,273,605.49","501,738,706.85","517,035,432.88","513,619,344.97","529,357,568.28","547,573,867.70","561,281,229.53","574,489,870.94","576,035,485.57","173,867,483.24","188,903,619.18"
长期待摊费用,,,,,,,,,,,"437,500.00","471,027.65","426,978.08","348,404.52","331,214.84","314,025.16","675,501.48","142,128.38","90,559.34","53,874.51","13,468.62",,"844,722.82","173,398.39","2,192,972.36","2,790,384.66","1,603,037.79","1,603,037.79","1,742,470.80","2,566,654.76","2,566,654.76"
少数股东权益,,,,,,,,,"41,833,119.53","44,543,732.92","86,816,465.12","91,151,185.76","96,780,884.90","97,191,084.74","97,741,490.55","103,201,155.62","113,333,688.73","118,118,333.21","124,319,131.16","128,100,082.53","34,559,055.69","39,806,936.70","40,585,138.18","40,437,705.87","35,407,164.73","-214,984.94","-416,142.79","-614,477.40","-804,944.36","-2,681,268.40","-2,681,817.03"
递延所得税资产,"1,425,885.36","1,362,537.50","1,728,322.23","2,267,994.33","2,267,994.33","2,487,384.89","2,487,384.89","3,198,383.36","4,546,932.14","5,142,622.91","6,084,782.70","5,870,988.57","6,272,871.45","13,677,034.16","13,900,900.40","12,277,835.56","10,868,628.10","16,943,614.48","18,250,701.76","20,915,659.97","21,390,639.99","18,565,269.69","17,351,696.15","16,553,006.91","19,305,062.28","28,412,737.88","30,017,392.14","30,481,057.67","32,288,209.48","37,722,420.68","37,330,293.97"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"16,119,740.23","25,638,803.66","49,608,654.71","14,594,208.86","13,393,683.03","19,873,195.30","6,260,318.93","3,570,603.69","4,965,023.69","7,861,140.84","7,577,573.04","12,605,772.56","22,930,135.52","7,886,404.69","4,101,921.11","2,043,740.77","2,628,863.67","1,588,458.00","561,418.00","117,483.69",
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"128,959,465.34","165,391,294.45","219,559,410.69","223,362,614.38","220,108,521.96","326,243,187.85","344,549,921.15","348,074,104.68","527,335,256.94","578,453,651.40","698,301,903.41","705,290,063.59","731,231,102.77","758,748,483.02","765,482,540.00","790,166,960.03","835,889,852.08","831,819,161.97","830,292,473.74","846,430,687.29","660,484,313.00","661,672,812.28","664,371,615.59","663,981,165.46","652,293,957.22","651,139,985.84","641,953,779.06","633,742,380.07","627,309,265.47","612,598,484.17","599,327,040.15"
所有者权益(或股东权益)合计,"159,835,446.01","247,790,896.89","370,127,265.01","443,665,215.62","1,117,695,228.20","1,139,316,756.96","1,161,206,845.91","1,152,516,797.83","1,233,455,872.98","1,260,356,340.96","1,320,813,984.50","1,331,890,895.44","1,367,859,647.92","1,388,235,928.21","1,410,582,768.75","1,450,225,710.67","1,509,299,893.91","1,520,891,803.53","1,550,476,427.02","1,546,585,322.39","1,475,407,270.76","1,484,652,738.81","1,500,727,666.32","1,497,164,146.10","1,507,871,828.27","1,496,756,696.41","1,510,262,919.19","1,523,273,215.56","1,524,628,584.38","1,120,584,221.21","1,135,619,808.52"
资产总计,"901,051,771.86","923,446,825.12","1,176,522,179.64","1,365,941,773.11","1,793,655,745.58","1,695,746,209.31","1,966,356,783.88","1,917,979,884.41","2,370,311,627.50","2,511,728,637.93","2,582,663,436.59","2,728,511,393.34","2,847,003,533.11","2,761,850,071.67","2,804,494,876.64","3,179,948,177.13","3,336,859,564.72","3,224,310,381.22","3,441,709,344.16","3,423,403,103.19","2,851,599,928.22","2,807,605,210.61","2,870,973,469.49","2,912,180,518.71","3,001,464,567.28","3,111,653,884.38","3,179,558,766.20","3,231,905,078.49","3,167,630,598.42","2,943,665,884.51","2,905,754,454.13"
负债和所有者(或股东权益)合计,"901,051,771.86","923,446,825.12","1,176,522,179.64","1,365,941,773.11","1,793,655,745.58","1,695,746,209.31","1,966,356,783.88","1,917,979,884.41","2,370,311,627.50","2,511,728,637.93","2,582,663,436.59","2,728,511,393.34","2,847,003,533.11","2,761,850,071.67","2,804,494,876.64","3,179,948,177.13","3,336,859,564.72","3,224,310,381.22","3,441,709,344.16","3,423,403,103.19","2,851,599,928.22","2,807,605,210.61","2,870,973,469.49","2,912,180,518.71","3,001,464,567.28","3,111,653,884.38","3,179,558,766.20","3,231,905,078.49","3,167,630,598.42","2,943,665,884.51","2,905,754,454.13"
