科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"4,308,050.18","2,208,382.54","3,175,181.34","3,080,453.02","6,104,566.67","6,126,718.26","-916,303.33","575,089.50","442,756.57","1,407,309.83","-3,910.52","3,041,205.56","3,893,820.45","4,259,027.46","1,430,924.67","1,962,708.80","3,075,944.08","4,711,445.00","1,750,947.92","5,335,829.98","3,477,238.52","6,391,099.20","3,105,563.18","4,658,879.95","8,279,006.92","8,341,801.03","2,773,272.91","4,026,758.13","6,917,446.70","11,493,362.34","4,531,292.96","9,815,012.26","18,344,961.51","27,221,697.78","7,058,738.49"
三、利润总额,"24,660,666.89","28,422,297.38","49,644,903.04","36,808,395.40","50,921,698.55","60,250,585.12","13,228,212.14","24,001,274.81","27,069,877.93","17,540,144.10","4,929,504.51","11,442,395.42","15,284,593.45","13,782,369.42","3,881,111.43","6,245,088.13","6,526,730.86","7,042,134.36","2,640,186.06","5,866,557.57","6,369,224.03","-825,423.67","1,340,524.13","2,968,161.24","7,053,985.07","12,446,930.26","5,327,677.11","15,563,609.02","18,269,848.74","29,339,278.21","6,947,119.24","25,780,826.78","38,762,841.16","38,336,248.94","13,301,179.87"
资产减值损失,"198,563.35","789,911.91","1,253,044.82","861,138.62","1,105,145.75","759,742.72","-2,037,614.90","348,653.77","296,497.87","3,147,875.41","337,466.37","1,021,611.94","520,362.48","1,720,585.00","93,893.00","93,893.00","319,400.00","5,102,257.94","137,605.00","-1,352,624.85","195,751.26","3,295,416.27","-302,460.45","-479,826.05","-478,305.51","7,680,108.34","121,141.28","817,303.19","639,950.20","-5,440,266.63","-145,222.82","835,472.32","3,112,586.71","6,135,463.26","566,979.89"
减:所得税,"4,119,996.29","3,523,430.94","6,374,716.58","4,689,670.25","6,916,337.55","8,515,760.83","2,266,002.39","3,584,452.97","4,056,284.08","2,566,799.70","422,409.10","1,886,923.64","3,107,498.23","1,912,279.04","488,238.51","1,152,304.91","1,474,049.66","2,004,662.79","536,060.67","3,310,302.82","3,802,518.35","1,359,958.35","129,070.23","1,268,544.79","1,235,379.67","2,803,118.24","2,274,753.57","4,104,980.26","4,753,350.11","7,878,464.80","1,350,720.01","3,682,882.90","5,678,474.97","21,694.50","1,847,434.32"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"-2,378,136.69",,"2,950,363.64",,,,,,,,,,,,,,,,,,,"-56,233.69",,"-56,233.69","-56,233.69","56,233.69",,"56,233.69",,,,,,,
四、净利润,"20,540,670.60","24,898,866.44","43,270,186.46","32,118,725.15","44,005,361.00","51,734,824.29","10,962,209.75","20,416,821.84","23,013,593.85","14,973,344.40","4,507,095.41","9,555,471.78","12,177,095.22","11,870,090.38","3,392,872.92","5,092,783.22","5,052,681.20","5,037,471.57","2,104,125.39","2,556,254.75","2,566,705.68","-2,185,382.02","1,211,453.90","1,699,616.45","5,818,605.40","9,643,812.02","3,052,923.54","11,458,628.76","13,516,498.63","21,460,813.41","5,596,399.23","22,097,943.88","33,084,366.19","38,314,554.44","11,453,745.55"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"20,540,670.60","24,566,043.22","42,450,602.12","31,719,158.72","43,652,082.60","51,030,349.24","10,816,255.98","19,904,003.13","22,283,064.18","14,468,893.09","4,644,313.51","10,126,481.50","12,715,012.22","12,867,445.72","3,585,321.85","6,756,814.05","7,646,097.68","8,706,644.53","2,668,474.09","5,472,865.83","6,049,032.17","2,085,632.87","1,287,642.50","2,421,035.24","6,342,571.04","12,190,226.92","3,156,284.05","12,493,577.87","14,685,322.91","21,581,042.04","5,676,154.11","22,169,823.02","33,259,973.27","38,626,369.30","11,503,920.57"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,"332,823.22","819,584.34","399,566.43","353,278.40","704,475.05","145,953.77","512,818.71","730,529.67","504,451.31","-137,218.10","-571,009.72","-537,917.00","-997,355.34","-192,448.93","-1,664,030.83","-2,593,416.48","-3,669,172.96","-564,348.70","-2,916,611.08","-3,482,326.49","-4,271,014.89","-76,188.60","-721,418.79","-523,965.64","-2,546,414.90","-103,360.51","-1,034,949.11","-1,168,824.28","-120,228.63","-79,754.88","-71,879.14","-175,607.08","-311,814.86","-50,175.02"
