科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"13,057,370.06","18,884,695.44","43,214,148.27","14,121,165.14","28,780,312.07","44,357,793.57","60,549,082.91","18,869,658.94","38,839,542.67","61,062,438.50","85,703,124.90","29,190,604.65","56,575,997.67","85,052,958.27","113,406,405.59","29,993,618.40","64,559,828.55","91,757,807.69","128,259,349.01","46,245,978.61","93,686,024.97","125,746,976.41","178,054,973.48","46,950,339.55","102,147,306.38","153,608,614.25","208,558,360.11","70,009,743.61","143,251,292.18","204,291,832.51","330,754,965.49","111,719,198.69"
取得借款收到的现金,,,,,,,,,,,"30,000,000.00",,,"6,776,589.44","26,692,749.44","15,019,230.00","100,000,000.00","80,000,000.00","120,000,000.00","55,203,948.56","95,231,091.76","135,770,339.91","172,963,015.31","31,023,534.13","32,596,043.49","39,150,752.45","38,521,992.73","2,235,211.01","114,220,091.05","195,940,250.95","328,030,312.22","340,557,579.03"
支付的各项税费,"891,583.33","4,489,319.63","9,966,811.03","3,775,292.89","6,244,069.55","11,992,210.00","15,679,887.52","5,250,537.40","10,925,290.04","21,905,988.95","14,930,596.36","7,941,735.85","18,758,922.03","25,587,929.85","27,229,924.69","8,034,685.94","29,364,544.96","27,149,702.18","25,942,093.57","17,552,818.17","20,611,874.55","39,153,656.65","34,623,017.80","18,450,667.52","38,104,513.36","56,532,335.19","86,910,304.52","23,485,763.92","52,622,913.26","81,767,573.00","106,100,475.84","59,152,440.51"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"17,750,872.09","22,177,416.28","40,534,388.41","15,859,461.01","32,083,236.80","51,544,769.41","47,771,254.57","16,935,898.95","44,883,911.35","74,888,962.47","75,201,233.19","24,986,324.82","59,413,672.53","90,255,042.98","77,818,747.25","41,707,614.85","47,753,839.10","112,054,107.23","95,853,785.62","43,800,595.72","95,627,999.95","218,446,304.00","140,539,879.85","83,747,584.14","92,086,601.25","154,296,111.59","183,177,933.37","39,523,269.82","251,996,458.65","377,393,295.96","266,728,797.61","105,833,975.15"
筹资活动现金流入小计,"7,200,000.00","10,000,000.00","45,000,000.00",,"341,530,000.00","341,530,000.00","341,530,000.00",,,,"30,000,000.00",,,"6,776,589.44","29,169,549.44","15,019,230.00","100,000,000.00","80,000,000.00","122,400,640.00","55,203,948.56","95,231,091.76","135,770,339.91","379,513,002.27","67,240,963.74","64,855,678.98","394,483,834.61","405,797,821.52","144,864,528.81","258,809,408.85","352,396,343.21","513,393,529.92","340,557,579.03"
经营活动现金流出小计,"227,221,832.16","322,260,570.81","519,508,251.41","128,941,917.36","270,365,876.32","415,023,275.49","542,102,122.30","126,549,485.68","293,900,451.45","489,178,402.27","683,130,676.74","139,187,262.69","354,240,130.25","538,425,081.89","712,601,819.10","239,477,689.02","411,171,889.68","742,040,256.13","934,567,896.75","296,988,959.18","624,546,134.56","996,056,368.67","1,194,862,567.07","376,082,804.75","742,130,200.55","1,145,879,721.70","1,706,927,886.92","600,879,232.03","1,310,401,071.50","1,973,881,730.62","2,620,632,548.07","964,910,481.09"
偿还债务支付的现金,,,,,,,,,,,,,"30,000,000.00","36,776,589.44","36,776,589.44","4,887,120.00","4,916,160.00","44,887,120.00","69,964,957.71","45,019,230.00","60,309,616.54","79,500,000.00","117,195,512.45","25,359,588.13","61,955,501.92","96,766,979.17","98,265,293.28","11,932,985.00","59,584,167.76","78,798,549.77","186,095,321.16","77,327,488.92"
经营活动产生的现金流量净额,"18,910,327.50","9,984,671.71","33,532,978.75","-1,500,127.65","1,860,881.38","25,028,460.34","53,641,993.31","-12,736,970.10","-18,349,502.18","-66,574,082.19","-69,330,906.20","27,049,370.30","2,851,942.22","40,731,588.13","52,047,960.99","-30,271,487.85","21,300,543.93","33,351,204.66","87,993,107.77","140,102.07","-20,064,987.45","9,495,617.49","77,487,665.02","-1,731,705.10","24,247,069.42","141,632,843.34","217,889,013.18","-2,727,213.44","-92,354,358.92","-14,084,794.29","122,691,173.13","1,033,988.14"
分配股利、利润或偿还利息支付的现金,,,,,,,,,"7,576,702.47","7,771,953.73","8,062,005.80","450,000.00","5,510,000.00","5,547,799.32","5,677,799.32","206,866.68","7,557,842.70","12,114,246.78","14,385,458.54","6,928,387.51","13,041,159.08","14,747,970.37","18,843,647.11","821,424.29","15,596,618.38","19,680,744.88","18,528,919.51",,"31,592,522.66","31,730,182.03","35,266,006.79","3,815,968.33"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,"2,839,283.00","1,917,809.00","1,435,737.40",,"2,697,510.00","6,932,550.00","6,987,612.63",,,,,,,,"13,000,000.00",,,"376,477.20","371,520.00",,"60,000.00","60,000.00","1,381,303.64",,,,"14,252,804.58",,,,"3,471,574.87",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.87,,,,
筹资活动现金流出小计,"2,839,283.00","1,917,809.00","1,435,737.40",,"2,697,510.00","6,932,550.00","6,987,612.63",,"7,576,702.47","7,771,953.73","8,062,005.80","450,000.00","35,510,000.00","42,324,388.76","55,454,388.76","5,093,986.68","12,474,002.70","57,377,843.98","84,721,936.25","51,947,617.51","73,410,775.62","94,307,970.37","137,420,463.20","26,181,012.42","77,552,120.30","116,447,724.05","131,047,017.37","11,932,985.00","91,176,690.42","110,528,731.80","224,832,902.82","81,143,457.25"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"209,615.38",,,"682,000.00","648,705.67",,,,"169,484.62",,,,"64,504.97",,,"58,000.00","308,938.49",,"171,968.04","184,420.00","518,590.96",,"27,000.00","160,500.00","403,205.37","18,000.00","18,000.00","89,000.00","171,274.30","13,000.00"
筹资活动产生的现金流量净额,"4,360,717.00","8,082,191.00","43,564,262.60",,"338,832,490.00","334,597,450.00","334,542,387.37",,"-7,576,702.47","-7,771,953.73","21,937,994.20","-450,000.00","-35,510,000.00","-35,547,799.32","-26,284,839.32","9,925,243.32","87,525,997.30","22,622,156.02","37,678,703.75","3,256,331.05","21,820,316.14","41,462,369.54","242,092,539.07","41,059,951.32","-12,696,441.32","278,036,110.56","274,750,804.15","132,931,543.81","167,632,718.43","241,867,611.41","288,560,627.10","259,414,121.78"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,"221,848.00","222,991.53","221,848.00",,,,1.00,,,,,
四、汇率变动对现金的影响,"296,501.81","15,284.92","-136,720.27","-6,674.68","-53,441.00","-106,033.27","-244,547.13","38,199.65","-58,095.41","-5,797.96","-458,892.33","-798,617.78","-1,557,847.23","-2,338,156.30","-3,157,996.85","214,853.36","1,674,249.44","607,029.82","599,766.48","1,320,529.70","4,476,228.73","5,499,267.99","9,197,176.85","-424,134.74","1,935,427.28","3,341,745.48","21,840,345.51","-1,659,489.05","-4,496,448.96","-9,681,113.82","-13,701,533.18","-12,588,323.17"
收到其他与投资活动有关的现金,,,,,,,,,,,"10,600,000.00",,,,"1,748,696.04",,,"5,000,000.00","5,904,321.79",,,,,,,,"4,370,000.00",,,"3,227.92","3,430,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,"209,615.38",,,"682,000.00","648,705.67",,,,"10,769,484.62",,,,"1,813,201.01",,,"5,058,000.00","6,213,260.28",,"393,816.04","407,411.53","740,438.96",,"27,000.00","160,500.00","4,773,206.37","18,075.87","18,000.00","92,227.92","3,601,274.30","13,000.00"
五、现金及现金等价物净增加额,"18,495,223.79","10,492,227.19","-9,109,511.87","-6,583,760.11","333,978,151.49","334,139,995.57","334,172,951.86","-63,771,650.58","-96,533,010.50","-182,037,843.55","-167,429,450.70","-2,581,749.92","-77,275,876.82","-68,711,821.12","-79,502,520.18","-28,742,770.20","68,337,318.72","-75,374.51","34,956,008.49","-48,246,320.93","-64,973,079.49","-44,175,011.46","184,747,776.55","11,206,104.26","-66,597,361.87","314,216,756.87","365,801,736.15","840,033.81","-217,834,878.96","-266,680,709.76","-207,243,903.46","-31,597,608.41"
购建固定资产、无形资产和其他长期资产支付的现金,"5,072,322.52","7,589,920.44","81,685,736.80","5,076,957.78","6,661,778.89","22,561,881.50","50,915,587.36","43,092,880.13","67,642,577.04","104,779,876.27","126,940,997.59","28,382,502.44","43,059,971.81","53,717,453.63","99,080,846.01","8,611,379.03","41,663,471.95","58,213,765.01","82,184,199.26","49,963,283.75","68,598,452.95","90,137,793.31","98,340,709.94","13,142,807.22","71,515,217.25","95,682,842.51","136,275,233.06","20,450,197.88","69,261,999.53","204,281,905.72","221,363,031.37","20,643,995.16"
期初现金及现金等价物余额,"4,886,769.16","23,381,992.95","33,874,220.14",,"24,764,708.27","24,764,708.27","24,764,708.27","358,937,660.13","358,937,660.13","358,937,660.13","358,937,660.13","191,508,209.43","191,508,209.43","191,508,209.43","191,508,209.43","112,005,689.25","112,005,689.25","112,005,689.25","112,005,689.25","146,961,697.74","146,961,697.74","146,961,697.74","146,961,697.74","331,709,474.29","332,110,683.28","332,110,683.28","331,709,474.29","690,619,931.83","697,511,210.44","697,511,210.44","697,511,210.44","542,685,441.33"
投资支付的现金,,,,,,"3,500,000.00","3,500,000.00","7,980,000.00",,,"2,480,000.00",,,"17,840,000.00","4,840,000.00",,,"3,500,000.00","6,500,000.00","3,000,000.00","3,000,000.00","10,901,884.70","6,034,333.41","14,500,000.00","8,540,000.00","13,216,400.00","17,176,400.00","107,272,685.50","219,372,789.98","217,100,000.00","217,100,000.00","258,826,400.00"
期末现金及现金等价物余额,"23,381,992.95","33,874,220.14","24,764,708.27",,"358,742,859.76","358,904,703.84","358,937,660.13","295,166,009.55","262,404,649.63","176,899,816.58","191,508,209.43","188,926,459.51","114,232,332.61","122,796,388.31","112,005,689.25","83,262,919.05","180,343,007.97","111,930,314.74","146,961,697.74","98,715,376.81","81,988,618.25","102,786,686.28","331,709,474.29","342,915,578.55","265,513,321.41","646,327,440.15","697,511,210.44","691,459,965.64","479,676,331.48","430,830,500.68","490,267,306.98","511,087,832.92"
