科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"5,917,970.00","10,507,583.15","5,611,620.60","9,647,191.07","13,954,306.70","5,485,958.63","10,080,126.30","15,691,584.74","21,416,995.00","7,310,102.15","13,577,920.13","19,313,766.11","26,262,327.34","8,503,962.14","24,474,284.38","38,746,272.58","59,310,397.33","22,119,621.07","41,762,730.30","61,997,257.83","82,932,880.15","21,482,467.20","49,894,770.89","71,050,366.61","99,808,512.46","27,792,244.51","55,519,166.28","77,615,574.94","101,711,263.84","30,514,876.84","58,374,821.45","87,506,151.89","115,317,072.00","33,536,364.79","63,200,067.66","96,741,410.63","128,397,518.67","41,978,401.69","78,188,561.55","111,469,865.55","147,476,361.83","46,069,385.27"
取得借款收到的现金,"142,730,382.38","98,000,000.00","81,000,000.00","113,000,000.00","113,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,"5,000,000.00","99,000,000.00","511,160,000.00","698,075,018.93","726,160,000.00","1,044,714,296.79","472,952,128.83","719,987,044.83","1,077,237,299.83","1,362,539,880.18","348,126,078.30","685,014,524.96","1,302,881,394.38","1,676,365,616.39","417,531,409.85","1,099,072,469.37","1,477,817,740.17","1,950,403,719.35","392,546,107.91","776,335,504.91","1,014,062,345.91","1,449,123,725.91","308,500,000.00","735,101,640.00","1,257,625,960.00","1,687,126,750.00","214,783,264.00","502,193,164.00","697,251,404.00","805,962,496.72","477,976,515.00"
支付的各项税费,"19,470,353.00","25,944,980.15","26,382,372.21","43,176,993.78","52,482,314.91","16,146,685.80","33,110,415.36","42,807,149.87","50,477,968.84","20,118,001.76","30,848,022.38","43,407,764.10","54,096,705.06","12,053,204.86","27,730,300.09","42,491,050.56","67,884,706.26","31,996,426.32","53,111,326.97","70,030,443.16","86,852,670.26","28,020,609.22","52,120,122.83","65,153,927.93","91,270,686.82","29,567,652.65","50,920,086.76","70,635,558.00","92,010,728.07","16,704,402.44","31,109,932.70","45,177,874.82","67,689,734.09","18,342,694.81","34,460,425.25","52,794,742.01","76,436,329.01","26,093,880.55","43,628,483.38","60,987,789.38","99,458,710.55","27,164,877.84"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,"200,500,000.00","178,000,000.00",,,,,,"137,000,000.00","195,240,000.00","268,987,600.00","138,000,000.00","240,047,240.00","334,298,840.00","350,532,840.00","94,520,000.00","151,591,091.58","151,591,091.58","151,591,091.58",,,,,"28,267,163.10","44,767,163.10","59,767,163.10","59,767,163.10","20,000,000.00"
支付其他与经营活动有关的现金,"16,535,379.15","28,362,906.71","14,963,047.55","27,170,825.50","38,607,028.18","12,424,275.50","21,480,313.28","32,716,502.34","41,527,663.73","10,946,106.54","20,110,460.56","27,867,059.35","40,195,130.61","12,664,232.54","33,051,852.18","101,300,023.01","105,979,095.35","16,031,950.04","49,991,707.79","88,258,538.86","132,645,502.71","42,272,571.26","58,277,518.65","91,168,417.78","129,276,506.50","33,155,962.59","101,263,672.42","143,302,837.86","191,069,543.36","35,505,339.11","117,790,212.21","145,754,665.30","184,979,318.95","110,619,567.27","213,258,305.23","295,233,737.46","350,828,511.62","70,575,894.87","157,103,180.01","216,118,891.53","283,253,138.04","111,214,741.65"
筹资活动现金流入小计,"192,130,382.38","98,000,000.00","81,000,000.00","113,000,000.00","113,000,000.00","952,786,500.00","952,786,500.00","952,786,500.00","952,786,500.00",,,"5,000,000.00","99,000,000.00","511,160,000.00","698,075,018.93","926,660,000.00","1,222,714,296.79","472,952,128.83","733,247,822.46","1,090,498,077.46","1,375,800,657.81","348,126,078.30","852,903,548.20","1,577,374,627.05","1,976,242,239.63","555,531,409.85","1,811,804,378.02","2,284,801,248.82","2,853,526,378.00","487,066,107.91","927,926,596.49","1,165,653,437.49","1,600,714,817.49","308,500,000.00","735,101,640.00","1,257,625,960.00","1,687,126,750.00","243,050,427.10","546,960,327.10","1,707,018,567.10","1,815,729,659.82","497,976,515.00"
经营活动现金流出小计,"464,842,388.21","573,846,324.34","202,047,294.00","322,310,801.36","499,019,346.98","168,217,372.60","269,891,574.60","379,220,415.34","454,728,660.20","136,370,796.32","363,411,524.44","416,187,440.94","551,723,248.46","145,652,624.39","638,333,937.79","1,073,271,028.04","1,655,537,405.99","536,199,762.26","1,027,439,579.90","1,490,345,217.96","2,395,695,755.72","585,652,145.59","1,081,476,395.74","1,674,654,303.27","2,225,552,801.19","560,766,701.81","1,188,443,293.40","1,663,515,897.83","2,321,979,260.65","598,680,440.19","1,191,467,366.71","1,723,264,423.88","2,475,921,470.08","549,704,449.42","1,322,917,527.23","2,227,516,383.77","3,249,668,962.42","1,029,152,615.00","2,073,938,526.60","3,253,737,676.02","4,285,086,601.38","1,120,090,414.15"
偿还债务支付的现金,"118,360,323.35","108,250,059.03","107,400,000.00","122,100,000.00","124,800,000.00","98,100,000.00","98,100,000.00","98,100,000.00","98,100,000.00",,,"5,000,000.00","99,000,000.00","211,160,000.00","341,374,996.91","505,004,449.73","905,459,953.74","191,831,859.38","402,918,584.07","694,826,414.14","986,003,135.26","393,410,124.30","665,312,456.64","1,293,063,928.63","1,658,532,710.79","501,859,049.38","1,175,334,151.47","1,934,747,443.79","2,470,450,589.13","307,394,534.03","686,253,509.03","1,131,344,598.03","1,547,451,098.03","342,581,800.00","705,812,080.00","1,046,223,460.00","1,504,838,780.00","282,446,623.00","535,616,587.00","831,928,935.00","1,068,438,725.00","226,079,407.19"
经营活动产生的现金流量净额,"20,358,105.23","42,956,037.87","96,481,193.49","85,702,743.40","106,314,068.42","13,927,569.00","65,523,925.02","37,776,031.20","128,355,227.06","1,883,674.84","-14,946,175.79","20,748,182.95","41,467,089.42","39,554,573.62","97,239,101.73","319,771,149.09","244,997,703.71","-76,882,643.99","-50,087,682.75","-40,883,692.01","98,617,649.19","9,447,964.44","-18,643,272.70","-9,629,165.25","152,057,907.50","129,871,390.39","146,386,282.35","240,567,156.54","358,475,747.55","-14,363,673.94","20,815,142.61","166,847,455.09","126,654,646.32","71,072,358.58","165,223,205.62","185,080,997.46","312,743,830.70","195,471.95","148,358,902.06","130,391,074.23","386,474,958.56","28,832,348.85"
分配股利、利润或偿还利息支付的现金,"7,074,114.09","8,254,719.04","18,356,630.50","19,714,523.78","24,661,107.00","1,288,896.00","64,623,406.00","64,623,406.00","64,607,830.00",,"37,980,000.00","37,980,000.00","38,102,643.89","2,776,090.00","39,585,695.34","41,652,298.64","78,349,735.99","15,020,907.66","50,432,788.46","67,186,905.06","84,259,233.44","16,760,689.09","65,512,289.71","134,327,166.03","100,031,745.70","16,319,254.28","70,685,876.61","85,527,841.14","96,354,002.29","9,660,701.36","33,592,657.43","44,067,421.85","52,431,447.38","12,958,218.90","44,258,505.47","61,293,771.02","77,570,534.02","18,617,391.65","55,303,834.94","71,454,797.93","86,206,756.68","19,334,013.65"
收回投资收到的现金,,"66,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,"770,000.00","999,624.88","5,094,383.84","6,494,383.84","7,204,383.84","3,453,900.00",,,,,,,,,"136,000,000.00","259,970,000.00","235,000,000.00","107,740,000.00","17,000,000.00","194,500,000.00","270,497,600.00","331,887,600.00","113,797,240.00","274,214,903.49","275,283,484.63","292,649,940.21","26,038,636.00","39,538,636.00","39,538,636.00","39,538,636.00",,"28,542,025.60","44,767,163.10","45,767,163.10",,"35,650,000.00","80,095,000.00","386,495,000.00","185,970,300.00"
取得投资收益收到的现金,,"62,898.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"519,575.00","10,375.00",,,,"447,300.00",,,,,,
筹资活动现金流出小计,"125,434,437.44","116,504,778.07","125,756,630.50","142,584,523.78","150,460,731.88","104,483,279.84","169,217,789.84","169,927,789.84","166,161,730.00",,"37,980,000.00","42,980,000.00","137,102,643.89","213,936,090.00","380,960,692.25","546,656,748.37","983,809,689.73","342,852,767.04","713,321,372.53","997,013,319.20","1,178,002,368.70","427,170,813.39","925,324,746.35","1,697,888,694.66","2,090,452,056.49","631,975,543.66","1,520,234,931.57","2,295,558,769.56","2,859,454,531.63","343,093,871.39","759,384,802.46","1,214,950,655.88","1,639,421,181.41","355,540,018.90","778,612,611.07","1,152,284,394.12","1,628,176,477.12","301,064,014.65","626,570,421.94","983,478,732.93","1,541,140,481.68","431,383,720.84"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"108,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"1,111.11","1,111.11",,,"62,000.00","63,500.00",320.00,320.00,"10,754,065.84","3,155,280.00","10,000,000.00","10,000,000.00","10,111,000.00","12,111,156.15","10,382,817.49"
筹资活动产生的现金流量净额,"66,695,944.94","-18,504,778.07","-44,756,630.50","-29,584,523.78","-37,460,731.88","848,303,220.16","783,568,710.16","782,858,710.16","786,624,770.00",,"-37,980,000.00","-37,980,000.00","-38,102,643.89","297,223,910.00","317,114,326.68","380,003,251.63","238,904,607.06","130,099,361.79","19,926,449.93","93,484,758.26","197,798,289.11","-79,044,735.09","-72,421,198.15","-120,514,067.61","-114,209,816.86","-76,444,133.81","291,569,446.45","-10,757,520.74","-5,928,153.63","143,972,236.52","168,541,794.03","-49,297,218.39","-38,706,363.92","-47,040,018.90","-43,510,971.07","105,341,565.88","58,950,272.88","-58,013,587.55","-79,610,094.84","723,539,834.17","274,589,178.14","66,592,794.16"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-7,872.08","-19,680.41","1,479.74","-1,479.74","-114,406.05","-312,747.92","-717,414.75","-717,624.33","-647,102.47","-6,478.40","448,948.15","-428,170.89","-489,328.17","23,408.04","1,869,784.18","1,574,459.47","930,299.95","-2,486,006.17","-7,562,247.22","1,941,062.70","189,928.91","-3,381,034.26","2,084,254.06","1,344,983.64","2,229,896.19","2,943,487.27","6,250,879.23","8,322,213.18","7,867,286.52","308,334.11","1,989,490.56","2,431,859.03","4,999,229.07","-804,955.65","-1,424,026.56","-3,330,731.87","-4,828,346.97","-3,093,404.31","923,182.01","4,989,372.90","1,805,372.97","-928,968.41"
收到其他与投资活动有关的现金,,,,,,,,,,,,,"50,000,000.00",,"83,984,251.89","83,984,251.89",,,,,,,,,,,,,,,,,,,,,,"13,250.00","12,125.00",,,"254,236.35"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"66,170,898.63",,,,,,,,,,,"50,000,000.00",,"83,984,251.89","83,984,251.89",,,,,,,,,,,,"1,111.11","1,111.11",,"519,575.00","72,375.00","63,500.00",320.00,320.00,"11,201,365.84","3,155,280.00","10,013,250.00","10,012,125.00","10,111,000.00","12,111,156.15","10,637,053.84"
五、现金及现金等价物净增加额,"64,695,507.21","2,270,928.02","15,896,161.45","7,484,037.68","12,428,586.79","845,813,458.64","795,618,487.47","753,032,364.38","776,890,719.85","-34,913,789.48","-100,813,460.03","-88,622,828.67","-69,597,471.60","275,775,978.57","-354,234,748.22","-131,506,306.35","-371,720,371.81","-52,774,626.88","-160,141,451.92","-161,102,759.78","56,960,008.07","-153,094,895.21","-196,007,237.16","-239,978,128.69","-89,350,424.77","13,626,038.31","374,580,210.87","100,172,824.01","196,277,840.03","64,095,427.12","-126,255,900.44","-215,087,548.92","-258,707,948.51","-74,099,695.71","-82,632,686.06","39,675,294.68","66,791,439.69","-75,080,372.09","32,152,118.13","693,831,276.83","457,079,577.07","1,190,161.81"
购建固定资产、无形资产和其他长期资产支付的现金,"22,350,670.88","22,331,550.00","26,051,939.60","38,854,760.52","46,532,402.02","16,104,582.60","52,756,732.96","66,884,752.65","87,442,174.74","36,790,985.92","48,336,232.39","70,962,840.73","122,472,588.96","21,153,399.06","104,442,212.70","166,839,418.43","190,537,234.42","103,505,338.51","122,417,971.88","215,644,888.73","239,645,859.14","80,117,090.30","107,027,020.37","111,179,879.47","120,717,127.62","42,744,705.54","69,626,397.16","137,960,136.08","164,138,151.52","65,821,469.57","90,303,606.02","112,858,723.03","128,423,698.31","21,496,099.74","39,225,966.27","57,378,904.95","77,405,949.24","23,446,838.07","47,277,476.10","124,706,145.97","212,432,148.43","103,943,066.63"
期初现金及现金等价物余额,"21,594,647.22","86,290,154.43","88,561,082.45","88,561,082.45","88,561,082.45","100,989,669.24","100,989,669.24","140,969,669.24","100,989,669.24","877,880,389.09","877,880,389.09","877,880,389.09","877,880,389.09","808,282,917.49","808,282,917.49","808,282,917.49","808,282,917.49","436,562,545.68","436,562,545.68","436,562,545.68","436,562,545.68","493,522,553.75","493,522,553.75","493,522,553.75","493,522,553.75","404,172,128.98","404,172,128.98","404,172,128.98","404,172,128.98","600,449,969.01","600,449,969.01","600,449,969.01","600,449,969.01","341,742,020.50","341,742,020.50","341,742,020.50","341,742,020.50","408,533,460.19","408,533,460.19","408,533,460.19","408,533,460.19","865,613,037.26"
投资支付的现金,,"66,000,000.00",,,,,,,,,,,,"39,872,514.03","750,000,000.00","750,000,000.00",,,,,,,,,,,,,,,"24,750,000.00","24,750,000.00","24,750,000.00",,,,,,,,,
期末现金及现金等价物余额,"86,290,154.43","88,561,082.45","104,457,243.90","96,045,120.13","100,989,669.24","946,803,127.88","896,608,156.71","894,002,033.62","877,880,389.09","842,966,599.61","777,066,929.06","789,257,560.42","808,282,917.49","1,084,058,896.06","454,048,169.27","676,776,611.14","436,562,545.68","383,787,918.80","276,421,093.76","275,459,785.90","493,522,553.75","340,427,658.54","297,515,316.59","253,544,425.06","404,172,128.98","417,798,167.29","778,752,339.85","504,344,952.99","600,449,969.01","664,545,396.13","474,194,068.57","385,362,420.09","341,742,020.50","267,642,324.79","259,109,334.44","381,417,315.18","408,533,460.19","333,453,088.10","440,685,578.32","1,102,364,737.02","865,613,037.26","866,803,199.07"
