科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
长期待摊费用,,"38,199.96","24,309.98",,,,"6,473,676.97","4,783,333.30","4,304,999.95","3,732,777.71","3,348,333.25","2,869,999.90","2,391,666.55","1,913,333.20","1,434,999.85","956,666.50","478,333.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,799,487.48","1,649,530.23"
少数股东权益,"562,122,888.45","562,434,974.20","562,656,423.67","584,167,279.88","584,575,392.64","542,430,000.00","621,427,866.28","642,519,762.32","627,790,611.26","607,244,969.92","591,817,463.05","583,281,711.70","575,713,878.76","568,525,670.48","564,841,323.66","553,788,394.77","549,496,934.44","547,338,909.18","543,484,374.34","539,582,795.30","530,553,355.26","523,369,374.99","516,858,870.96","508,427,791.48","498,306,193.29","492,892,823.60","488,761,524.22","470,928,374.19","466,433,073.07","463,783,981.51","459,740,652.21","454,645,385.16","455,907,865.55","460,832,793.89","466,217,940.88","467,115,942.71","473,043,186.11","490,573,559.92","502,425,919.97","507,997,584.84","520,993,458.69","545,445,134.21","562,119,730.91","566,953,098.12","584,294,895.10","601,085,380.29","1,071,901,652.76","1,095,909,989.62"
递延所得税资产,"3,854,009.81","3,854,009.81","3,854,009.81","3,092,143.93","3,092,143.93","2,453,839.10","2,453,839.10","2,453,839.10","2,453,839.10","2,453,839.10","2,453,839.10","2,453,839.10","2,453,839.10","2,453,839.10","2,453,839.10","2,942,474.82","488,635.72","488,635.72","488,635.72","459,021.43","459,021.43","459,021.43","459,021.43","429,407.14","429,407.14","429,407.14","429,407.14","399,792.85","399,792.85","399,792.85","370,178.56","370,178.56","370,178.56","370,178.56","340,564.27","340,564.27","340,564.27","340,564.27","310,949.98","310,949.98","310,949.98","310,949.98","9,151,950.48","9,151,950.48","9,151,950.48","9,151,950.48","8,755,238.74","8,755,238.74"
外币报表折算价差,,,,,,,,,,,,,"6,583.15","-160,310.00","-775,239.98","-1,359,616.72","-1,965,046.60","-2,691,190.11","-4,168,086.50","-4,780,754.03","-4,865,452.85","-4,477,860.50","-4,300,431.83","-4,958,129.37","-5,111,983.64","-5,893,407.96","-6,091,332.53","-6,192,318.13","-6,207,245.19","-6,229,893.50",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,011,361.25","12,528,085.42"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"4,167,033,243.47","4,300,965,978.98","4,567,291,362.57","5,295,726,891.67","5,427,706,036.58","5,322,129,477.18","5,733,830,058.54","6,021,917,619.83","6,286,636,884.73","6,243,644,846.30","6,232,419,365.77","6,171,577,882.03","6,120,826,632.36","6,413,617,410.34","6,492,698,711.37","6,570,789,020.51","6,578,956,054.83","6,571,188,017.74","6,730,776,520.44","6,676,047,335.74","6,706,567,308.73","6,610,073,978.24","6,625,574,488.48","6,558,634,800.94","6,494,105,557.21","6,432,673,333.02","6,368,623,503.82","6,206,290,378.79","6,144,174,158.88","6,081,199,282.97","6,015,103,410.83","6,036,245,482.91","5,982,527,537.84","5,981,138,458.19","6,000,278,181.87","5,990,110,060.23","5,955,577,558.27","5,922,746,239.43","5,958,494,231.69","5,960,087,764.72","5,935,847,894.83","5,865,859,067.09","5,807,700,757.78","5,729,932,662.80","5,667,622,184.41","5,612,917,931.12","6,413,680,812.70","6,340,258,847.05"
所有者权益(或股东权益)合计,"1,669,069,965.17","1,621,242,848.03","1,662,839,863.69","1,738,722,801.90","2,419,382,875.91","2,394,799,736.24","2,574,498,886.68","2,613,135,946.15","2,600,643,252.36","2,465,031,889.20","2,453,300,616.52","2,467,449,156.50","2,465,240,160.00","2,466,542,323.31","2,475,333,963.17","2,474,394,903.26","2,657,420,199.57","2,634,611,091.23","2,635,971,807.30","2,610,783,636.64","2,564,935,400.60","2,502,497,695.95","2,472,231,370.46","2,432,742,452.11","2,403,530,809.83","2,393,835,358.82","2,397,602,248.06","2,386,817,223.71","2,381,600,218.09","2,376,524,534.36","2,392,751,886.32","2,486,494,143.11","3,078,140,513.52","3,090,088,929.91","3,101,060,160.54","3,104,632,174.74","3,105,181,434.19","3,170,766,625.17","3,215,807,413.78","3,245,782,979.53","3,261,768,610.89","3,330,416,994.28","3,392,727,736.24","3,422,823,807.76","3,449,744,054.35","3,500,323,930.50","4,515,320,836.20","4,574,813,503.77"
资产总计,"4,773,362,177.57","4,840,281,227.52","5,203,833,861.47","6,684,772,829.29","6,691,193,953.19","6,380,701,226.25","6,803,793,700.28","6,866,022,704.97","7,131,608,621.70","6,896,416,757.88","6,941,772,043.00","6,819,732,884.10","6,750,722,577.14","6,906,525,988.78","6,953,057,977.20","6,926,548,836.00","7,403,592,094.87","7,210,561,851.10","7,265,029,888.51","7,132,110,585.23","7,061,827,082.62","6,932,207,890.43","6,973,963,286.56","6,788,636,748.69","6,696,678,043.85","6,763,135,968.39","6,679,721,444.66","6,498,818,301.32","6,400,341,612.09","6,378,200,951.87","6,398,397,127.19","6,350,393,057.88","6,273,123,363.56","6,239,999,396.72","6,265,366,193.51","6,202,184,421.75","6,213,081,934.47","6,200,116,121.68","6,387,402,222.64","6,367,864,599.51","6,303,276,851.51","6,348,042,846.96","6,241,011,902.91","6,259,398,666.74","6,193,401,557.46","6,282,297,850.09","7,508,514,052.79","7,430,597,913.46"
负债和所有者(或股东权益)合计,"4,773,362,177.57","4,840,281,227.52","5,203,833,861.47","6,684,772,829.29","6,691,193,953.19","6,380,701,226.25","6,803,793,700.28","6,866,022,704.97","7,131,608,621.70","6,896,416,757.88","6,941,772,043.00","6,819,732,884.10","6,750,722,577.14","6,906,525,988.78","6,953,057,977.20","6,926,548,836.00","7,403,592,094.87","7,210,561,851.10","7,265,029,888.51","7,132,110,585.23","7,061,827,082.62","6,932,207,890.43","6,973,963,286.56","6,788,636,748.69","6,696,678,043.85","6,763,135,968.39","6,679,721,444.66","6,498,818,301.32","6,400,341,612.09","6,378,200,951.87","6,398,397,127.19","6,350,393,057.88","6,273,123,363.56","6,239,999,396.72","6,265,366,193.51","6,202,184,421.75","6,213,081,934.47","6,200,116,121.68","6,387,402,222.64","6,367,864,599.51","6,303,276,851.51","6,348,042,846.96","6,241,011,902.91","6,259,398,666.74","6,193,401,557.46","6,282,297,850.09","7,508,514,052.79","7,430,597,913.46"
