科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"344,451.68","379,516.20","1,943,757.98","1,924,995.27","1,855,368.39","1,799,719.16","1,838,429.02","1,811,182.77","1,537,133.91","460,994.69","2,150,645.90","2,704,042.57","1,688,422.67","2,056,516.88","2,128,509.75","2,073,279.80","2,039,685.68","1,979,050.14","2,358,099.80","2,174,651.52"
应付职工薪酬,"6,343,193.00","7,694,869.19","9,518,041.04","5,766,645.04","6,402,310.85","8,016,388.53","4,235,472.95","5,896,235.34","6,253,189.00","4,043,297.10","5,056,002.80","4,664,210.75","3,923,272.09","5,337,509.44","4,422,816.47","5,051,599.20","5,008,669.26","6,545,686.56","4,879,708.14","5,410,411.60"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"5,140,897.35","690,061.26","2,202,796.06","1,954,145.13","2,903,489.66","3,658,741.17","629,660.79","1,805,355.38","2,603,919.07","2,569,096.19","1,776,852.71","1,515,272.41","2,705,348.56","2,546,671.66","3,503,299.15","5,113,443.93","3,068,777.13","5,438,969.46","1,849,960.09","3,074,153.37"
应收利息,,,,,,,,,,,,,,,,,,,,
应付利息,,,"32,909.59","67,900.20","115,633.85","130,266.52","117,239.87","100,603.58","87,265.52","98,902.39","98,902.39","16,326.94",,,,,,,,"24,142.50"
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,"4,626,348.55","15,676,348.55","15,336,348.55",,,"13,336,000.00",,,,"4,567,500.00",,,,"6,668,000.00",,,,
存货,"21,483,135.08","26,940,934.81","29,227,114.63","29,219,588.82","31,329,883.76","33,610,920.52","35,170,288.93","35,547,265.94","39,623,401.67","38,040,184.66","37,300,499.63","32,108,628.22","29,988,438.95","29,652,994.00","29,111,482.60","32,434,425.30","35,671,094.91","41,321,189.70","41,553,683.61","45,329,777.82"
其他应付款,"1,611,872.30","1,530,941.81","738,192.98","400,803.62","428,241.71","597,600.62","560,550.15","644,494.86","1,643,873.84","30,937,158.09","7,755,675.31","7,570,245.16","8,166,763.43","6,905,448.62","3,921,740.76","3,241,838.10","3,195,804.01","2,298,948.66","2,384,969.98","2,267,800.04"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,"200,000.00","800,000.00","800,000.00","200,000.00",,,,,,,,
其他流动资产,"156,808.53",,,,,"92,386,899.03","91,060,433.13","179,953.24","100,176,095.93","60,005,092.86","70,000,000.00","775,146.60","1,256,080.00","10,882,876.99","40,365,243.24","40,009,201.99","40,077,651.82","33,747,060.26","5,741,395.34","4,043,648.70"
其他流动负债,,"63,033.02","1,343,711.56","340,034.76","317,283.33","1,006,849.39","813,824.71","5,023.96","5,023.96","505,046.28",,,,"48,314.08","14,200.58","12,658.00","5,874.00","7,615.40","17,996.05","16,276.34"
流动资产合计,"127,594,029.42","137,804,415.23","146,064,395.71","139,691,971.46","304,580,690.97","287,439,836.80","273,633,303.95","278,317,805.60","246,489,552.73","234,160,165.65","219,875,862.29","170,340,718.75","161,378,151.72","174,722,078.38","177,229,094.31","196,052,014.60","197,117,615.15","202,964,498.07","200,804,407.44","233,887,195.46"
流动负债合计,"39,951,345.31","24,042,141.38","71,849,020.19","67,391,032.60","48,863,244.39","36,339,882.51","24,861,456.39","41,555,624.78","32,638,738.55","51,918,452.17","25,804,385.56","33,503,500.72","27,328,417.44","28,904,694.93","26,207,327.75","40,059,575.32","30,868,917.63","33,550,556.54","24,875,786.79","52,179,202.92"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,
长期借款,,,,"43,664,920.00","73,274,920.00","73,274,920.00","73,274,920.00","73,274,920.00","73,074,920.00","72,474,920.00","72,474,920.00","14,074,920.00",,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,"7,641,181.84","7,084,334.56","6,527,487.36","6,249,063.76","6,109,851.97","5,970,640.16","5,831,428.37","5,692,216.58","5,553,004.75","11,494,073.74","11,204,799.91","10,915,526.08","49,085,087.70","10,336,978.42","17,225,798.07","16,889,846.19","16,553,894.31","56,000,733.72","55,486,458.98","55,066,837.65"
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"30,961,150.42","33,160,763.51","35,820,957.71","37,935,245.16","39,282,079.36","39,689,088.23","38,859,298.01","36,303,505.77","35,687,132.91","230,144,133.03","233,208,396.92","233,251,557.56","192,554,375.61","227,434,305.02","218,820,231.84","216,487,588.56","215,375,229.38","179,001,482.76","176,383,178.32","174,082,363.91"
递延所得税负债,,,,,,,,,,,,,,"269,403.79","271,525.06","273,646.33","275,767.60","463,148.21","466,683.68","470,219.15"
在建工程,"805,293.89","1,182,326.56","49,835,311.10","94,272,482.78","121,428,642.12","131,225,235.61","140,326,341.41","148,736,395.98","180,872,762.80","18,081,538.97","4,970,395.11","3,237,051.06","3,234,524.12","3,068,449.75","3,464,883.35","4,816,557.25","3,413,067.85","2,536,760.03","2,371,536.71","1,947,072.60"
其他非流动负债,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,"43,664,920.00","73,274,920.00","73,274,920.00","73,274,920.00","73,274,920.00","73,074,920.00","72,474,920.00","72,474,920.00","14,074,920.00",,"522,903.79","523,400.05","523,896.31","524,392.57","710,148.21","712,058.67","713,969.13"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"39,951,345.31","24,042,141.38","71,849,020.19","111,055,952.60","122,138,164.39","109,614,802.51","98,136,376.39","114,830,544.78","105,713,658.55","124,393,372.17","98,279,305.56","47,578,420.72","27,328,417.44","29,427,598.72","26,730,727.80","40,583,471.63","31,393,310.20","34,260,704.75","25,587,845.46","52,893,172.05"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00","66,680,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"23,976,516.01","24,600,562.76","24,600,562.76","24,600,562.76","177,920,562.76","177,920,562.76","177,920,562.76","177,920,562.76","178,340,562.76","178,340,562.76","178,340,562.76","178,340,562.76","178,340,562.76","178,340,562.76","178,340,562.76","178,340,562.76","178,340,562.76","178,340,562.76","178,340,562.76","178,340,562.76"
无形资产,"672,127.36","541,005.37","15,623,420.75","15,420,425.86","15,290,026.42","15,159,626.98","15,075,032.39","14,960,133.50","14,854,149.41","14,748,165.32","14,642,311.71","14,594,273.11","14,500,964.56","14,408,495.05","14,316,025.62","14,226,688.56","14,137,351.50","8,853,044.30","8,791,043.80","9,196,865.04"
盈余公积,"4,872,540.55","8,501,618.77","12,416,828.55","12,416,828.55","12,416,828.55","15,788,775.35","15,788,775.35","15,788,775.35","15,788,775.35","18,679,725.21","18,679,725.21","18,679,725.21","18,679,725.21","20,336,406.15","20,336,406.15","20,336,406.15","20,336,406.15","22,252,231.91","22,252,231.91","22,252,231.91"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"49,831,085.73","73,526,114.92","96,236,509.99","96,673,855.19","108,718,589.11","110,712,387.30","116,321,755.70","109,965,818.18","117,609,539.11","124,198,921.96","125,580,799.89","124,355,763.86","132,587,639.11","137,279,139.03","141,158,541.03","145,356,624.53","152,973,151.99","151,470,927.57","155,721,237.29","157,205,026.12"
长期待摊费用,,,,,,,,,,"3,270,119.19","3,187,679.21","3,105,239.23","3,022,799.25","2,940,359.27","2,857,919.29","2,976,737.16","2,875,429.25","2,774,121.34","2,672,813.43","2,571,505.52"
少数股东权益,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"526,008.85","458,124.19","437,401.79","502,724.55","485,654.90","475,206.74","418,643.48","414,231.49","472,295.71","483,888.35","476,853.32","605,354.27","388,158.47","416,280.78","446,807.31","510,009.13","485,432.93","803,945.56","1,194,266.56","708,608.25"
外币报表折算价差,"-431,695.82","-439,468.41","-793,947.07","-675,285.53","-697,199.07",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"40,605,762.36","42,426,554.19","108,244,578.71","154,379,942.11","182,596,254.77","192,519,797.72","200,510,743.66","206,106,483.32","237,439,345.58","278,221,918.60","267,690,436.18","265,709,001.31","262,785,909.71","258,604,868.29","257,131,665.48","255,907,426.85","252,840,405.22","249,970,087.71","246,899,297.80","243,573,252.97"
所有者权益(或股东权益)合计,"128,248,446.47","156,188,828.04","182,459,954.23","183,015,960.97","365,038,781.35","370,344,832.01","376,007,671.22","369,593,744.14","378,215,239.76","387,988,712.08","389,286,992.91","388,471,299.34","396,835,643.99","403,899,347.95","407,630,031.99","411,375,969.82","418,564,710.17","418,673,881.03","422,115,859.78","424,567,276.38"
资产总计,"168,199,791.78","180,230,969.42","254,308,974.42","294,071,913.57","487,176,945.74","479,959,634.52","474,144,047.61","484,424,288.92","483,928,898.31","512,382,084.25","487,566,298.47","436,049,720.06","424,164,061.43","433,326,946.67","434,360,759.79","451,959,441.45","449,958,020.37","452,934,585.78","447,703,705.24","477,460,448.43"
负债和所有者(或股东权益)合计,"168,199,791.78","180,230,969.42","254,308,974.42","294,071,913.57","487,176,945.74","479,959,634.52","474,144,047.61","484,424,288.92","483,928,898.31","512,382,084.25","487,566,298.47","436,049,720.06","424,164,061.43","433,326,946.67","434,360,759.79","451,959,441.45","449,958,020.37","452,934,585.78","447,703,705.24","477,460,448.43"
