科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
处置固定资产、无形资产和其他长期资产收回的现金净额,,"10,000.00",,"19,200.00","19,200.00","24,200.00","24,200.00",,,,"62,000.00",,,"3,377,058.75","500,000.00","1,154.52","6,605.12","30,286.99","882,485.20","53,000.00"
筹资活动产生的现金流量净额,"-192,392,785.23","-136,740,850.08","-113,462,837.43","-13,490,501.52","194,001,440.84","163,333,992.32","101,695,417.81","-56,922,969.50","-88,282,095.87","724,702,390.60","713,675,882.01","9,300,550.31","-60,634,087.23","-79,727,907.74","435,345,649.64","10,570,194.39","13,961,246.40","30,074,349.55","653,247,226.51","381,454,599.91"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-9,959.51","-274,696.50","33,440.02","44,998.89","286,102.43","422,486.55","1,797,253.52","5,872.87","186,339.59","-431,647.86","2,510,027.27",,"-243,265.41","-238,832.20","181,542.70","570,821.10","-3,519,038.88","-10,190,959.55","344,415.85","1,167,861.00"
收到其他与投资活动有关的现金,,"600,000.00","2,850,000.00",,"1,150,000.00","1,150,000.00","1,150,000.00",,"29,372,300.00",,"32,825,234.00",,,,"1,610,000.00","916,852.00",,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"1,010,000.00","2,850,000.00","19,200.00","1,169,200.00","1,174,200.00","192,315,241.10","51,103,801.27","81,335,381.99","53,202,003.07","144,136,008.84","433,337,872.50","1,053,158,505.35","1,308,903,129.40","977,636,070.65","3,012,647.36","3,769,205.44","6,269,972.99","10,197,777.68","53,000.00"
五、现金及现金等价物净增加额,"-99,986,506.81","83,973,689.41","11,477,669.18","-87,601,973.86","158,597,537.67","96,315,083.12","-5,047,206.00","-76,479,632.87","-96,417,806.88","512,022,975.88","80,666,882.60","211,498,428.39","217,339,410.62","-93,361,780.60","63,487,238.54","-134,915,105.69","85,804,192.38","-34,486,662.53","-99,933,628.50","-115,574,530.01"
购建固定资产、无形资产和其他长期资产支付的现金,"63,144,637.72","71,629,583.85","70,221,392.82","1,482,360.83","987,554.46","75,722,578.67","66,088,115.27","48,068,008.54","57,569,420.18","72,320,525.93","103,317,081.24","21,213,893.56","33,183,676.18","63,951,214.29","200,544,608.81","9,743,710.43","30,187,756.35","47,478,311.88","88,821,321.28","29,351,984.60"
期初现金及现金等价物余额,"319,418,636.02","219,432,129.21","303,405,818.62","314,883,487.80","314,883,487.80","314,883,487.80","314,883,487.80","309,836,281.80","309,836,281.80","314,188,026.14","309,836,281.80","390,503,164.40","390,503,164.40","400,256,477.65","390,503,164.40","472,509,210.45","453,990,402.94","472,509,210.45","453,990,402.94","363,715,538.22"
投资支付的现金,,,,,,,"244,000,000.00",,,"255,000,000.00","469,700,000.00","196,490,000.00","800,000,000.00","1,046,453,500.00","550,000,000.00",,,,,"357,800.00"
期末现金及现金等价物余额,"219,432,129.21","303,405,818.62","314,883,487.80","227,281,513.94","473,481,025.47","411,198,570.92","309,836,281.80","233,356,648.93","213,418,474.92","826,211,002.02","390,503,164.40","602,001,592.79","607,842,575.02","306,894,697.05","453,990,402.94","337,594,104.76","539,794,595.32","438,022,547.92","354,056,774.44","248,141,008.21"
