科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应交税费,"17,042,147.13","10,877,943.40","7,444,076.84","12,344,174.06",,"12,375,078.84","8,587,193.34","6,784,252.06","8,370,295.70","18,674,311.26","13,422,605.54","7,676,619.31","8,578,714.99","35,716,497.32","41,800,957.87"
应收利息,,,,,,,,"1,605,391.32","1,894,761.25","1,201,511.67","2,004,991.29","777,742.05","484,109.04","456,725.00","1,087,119.64"
应付利息,,,"22,958.33","6,365.76",,,,,,,,,,"290,126.53","1,029,740.95"
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,
存货,"164,800,084.35","230,314,974.98","199,477,048.66","185,927,746.50",,"175,487,522.34","208,148,854.35","201,893,431.62","231,563,472.07","210,947,652.03","257,513,183.22","283,778,704.64","302,746,845.61","376,514,050.82","413,946,271.80"
其他应付款,"10,769,498.96","232,564.94","748,155.64","690,145.18",,"1,157,210.08","821,723.30","2,448,348.47","1,477,476.24","1,268,591.79","1,035,592.92","1,193,557.82","3,755,177.20","18,584,994.65","19,486,283.47"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,"10,000,000.00",,,,"23,071,062.00","22,228,458.00"
其他流动资产,,,,,,,,"40,000,000.00",,"2,939,535.18","955,537.01","5,851,764.64","5,010,043.47","2,872,378.99","559,103.45"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"484,184,635.25","516,002,031.80","585,952,726.73","590,381,162.22","525,391,857.72","565,292,379.59","812,864,830.78","832,296,407.08","887,599,565.51","887,107,878.28","907,001,272.33","1,036,698,131.05","1,074,695,174.45","1,158,242,996.20","1,251,344,533.21"
流动负债合计,"296,779,047.73","253,815,907.81","280,743,123.86","257,420,420.77","195,915,441.47","215,121,392.38","200,051,770.57","225,262,166.09","259,333,819.90","280,128,503.34","302,179,168.85","428,478,083.23","449,324,879.07","681,942,430.41","800,317,309.50"
可供出售金融资产,,,,,,,,"9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","12,155,625.00","12,155,625.00"
长期借款,,"30,000,000.00","30,000,000.00","30,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","237,639,558.00","200,056,122.00"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,"14,570,846.76",,,,,,,,,,,,,,"450,000.00"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,"3,680,383.70","3,545,968.30"
固定资产,"122,403,608.46","145,376,594.03","145,326,257.44","139,710,504.95",,"150,817,990.38","148,644,731.14","148,437,121.35","145,923,062.66","175,221,092.78","179,734,745.93","194,270,519.51","198,262,937.53","226,746,710.45","226,351,170.45"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"5,785,471.27","3,015,019.85","6,951,873.67","7,102,945.56",,"1,189,785.55","1,839,407.76","1,987,121.60","2,752,588.76","955,683.42","882,867.89","12,703,009.61","16,978,043.67","23,711,437.50","24,728,921.82"
其他非流动负债,,,,,,,"12,943,902.19",,"12,536,509.01",,"12,129,115.83",,"11,721,722.65",,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"15,591,957.74","44,777,171.42","43,962,385.10","43,554,991.93","43,351,295.34","43,147,598.78","42,943,902.19","42,740,205.60","42,536,509.01","42,332,812.42","42,129,115.83","41,925,419.24","41,721,722.65","275,048,197.98","236,315,485.38"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"312,371,005.47","298,593,079.23","324,705,508.96","300,975,412.70",,"258,268,991.16","242,995,672.76","268,002,371.69","301,870,328.91","322,461,315.76","344,308,284.68","470,403,502.47","491,046,601.72","956,990,628.39","1,036,632,794.88"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00",,"120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","211,044,600.00","211,044,600.00","210,979,600.00","210,979,600.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"147,338,030.55","147,338,030.55","147,338,030.55","147,338,030.55",,"147,338,030.55","366,612,349.77","363,282,161.09","363,282,161.09","363,282,161.09","363,282,161.09","330,073,192.09","332,832,848.77","335,234,201.09","337,961,681.09"
无形资产,"55,061,723.77","53,888,386.41","53,085,273.40","52,491,585.46",,"51,829,105.84","51,524,145.20","51,205,892.89","50,870,295.59","64,829,655.03","64,415,825.46","64,585,824.68","64,257,839.61","64,205,652.11","63,870,144.02"
盈余公积,"10,973,520.50","16,633,229.33","21,779,473.82","21,779,473.82",,"27,111,313.79","27,111,313.79","27,111,313.79","27,111,313.79","32,128,393.59","32,128,393.59","32,128,393.59","32,128,393.59","37,003,008.20","37,003,008.20"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,"15,471,000.00","15,471,000.00"
商誉,,,,,,,,,,,,,,"348,062,045.68","348,062,045.68"
未分配利润,"92,320,024.02","137,165,485.20","176,876,385.92","197,733,427.67",,"213,483,250.92","215,106,388.14","222,070,000.23","240,890,041.08","256,285,363.45","258,285,944.55","270,012,207.51","290,827,990.51","304,350,074.68","307,893,506.01"
长期待摊费用,,"1,503,072.64","786,485.20","428,191.48",,"69,897.84","550,855.99","524,644.33","543,396.19","890,188.81","916,349.91","1,249,441.11","1,103,699.07","957,957.03","755,580.69"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"4,120,145.24","4,316,465.07","4,681,028.77","4,727,278.80",,"4,953,889.25","4,761,650.14","5,235,686.32","5,258,598.33","5,474,538.92","5,350,637.10","5,573,328.60","5,188,214.16","5,582,047.71","5,559,075.40"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"201,941,795.50","208,099,538.00","210,830,918.48","204,460,506.25","208,662,746.69","208,860,668.86","207,320,790.23","216,990,466.49","214,947,941.53","256,971,158.96","260,900,426.29","287,982,123.51","295,390,734.04","681,421,475.48","681,932,563.06"
所有者权益(或股东权益)合计,"373,755,425.28","425,508,490.57","472,078,136.25","493,866,255.77",,"515,884,057.29","777,189,948.25","781,284,501.88","800,677,178.13","821,617,721.48","823,593,413.94","854,276,752.09","879,039,306.77","882,673,843.29","896,644,301.39"
资产总计,"686,126,430.75","724,101,569.80","796,783,645.21","794,841,668.47","734,054,604.41","774,153,048.45","1,020,185,621.01","1,049,286,873.57","1,102,547,507.04","1,144,079,037.24","1,167,901,698.62","1,324,680,254.56","1,370,085,908.49","1,839,664,471.68","1,933,277,096.27"
负债和所有者(或股东权益)合计,"686,126,430.75","724,101,569.80","796,783,645.21","794,841,668.47","239,266,736.81","774,153,048.45","1,020,185,621.01","1,049,286,873.57","1,102,547,507.04","1,144,079,037.24","1,167,901,698.62","1,324,680,254.56","1,370,085,908.49","1,839,664,471.68","1,933,277,096.27"
