科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
经营活动产生的现金流量净额,"20,497,435.05","125,246,255.09","50,725,273.18","-12,718,306.04","-56,385,219.85","-87,718,147.28","-112,120,906.92","50,504,958.48","55,634,911.05","36,670,407.18","79,078,593.52","47,138,760.67","-10,048,130.67","-66,048,733.24","-188,453,469.96","-116,694,418.06","-119,025,030.49","-209,315,738.30","-592,063,521.12","-324,392,201.22","-370,785,801.47","-345,795,050.55","-324,292,066.51","59,313,030.65","-20,809,001.17","47,248,964.71","-17,522,393.44","78,349,547.88","111,529,678.84","153,275,779.36","270,654,341.96","17,082,514.28"
分配股利、利润或偿还利息支付的现金,"40,793,591.88","7,278,206.84","10,709,825.68","291,278.09","459,272.87","459,272.87","651,711.46",,"24,008,144.00","24,008,144.00","22,187,340.00",,,,"419,366.67","1,650,000.01","28,080,765.20","32,212,956.33","33,429,362.09","8,035,793.89","35,622,552.80","47,084,738.83","55,893,453.03","8,758,348.01","17,254,166.65","25,498,624.97","35,251,088.81","7,498,033.34","14,467,375.02","21,188,958.36","28,198,553.90","5,635,715.00"
收回投资收到的现金,,,"100,000.00",,,,,,,,,,,,"825,000,000.00","206,730,000.00","423,330,000.00","643,330,000.00","1,228,660,000.00","80,000,000.00","162,000,000.00","222,000,000.00","255,000,000.00","33,000,000.00","35,280,000.00","35,770,000.00","35,770,000.00",,,,,"4,000,000.00"
支付其他与筹资活动有关的现金,,,,"2,387,217.20","4,756,827.79","6,956,827.79","11,259,827.79",,,,"1,785,976.49",,,,,"1,105,156.22",,,,,,,,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,"1,415,344.00","3,726,989.64","6,428,485.69","1,301,857.68","3,752,050.65","8,214,088.47","13,353,210.68","315,616.43","865,549.10","1,472,562.80","1,720,910.14","179,420.55","192,600.59","199,966.70","199,966.70",,,,,"66,816.44"
筹资活动现金流出小计,"115,793,591.88","144,028,206.84","85,839,825.68","16,678,495.29","45,216,100.66","47,416,100.66","56,291,539.25",,"24,008,144.00","24,008,144.00","25,103,316.49",,,,"1,549,366.67","2,755,156.23","28,080,765.20","132,212,956.33","373,809,362.09","8,035,793.89","145,622,552.80","507,084,738.83","936,273,453.03","278,758,348.01","507,254,166.65","625,498,624.97","895,631,088.81","297,498,033.34","504,467,375.02","661,188,958.36","788,578,553.90","35,635,715.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"74,292.42",,"595,000.00","57,554.39","81,394.40","62,392.75","30,838.00",,,,"305,094.02",,"252,390.72","252,390.72","97,700.00",,"233,034.32","293,034.28","365,134.32",20.00,"15,944.00","18,204.00","17,756.48","3,000.00","3,400.00","18,970.00","16,149.72",,,"16,990.21","18,067.00",
筹资活动产生的现金流量净额,"-39,793,591.88","-59,028,206.84","5,160,174.32","1,029,499,504.71","1,000,961,899.34","998,761,899.34","993,886,460.75",,"-24,008,144.00","-24,008,144.00","-25,103,316.49",,,,"98,450,633.33","57,244,843.77","131,919,234.80","127,787,043.67","346,190,637.91","301,964,206.11","274,377,447.20","233,515,887.18","225,477,172.98","31,241,651.99","11,965,833.35","-16,278,624.97","-43,201,088.81","-28,323,033.34","-98,452,375.02","-113,503,989.65","-182,483,553.90","-5,635,715.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,-528.67,,,,"4,143.80",,-9.39,-9.39,,,,,,
收到其他与投资活动有关的现金,,,,,,,"322,567.07",,,,,,"200,000,000.00","400,000,000.00",,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"74,292.42",,"695,000.00","57,554.39","81,394.40","62,392.75","353,405.07",,,,"305,094.02",,"201,667,734.72","403,979,380.36","831,526,185.69","208,031,857.68","427,315,084.97","651,837,122.75","1,242,378,345.00","80,315,636.43","162,881,493.10","223,490,766.80","256,738,666.62","33,182,420.55","35,476,000.59","35,988,936.70","35,986,116.42",,,"16,990.21","18,067.00","4,066,816.44"
五、现金及现金等价物净增加额,"-31,200,025.52","23,808,569.63","-954,676.59","1,003,099,938.74","923,195,625.67","867,936,571.41","837,686,047.84","3,589,906.71","-35,638,808.70","-73,394,295.38","-33,257,000.43","30,466,428.90","-236,067,781.79","-428,137,565.10","-452,562,076.27","-78,221,559.48","-39,314,831.23","-109,992,247.64","-85,922,485.09","-46,298,850.83","-106,717,356.00","-123,056,531.66","-150,322,940.62","95,855,842.81","-9,766,713.42","-35,192,165.27","-81,913,156.62","42,654,006.03","-15,557,367.56","-2,437,177.26","696,604.89","9,336,440.15"
购建固定资产、无形资产和其他长期资产支付的现金,"11,978,161.11","42,409,478.62","48,894,875.65","13,738,814.32","21,462,448.22","43,169,573.40","44,432,911.06","46,915,051.77","67,265,575.75","86,056,558.56","87,537,371.48","16,672,331.77","27,687,385.84","41,038,215.06","72,355,425.33","10,203,842.87","40,924,120.51","45,370,675.76","68,497,418.21","24,186,492.15","30,190,494.83","61,268,135.09","102,250,857.51","25,111,260.38","33,629,536.80","99,381,432.32","54,405,790.79","7,372,508.51","28,634,671.38","38,225,957.18","83,492,250.17","6,177,175.57"
期初现金及现金等价物余额,"54,526,859.16","23,326,833.64","47,135,403.27","46,180,726.68","46,180,726.68","46,180,726.68","46,180,726.68","883,866,774.52","883,866,774.52","883,866,774.52","883,866,774.52","850,609,774.09","850,609,774.09","850,609,774.09","850,609,774.09","398,047,697.82","398,047,697.82","398,047,697.82","398,047,697.82","312,125,212.73","312,125,212.73","312,125,212.73","312,125,212.73","161,802,272.11","161,802,272.11","161,802,272.11","161,802,272.11","79,889,115.49","79,889,115.49","79,889,115.49","79,889,115.49","80,585,720.38"
投资支付的现金,,,,,,,,,,,,,,,"1,121,730,000.00","216,600,000.00","438,600,000.00","634,930,000.00","1,013,930,000.00","80,000,000.00","143,000,000.00","173,000,000.00","206,000,000.00","2,770,000.00","2,770,000.00","2,770,000.00","2,770,000.00",,,"4,000,000.00","4,000,000.00",
期末现金及现金等价物余额,"23,326,833.64","47,135,403.27","46,180,726.68","1,049,280,665.42","969,376,352.35","914,117,298.09","883,866,774.52","887,456,681.23","848,227,965.82","810,472,479.14","850,609,774.09","881,076,202.99","614,541,992.30","422,472,208.99","398,047,697.82","319,826,138.34","358,732,866.59","288,055,450.18","312,125,212.73","265,826,361.90","205,407,856.73","189,068,681.07","161,802,272.11","257,658,114.92","152,035,558.69","126,610,106.84","79,889,115.49","122,543,121.52","64,331,747.93","77,451,938.23","80,585,720.38","89,922,160.53"
