科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"37,268,718.16","55,825,719.83","27,643,923.93","41,517,596.00","58,916,883.56","19,411,781.36","43,187,655.91","70,825,149.05","98,712,560.50","26,192,249.27","55,404,256.21","88,716,244.30","138,605,251.03","44,155,695.39","99,560,793.37","150,077,002.90","207,585,383.70","53,517,452.78","116,743,343.83","170,800,148.52","223,840,884.29","72,938,427.98","168,489,035.91","253,525,432.62","324,278,341.46","64,828,014.62","157,457,091.84","246,285,394.70","331,472,216.79","78,014,862.16","155,626,189.81","221,366,712.89","276,553,733.10","43,529,234.85","69,715,692.28","99,750,278.67","127,860,678.44","28,106,626.93","58,038,661.52","86,125,017.16","111,054,238.90","24,727,035.95"
取得借款收到的现金,"43,300,000.00","38,404,319.23","4,496,126.60","28,496,126.60","28,496,126.60","35,000,000.00","35,000,000.00","55,000,000.00","90,000,000.00","20,000,000.00","79,000,000.00","207,779,800.00","315,927,720.06","102,820,000.00","309,909,172.70","698,069,142.12","913,732,986.65","259,840,646.92","373,356,508.03","917,964,673.20","1,183,430,936.81","340,358,270.06","947,500,850.46","1,594,267,419.19","2,195,582,290.94","483,724,421.21","1,303,249,201.67","1,855,572,019.08","2,180,408,676.45","399,508,105.97","891,132,164.91","1,294,681,318.68","1,141,200,000.00","125,000,000.00","125,000,000.00","155,000,000.00","175,000,000.00","25,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",
支付的各项税费,"8,383,618.95","10,397,025.29","13,007,156.36","18,958,182.85","22,036,625.16","3,310,794.94","5,975,334.80","9,625,441.65","20,869,281.39","10,914,218.59","27,573,586.47","36,525,640.62","45,471,842.59","9,101,593.90","14,133,387.43","19,642,275.39","32,920,876.45","8,718,858.24","21,638,459.16","34,178,361.84","45,585,093.82","26,067,414.18","65,858,198.28","91,411,357.70","148,203,786.15","34,037,428.16","70,960,652.61","108,493,105.55","129,779,712.88","23,792,405.19","34,019,543.38","41,804,462.66","51,455,777.42","3,424,822.90","6,257,805.94","8,142,568.10","9,910,439.94","1,107,804.05","3,252,305.54","4,722,658.25","7,266,203.26","3,589,336.36"
收到其他与筹资活动有关的现金,,"9,145,394.45","45,849,225.36","67,544,583.86","93,955,270.54","12,353,682.51","14,048,621.04","15,112,861.11","41,117,595.63","387,587.26","913,324.56","5,734,548.92","6,267,176.80",,"795,131.73","45,704,336.63","77,429,517.12","73,421,751.86","106,281,135.68","173,070,603.41","257,786,478.94","199,261,231.38","348,157,165.53","561,324,793.54","667,191,502.06","209,792,998.54","461,214,788.04","671,213,800.99","853,086,831.62","208,323,937.30","289,543,261.05","429,828,444.20","397,785,043.95","1,161,838.80","42,865,966.87","77,074,323.70","100,735,310.92","13,945,022.84","44,311,544.63","53,296,198.03","74,521,500.97",
支付其他与经营活动有关的现金,"17,711,080.80","24,007,907.14","9,179,369.88","16,135,537.39","21,578,039.87","8,616,444.34","17,188,251.26","27,358,453.67","38,202,097.94","10,008,297.79","20,407,304.20","42,534,795.52","72,462,132.00","20,545,280.97","48,565,895.23","84,929,676.73","55,232,245.48","29,421,691.11","55,541,112.08","91,863,071.53","115,366,314.72","36,091,825.80","76,693,000.82","142,450,819.27","170,421,881.42","78,798,091.87","121,395,837.22","182,431,405.68","196,437,089.54","128,553,425.18","213,950,943.26","229,758,370.78","167,033,536.69","14,114,923.92","32,240,541.64","47,569,899.42","70,550,908.73","12,895,425.00","27,392,660.29","41,518,705.55","53,695,361.64","11,106,818.97"
筹资活动现金流入小计,"78,300,000.00","47,549,713.68","50,345,351.96","368,620,710.46","395,031,397.14","47,353,682.51","49,048,621.04","70,112,861.11","131,117,595.63","20,387,587.26","79,913,324.56","234,514,348.92","343,194,896.86","102,820,000.00","310,704,304.43","743,773,478.75","993,934,503.77","333,262,398.78","877,457,643.71","1,490,855,276.61","1,841,037,415.75","539,619,501.44","1,295,658,015.99","2,156,642,212.73","3,332,657,112.80","693,517,419.75","1,764,463,989.71","2,526,785,820.07","3,033,495,508.07","607,832,043.27","1,180,675,425.96","1,724,509,762.88","1,538,985,043.95","126,161,838.80","167,865,966.87","232,074,323.70","275,735,310.92","38,945,022.84","94,311,544.63","103,296,198.03","124,521,500.97",
经营活动现金流出小计,"259,678,921.33","419,810,568.52","216,625,329.57","373,637,837.23","547,407,965.48","178,934,648.17","309,207,777.39","487,615,507.65","712,695,755.18","189,647,542.07","358,328,750.45","584,725,962.38","896,837,702.63","213,725,460.71","487,179,264.92","735,040,172.42","1,115,730,805.59","320,539,885.29","718,574,887.28","1,189,432,949.61","1,570,161,829.18","596,278,520.15","1,337,853,715.96","1,881,701,417.69","2,488,069,777.49","807,415,035.63","1,629,177,722.88","2,624,443,358.01","3,176,103,660.53","1,038,396,341.18","1,639,038,758.62","2,259,236,814.94","2,450,108,009.51","106,451,303.79","204,972,682.26","301,916,570.15","418,035,146.59","95,199,956.07","207,189,628.58","286,880,527.84","373,308,302.38","69,522,596.73"
偿还债务支付的现金,"24,130,000.00","43,831,267.31","6,380,000.00","16,980,000.00","44,280,000.00",,,,"15,000,000.00","20,000,000.00","20,000,000.00","40,000,000.00","75,000,000.00","42,816,619.06","106,372,887.92","273,355,661.47","427,708,188.99","380,389,803.03","475,464,044.37","979,995,725.34","1,322,464,317.73","293,867,907.12","697,302,587.21","1,440,782,348.91","1,949,674,356.04","478,128,905.22","1,254,130,403.95","1,756,915,120.77","2,144,594,151.24","543,828,316.62","1,125,850,346.88","1,295,580,042.30","1,528,420,060.61","278,190,000.00","350,380,000.00","647,570,000.00","649,760,000.00","2,190,000.00","4,380,000.00","6,570,000.00","28,760,000.00","2,190,000.00"
经营活动产生的现金流量净额,"26,193,809.39","22,208,871.05","25,129,015.92","-1,170,254.79","-33,055,677.64","-34,091,523.64","12,390,870.97","34,478,257.51","36,956,731.52","7,279,187.14","628,561.87","-103,165,545.06","-138,151,691.33","-26,557,029.17","-81,734,343.09","-122,547,426.48","-273,742,460.40","174,478,766.93","147,699,923.45","16,324,658.45","139,984,386.31","-180,318,753.08","-285,783,349.72","-239,647,794.83","-88,656,549.87","-103,950,627.20","-155,023,934.78","-190,617,581.80","25,549,960.22","-7,786,856.98","102,146,608.96","-260,870,110.12","-241,571,293.78","5,971,657.62","308,115,487.54","346,557,630.15","318,205,591.37","-30,732,244.88","-49,935,520.69","-26,390,944.14","-40,596,536.22","-2,279,721.08"
分配股利、利润或偿还利息支付的现金,"725,037.23","1,029,142.00","477,319.75","760,810.97","1,050,874.15","168,190.45","27,337,977.17","30,574,106.21","31,392,929.80","1,137,380.27","2,796,682.00","5,289,204.59","10,448,172.55","6,311,502.05","17,127,366.99","24,519,754.48","45,217,804.91","7,372,509.69","15,424,444.97","27,913,474.68","38,904,647.79","13,867,487.46","30,152,305.45","47,493,607.04","62,845,130.84","17,661,357.42","32,949,123.33","49,080,344.49","64,712,043.18","11,405,360.16","23,958,784.58","38,365,381.91","66,295,523.85","5,421,431.73","13,811,822.98","30,294,207.65","31,155,914.98","821,731.69","1,629,831.38","2,406,279.59","6,112,492.23","698,096.68"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,"120,000,000.00","60,000,000.00","210,000,000.00","210,000,000.00","300,100,000.00",,,"40,000,000.00","70,000,000.00",,,,"20,000,000.00","100,000.00","100,000.00","400,000.00",,"4,000,000.00","4,000,000.00","32,900,000.00","32,900,000.00",
支付其他与筹资活动有关的现金,"3,088,256.88","20,863,891.41","48,888,960.11","105,374,176.06","96,484,576.15","724,800.00","8,173,341.60","30,151,352.56","33,123,460.56","5,311,822.20","9,849,167.80","10,093,443.36","12,545,831.39","19,066,373.80","28,574,313.53","115,945,293.21","175,113,787.89","70,614,153.33","134,024,520.34","230,713,711.29","307,819,062.82","121,380,698.01","299,103,936.99","453,234,380.70","697,201,847.17","130,414,173.57","334,535,064.47","527,787,292.56","783,146,297.20","136,536,589.08","227,701,526.34","245,658,291.14","266,917,996.36","56,421,949.79","106,617,407.15","122,257,006.51","153,181,006.51","5,480,418.72","20,177,674.54","55,416,375.53","77,274,722.50",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,"1,074,812.35","573,950.96","1,785,806.62","1,785,806.62","2,769,437.90",,,"448,849.31","692,958.90",,,,"20,000,000.00",,,,,,,"200,000.00","200,000.00",
筹资活动现金流出小计,"27,943,294.11","65,724,300.72","55,746,279.86","123,114,987.03","141,815,450.30","892,990.45","35,511,318.77","60,725,458.77","79,516,390.36","26,449,202.47","32,645,849.80","55,382,647.95","97,994,003.94","68,194,494.91","152,074,568.44","413,820,709.16","648,039,781.79","458,376,466.05","624,913,009.68","1,238,622,911.31","1,669,188,028.34","429,116,092.59","1,026,558,829.65","1,941,510,336.65","2,709,721,334.05","626,204,436.21","1,621,614,591.75","2,333,782,757.82","2,992,452,491.62","691,770,265.86","1,377,510,657.80","1,579,603,715.35","1,861,633,580.82","340,033,381.52","470,809,230.13","800,121,214.16","834,096,921.49","8,492,150.41","26,187,505.92","64,392,655.12","112,147,214.73","2,888,096.68"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"110,000.00",,,,,400.00,400.00,"5,400.00",450.00,450.00,450.00,,,,,,,,,,"45,000.00","45,000.00","45,000.00","12,266,735.58","12,195,735.58","12,215,735.58","12,215,735.58","12,893,242.47",,"19,614.00","19,614.00","4,533,214.00","1,860,000.00","5,920,000.00","6,070,000.00","6,552,862.20",750.00,750.00,750.00,"22,416,750.00",
筹资活动产生的现金流量净额,"50,356,705.89","-18,174,587.04","-5,400,927.90","245,505,723.43","253,215,946.84","46,460,692.06","13,537,302.27","9,387,402.34","51,601,205.27","-6,061,615.21","47,267,474.76","179,131,700.97","245,200,892.92","34,625,505.09","158,629,735.99","329,952,769.59","345,894,721.98","-125,114,067.27","252,544,634.03","252,232,365.30","171,849,387.41","110,503,408.85","269,099,186.34","215,131,876.08","622,935,778.75","67,312,983.54","142,849,397.96","193,003,062.25","41,043,016.45","-83,938,222.59","-196,835,231.84","144,906,047.53","-322,648,536.87","-213,871,542.72","-302,943,263.26","-568,046,890.46","-558,361,610.57","30,452,872.43","68,124,038.71","38,903,542.91","12,374,286.24","-2,888,096.68"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157,964,327.45",,,,"3,855,370.00",,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,"69,651.44","105,143.16","104,796.42","50,704.15","26,646.89","-112,750.43","330,885.13","500,085.09","-25,256.36","21,528.84","109,227.74","194,809.23",,,,,,,,,
收到其他与投资活动有关的现金,,,,,,"358,318.00","358,318.00","358,318.00","358,318.00",,,,,,,,"19,698,600.00",,,"30,219,123.00","63,974,593.25",,"1,300,000.00","1,300,000.00","1,300,000.00",,"8,000,000.00","9,500,000.00","13,860,000.00",,,"270,239.00","380,745,519.28",,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"110,000.00",,,,"358,318.00","358,718.00","358,718.00","363,718.00",450.00,450.00,450.00,,,,,"19,698,600.00",,,"30,219,123.00","185,049,405.60","60,618,950.96","213,130,806.62","213,130,806.62","316,436,173.48","12,195,735.58","20,215,735.58","62,164,584.89","97,446,201.37",,"19,614.00","289,853.00","583,243,060.73","1,960,000.00","6,020,000.00","6,470,000.00","10,408,232.20","4,000,750.00","4,000,750.00","33,100,750.00","55,516,750.00",
五、现金及现金等价物净增加额,"58,380,612.22","-32,994,414.78","6,511,415.39","222,002,174.04","191,099,560.49","8,562,114.42","9,563,482.58","-13,419,505.95","6,490,978.29","-32,635,840.57","-51,717,752.32","-77,809,929.03","-136,974,475.15","-25,224,744.29","4,829,395.07","111,712,517.12","-11,882,531.71","42,299,199.18","381,648,101.80","181,768,233.79","281,472,367.67","-81,945,245.32","8,187,136.82","-128,211,606.17","-25,272,624.27","-116,412,092.06","-183,560,190.57","-189,300,779.43","-58,759,141.68","-96,326,817.36","-103,395,143.47","-147,712,522.22","-15,121,790.40","-207,671,516.70","8,835,423.18","-217,897,628.01","-235,372,603.15","1,251,449.80","18,786,042.57","39,346,488.41","19,452,127.74","-8,281,292.39"
购建固定资产、无形资产和其他长期资产支付的现金,"16,788,342.06","37,138,698.79","12,763,672.63","17,054,466.30","23,326,167.41","4,165,372.00","12,599,808.66","52,942,435.36","76,758,540.26","33,853,862.50","98,522,463.95","152,684,551.94","224,912,203.92","33,293,220.21","72,065,997.83","95,692,825.99","103,733,393.29","7,065,500.48","18,596,455.68","27,007,912.96","35,410,811.65","12,818,503.49","38,364,649.58","56,931,290.46","212,028,537.90","31,907,023.78","62,498,831.81","93,891,922.81","123,098,404.81","4,576,481.43","8,747,663.43","32,147,540.37","34,339,829.71","1,731,631.60","2,356,801.10","2,878,367.70","5,624,816.15","2,469,927.75","3,403,225.45","6,266,860.36","7,842,372.28","3,113,474.63"
期初现金及现金等价物余额,"8,715,832.71","67,096,444.93","34,102,030.15","34,102,030.15","34,102,030.15","225,201,590.64","225,201,590.64","225,201,590.64","225,201,590.64","233,092,568.93","231,692,568.93","233,092,568.93","231,692,568.93","94,718,093.78","94,718,093.78","94,718,093.78","94,718,093.78","82,835,562.07","82,835,562.07","82,835,562.07","82,835,562.07","364,307,929.74","364,307,929.74","364,307,929.74","364,307,929.74","339,035,305.47","339,035,305.47","339,035,305.47","339,035,305.47","280,276,193.92","280,276,163.79","280,276,163.79","280,276,163.79","265,154,373.39","265,154,373.39","265,154,373.39","265,154,373.39","29,781,770.24","29,781,770.24","29,781,770.24","29,781,770.24","49,233,897.98"
投资支付的现金,,,,,,,"4,113,600.00","4,113,600.00","4,113,600.00",,,,,,,,,,,,"180,000,000.00","60,000,000.00","150,000,000.00","260,000,000.00","664,010,192.88","60,089,807.09","128,989,807.09","158,989,807.09","98,900,000.00",,,,,,,,,,,,,
期末现金及现金等价物余额,"67,096,444.93","34,102,030.15","40,613,445.54","256,104,204.19","225,201,590.64","233,763,705.06","234,765,073.22","211,782,084.69","231,692,568.93","200,456,728.36","179,974,816.61","155,282,639.90","94,718,093.78","69,493,349.49","99,547,488.85","206,430,610.90","82,835,562.07","125,134,761.25","464,483,663.87","264,603,795.86","364,307,929.74","282,362,684.42","372,495,066.56","236,096,323.57","339,035,305.47","222,623,213.41","155,475,114.90","149,734,526.04","280,276,163.79","183,949,376.56","176,881,020.32","132,563,641.57","265,154,373.39","57,482,856.69","273,989,796.57","47,256,745.38","29,781,770.24","31,033,220.04","48,567,812.81","69,128,258.65","49,233,897.98","40,952,605.59"
