科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
无形资产,"9,147,341.14","8,921,103.10","8,694,865.06",,"8,581,746.04","8,525,186.53","14,191,984.71","13,991,138.88","17,000,891.84","37,376,314.70","40,778,900.21","39,341,523.81","38,420,571.29","37,519,213.90","93,947,254.10"
盈余公积,"1,300,743.31","1,880,419.41","3,331,512.19",,"3,331,512.19","3,331,512.19","4,846,803.92","4,846,803.92","4,846,803.92","4,846,803.92","4,929,689.92","4,929,689.92","4,929,689.92","4,929,689.92","4,934,295.72"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,"67,906,685.00","67,906,685.00"
商誉,,,,,,,,,"722,254.06","534,353,072.27","642,303,484.38","646,390,842.45","657,621,156.35","664,526,013.66","654,089,361.52"
未分配利润,"79,483,855.13","134,601,072.05","175,012,996.12",,"194,423,540.45","195,666,855.19","221,128,104.83","222,341,774.45","224,941,512.99","233,327,903.46","263,868,831.17","273,303,907.69","278,699,582.32","280,946,895.58","303,039,259.68"
长期待摊费用,"33,203.56","86,516.03","6,250.07",,"40,919.82","242,974.31","211,747.55","179,813.27","147,878.99","139,876.93","692,092.23","627,190.44","636,396.34","570,174.53","628,531.10"
少数股东权益,"3,437,868.22","3,120,622.17","5,715,593.30",,"5,570,944.10","5,741,224.45","6,992,322.47","7,007,715.00","8,603,994.58","14,545,289.90","50,474,228.01","50,467,875.08","65,235,903.20","59,338,910.34","347,573,782.98"
递延所得税资产,"594,838.10","1,183,465.43","2,542,823.21",,"3,063,959.11","3,512,957.86","3,072,835.50","3,143,782.89","3,034,863.17","34,066,764.46","32,289,858.35","29,925,702.32","28,766,139.77","27,861,205.32","30,568,164.92"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"2,231,111.29","17,381,500.00","35,860,272.21",,"33,074,616.21","34,313,616.21","58,862,816.21","69,488,016.21","44,612,882.69","98,839,752.69","94,505,269.65","113,332,087.40","144,805,576.51","146,233,853.99","103,750,106.77"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"36,779,141.87","59,045,306.81","100,584,641.45",,"109,235,031.60","111,146,831.58","148,232,687.47","158,625,502.36","155,180,709.60","946,794,015.00","1,084,892,991.51","1,113,713,373.79","1,177,967,713.00","1,297,694,646.54","1,407,027,648.94"
所有者权益(或股东权益)合计,"163,708,234.53","219,087,881.50","269,416,746.68","273,977,400.00","554,852,815.51","556,266,410.60","584,494,049.99","585,723,112.14","589,919,130.26","1,350,305,723.52","1,408,866,078.53","1,426,894,642.50","1,465,146,632.40","1,452,795,660.82","1,746,562,949.99"
资产总计,"208,762,889.18","317,907,804.24","394,362,465.06","375,264,800.00","665,208,850.92","626,862,286.69","664,810,145.34","648,725,311.63","667,726,252.95","1,531,567,608.33","1,776,050,424.56","1,877,454,303.82","2,025,156,081.54","2,096,876,159.03","3,100,217,774.34"
负债和所有者(或股东权益)合计,"208,762,889.18","317,907,804.24","394,362,465.06","375,264,800.00","665,208,850.92","626,862,286.69","664,810,145.34","648,725,311.63","667,726,252.95","1,531,567,608.33","1,776,050,424.56","1,877,454,303.82","2,025,156,081.54","2,096,876,159.03","3,100,217,774.34"
