科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"12,212,663.93","21,081,631.36","24,837,099.27","16,697,666.85","23,344,051.85","29,409,665.31","12,908,795.96","20,949,650.82","29,396,819.83","36,578,167.91","14,031,468.36","24,727,179.12","36,728,923.04","50,254,765.02","21,804,272.62","36,316,524.84","51,069,474.53","67,611,863.09","15,393,419.62","29,680,607.22","44,439,795.22","58,622,679.44","20,140,072.50","32,572,705.81","45,519,918.84","60,182,932.77","19,085,544.36","30,366,006.75","42,103,680.22","59,920,279.05","20,730,507.44","40,052,508.57","58,525,401.28","67,144,552.00","7,897,516.22","12,045,872.53","16,063,365.03","23,539,154.98","2,783,175.89"
取得借款收到的现金,"17,000,000.00","135,000,000.00","35,000,000.00","25,000,000.00","25,000,000.00","40,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00",,,,"3,715,654.63","5,997,515.39","5,997,515.39","9,561,568.99","9,561,568.99",,"1,378,335.03","1,378,335.03","248,378,335.03",,,,,,,,"25,000,000.00","233,000,000.00","450,900,000.00","578,900,000.00","322,460,000.00","30,000,000.00","75,000,000.00","75,000,000.00","105,000,000.00","30,000,000.00"
支付的各项税费,"11,977,715.41","28,028,949.02","24,756,285.72","12,782,253.81","14,344,900.76","24,628,447.46","8,057,964.86","10,994,654.32","15,928,682.04","21,306,789.59","5,846,530.15","17,819,598.31","24,683,926.19","28,980,232.85","8,223,064.36","11,762,246.55","19,200,088.61","20,564,285.93","7,314,644.07","14,082,638.34","19,395,454.69","26,606,170.60","8,105,907.34","12,574,006.76","26,018,686.20","27,420,963.43","8,685,950.00","17,005,049.03","25,371,553.05","34,671,108.85","6,276,644.37","13,009,840.56","18,557,935.77","26,105,129.17","7,474,120.55","15,978,457.87","17,013,814.66","15,107,269.16","187,573.57"
收到其他与筹资活动有关的现金,,,,,,,,,"47,003.36","2,193,377.00",,"405,513.06","2,607,554.02","3,604,907.04",,"11,128,374.52","14,830,241.57","19,023,802.94","2,599,213.60","13,043,134.20","14,097,209.64","14,297,017.20","201,203,000.00","202,004,089.39","202,910,241.15","203,386,600.37",,"563,649.16","12,611,126.40","12,789,872.09","2,919,077.79","3,347,994.48","37,525,649.31","573,563,757.86","166,659,667.36","492,621,000.00","506,945,427.99","620,125,000.00","10,500,000.00"
支付其他与经营活动有关的现金,"18,361,132.55","43,262,145.50","28,275,505.64","10,361,140.03","24,118,605.20","30,253,024.39","13,687,054.10","25,676,170.20","32,989,941.59","27,581,793.81","8,578,500.35","43,728,980.48","68,559,473.35","52,423,846.98","12,432,439.00","22,626,315.93","35,292,333.52","44,149,846.90","10,919,083.16","25,826,663.13","36,400,163.49","52,909,448.50","10,265,352.76","22,475,695.33","32,838,500.23","43,335,592.69","8,514,027.57","33,058,282.80","83,021,912.41","43,016,409.30","68,926,813.13","40,679,384.15","124,128,683.67","622,620,594.23","85,943,924.56","157,477,110.60","229,148,840.57","182,785,963.91","9,137,868.93"
筹资活动现金流入小计,"17,000,000.00","142,500,000.00","35,000,000.00","25,000,000.00","25,000,000.00","491,250,000.00","35,000,000.00","35,000,000.00","35,047,003.36","37,193,377.00",,"26,235,513.06","33,707,554.02","38,420,561.67","5,997,515.39","17,125,889.91","24,391,810.56","28,585,371.93","2,599,213.60","14,421,469.23","15,475,544.67","262,675,352.23","201,203,000.00","202,004,089.39","202,910,241.15","203,386,600.37",,"2,194,149.16","14,233,126.40","39,411,872.09","235,919,077.79","454,247,994.48","616,425,649.31","896,023,757.86","196,659,667.36","569,621,000.00","583,945,427.99","727,125,000.00","40,500,000.00"
经营活动现金流出小计,"247,349,781.61","399,552,491.80","264,527,265.94","137,066,324.67","243,214,733.56","311,913,796.76","103,101,087.82","187,694,545.39","291,804,316.39","378,631,521.75","82,827,947.87","192,140,973.20","295,792,091.21","363,464,773.91","109,204,095.90","202,362,462.91","298,962,770.81","389,423,194.96","83,391,161.66","172,328,700.63","254,840,473.01","347,075,250.49","78,113,490.71","136,151,309.60","218,992,689.84","276,695,152.53","71,911,870.67","140,151,317.76","261,581,286.49","304,364,863.44","158,732,680.85","627,402,485.03","1,040,337,879.87","1,428,116,160.44","133,586,473.95","438,730,703.74","543,998,467.96","345,605,264.18","14,861,075.39"
偿还债务支付的现金,,"92,000,000.00","67,000,000.00","15,000,000.00","15,000,000.00","40,000,000.00","5,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00",,,,,,,,"3,715,654.63","5,997,515.39","5,997,515.39","5,997,515.39","5,997,515.39","247,000,000.00","247,000,000.00","247,000,000.00","247,000,000.00",,,,,,,"168,000,000.00",,"163,561,880.00","204,900,000.00","204,900,000.00","234,900,000.00","30,000,000.00"
经营活动产生的现金流量净额,"18,777,987.26","5,166,290.75","62,201,010.71","850,890.15","10,912,270.55","-4,954,614.67","5,046,055.41","-1,618,787.91","-28,685,147.98","-50,115,995.83","10,451,330.29","-17,758,366.69","-36,783,609.52","8,727,178.55","5,035,901.54","11,810,009.34","46,337,460.42","69,406,727.10","803,869.62","18,250,237.59","21,360,105.18","24,678,792.72","-18,331,756.76","-6,703,899.75","-15,952,651.22","29,821,665.99","17,142,155.06","39,741,223.89","42,296,689.08","46,167,040.80","-95,014,020.91","-404,775,965.62","-701,944,257.47","-1,074,698,315.07","-87,356,545.02","-316,470,369.66","-343,664,175.44","-251,285,614.69","-11,376,912.74"
分配股利、利润或偿还利息支付的现金,"7,923,202.61","4,274,163.81","8,135,460.88","13,205,383.75","13,699,892.75","12,173,892.19","385,215.27","14,144,825.84","14,144,825.84","14,144,825.84",,"7,500,000.00","7,500,000.00","7,514,986.47","5,098,403.20","5,183,926.35","5,343,157.06","11,788,685.82","113,058.67","4,670,738.57","5,198,738.57","15,330,738.57","1,485,727.78","6,426,067.94","6,426,067.94","9,165,727.78","2,778,000.00","19,520,000.00","19,520,000.00","22,979,897.90",,"3,531,291.04","9,471,575.91","8,965,227.94","3,497,304.14","6,128,287.13","15,408,273.62","35,270,597.03","1,641,242.52"
收回投资收到的现金,,,,,,,,,,,,,,"18,000,000.00","15,000,000.00","18,000,000.00","20,000,000.00","20,000,000.00",,"6,000,000.00","8,000,000.00","8,000,000.00",,"88,000,000.00","221,800,000.00","430,400,000.00","140,600,000.00","253,100,000.00","424,400,000.00","575,400,000.00","186,600,000.00","433,000,000.00","684,500,000.00","581,500,000.00",,,,,
支付其他与筹资活动有关的现金,,,,,,"7,972,859.85",,,,,,"7,154,116.94","7,154,116.94","9,644,327.55","1,616,640.06","8,213,239.65","13,414,187.11","34,491,174.64","4,084,884.90","4,983,230.24","5,152,573.13","202,253,580.09","589,417.51","720,208.96","1,579,614.97","2,156,602.52","12,041,436.17","12,553,200.81","18,758,084.98","21,876,585.78","669,855.28","1,314,851.16","6,157,837.86","364,347,989.83","5,067,227.99","141,188,537.31","179,717,537.31","323,150,000.00","37,250,000.00"
取得投资收益收到的现金,,,,,,,,,,,,,,"82,213.70","80,526.03","93,602.74","105,471.23","211,886.31",,"20,252.05","27,575.34","247,501.54",,"736,276.23","1,592,327.17","3,069,905.42","979,384.25","1,674,183.28","2,545,737.02","3,968,652.77","1,412,930.11","3,009,799.16","3,934,892.77","3,240,387.97",,,,,
筹资活动现金流出小计,"7,923,202.61","96,274,163.81","75,135,460.88","28,205,383.75","28,699,892.75","60,146,752.04","5,385,215.27","74,144,825.84","74,144,825.84","74,144,825.84",,"14,654,116.94","14,654,116.94","17,159,314.02","6,715,043.26","13,397,166.00","18,757,344.17","49,995,515.09","10,195,458.96","15,651,484.20","16,348,827.09","223,581,834.05","249,075,145.29","254,146,276.90","255,005,682.91","258,322,330.30","14,819,436.17","32,073,200.81","38,278,084.98","44,856,483.68","669,855.28","4,846,142.20","183,629,413.77","373,313,217.77","172,126,412.13","352,216,824.44","400,025,810.93","593,320,597.03","68,891,242.52"
处置固定资产、无形资产和其他长期资产收回的现金净额,"4,616,533.50",,,"165,000.00","165,000.00","165,000.00",,,,,,,,,,,,,,"4,700.00","5,200.00","16,528,334.50",,"20,000.00","20,910.00","20,910.00","40,283,610.51","40,253,612.96","40,253,612.96","40,253,612.96","13,000.00","53,800.00","59,800.00","367,029.16",,,,"29,487.18",
筹资活动产生的现金流量净额,"9,076,797.39","46,225,836.19","-40,135,460.88","-3,205,383.75","-3,699,892.75","431,103,247.96","29,614,784.73","-39,144,825.84","-39,097,822.48","-36,951,448.84",,"11,581,396.12","19,053,437.08","21,261,247.65","-717,527.87","3,728,723.91","5,634,466.39","-21,410,143.16","-7,596,245.36","-1,230,014.97","-873,282.42","39,093,518.18","-47,872,145.29","-52,142,187.51","-52,095,441.76","-54,935,729.93","-14,819,436.17","-29,879,051.65","-24,044,958.58","-5,444,611.59","235,249,222.51","449,401,852.28","432,796,235.54","522,710,540.09","24,533,255.23","217,404,175.56","183,919,617.06","133,804,402.97","-28,391,242.52"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,"37,590,256.87","37,590,256.87","37,590,256.87",,,,,,,"547,555,387.42","547,321,856.32",,"21,695,370.00","71,695,370.00","71,695,370.00",
四、汇率变动对现金的影响,-959.61,"116,499.47","2,006,295.73","-889,615.09","-652,422.83","-1,270,428.15","-224,012.50","-589,509.56","-1,811,221.60","-2,020,423.96","167,423.75","-108,224.95","579,685.73","264,966.95","-893,570.66","-1,581,791.62","-1,382,327.91","-2,765,071.66","1,174,516.30","1,361,875.46","-607,354.08","-910,531.37","-176,821.09","-95,148.96","495,178.33","857,253.96","16,445.32","805,239.77","1,148,611.69","1,683,782.82","-47,181.79","-570,965.81","-1,376,135.09","-1,356,661.32",,,,,
收到其他与投资活动有关的现金,,,,,,,,,"47,431,992.00","47,431,992.00",,,"7,800,000.00","7,800,000.00",,,,"7,663,440.00",,,,,202.80,,,"2,750,000.00",,,,,,,,"15,965,257.11",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"4,616,533.50",,,"165,000.00","165,000.00","165,000.00",,,"47,431,992.00","47,431,992.00",,,"7,800,000.00","25,882,213.70","15,080,526.03","18,093,602.74","20,105,471.23","27,875,326.31",,"6,024,952.05","8,032,775.34","24,775,836.04",202.80,"126,346,533.10","261,003,494.04","473,831,072.29","181,862,994.76","295,027,796.24","467,199,349.98","619,622,265.73","188,025,930.11","436,063,599.16","1,236,050,080.19","1,148,394,530.56",,"21,695,370.00","71,695,370.00","71,724,857.18",
五、现金及现金等价物净增加额,"9,128,666.22","39,910,913.01","591,631.57","-9,027,383.79","-8,532,798.63","400,771,116.42","27,919,087.64","-95,468,938.74","-137,046,430.09","-187,122,641.76","-13,089,434.78","-61,613,790.88","-80,205,147.55","-67,931,449.17","-21,655,506.57","-25,718,495.13","3,630,064.00","2,897,708.60","-15,556,600.80","430,539.40","-12,235,688.14","38,795,774.78","-91,127,070.12","-116,532,128.73","-176,198,465.27","-112,704,720.40","6,603,517.43","-2,894,841.72","-60,985,785.80","-26,273,064.32","27,588,791.31","-39,380,257.42","150,632,263.32","-23,072,156.41","-69,877,769.29","-84,472,881.60","-95,151,245.88","-56,581,749.63","-39,768,155.26"
购建固定资产、无形资产和其他长期资产支付的现金,"14,701,320.63","11,597,713.40","23,480,213.99","5,948,275.10","15,257,753.60","24,272,088.72","6,517,740.00","54,115,815.43","114,884,230.03","145,466,765.13","23,708,188.82","55,328,595.36","70,854,660.84","88,361,255.24","25,560,835.61","40,169,039.50","47,465,006.13","50,609,129.99","9,938,741.36","15,976,510.73","18,607,441.65","27,301,350.28","4,746,549.78","9,937,425.61","16,849,044.66","18,878,982.71","12,498,641.54","23,690,049.97","36,185,477.97","40,901,542.08","8,525,465.80","11,438,631.68","12,333,514.10","19,160,316.73","2,054,479.50","2,102,057.50","2,102,057.50","4,825,395.09",
期初现金及现金等价物余额,"14,855,716.62","23,984,382.84","63,895,295.85","64,486,927.42","64,486,927.42","64,486,927.42","493,356,994.84","465,258,043.84","465,258,043.84","465,258,043.84","278,135,402.08","284,963,537.49","284,963,537.49","284,963,537.49","218,516,950.32","217,032,088.32","217,032,088.32","217,032,088.32","229,929,796.92","219,929,796.92","219,929,796.92","219,929,796.92","258,725,571.70","258,725,571.70","258,725,571.70","258,725,571.70","146,020,851.30","146,020,851.30","146,020,851.30","146,020,851.30","119,747,786.98","119,747,786.98","119,747,786.98","119,747,786.98","96,675,630.57","96,675,630.57","96,675,630.57","96,675,630.57","40,093,880.94"
投资支付的现金,"8,640,371.69",,,,,,,,,,,,,"26,000,000.00","14,600,000.00","17,600,000.00","19,600,000.00","19,600,000.00",,"8,000,000.00","8,000,000.00","13,100,000.00","20,000,000.00","174,000,000.00","352,800,000.00","543,400,000.00","165,100,000.00","284,900,000.00","511,400,000.00","647,400,000.00","160,000,000.00","374,960,452.94","660,460,452.94","578,961,933.94","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",
期末现金及现金等价物余额,"23,984,382.84","63,895,295.85","64,486,927.42","55,459,543.63","55,954,128.79","465,258,043.84","521,276,082.48","369,789,105.10","328,211,613.75","278,135,402.08","265,045,967.30","223,349,746.61","204,758,389.94","217,032,088.32","196,861,443.75","191,313,593.19","220,662,152.32","219,929,796.92","214,373,196.12","220,360,336.32","207,694,108.78","258,725,571.70","167,598,501.58","142,193,442.97","82,527,106.43","146,020,851.30","152,624,368.73","143,126,009.58","85,035,065.50","119,747,786.98","147,336,578.29","80,367,529.56","270,380,050.30","96,675,630.57","26,797,861.28","12,202,748.97","1,524,384.69","40,093,880.94","325,725.68"
