科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
经营活动产生的现金流量净额,"95,070,329.64","99,114,792.26","223,929,195.18","-93,096,393.95","-166,013,071.00","-250,128,210.26","-156,702,538.22","-57,979,333.18","-126,506,478.75","-145,864,683.09","-137,632,557.80","-51,923,104.83","-11,504,464.02","-20,172,390.78","40,913,756.44","11,659,492.55","19,472,889.09","-10,090,778.50","-42,316,442.25","-12,780,854.96","-85,305,977.41","-11,238,543.44","137,832,817.19","-14,286,359.21","20,538,378.41","52,177,289.71","-142,484,257.29","-62,978,938.06","-61,238,203.19","-186,079,266.39","-193,725,621.69","-86,928,327.85","-135,595,684.13","-242,728,730.04","-159,798,704.68","-59,769,236.88"
分配股利、利润或偿还利息支付的现金,"18,067,992.80","8,333,602.35","1,353,220.39","187,881.36","582,393.68","820,845.68","917,500.05",,,"4,861,880.27","14,976,407.72","30,170.13","22,145,242.23","22,145,242.23","22,147,208.95",,,"22,417,111.11","26,116,277.79","1,087,339.30","27,535,045.21","28,720,250.09","32,075,416.75","877,604.00","1,086,536.27","1,668,796.14","2,235,745.76","377,653.09","175,316,086.31","175,857,801.52","177,157,286.34","12,071.25","32,889,172.10","33,223,566.27","34,801,891.30","1,040,619.16"
收回投资收到的现金,,"1,045,731.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"602,401,100.00",
支付其他与筹资活动有关的现金,"396,200,000.00",,,,"8,785,195.08","8,785,195.08","4,515,500.00",,,"87,944.54",,,,,,,,,,,,,,,,,"40,000.00",,,"200,000.00","300,000.00",,,,"15,564,339.43",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,"5,080,616.45",,"5,063,150.69","5,063,150.69","5,063,150.69",,,,,,,"13,935,977.48","18,768,611.68","1,449,317.82","2,110,501.38","4,370,012.59","4,396,574.23","243,317.65"
筹资活动现金流出小计,"921,271,118.07","399,870,763.38","144,758,488.38","22,953,610.56","84,726,189.96","105,541,344.19","108,665,713.84",,,"4,949,824.81","32,827,907.54","9,133,921.14","35,658,179.77","35,658,179.77","37,372,274.42",,,"22,417,111.11","146,116,277.79","61,087,339.30","207,535,045.21","283,720,250.09","432,075,416.75","20,877,604.00","51,086,536.27","66,668,796.14","67,275,745.76","20,867,653.09","200,816,086.31","294,227,801.52","347,912,956.91","12,071.25","33,989,172.10","34,323,566.27","51,466,230.73","20,940,619.16"
处置固定资产、无形资产和其他长期资产收回的现金净额,"105,483.77","1,891,329.22","133,398.81","68,910.25","68,910.25","253,470.29","390,674.70","50,241.74",,,"1,709,198.17",,,,"1,000,967.22",,,,"636,248.07","62,197.33","428,607.60","428,607.60","524,761.45","22,408.93","586,706.94","586,706.94","844,697.46",,,,"82,035.00",,,,,
筹资活动产生的现金流量净额,"-60,920,404.13","5,447,557.99","-63,366,177.38","21,273,182.14","653,080,698.51","636,032,473.28","632,908,103.63",,"6,636,951.85","17,132,547.12","-1,187,884.63","-9,133,921.14","-35,658,179.77","-35,658,179.77","-35,670,005.42",,"100,000,000.00","157,582,888.89","173,883,722.21","18,912,660.70","-27,535,045.21","-103,720,250.09","-202,075,416.75","-20,877,604.00","155,556,086.73","154,973,826.86","410,448,454.24","-20,867,653.09","-159,416,086.31","645,183,193.57","633,348,038.18","-12,071.25","41,065,118.01","86,556,584.98","97,313,930.52","44,917,020.95"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,"626,989,000.00",,,"330,000,000.00",,,,"458,390,000.00",,
四、汇率变动对现金的影响,"-1,735,549.85","-3,154,161.35","-379,410.94","-603,103.12","-2,499,138.51","-1,500,573.21","-2,165,943.17","604,397.25","625,072.52","-413,623.46","50,184.02","975,770.10","2,326,542.43","2,713,309.96","2,340,396.60","-349,708.67","-365,014.51","1,091,978.50","2,348,338.72","2,120,348.67","2,997,799.22","3,592,679.70","3,312,444.78","492,027.60","938,683.52","4,853,586.21","6,371,994.00","52,828.26","88,635.35","88,637.73","70,681.15",,,,"-1,278,091.38",
收到其他与投资活动有关的现金,,,"7,681,335.88",,,,,,,,,,,,,,,,"1,990,000.00",,"115,530,000.00","115,530,000.00","116,720,000.00",,,,,"80,000,000.00","330,000,000.00",,"585,300,000.00","267,400,000.00","354,900,000.00",,"463,691,800.00","130,092.05"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"105,483.77","2,937,060.38","7,814,734.69","68,910.25","68,910.25","253,470.29","390,674.70","50,241.74",,,"1,709,198.17",,,,"1,000,967.22",,,,"7,706,864.52","62,197.33","121,021,758.29","121,021,758.29","122,307,912.14","22,408.93","586,706.94","586,706.94","627,833,697.46","80,000,000.00","330,000,000.00","343,935,977.48","604,150,646.68","268,849,317.82","357,010,501.38","462,760,012.59","1,070,489,474.23","373,409.70"
五、现金及现金等价物净增加额,"-21,482,475.13","33,507,310.65","93,491,087.94","-89,642,702.72","456,077,273.59","322,378,810.52","306,941,065.72","-109,807,659.21","-237,130,473.44","-315,906,523.65","-361,950,145.22","-75,526,724.33","-74,831,145.00","-107,992,353.83","-75,388,461.08","-7,881,496.46","-19,074,666.03","6,549,443.25","-5,957,753.55","-1,744,864.73","-8,650,011.48","-22,279,132.77","19,179,467.50","-39,562,866.99","18,883,332.20","17,261,596.29","665,059,146.34","-627,253,456.05","-629,956,375.19","-558,555,911.51","-424,808,855.43","-86,645,425.68","-88,861,447.79","-199,348,143.95","511,258,750.80","-537,450,778.82"
购建固定资产、无形资产和其他长期资产支付的现金,"50,967,963.75","70,837,938.63","74,507,253.61","17,285,298.04","28,560,125.66","62,278,349.58","167,489,231.22","52,482,965.02","117,886,019.06","186,760,764.22","224,889,084.98","15,445,468.46","29,995,043.64","54,875,093.24","83,973,575.92","19,191,280.34","23,182,540.61","27,034,645.64","32,580,236.75","10,059,216.47","19,828,546.37","31,934,777.23","42,198,289.86","4,913,340.31","11,378,523.36","17,971,813.39","39,752,742.03","1,459,693.16","2,479,680.90","7,794,453.90","57,967,515.08","11,323,650.71","20,341,383.05","24,805,317.79","72,139,633.61","10,471,972.59"
期初现金及现金等价物余额,"83,327,231.67","61,844,756.54","95,352,067.19","188,843,155.13","188,843,155.13","188,843,155.13","188,843,155.13","495,784,220.85","495,784,220.85","495,784,220.85","495,784,220.85","181,063,563.12","181,063,563.12","181,063,563.12","133,834,075.63","58,445,614.55","58,445,614.55","58,445,614.55","58,445,614.55","52,487,861.00","52,487,861.00","52,487,861.00","52,487,861.00","71,667,328.50","77,968,608.57","77,968,608.57","77,968,608.57","729,017,132.35","729,017,132.35","732,257,163.03","710,552,247.70","285,743,392.27","285,743,392.27","285,743,392.27","285,743,392.27","797,837,606.58"
投资支付的现金,"3,034,370.81",,,,,,,,,,,,,,,,,,,,,,,,"147,358,000.04","177,358,000.04",,"292,000,000.00","406,911,040.14","630,000,000.00","20,000,000.00",,"30,000,000.00","158,900,000.00",,"102,500,000.00"
期末现金及现金等价物余额,"61,844,756.54","95,352,067.19","188,843,155.13","99,200,452.41","644,920,428.72","511,221,965.65","495,784,220.85","385,976,561.64","258,653,747.41","179,877,697.20","133,834,075.63","105,536,838.79","106,232,418.12","73,071,209.29","58,445,614.55","50,564,118.09","39,370,948.52","64,995,057.80","52,487,861.00","50,742,996.27","43,837,849.52","30,208,728.23","71,667,328.50","32,104,461.51","96,851,940.77","95,230,204.86","743,027,754.91","101,763,676.30","99,060,757.16","173,701,251.52","285,743,392.27","199,097,966.59","196,881,944.48","86,395,248.32","797,002,143.07","260,386,827.76"
