科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
筹资活动现金流出小计,"63,267,931.42","55,399,395.23","95,142,523.88","27,953,433.16","54,801,872.13","62,179,405.81","55,344,083.65","96,312,359.79","100,966,465.59","103,523,509.80","7,893,721.21","27,257,649.36","28,075,678.57","62,524,879.20","11,915,965.61","24,822,880.59","72,829,769.77","82,412,424.73","385,866.64","21,282,753.39","26,984,125.07","36,493,906.95","5,398,557.71","24,554,216.49","47,920,926.44","56,372,407.36","14,309,278.85","27,418,360.96","29,498,712.70","82,679,765.41","181,022,638.12","185,858,436.99","188,483,065.28","195,117,030.44","2,652,934.25","134,084,085.71","452,838,420.86","729,072,878.69","7,389,911.69"
处置固定资产、无形资产和其他长期资产收回的现金净额,"167,725.00","220,050.00","17,509,008.08","19,148.28","26,848.28","164,191.01","45,060.00","21,060.00","21,060.00","4,587,028.44","50,000.00","80,210.00","84,510.00","508,525.14",,,"155,600.00","527,947.51","3,685.00","22,442.71","68,992.71","107,404.96",300.00,500.00,500.00,"4,371,102.68",,"17,823,530.00","17,866,530.00","18,128,371.14","15,095.00","53,095.01","85,720.09","493,372.55","13,950.00","15,055.00","187,064.00","283,714.87","22,807.00"
筹资活动产生的现金流量净额,"43,867,668.58","14,967,984.77","-4,900,112.08","546,566.84","-26,301,872.13","341,974,107.43","-51,722,459.18","-83,390,725.95","-86,044,831.75","-88,723,509.80","-4,893,721.21","12,742,350.64","13,424,321.43","-17,524,879.20","34,584,034.39","28,177,119.41","-13,829,769.77","-12,412,424.73","30,364,133.36","45,137,756.61","42,436,384.93","44,684,158.05","101,442.29","1,445,783.51","-10,240,926.44","-15,072,407.36","190,721.15","-12,918,360.96","5,001,287.30","1,301,147,798.22","-178,022,638.12","-178,858,436.99","33,616,934.72","32,662,969.56","60,757,065.75","14,325,914.29","-199,896,637.81","-387,306,271.86","48,472,664.56"
处置子公司及其他营业单位收到的现金净额,,,"1,963,425.40",,,,,,,,,,,,,,,"3,401,880.00",,,,,,,,,,,"3,776,258.29","3,776,258.29",,"-24,985.16","-24,985.16","-33,099.87",,,,,
四、汇率变动对现金的影响,"78,843.97","-32,470.78","122,223.80","-2,215.84",,"-97,653.96",,"4,551.90","4,551.90","39,497.71",,-170.65,-170.65,"5,353.11",,"14,056.91","14,056.91","184,321.04","-1,212.48","6,628.94","6,628.94","-83,366.99","-3,264.70","-3,264.86","-3,263.20","-99,510.18","-27,552.26","95,683.18","100,516.00","-368,545.52","-34,012.43","-42,058.00","-137,423.75","-266,130.24","-196,537.06","570,248.24","1,531,060.12","1,149,668.29","-422,002.06"
收到其他与投资活动有关的现金,,"2,800,000.00","1,200,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,115,500,000.00","675,070,000.00","1,664,620,000.00","2,090,020,000.00","2,508,871,000.00","280,750,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,588,251.56","7,322,565.88","24,400,243.16","19,148.28","2,026,848.28","2,164,191.01","45,060.00","1,576,822.20","1,576,822.20","6,142,790.64","50,000.00","675,669.50","679,969.50","8,603,984.64",,"63,516.40","3,620,996.40","6,493,343.91","5,676,443.16","6,579,677.07","6,626,227.07","9,164,639.32",300.00,"5,073,569.97","5,073,569.97","11,944,172.65",,"20,689,792.60","24,509,050.89","24,770,892.03","1,787,478.38","87,110,293.23","473,941,027.91","1,134,466,198.29","681,514,436.97","1,687,642,650.55","2,120,591,461.57","2,545,648,504.66","283,787,138.75"
五、现金及现金等价物净增加额,"42,962,535.08","-37,741,717.08","14,804,166.71","-6,482,767.64","-23,078,897.77","367,679,163.46","-73,947,671.44","-98,177,491.93","-120,316,366.21","-128,797,516.69","-2,998,963.27","-21,239,662.31","-29,095,581.68","-47,356,511.56","16,228,937.51","13,839,326.91","-40,896,403.04","-31,514,805.39","24,009,400.67","25,034,359.11","8,837,227.39","15,549,843.09","-38,796,470.93","-45,128,676.28","-63,253,411.47","-30,464,149.87","9,902,674.84","19,302,397.70","41,204,832.65","1,573,926,833.76","-685,481,160.89","-678,475,568.41","-317,070,786.86","-1,044,957,982.18","-44,951,344.37","-58,286,061.79","28,396,472.79","67,876,500.09","-101,620,505.34"
购建固定资产、无形资产和其他长期资产支付的现金,"27,578,706.49","52,724,807.71","30,223,863.32","16,642,141.02","18,198,206.73","35,460,199.76","8,141,513.97","20,205,617.98","30,650,705.55","51,108,539.77","5,805,756.00","11,734,160.07","18,282,339.51","43,309,941.34","5,571,401.90","12,185,243.38","15,771,907.48","24,970,996.84","5,387,378.25","13,285,757.87","31,410,774.46","69,223,483.43","7,035,009.89","11,244,143.51","16,966,498.70","43,837,780.03","2,308,735.88","4,417,019.64","8,384,140.47","30,250,689.91","8,817,968.44","18,339,127.46","32,586,497.40","118,674,437.25","55,052,670.08","116,668,878.71","181,540,906.21","248,467,338.50","56,591,118.57"
期初现金及现金等价物余额,"26,475,049.31","69,437,584.39","31,695,867.31","46,500,034.02","46,500,034.02","46,500,034.02","414,179,197.48","414,179,197.48","414,179,197.48","414,179,197.48","285,381,680.79","285,381,680.79","285,381,680.79","285,381,680.79","238,025,169.23","238,025,169.23","238,025,169.23","238,025,169.23","206,510,363.84","206,510,363.84","206,510,363.84","206,510,363.84","222,060,206.93","222,060,206.93","222,060,206.93","222,060,206.93","191,596,057.06","191,596,057.06","191,596,057.06","191,596,057.06","1,765,522,890.82","1,765,522,890.82","1,765,522,890.82","1,765,522,890.82","720,564,908.64","720,564,908.64","724,342,678.45","724,342,678.45","792,219,178.54"
投资支付的现金,"32,500.00","1,550,000.00",,,,,,,,"7,003,000.00",,"29,000,000.00","29,000,000.00","28,882,248.80",,,,"1,890,000.00",,,"600,000.00","2,654,131.00","5,700,000.00","22,760,243.50","22,760,243.50","22,760,243.50",,,,"880,000.00","458,000,000.00","536,600,000.00","813,774,000.00","133,220,000.00","120,870,000.00","104,720,000.00","55,383,890.30","5,308,890.30","1,900,000.00"
期末现金及现金等价物余额,"69,437,584.39","31,695,867.31","46,500,034.02","40,017,266.38","23,421,136.25","414,179,197.48","340,231,526.04","316,001,705.55","293,862,831.27","285,381,680.79","282,382,717.52","264,142,018.48","256,286,099.11","238,025,169.23","254,254,106.74","251,864,496.14","197,128,766.19","206,510,363.84","230,519,764.51","231,544,722.95","215,347,591.23","222,060,206.93","183,263,736.00","176,931,530.65","158,806,795.46","191,596,057.06","201,498,731.90","210,898,454.76","232,800,889.71","1,765,522,890.82","1,080,041,729.93","1,087,047,322.41","1,448,452,103.96","720,564,908.64","675,613,564.27","662,278,846.85","752,739,151.24","792,219,178.54","690,598,673.20"
