科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,"70,000,000.00","40,000,000.00","40,000,000.00",,"130,000,000.00","90,000,000.00"
其他流动资产,"12,000.00","19,958.00",204.00,"19,500.00",,,"303,498,714.19","226,892,032.42","368,380,750.64","418,882,835.49","490,609,741.17","344,968,688.83","516,028,020.70","597,425,199.68","598,776,991.34","583,685,250.45"
其他流动负债,,,,,,,"1,057,200.00","792,900.00","528,600.00","264,300.00","2,557,200.00","1,917,900.00","1,278,600.00","639,300.00","2,729,700.00","2,047,275.00"
流动资产合计,"309,877,550.00","354,412,522.84","352,532,105.70","329,884,819.92","669,527,945.59","731,856,382.44","787,987,829.42","816,167,781.83","795,593,427.31","846,660,487.21","828,524,185.23","1,015,859,363.96","790,516,669.18","827,853,243.73","818,474,940.60","841,159,882.96"
流动负债合计,"63,796,087.55","63,153,823.44","47,121,255.77","142,786,793.40","39,860,007.51","60,770,503.70","105,969,866.52","125,898,991.29","140,598,182.36","176,037,602.74","259,379,014.85","426,180,622.29","284,312,373.22","326,051,989.36","457,266,060.70","468,022,322.69"
可供出售金融资产,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00"
长期借款,,,,,,"45,582,200.00","86,402,900.00","124,653,671.91","170,775,671.91","198,681,921.91","130,000,000.00","130,000,000.00","130,000,000.00","130,000,000.00",,
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,"101,200,000.00","101,878,909.39","104,637,025.97","104,850,587.65"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,"433,344.20","433,344.20",,,,,,,,,,,,,,
固定资产,"184,909,582.03","200,391,425.54","174,301,927.01","168,640,689.36","164,182,838.71","156,756,286.71","158,682,296.78","296,272,822.37","287,371,026.29","397,258,138.17","385,830,698.36","375,570,668.77","366,578,239.06","357,714,172.88","381,060,466.36","372,071,026.56"
递延所得税负债,,,,,,,,,,,,,,,"124,792.82","124,792.82"
在建工程,"29,886,462.22","530,951.00","79,835,463.82","112,814,765.73","118,542,777.42","165,605,752.68","214,512,589.82","119,376,226.78","132,388,780.85","38,258,512.47","56,156,871.49","63,185,918.23","71,866,434.70","74,585,680.21","76,724,037.81","80,109,680.47"
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"28,980,844.20","37,020,844.20","48,857,500.00","65,993,500.00","70,802,600.00","131,120,500.00","171,039,700.00","210,430,471.91","255,652,471.91","288,058,721.91","215,169,600.00","214,369,600.00","211,869,600.00","207,241,800.00","69,564,692.82","69,364,692.82"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"92,776,931.75","100,174,667.64","95,978,755.77","208,780,293.40","110,662,607.51","191,891,003.70","277,009,566.52","336,329,463.20","396,250,654.27","464,096,324.65","474,548,614.85","640,550,222.29","496,181,973.22","533,293,789.36","526,830,753.52","537,387,015.51"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","644,000,000.00","644,000,000.00","644,000,000.00","644,000,000.00","644,000,000.00","644,000,000.00","644,000,000.00","644,000,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"134,999,616.31","134,999,616.31","134,999,616.31","134,999,616.31","482,943,459.31","483,029,730.36","482,943,459.31","482,943,459.31","146,943,459.31","146,943,459.31","146,943,459.31","146,943,459.31","146,943,459.31","146,943,459.31","146,943,459.31","146,943,459.31"
无形资产,"31,561,369.15","39,370,668.64","40,390,985.51","39,180,273.05","38,043,729.47","68,207,428.66","66,245,833.21","80,874,770.53","136,013,232.69","132,268,361.53","128,727,439.97","125,038,462.67","121,748,041.25","118,200,258.13","114,677,475.01","111,154,691.89"
盈余公积,"17,328,644.58","29,207,597.03","39,329,735.79","39,329,735.79","44,601,337.70","44,601,337.70","48,869,997.36","48,869,997.36","53,975,188.11","54,546,140.58","57,423,632.35","57,423,632.35","62,807,102.95","62,707,744.85","68,797,585.57","68,797,585.56"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,
未分配利润,"105,557,801.17","113,768,373.20","162,867,622.03","55,376,629.18","73,812,039.17","94,949,131.06","112,229,976.16","140,416,183.73","102,176,692.89","121,852,531.52","133,212,691.08","158,152,549.06","181,663,926.49","186,018,231.28","209,818,270.03","230,432,436.45"
长期待摊费用,,,,,,,,,"10,400,000.00","27,466,666.67","24,714,968.56","23,185,157.23","21,655,345.90","20,125,534.57","18,595,723.24","17,065,911.91"
少数股东权益,,"12,689,210.06","11,303,153.53","10,306,955.49","9,554,754.43","40,273,149.87","39,264,054.05","37,317,859.48","34,812,277.40","30,613,676.32","23,773,389.57","16,878,438.89","15,441,636.48","13,952,256.55","5,328,355.39","2,240,347.24"
递延所得税资产,"4,428,030.41","6,133,896.22","7,418,401.39","8,272,682.11","11,276,906.93","12,318,502.20","12,888,504.17","13,185,361.57","16,391,804.84","20,139,966.33","24,780,446.65","24,758,270.64","30,529,653.96","30,850,674.22","34,084,204.64","36,335,020.04"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"21,167,176.90","26,350,460.40","32,943,714.40","45,707,008.22","43,464,550.19","57,054,042.59"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"250,785,443.81","246,426,941.40","301,946,777.73","328,908,410.25","332,046,252.53","402,887,970.25","452,329,223.98","509,709,181.25","582,564,844.67","615,391,645.17","651,377,601.93","648,088,937.94","756,521,429.27","759,062,237.62","783,243,483.22","788,640,961.11"
所有者权益(或股东权益)合计,"467,886,062.06","500,664,796.60","558,500,127.66","450,012,936.77","890,911,590.61","942,853,348.99","963,307,486.88","989,547,499.88","981,907,617.71","997,955,807.73","1,005,353,172.31","1,023,398,079.61","1,050,856,125.23","1,053,621,691.99","1,074,887,670.30","1,092,413,828.56"
资产总计,"560,662,993.81","600,839,464.24","654,478,883.43","658,793,230.17","1,001,574,198.12","1,134,744,352.69","1,240,317,053.40","1,325,876,963.08","1,378,158,271.98","1,462,052,132.38","1,479,901,787.16","1,663,948,301.90","1,547,038,098.45","1,586,915,481.35","1,601,718,423.82","1,629,800,844.07"
负债和所有者(或股东权益)合计,"560,662,993.81","600,839,464.24","654,478,883.43","658,793,230.17","1,001,574,198.12","1,134,744,352.69","1,240,317,053.40","1,325,876,963.08","1,378,158,271.98","1,462,052,132.38","1,479,901,787.16","1,663,948,301.90","1,547,038,098.45","1,586,915,481.35","1,601,718,423.82","1,629,800,844.07"
