科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
存货,"17,741,009.08","17,505,791.41","26,082,598.61","30,731,491.07","34,325,652.24","30,752,370.65","36,778,859.09","42,115,318.89","44,338,592.08","35,746,703.69","39,103,966.22","46,126,844.63","53,799,011.76","47,430,138.15","49,558,724.82","50,787,584.33","51,551,298.98","53,432,759.15","56,579,747.82","61,124,959.29","61,924,204.91","59,508,488.90","65,339,138.14","68,560,020.39","76,860,250.48","69,808,393.24","77,869,356.54","82,393,902.65","83,307,903.97","89,680,464.19","98,381,403.73"
其他应付款,"2,113,943.21","1,007,653.81","1,514,083.42","957,036.77","950,819.45","902,924.54","1,785,633.22","434,751.83","4,046,197.66","4,507,482.83","11,987,880.42","7,504,900.65","7,422,722.09","7,483,362.85","11,073,477.50","9,893,273.69","11,414,733.54","9,086,343.58","7,909,311.13","7,857,134.55","7,078,701.87","7,166,777.23","7,018,231.41","5,886,823.19","45,137,452.61","49,986,818.96","8,438,905.23","20,425,696.49","11,817,353.05","39,513,723.78","30,194,820.17"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,"116,184.13",,"30,462.00","15,249.00",,"18,864.53","12,576.14","6,287.75",,"34,350.02"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675,445.51","512,000.73"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,"4,000,000.00","10,000,000.00",,"6,000,000.00","7,126,365.64","6,181,119.13","6,108,858.62","259,828.10","1,321,526.58","1,372,444.90"
其他流动负债,,,,,,,,,,,,,,,,,"80,000.00",,,,,,,,,,,,,,
流动资产合计,"61,839,431.14","85,705,653.16","108,468,811.01","129,938,592.59","363,468,629.61","368,750,784.46","374,410,785.26","356,929,798.23","375,962,191.33","375,036,645.69","377,196,152.34","380,130,657.67","365,479,082.11","346,650,637.68","350,060,876.29","343,095,934.13","336,243,278.25","338,191,180.76","345,100,951.79","347,643,621.05","389,884,028.24","395,141,046.92","425,308,349.47","428,777,080.06","414,441,301.83","410,373,322.45","405,667,372.24","414,379,170.76","415,770,283.37","458,572,219.39","489,155,570.30"
流动负债合计,"26,371,290.66","30,943,747.02","35,838,716.54","41,517,264.54","37,378,572.61","34,214,898.80","36,952,988.51","42,930,586.35","56,810,547.47","49,249,425.59","56,845,573.83","68,915,317.37","81,719,044.99","66,710,349.13","64,238,173.46","67,021,153.21","66,712,132.98","79,374,346.60","78,988,281.32","88,814,677.46","109,071,217.86","109,354,754.61","130,827,322.92","144,139,951.99","182,276,540.14","169,354,304.04","143,559,969.73","163,170,542.77","162,586,462.51","229,705,329.15","218,757,211.60"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,305,814.08"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,"9,890,000.00",,,,"4,368,000.00",,,,"10,000,000.00",,,,,,,,"16,000,000.00",,,,"15,865,500.00","198,357.50","117,014.53","105,492.91"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"13,615,455.98","15,593,898.56","16,715,867.73","17,025,036.91","16,568,642.29","18,847,390.68","18,040,956.99","18,283,749.79","27,470,507.78","27,782,671.73","27,335,648.57","26,185,816.13","32,175,954.64","62,618,273.06","62,473,943.56","65,448,090.82","72,022,720.18","73,455,790.76","72,333,419.10","74,063,066.46","87,288,996.37","87,049,204.63","86,242,922.72","84,717,632.16","87,024,748.64","84,066,439.95","84,362,277.69","83,943,500.32","82,914,294.75","94,445,159.22","94,318,055.79"
递延所得税负债,,,,,,"21,473.15","26,536.05","26,608.06","1,329,532.03","205,206.99","18,692.06","61,534.52","2,466.99","5,013,553.74","5,165,467.68","5,214,994.31","5,214,994.31","5,038,110.39","5,066,833.96","3,104,744.81","3,109,316.83","2,851,766.79","2,821,260.77","2,794,289.63","2,751,813.92","3,037,686.79","2,983,340.76","2,930,584.17","2,876,283.60","3,966,549.38","3,951,724.27"
在建工程,,,"584,669.55","1,036,710.57","2,350,044.57","6,079,146.57","7,753,796.82","10,588,480.52","13,751,519.52","17,921,191.72","20,118,227.70","22,641,326.10","26,464,253.18","3,496,986.19","6,012,028.64","2,923,720.50","4,838,128.43","10,286,449.84","10,831,480.88","10,881,679.78","1,506,005.32","4,352,983.13","11,189,498.61","13,811,745.66","16,714,704.62","30,375,101.57","30,910,308.65","41,241,173.37","49,462,558.09","59,215,141.82","71,358,356.58"
其他非流动负债,"5,500,000.00","5,500,000.00","2,240,000.00","1,850,000.00","4,599,076.00","7,928,593.00","7,828,593.00","7,515,881.00","7,351,744.00","6,114,207.00","6,114,207.00","6,114,207.00","6,114,207.00","6,114,207.00","6,114,207.00","5,961,351.00","5,884,923.00",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"5,500,000.00","5,500,000.00","2,240,000.00","1,850,000.00","4,599,076.00","7,950,066.15","7,855,129.05","7,542,489.06","8,681,276.03","6,319,413.99","6,132,899.06","6,175,741.52","6,116,673.99","11,127,760.74","11,279,674.68","11,176,345.31","11,099,917.31","11,691,622.40","11,603,356.96","10,246,317.81","10,150,622.83","10,422,805.79","10,192,032.77","13,451,191.63","13,790,289.92","12,937,718.44","12,652,033.41","12,058,731.83","11,911,083.76","16,440,178.32","63,352,848.59"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"31,871,290.66","36,443,747.02","38,078,716.54","43,367,264.54","41,977,648.61","42,164,964.95","44,808,117.56","50,473,075.41","65,491,823.50","55,568,839.58","62,978,472.89","75,091,058.89","87,835,718.98","77,838,109.87","75,517,848.14","78,197,498.52","77,812,050.29","91,065,969.00","90,591,638.28","99,060,995.27","119,221,840.69","119,777,560.40","141,019,355.69","157,591,143.62","196,066,830.06","182,292,022.48","156,212,003.14","175,229,274.60","174,497,546.27","246,145,507.47","282,110,060.19"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"30,080,000.00","30,080,000.00","30,080,000.00","30,080,000.00","40,580,000.00","40,580,000.00","40,580,000.00","73,044,000.00","73,044,000.00","73,044,000.00","73,044,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00","146,088,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"3,345.59","3,345.59","3,345.59","3,345.59","220,113,071.93","220,113,071.93","220,113,071.93","187,649,071.93","187,649,071.93","187,649,071.93","187,649,071.93","114,605,071.93","114,605,071.93","114,605,071.93","114,605,071.93","114,605,071.93","114,605,071.93","114,605,071.93","114,605,071.93","114,605,071.93","114,605,071.93","115,290,281.56","115,290,281.56","115,290,281.56","74,275,776.29","91,259,026.97","91,259,026.97","91,259,026.97","82,190,786.95","82,125,798.17","82,125,798.17"
无形资产,"1,085,000.00","1,128,313.29","1,242,804.23","1,407,400.17","1,382,860.53","1,700,745.52","1,658,794.48","1,742,163.09","1,784,524.94","1,896,171.90","2,914,207.88","2,809,511.36","26,335,968.67","26,203,419.65","25,911,978.05","25,594,121.36","41,515,959.82","41,715,159.34","41,313,611.49","55,411,431.09","54,990,123.49","54,400,139.45","53,935,262.80","54,048,247.24","53,926,712.54","56,723,781.64","55,999,508.71","55,310,405.14","55,398,443.82","60,660,288.77","60,156,647.70"
盈余公积,"2,627,475.15","4,667,982.45","7,967,111.42","7,967,111.42","7,967,111.42","11,344,643.48","11,344,643.48","11,344,643.48","11,344,643.48","14,839,228.30","14,839,228.30","14,839,228.30","14,839,228.30","17,488,709.27","17,488,709.27","17,488,709.27","17,488,709.27","20,409,412.21","20,409,412.21","20,409,412.21","20,409,412.21","21,438,744.85","21,438,744.85","21,438,744.85","21,438,744.85","25,558,055.64","25,558,055.64","25,558,055.64","25,558,055.64","27,637,848.20","27,637,848.20"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,"862,984.86","1,220,986.07","1,220,986.07","1,235,857.87","1,333,067.19",,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,"10,192,106.27","9,459,401.00","17,900,974.36","17,900,974.36","26,242,097.15","29,621,258.18","29,621,258.18","29,621,258.18","31,945,807.39","33,249,303.01","33,249,303.01","33,249,303.01","33,249,303.01","24,487,748.18","24,487,748.18","24,487,748.18","75,255,130.99","74,428,885.59","74,428,885.59","74,428,885.59","84,977,906.08","93,884,741.42","93,884,741.42"
未分配利润,"13,824,129.93","32,188,695.65","51,880,856.38","69,686,329.37","74,815,281.28","82,278,644.93","85,986,348.33","75,848,315.53","86,766,265.92","95,000,000.55","100,416,385.38","96,640,508.35","106,409,912.31","106,665,440.88","113,906,579.69","114,728,998.20","121,882,785.24","130,241,840.74","136,833,169.38","131,196,242.59","149,583,548.05","145,827,100.89","159,926,200.85","167,944,337.52","204,844,260.42","201,546,864.33","218,610,186.01","232,534,590.80","253,043,118.40","249,709,957.08","268,540,425.22"
长期待摊费用,"149,770.64","116,784.86","269,108.74","967,542.01","1,008,088.84","198,884.30","182,817.44","166,750.58","375,908.24","330,619.50","312,407.53","283,939.15","502,289.94","459,696.45","438,641.08","1,447,295.15","5,222,400.00","5,242,726.98","5,915,514.89","5,640,122.95","5,429,570.28","7,653,303.22","14,600,165.82","19,541,582.74","21,377,146.40","20,158,541.17","21,665,589.98","20,946,544.62","19,917,681.58","23,407,651.81","22,559,883.55"
少数股东权益,,,,,,,,,"6,212,924.59","7,400,460.84","7,773,116.14","8,094,721.48","8,450,796.46","9,031,038.63","9,378,407.01","9,476,058.81","16,458,846.20","16,595,770.01","16,872,558.44","17,177,371.35","24,242,784.80","32,225,298.93","35,189,525.49","36,910,911.23","30,685,742.04","39,821,931.07","42,816,840.99","44,086,502.38","36,246,131.46","48,520,259.61","51,579,611.32"
递延所得税资产,"1,716,583.57","839,120.84","728,768.67","728,768.67","674,847.40","904,373.76","785,030.31","758,164.14","971,971.34","1,074,899.66","922,656.26","1,038,364.18","1,029,082.29","2,666,099.37","2,465,890.24","2,453,916.59","2,547,168.86","1,968,743.20","1,758,859.08","1,647,869.01","1,802,630.97","2,425,284.71","2,461,717.69","3,576,502.34","3,796,623.78","4,099,399.56","4,109,998.82","4,839,822.72","4,812,932.84","6,490,405.13","6,539,706.82"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"14,896,710.00","14,896,710.00",,,"5,137,276.39","726,443.15","302,880.40",,"3,119,442.49","179,185.00","564,590.00","838,113.50","1,431,361.59","17,999,398.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"16,566,810.19","17,678,117.55","19,541,218.92","21,165,458.33","21,984,483.63","27,730,540.83","28,421,396.04","41,429,308.12","54,546,538.09","58,464,955.51","69,504,122.30","75,227,931.28","112,749,645.87","125,065,732.90","126,923,739.75","137,488,402.60","158,092,184.68","180,814,883.13","180,298,898.45","180,893,472.30","184,266,629.44","185,505,939.71","193,643,758.97","216,486,338.72","258,958,051.83","276,192,578.04","274,876,740.51","300,376,279.63","301,853,355.35","341,651,764.29","368,922,282.77"
所有者权益(或股东权益)合计,"46,534,950.67","66,940,023.69","89,931,313.39","107,736,786.38","343,475,464.63","354,316,360.34","358,024,063.74","347,886,030.94","365,016,905.92","377,932,761.62","383,721,801.75","380,267,530.06","390,393,009.00","393,878,260.71","401,466,767.90","402,386,838.21","416,523,412.64","427,940,094.89","434,808,211.96","429,476,098.08","454,928,816.99","460,869,426.23","477,932,752.75","487,672,275.16","477,332,523.60","504,273,878.01","524,332,109.61","539,526,175.79","543,126,092.45","554,078,476.21","575,967,792.88"
资产总计,"78,406,241.33","103,383,770.71","128,010,029.93","151,104,050.92","385,453,113.24","396,481,325.29","402,832,181.30","398,359,106.35","430,508,729.42","433,501,601.20","446,700,274.64","455,358,588.95","478,228,727.98","471,716,370.58","476,984,616.04","480,584,336.73","494,335,462.93","519,006,063.89","525,399,850.24","528,537,093.35","574,150,657.68","580,646,986.63","618,952,108.44","645,263,418.78","673,399,353.66","686,565,900.49","680,544,112.75","714,755,450.39","717,623,638.72","800,223,983.68","858,077,853.07"
负债和所有者(或股东权益)合计,"78,406,241.33","103,383,770.71","128,010,029.93","151,104,050.92","385,453,113.24","396,481,325.29","402,832,181.30","398,359,106.35","430,508,729.42","433,501,601.20","446,700,274.64","455,358,588.95","478,228,727.98","471,716,370.58","476,984,616.04","480,584,336.73","494,335,462.93","519,006,063.89","525,399,850.24","528,537,093.35","574,150,657.68","580,646,986.63","618,952,108.44","645,263,418.78","673,399,353.66","686,565,900.49","680,544,112.75","714,755,450.39","717,623,638.72","800,223,983.68","858,077,853.07"
