科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"146,016,963.48","152,822,419.85","89,167,019.43","126,109,910.27","193,507,664.48","49,205,073.12","94,599,467.57","147,205,207.01","228,119,503.15","65,119,203.84","126,747,079.92","196,706,507.88","289,077,175.20","92,581,709.62","166,431,228.92","243,228,556.47","344,465,692.74","117,994,870.18","218,561,050.51","309,788,285.87","441,732,553.27","147,744,979.78","256,930,319.34","365,962,769.38","513,891,331.37","157,169,174.12","284,040,639.76","405,401,872.07","535,019,795.42","155,777,477.02","290,069,008.63","403,857,721.21","559,754,683.94","181,892,900.88","348,339,357.90","485,988,302.64","629,596,180.94","174,219,488.04"
取得借款收到的现金,"1,544,047,000.00",,"2,117,000,000.00","3,117,000,000.00","3,162,000,000.00",,"400,000,000.00","750,000,000.00","2,389,110,368.10","3,223,288,343.57","3,363,087,965.24","3,672,023,179.96","3,956,051,809.82","1,749,812,392.64","4,064,162,085.89","4,335,189,365.30","4,532,189,365.30","1,503,026,000.00","2,530,816,000.00","3,135,816,000.00","3,764,363,076.00","1,852,110,000.00","3,159,110,000.00","4,077,110,000.00","4,929,210,000.00","920,000,000.00","1,850,000,000.00","2,470,000,000.00","3,890,000,000.00","320,000,000.00","610,000,000.00","710,000,000.00","1,583,500,000.00","395,000,000.00","1,395,000,000.00","1,683,000,000.00","1,817,900,000.00","2,206,000,000.00"
支付的各项税费,"99,987,176.75","154,940,321.71","89,892,229.87","131,432,515.73","177,625,976.32","73,128,160.25","152,087,986.14","203,047,955.58","246,392,907.09","86,261,514.40","185,772,359.70","228,256,058.76","265,557,535.07","61,988,429.64","243,032,776.73","297,136,022.50","338,680,303.98","82,337,278.58","314,531,684.83","371,720,031.71","422,647,123.92","89,438,455.61","220,387,969.01","317,010,691.07","390,046,008.84","113,328,306.86","283,406,692.32","353,645,690.83","470,105,289.57","138,741,585.94","315,905,883.18","411,417,193.86","624,892,797.61","116,104,606.49","263,017,434.73","414,038,281.70","547,354,286.98","95,834,234.51"
收到其他与筹资活动有关的现金,,,"1,170.54","1,212.93","2,500,000.00",,,,,,,,,"5,273.71","2,000,000.00","2,000,000.00","2,000,000.00",,,,,,,,"4,530,400.00",,,,,,,,"88,070,935.47",,"3,655,236.10","4,127,867.10","10,120,000.00",
支付其他与经营活动有关的现金,"35,720,311.23","46,204,282.95","64,380,284.67","94,375,901.39","38,963,304.80","27,568,390.55","58,245,597.74","80,187,463.50","36,664,576.19","27,611,076.25","97,635,924.73","116,590,595.50","126,384,754.19","50,017,165.88","53,237,164.77","59,527,960.83","75,738,416.85","19,116,286.93","73,199,275.51","129,971,554.69","89,613,706.71","63,845,155.71","108,178,984.04","108,735,371.95","183,399,695.41","132,811,144.93","162,068,468.90","164,299,956.96","201,477,063.59","38,101,723.66","76,172,386.15","78,711,490.53","244,019,527.13","281,378,201.50","87,809,152.21","113,004,597.14","229,775,686.93","78,546,273.45"
筹资活动现金流入小计,"1,544,047,000.00","1,500,000,000.00","2,117,001,170.54","4,871,601,212.93","6,919,100,000.00",,"400,000,000.00","750,000,000.00","2,389,110,368.10","3,223,288,343.57","3,388,567,965.24","3,697,503,179.96","3,981,531,809.82","1,761,935,666.35","4,278,280,085.89","4,549,307,365.30","5,246,307,365.30","2,103,026,000.00","3,138,016,000.00","3,753,816,000.00","4,645,328,376.00","1,852,110,000.00","3,159,110,000.00","4,377,110,000.00","5,233,440,400.00","920,000,000.00","1,970,000,000.00","2,590,000,000.00","5,208,800,000.00","320,000,000.00","1,610,000,000.00","1,710,000,000.00","2,667,570,935.47","395,000,000.00","1,418,885,236.10","1,707,357,867.10","2,022,490,000.00","2,255,000,000.00"
经营活动现金流出小计,"505,809,180.26","574,280,741.29","367,765,874.55","541,905,161.79","713,403,689.98","229,247,686.76","495,598,360.83","727,604,504.91","966,333,790.52","451,438,396.82","940,048,267.65","1,273,918,846.64","1,639,123,581.65","503,332,620.04","1,039,095,513.53","1,747,672,875.70","2,256,236,889.40","684,230,519.82","2,440,452,955.34","4,320,117,672.94","6,479,177,680.52","1,629,733,522.77","3,432,671,872.38","4,866,564,583.60","6,025,492,022.09","1,733,240,335.28","2,798,238,911.46","4,655,360,960.57","8,501,209,605.79","2,053,063,712.50","3,105,681,792.59","4,421,000,275.65","7,300,241,073.72","2,013,449,571.52","3,417,484,479.26","5,264,549,789.29","6,919,833,945.57","976,762,392.74"
偿还债务支付的现金,"1,647,485,723.00","1,653,774,273.00","1,625,912,727.00","4,645,194,546.00","5,720,327,273.00","4,545,455.00","108,081,818.00","126,536,364.00","2,311,327,273.00","1,304,545,455.00","1,306,818,182.00","1,324,363,637.00","1,410,727,273.00","2,033,285,455.00","2,393,818,182.00","3,079,703,637.00","3,601,067,273.00","557,545,455.00","959,818,182.00","1,285,179,637.00","1,526,543,273.00","454,545,455.00","654,818,185.00","1,360,928,185.00","2,104,594,851.87","254,545,457.00","763,105,620.94","787,605,620.94","2,021,583,584.84","30,000,000.00","397,244,376.28","867,244,376.28","1,460,854,702.46","494,000,000.00","706,244,376.28","916,244,376.28","2,177,348,690.55","1,620,000,000.00"
经营活动产生的现金流量净额,"896,234,015.91","877,484,094.94","606,913,804.58","962,323,139.45","1,324,158,018.73","336,259,984.43","706,062,243.20","995,275,378.81","1,580,755,915.50","137,085,632.40","333,299,717.72","669,778,384.09","1,060,675,086.32","195,183,780.24","626,773,266.23","1,204,766,605.69","1,716,482,360.11","549,279,360.55","133,512,897.73","332,862,955.11","-16,718,699.50","370,593,985.39","600,303,752.87","1,476,682,038.80","1,860,554,213.78","269,295,431.75","506,078,790.33","826,709,624.99","1,590,447,836.29","347,755,714.47","668,508,091.39","1,413,479,622.08","2,116,846,230.76","128,524,280.30","1,004,329,143.63","1,497,298,101.69","1,780,086,616.54","561,253,762.03"
分配股利、利润或偿还利息支付的现金,"246,518,839.90","50,574,164.12","161,191,701.72","594,662,057.19","620,239,024.08","7,071,445.50","203,868,691.26","218,946,897.86","325,194,004.66","30,873,234.75","346,464,048.15","310,406,623.91","324,948,833.06","102,878,250.01","351,125,814.25","438,204,664.02","546,836,191.99","92,494,177.94","464,260,029.47","577,161,255.79","679,449,213.69","165,230,245.59","573,415,539.31","754,061,674.37","935,973,622.18","214,881,061.56","657,272,998.01","917,601,264.51","1,122,350,162.70","207,279,849.00","505,982,230.55","840,281,062.93","1,086,262,682.22","207,347,704.43","555,791,251.81","956,430,266.99","1,214,339,195.64","205,563,418.15"
收回投资收到的现金,"103,837,328.05","1,774,500.00","5,287.32","2,030,140.84","2,021,510.40",,"25,838.85","3,325,558.50","2,302,904.65",,"2,623,468.98","2,908,468.98","2,623,468.98",,"2,988,655.86","2,988,655.86","3,405,355.86",,,"266,370,000.00","33,404,700.00",,"3,878,607.76","3,887,420.06","3,887,420.06",,"4,418,509.96","4,418,509.96","4,420,089.90",,"155,033,566.54","155,033,566.54","161,411,052.42","208,204.54","5,951,756.81","5,951,756.81","5,951,756.81",
支付其他与筹资活动有关的现金,"10,029,384.00","7,786,756.13","329,710.00","329,710.00","16,937,024.87",,,,"726,001.52","240,000.00","8,240,000.00","8,240,000.00","8,240,000.00","66,594.93","11,932,347.77","13,413,990.19","19,273,990.19","6,645,599.53","11,125,461.98","14,988,061.98","155,032,859.98","135,767.65","440,322.72","839,514.18","15,176,649.32",,"120,620.01","120,620.01","15,015,631.01","70,560.00","196,049.26","216,049.26","145,489.26","59,254.94","3,461,143.83","3,461,143.83","11,652,305.22",
取得投资收益收到的现金,"5,751,289.27","5,200,568.80","5,686,853.05","6,150,396.52","7,032,248.50",,"10,440,412.45","11,136,484.65","11,447,323.50","9,149,841.29","13,322,631.00","13,322,631.00","13,607,631.00","8,250,000.00","15,685,340.40","15,685,340.40","15,685,340.40",,"16,126,590.83","16,710,806.35","25,124,042.64",,"10,911,571.32","11,930,448.92","23,998,536.68","62,780.30","18,807,410.63","19,149,410.63","19,149,410.63",,"8,911,232.88","31,204,846.99","32,739,338.66",,,"2,057,847.38","169,681,356.36",
筹资活动现金流出小计,"1,904,033,946.90","1,712,135,193.25","1,787,434,138.72","5,240,186,313.19","6,357,503,321.95","11,616,900.50","311,950,509.26","345,483,261.86","2,637,247,279.18","1,335,658,689.75","1,661,522,230.15","1,643,010,260.91","1,743,916,106.06","2,136,230,299.94","2,756,876,344.02","3,531,322,291.21","4,167,177,455.18","656,685,232.47","1,435,203,673.45","1,877,328,954.77","2,361,025,346.67","619,911,468.24","1,228,674,047.03","2,115,829,373.55","3,055,745,123.37","469,426,518.56","1,420,499,238.96","1,705,327,505.46","3,158,949,378.55","237,350,409.00","903,422,656.09","1,707,741,488.47","2,547,262,873.94","701,406,959.37","1,265,496,771.92","1,876,135,787.10","3,403,340,191.41","1,825,563,418.15"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,842,160.00","95,975.00","100,400.00","100,400.00","122,244.00","3,383,000.00","3,423,300.00","3,467,100.00","3,642,697.00","101,304.00","577,370.00","598,853.01","625,999.01","6,352.00","66,348.00","166,454.00","7,501,051.14","415,405.05","2,402,606.67","2,412,066.67","2,503,706.67","153,951.00","170,835.00","205,309.24","252,871.84","580,040.00","584,140.00","540,609.20","348,768.53",,"-3,453.70","-3,453.70","619,251.51","110,072.91","143,875.91","147,489.43","193,141.43",150.00
筹资活动产生的现金流量净额,"-359,986,946.90","-212,135,193.25","329,567,031.82","-368,585,100.26","561,596,678.05","-11,616,900.50","88,049,490.74","404,516,738.14","-248,136,911.08","1,887,629,653.82","1,727,045,735.09","2,054,492,919.05","2,237,615,703.76","-374,294,633.59","1,521,403,741.87","1,017,985,074.09","1,079,129,910.12","1,446,340,767.53","1,702,812,326.55","1,876,487,045.23","2,284,303,029.33","1,232,198,531.76","1,930,435,952.97","2,261,280,626.45","2,177,695,276.63","450,573,481.44","549,500,761.04","884,672,494.54","2,049,850,621.45","82,649,591.00","706,577,343.91","2,258,511.53","120,308,061.53","-306,406,959.37","153,388,464.18","-168,777,920.00","-1,380,850,191.41","429,436,581.85"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,"29,725.45",,,,,,,,,"262,965,300.00",,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,"-2,051.00",,,"3,135.96","56,757.85",,"151,593.06","151,593.06","149,975.61",,"-679,981.89","-679,981.89","-679,975.70",,"457,582.31","457,582.31","456,162.05",,"-645,428.69","-645,428.69","-645,469.66",,"-1,009,024.60","-1,008,674.60","-978,057.17",,,"2,335,027.87","-903,667.82",,,"159,960.20","156,161.46",
收到其他与投资活动有关的现金,"22,148,177.65","42,426,562.19","16,877,777.88","240,129,796.68","295,786,663.30","4,757,908.24","11,935,287.04","45,721,357.48","31,773,737.80","3,402,950.29","24,338,817.90","44,426,498.14","77,011,927.80","336,260,139.33","402,649,426.08","426,510,012.51","393,932,399.73","170,226,770.04","272,621,099.55","502,709,095.36","526,085,569.03","240,370,411.47","257,588,788.72","386,001,850.99","400,740,734.37","67,686,104.66","101,351,771.31","267,613,708.28","329,829,196.28","91,239,834.53","293,302,826.45","499,104,506.20","624,828,185.75","162,516,158.12","182,277,656.38","221,005,953.52","264,414,939.85","7,158,467.14"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"134,578,954.97","49,497,605.99","22,670,318.25","248,410,734.04","304,962,666.20","8,140,908.24","25,824,838.34","63,650,500.63","49,166,662.95","12,683,821.03","40,862,287.88","61,256,451.13","93,869,026.79","344,516,491.33","421,389,770.34","445,350,462.77","420,524,147.13","170,642,175.09","554,115,597.05","788,201,968.38","587,118,018.34","240,524,362.47","272,549,802.80","402,025,029.21","428,879,562.95","68,328,924.96","125,161,831.90","291,722,238.07","353,747,465.34","91,239,834.53","457,244,172.17","685,339,466.03","819,597,828.34","162,834,435.57","188,373,289.10","229,163,047.14","440,241,194.45","7,158,617.14"
五、现金及现金等价物净增加额,"223,647,369.22","507,955,151.78","-87,944,263.56","-421,191,575.21","298,147,047.14","128,578,776.95","-49,512,847.09","202,635,486.17","-522,042,523.69","1,315,109,005.62","709,909,578.21","663,418,206.63","505,220,246.73","-468,802,740.85","696,520,177.83","59,671,325.19","109,387,405.14","224,374,879.76","499,881,366.23","451,362,261.72","-106,364,317.09","914,309,048.04","1,408,001,288.09","2,090,469,940.66","1,825,589,489.67","-437,846,625.00","-1,004,371,870.11","-1,366,770,841.48","-549,944,946.26","-487,637,258.88","340,628,686.42","342,530,665.37","825,271,143.01","-726,012,884.06","537,372,174.24","340,847,470.64","-1,173,625,728.36","587,457,831.51"
购建固定资产、无形资产和其他长期资产支付的现金,"241,850,999.33","206,891,355.90","48,773,127.61","245,617,337.84","892,726,578.65","161,435,323.22","796,573,834.37","1,137,633,158.33","1,731,433,803.75","445,270,229.54","845,310,400.54","1,473,589,358.15","2,115,456,890.75","574,966,592.83","1,616,869,434.87","2,265,431,861.85","2,760,840,764.04","1,026,058,068.37","1,764,564,407.47","2,415,282,959.13","2,860,882,289.44","869,798,495.37","1,327,082,483.45","1,950,113,501.87","2,530,894,370.62","1,219,017,292.34","1,825,419,961.06","2,869,262,107.46","3,876,549,768.23","952,447,286.38","1,098,656,622.52","1,171,291,232.34","1,389,988,210.88","554,958,056.49","635,246,900.05","1,039,496,395.16","1,596,430,321.98","316,255,763.62"
期初现金及现金等价物余额,"417,218,174.83","640,865,544.05","1,507,614,822.48","1,507,614,822.48","1,507,614,822.48","1,805,761,869.62","1,805,761,869.62","1,805,761,869.62","1,805,761,869.62","1,283,719,345.93","1,283,719,345.93","1,283,719,345.93","1,283,719,345.93","1,788,939,592.66","1,788,939,592.66","1,788,939,592.66","1,788,939,592.66","1,898,326,997.80","1,898,326,997.80","1,898,326,997.80","1,898,326,997.80","1,791,962,680.71","1,791,962,680.71","1,791,962,680.71","1,791,962,680.71","3,617,552,170.38","3,617,552,170.38","3,617,552,170.38","3,617,552,170.38","3,067,607,224.12","3,067,607,224.12","3,067,607,224.12","3,067,607,224.12","3,892,878,367.13","3,892,878,367.13","3,892,878,367.13","3,892,878,367.13","2,719,252,638.77"
投资支付的现金,"205,327,655.43",,"998,320,800.00","998,320,800.00",,,,,,,,,,,,,,"30,000,000.00","75,923,484.75","76,397,541.92","88,209,312.30",,,,"5,857,500.00",,"150,000,000.00","257,392,500.00","407,392,500.00",,,,"66,435,909.93","10,024,008.66","10,024,027.47","10,024,027.47","10,024,027.47","75,000,000.00"
期末现金及现金等价物余额,"640,865,544.05","1,148,820,695.83","1,419,670,558.92","1,086,423,247.27","1,805,761,869.62","1,934,340,646.57","1,756,249,022.53","2,008,397,355.79","1,283,719,345.93","2,598,828,351.55","1,993,628,924.14","1,947,137,552.56","1,788,939,592.66","1,320,136,851.81","2,485,459,770.49","1,848,610,917.85","1,898,326,997.80","2,122,701,877.56","2,398,208,364.03","2,349,689,259.52","1,791,962,680.71","2,706,271,728.75","3,199,963,968.80","3,882,432,621.37","3,617,552,170.38","3,179,705,545.38","2,613,180,300.27","2,250,781,328.90","3,067,607,224.12","2,579,969,965.24","3,408,235,910.54","3,410,137,889.49","3,892,878,367.13","3,166,865,483.07","4,430,250,541.37","4,233,725,837.77","2,719,252,638.77","3,306,710,470.28"
