科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"20,064,662.09","24,491,905.35","33,301,585.74","13,528,773.44","24,052,127.29","34,866,740.79","49,185,465.45","21,513,871.69","42,940,132.03","63,285,216.58","84,465,868.99","29,674,084.82","65,864,547.64","94,575,912.04","123,549,530.51","38,968,297.34","86,531,127.96","120,131,521.13","150,878,623.06","53,497,987.29","114,964,141.18","172,846,495.35","308,290,620.06","68,930,066.81","172,075,030.61","245,527,481.40","338,345,361.24","114,386,023.12","211,149,701.40","298,736,177.92","473,463,363.11","153,015,831.65","269,163,284.13","374,190,078.29","501,132,821.32","153,899,131.62","284,607,097.44","489,592,357.72","665,630,855.26","219,539,063.85"
取得借款收到的现金,,"300,343,410.56","269,310,524.74","100,000,000.00","219,031,096.92","219,031,096.92","219,057,014.59",,,,,,,,"73,210,944.00","76,515,224.00","76,515,224.00","76,515,224.00","76,515,224.00",,"1,011,253,775.00","1,018,777,578.81","1,651,825,263.89","180,676,812.50","180,676,812.50","1,559,356,381.83","1,274,459,105.88","4,994,468.94","75,435,251.61","656,817,742.31","1,131,863,114.51","781,622,713.53","965,150,465.49","2,089,137,086.26","3,031,389,081.01","537,897,041.39","1,439,644,147.69","2,799,333,114.11","3,916,670,448.43","682,147,400.65"
支付的各项税费,"11,019,088.91","35,488,948.50","94,101,528.92","91,479,774.24","156,772,366.95","227,699,491.95","272,251,771.72","64,558,289.06","104,476,684.39","153,657,192.53","179,175,541.89","31,094,576.85","95,612,919.07","128,247,372.96","174,748,800.05","8,038,692.13","50,466,164.48","75,888,966.58","78,937,073.93","16,503,871.24","36,042,258.65","53,463,471.46","84,577,345.16","9,259,285.84","55,762,311.86","82,819,472.59","107,456,209.50","36,575,888.47","92,144,563.47","113,810,207.36","137,193,573.94","42,766,386.13","38,295,289.68","50,910,323.26","62,644,178.86","21,902,252.17","28,906,279.38","100,889,102.88","153,173,776.79","49,697,007.15"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,145.82","1,745,380.00",,"1,600,000.00","2,160,386.65","841,354.29","3,482,649.12","284,679.86",
支付其他与经营活动有关的现金,"65,962,349.66","13,336,881.15","32,215,070.61","41,890,369.73","55,828,213.72","65,121,800.09","71,748,670.87","16,711,393.12","29,691,631.90","46,220,312.19","59,002,120.50","16,157,214.55","23,266,497.68","48,216,538.47","61,787,375.43","14,329,086.78","32,439,452.19","57,301,487.66","86,305,088.37","33,426,896.91","115,143,549.10","145,393,590.12","223,808,536.07","42,471,030.61","65,824,846.41","126,956,492.03","206,762,301.36","53,589,716.86","99,713,953.46","161,960,317.17","171,130,800.93","36,784,807.70","84,635,800.52","143,724,558.14","235,215,745.78","66,768,558.01","161,063,852.31","460,191,691.98","571,955,253.67","148,251,774.37"
筹资活动现金流入小计,"36,948,387.60","300,343,410.56","274,710,524.74","100,000,000.00","6,153,831,096.92","6,158,331,096.92","5,973,139,014.59",,"13,500,000.00","24,400,000.00","51,600,000.00","4,000,000.00","18,000,000.00","18,000,000.00","91,210,944.00","76,515,224.00","76,515,224.00","76,515,224.00","77,715,224.00","4,200,000.00","1,015,453,775.00","1,082,977,578.81","1,656,025,263.89","180,676,812.50","181,016,812.50","1,559,696,381.83","1,276,012,019.83","4,994,468.94","75,734,893.61","683,117,384.31","2,171,091,656.51","781,624,859.35","966,895,845.49","2,089,137,086.26","3,033,005,681.01","540,057,428.04","1,440,485,501.98","2,802,915,763.23","4,013,816,408.29","695,729,200.65"
经营活动现金流出小计,"291,574,723.34","465,125,544.74","1,862,646,915.75","991,149,372.63","2,232,355,281.06","3,172,447,698.10","3,737,966,663.58","531,654,658.82","706,228,980.30","1,036,365,122.27","1,462,040,234.63","225,482,560.82","738,218,793.51","1,140,060,592.47","1,639,500,419.24","477,330,666.39","1,056,633,018.11","1,366,860,854.72","1,705,559,971.31","239,685,418.33","750,349,344.96","1,147,089,308.27","1,460,692,172.33","381,532,693.35","766,697,881.36","1,191,015,501.85","1,649,672,314.95","647,344,526.88","1,262,895,197.69","1,589,519,801.22","1,989,065,351.05","532,495,927.94","1,333,139,459.43","2,214,811,336.98","2,926,871,135.80","856,387,356.07","1,761,985,739.69","3,178,890,050.69","4,255,770,223.51","1,155,908,010.76"
偿还债务支付的现金,"100,000,000.00","181,091,133.28","223,727,943.60","100,000,000.00","411,057,014.59","463,057,014.59","463,057,014.59",,,,,,,,,"149,614,678.16","149,614,678.16","149,614,678.16","149,614,678.16",,"689,783,532.67","766,348,510.10","1,420,033,208.10","3,009,753.09","14,324,538.09","9,612,612.75","33,946,963.88","82,205,632.80","118,606,610.80","418,085,528.39","861,032,035.41","787,179,736.50","823,907,437.36","1,251,289,023.92","1,989,028,421.61","405,428,867.07","1,567,661,896.10","2,838,711,754.08","4,125,170,005.13","1,238,481,470.50"
经营活动产生的现金流量净额,"13,847,460.18","40,127,576.05","355,806,224.34","-46,040,747.03","-286,697,377.08","21,530,305.66","354,864,042.27","352,625,707.71","791,976,385.79","1,434,350,464.32","1,405,212,177.20","489,390,758.88","405,669,401.40","586,922,523.18","473,890,043.41","48,828,624.18","144,137,100.02","416,212,675.45","420,968,576.32","140,766,096.16","198,423,177.09","721,110,135.47","912,803,849.12","257,033,105.25","413,443,355.79","743,815,372.87","893,706,767.41","57,306,775.89","122,858,048.85","286,339,411.08","346,072,249.05","-63,050,808.58","-172,930,337.36","-387,469,299.92","-407,116,941.86","-48,225,972.78","75,793,760.69","494,255,748.01","667,869,389.74","-138,180,573.42"
分配股利、利润或偿还利息支付的现金,"59,387,628.33","19,521,901.73","67,580,446.05","2,321,385.00","5,008,175.45","5,488,655.45","5,488,655.45",,"710,200,034.25","719,200,034.25","800,200,000.00",,"435,353,997.25","480,120,000.00","480,120,000.00","67,119.55","453,117,255.58","480,187,079.94","480,187,079.94",,"48,345,005.73","259,085,207.26","262,565,288.12","9,895,887.00","257,285,381.59","273,355,725.22","292,267,514.68","20,048,089.61","138,609,280.02","519,826,728.66","541,436,209.81","16,955,743.70","105,151,286.82","374,815,476.62","444,584,574.69","30,660,919.80","78,216,325.01","115,127,677.61","255,141,216.35","47,175,200.75"
收回投资收到的现金,"520,000.00",,,,,,,,,,,,,,,,,"30,000,000.00","81,000,000.00","66,000,000.00","71,000,000.00","80,200,000.00","329,560,000.00","361,410,000.00","396,660,000.00","967,310,000.00","1,796,740,000.00","1,030,391,790.87","1,288,991,790.87","1,482,491,790.87","1,854,813,452.28","467,680,000.00","921,680,000.00","1,102,380,000.00","1,597,780,000.00","254,945,968.32","271,751,599.89","499,154,687.30","804,640,953.59","463,615,546.78"
支付其他与筹资活动有关的现金,,,"43,200.00",,"217,995,809.16","217,995,809.16","10,257,809.16",,,,,,,,"32,866,560.00",,,,,,,,,,,,"139,905,158.50","472,996,132.78","485,405,186.26","489,743,850.93","494,399,618.99","8,793,777.31","25,775,156.84","34,030,905.40","34,922,593.43","4,174,999.43","14,411,070.61","25,100,477.15","1,249,610,348.87","3,941,670.07"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,"147,945.21","405,534.25","430,460.26","442,734.23","465,206.63","1,840,807.86","9,898,557.48","10,304,011.65","83,298,893.77","111,888,269.54","96,080,062.83","97,784,379.93","107,046,612.00","122,054,404.85","3,617,726.40","13,159,397.87","21,045,532.77","30,261,711.11","3,957,708.49","4,377,692.19","17,365,721.39","60,673,853.66","15,087,855.78"
筹资活动现金流出小计,"159,387,628.33","200,613,035.01","291,351,589.65","102,321,385.00","634,060,999.20","686,541,479.20","478,803,479.20",,"710,200,034.25","719,200,034.25","800,200,000.00",,"435,353,997.25","480,120,000.00","512,986,560.00","149,681,797.71","602,731,933.74","629,801,758.10","629,801,758.10",,"738,128,538.40","1,025,433,717.36","1,682,598,496.22","12,905,640.09","271,609,919.68","282,968,337.97","466,119,637.06","575,249,855.19","742,621,077.08","1,427,656,107.98","1,896,867,864.21","812,929,257.51","954,833,881.02","1,660,135,405.94","2,468,535,589.73","440,264,786.30","1,660,289,291.72","2,978,939,908.84","5,629,921,570.35","1,289,598,341.32"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"82,500.00",,,,,650.00,,"2,500.00","2,500.00","151,800.00","1,380.00","51,430.00","67,410.00","67,410.00","10,480.00","11,780.00","25,845.00","88,264.52","3,494.73","54,646.73","155,220.86","795,042.66","4,811.29","59,226.11","284,833.57","1,349,424.42",,"321,265.34","321,301.25","890,448.16",830.00,827.33,"1,018,401.00","1,370,476.96","20,000.00","20,023.10","315,513.85","1,081,437.37","385,658.04"
筹资活动产生的现金流量净额,"-122,439,240.73","99,730,375.55","-16,641,064.91","-2,321,385.00","5,519,770,097.72","5,471,789,617.72","5,494,335,535.39",,"-696,700,034.25","-694,800,034.25","-748,600,000.00","4,000,000.00","-417,353,997.25","-462,120,000.00","-421,775,616.00","-73,166,573.71","-526,216,709.74","-553,286,534.10","-552,086,534.10","4,200,000.00","277,325,236.60","57,543,861.45","-26,573,232.33","167,771,172.41","-90,593,107.18","1,276,728,043.86","809,892,382.77","-570,255,386.25","-666,886,183.47","-744,538,723.67","274,223,792.30","-31,304,398.16","12,061,964.47","429,001,680.32","564,470,091.28","99,792,641.74","-219,803,789.74","-176,024,145.61","-1,616,105,162.06","-593,869,140.67"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,000,000.00","27,172,101.72","27,172,101.72",
四、汇率变动对现金的影响,,,,,,,,"-53,639.78","-106,440.97","-187,018.22","-205,960.35","-33,164.48","-94,899.14","103,305.82","7,718.82","-26,889.06","-67,669.48","-436,415.48","-445,706.76","64,673.25","-6,157,599.10","-6,125,617.03","1,883,350.88","-231,253.09","-1,685,786.60","6,403,481.61","11,197,537.31","-723,083.38","-1,174,142.29","2,404,917.75","13,069,376.34","-2,150,661.47","-9,253,656.38","-8,878,154.18","-6,281,265.97","-10,491,712.00","30,316,729.13","42,272,277.90","19,428,270.77","-6,051,105.36"
收到其他与投资活动有关的现金,,,,,,"1,559,016.00",,,"15,000.00","15,000.00",,,,,,,,,,,,"3,075,081.45",,,,,,,,,,,"1,069,640.85","1,069,640.85","1,094,868.21",,,"27,906.19",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"520,000.00","82,500.00",,,,"1,559,016.00",650.00,,"17,500.00","17,500.00","151,800.00","1,380.00","51,430.00","67,410.00","67,410.00","10,480.00","11,780.00","30,173,790.21","81,493,798.77","66,433,954.99","71,497,380.96","83,895,508.94","332,195,850.52","371,313,368.77","407,023,237.76","1,050,893,727.34","1,909,977,693.96","1,126,471,853.70","1,387,097,436.14","1,589,859,704.12","1,977,758,305.29","471,298,556.40","935,909,866.05","1,125,513,574.62","1,630,507,056.28","258,923,676.81","293,149,315.18","544,035,930.45","893,568,346.34","479,089,060.60"
五、现金及现金等价物净增加额,"-120,023,514.86","129,128,837.27","284,250,790.24","-50,841,764.39","5,217,974,634.33","5,469,194,527.28","5,813,266,872.29","323,907,477.01","36,361,683.04","635,439,262.95","515,194,574.61","448,998,944.14","-91,127,543.35","1,418,339.62","-185,357,197.72","-227,984,052.01","-652,787,538.85","-433,096,336.24","-538,205,063.23","144,385,044.28","-931,416,749.77","-1,409,617,736.22","-1,924,259,153.15","625,959,818.40","277,850,377.04","1,980,059,610.08","58,875,106.78","114,094,065.09","-20,256,148.95","66,325,302.81","360,348,868.44","-435,530,911.56","-455,759,666.42","-470,191,274.88","-1,055,526,480.99","2,074,646.70","-1,439,725,249.44","-1,219,166,172.33","-1,473,110,629.08","-837,713,560.20"
购建固定资产、无形资产和其他长期资产支付的现金,"11,951,734.31","10,811,614.33","54,914,369.19","2,479,632.36","15,098,086.31","24,365,896.10","35,933,355.37","28,538,486.04","58,625,648.44","96,500,983.80","134,163,442.24","44,360,030.26","79,399,478.36","123,554,899.38","237,546,753.95","141,469,693.42","178,492,039.65","233,599,852.32","293,975,197.46","47,079,680.12","79,649,528.72","120,968,553.82","167,622,565.51","41,100,760.80","51,499,223.44","112,348,576.89","168,848,790.65","54,747,511.25","135,753,353.75","180,546,900.23","359,536,206.64","139,133,784.70","292,674,371.32","432,488,684.80","576,130,515.26","105,921,096.90","175,767,276.34","336,368,133.17","535,009,430.66","102,508,294.91"
期初现金及现金等价物余额,"152,020,315.48","31,996,800.62","161,125,637.89","445,376,428.13","445,376,428.13","445,376,428.13","445,376,428.13","6,258,643,300.42","6,258,643,300.42","6,258,643,300.42","6,258,643,300.42","6,773,837,875.03","6,773,837,875.03","6,773,837,875.03","6,773,837,875.03","6,588,480,677.31","6,588,480,677.31","6,588,480,677.31","6,588,480,677.31","6,050,275,614.08","6,050,275,614.08","6,050,275,614.08","6,050,275,614.08","4,126,016,460.93","4,126,016,460.93","4,126,016,460.93","4,126,016,460.93","4,185,077,263.93","4,184,891,567.71","4,184,891,567.71","4,184,891,567.71","4,545,240,436.15","4,545,240,436.15","4,545,240,436.15","4,545,240,436.15","3,489,713,955.16","3,489,713,955.16","3,591,283,183.17","3,591,019,281.85","2,117,908,652.77"
投资支付的现金,,,,,,,,,,"7,200,000.00","7,200,000.00",,,,,"62,160,000.00","92,160,000.00","92,160,000.00","194,160,000.00","20,000,000.00","20,000,000.00","769,140,000.00","1,592,501,658.67","128,825,814.14","398,838,099.29","985,432,438.71","2,188,887,630.72","443,958,583.62","726,397,954.43","887,193,106.24","1,891,238,647.90","671,189,815.05","915,728,360.88","1,182,725,619.92","2,204,543,590.85","192,002,890.17","219,414,088.36","563,337,949.91","899,328,542.71","476,193,506.44"
期末现金及现金等价物余额,"31,996,800.62","161,125,637.89","445,376,428.13","394,534,663.74","5,663,351,062.46","5,914,570,955.41","6,258,643,300.42","6,582,550,777.43","6,295,004,983.46","6,894,082,563.37","6,773,837,875.03","7,222,836,819.17","6,682,710,331.68","6,775,256,214.65","6,588,480,677.31","6,360,496,625.30","5,935,693,138.46","6,155,384,341.07","6,050,275,614.08","6,194,660,658.36","5,118,858,864.31","4,640,657,877.86","4,126,016,460.93","4,751,976,279.33","4,403,866,837.97","6,106,076,071.01","4,184,891,567.71","4,299,171,329.02","4,164,635,418.76","4,251,216,870.52","4,545,240,436.15","4,109,709,524.59","4,089,480,769.73","4,075,049,161.27","3,489,713,955.16","3,491,788,601.86","2,049,988,705.72","2,372,117,010.84","2,117,908,652.77","1,280,195,092.57"
