科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
取得投资收益收到的现金,,,,,,,"285,772.10","496,642.10","7,635,415.50",,,,"5,375,146.21",,,,"178,750.00",,,,,,,,"470,136.99","-810,000.00","104,547.95","104,547.95","104,547.95",,,,,,"1,000.00",,"14,383.56",,
筹资活动现金流出小计,"67,476,243.53","53,789,737.02","17,334,841.17","42,786,017.01","49,561,873.65","50,517,725.00","74,215,846.62","93,750,710.86","93,938,513.63","3,109,977.86","20,215,050.50","20,215,050.50","40,306,705.59",,"66,967,025.11","86,967,025.11","126,638,653.73","2,633,978.46","64,839,031.21","105,831,405.78","210,488,408.74","136,009,951.32","264,920,568.94","295,514,495.20","577,439,603.51","103,827,158.45","267,281,778.94","538,580,744.41","663,459,465.25","140,066,724.05","307,393,388.89","522,988,173.82","645,098,734.17","97,537,268.13","583,721,673.77","870,915,266.04","1,091,128,107.01","323,068,617.66","837,384,058.22"
处置固定资产、无形资产和其他长期资产收回的现金净额,"18,468.88","143,512.00",,"4,103.00","4,103.00",,"174,662.00","657,662.00","615,023.46",,"146,820.00","168,820.00","343,182.00",,"1,448,531.69","1,454,531.69","110,171.43",,,,"86,813.43",,,,"100,347.20","17,400.00","4,700.00","108,482.00","108,482.00",,"24,271.84","25,000.00","134,707.96",,"200,000.00","278,000.00","490,444.19",,
筹资活动产生的现金流量净额,"33,523,756.47","-8,789,737.02","-17,334,841.17","-12,786,017.01","741,813,126.35","-50,517,725.00","-74,215,846.62","-93,750,710.86","-87,230,645.71","-3,109,977.86","-20,215,050.50","-5,288,527.50","14,197,402.55","4,801,774.00","-4,512,249.38","-24,512,249.38","31,215,480.39","105,049,617.73","112,353,845.50","94,353,532.07","155,109,331.53","-14,061,874.31","-114,017,066.24","-130,970,050.82","-110,947,523.72","351,924,995.42","316,460,374.73","145,650,492.79","72,265,833.68","58,957,952.39","29,637,626.83","-164,927,240.41","3,071,635.91","162,940,712.19","83,864,158.94","108,305,320.79","249,554,396.02","79,485,382.34","66,855,941.78"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,"3,946.55","15,010.33","17,422.71","15,765.20","1,331,808.68","-152,747.58","636,972.47","451,625.23","2,987,732.58","84,054.05","-218,816.41","-419,695.06","-543,088.36","-291,512.58","291,511.67"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,"5,225,000.00","375,376.67","2,701,663.72","2,701,663.72","20,378,623.08",,,,"2,691,400.00",,,,"16,840,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"18,468.88","143,512.00",,"4,103.00","4,103.00","58,620,000.00","62,260,434.10","62,954,304.10","433,522,238.96","3,180,000.00","7,086,820.00","7,108,820.00","113,158,328.21",,"1,448,531.69","1,454,531.69","288,921.43","15,000,000.00","15,000,000.00","15,000,000.00","16,486,813.43",,,,"145,795,484.19","-417,223.33","42,810,911.67","43,284,693.67","60,961,653.03",,"24,271.84","25,000.00","3,326,107.96",,"20,201,000.00","20,278,000.00","17,344,827.75",,
五、现金及现金等价物净增加额,"65,520,126.96","28,135,387.06","-10,359,699.03","-61,316,735.95","220,971,276.95","-159,611,380.47","-169,893,390.16","-208,933,977.34","194,717,480.23","-150,211,103.65","-199,682,251.81","-253,039,877.23","-167,402,127.46","-87,483,645.18","-145,812,611.84","-186,561,532.77","-190,710,061.64","7,928,010.59","-36,192,604.12","-59,338,518.46","76,123,536.16","-109,743,537.85","-153,080,194.43","-103,344,799.86","61,667,875.71","-173,401,888.52","-172,237,708.73","-197,634,904.65","-154,635,392.51","-9,495,776.41","8,315,476.07","-70,393,932.46","-17,185,251.71","-12,577,297.11","11,932,732.97","-44,707,096.53","26,926,627.61","1,027,577.13","27,285,079.02"
购建固定资产、无形资产和其他长期资产支付的现金,"4,930,945.74","4,066,226.28","14,123,579.47","32,444,860.78","45,285,809.17","16,721,341.24","31,160,104.12","46,410,653.76","89,488,429.97","67,924,116.42","107,061,065.97","152,923,361.43","219,205,720.92","25,458,494.94","120,315,187.31","134,655,185.92","143,752,997.49","36,582,202.20","61,590,590.79","88,170,041.08","103,402,694.10","32,672,942.20","38,744,752.59","50,242,484.30","51,433,936.90","10,653,076.78","16,376,791.35","36,346,851.32","54,725,488.15","9,544,609.44","19,010,002.35","59,362,838.60","147,338,667.38","22,189,998.98","41,002,103.10","59,591,827.34","56,434,472.51","38,789,837.42","32,640,251.15"
期初现金及现金等价物余额,"6,277,683.54","71,797,810.50","99,933,197.56","99,933,197.56","99,933,197.56","320,904,474.51","320,904,474.51","320,904,474.51","320,904,474.51","515,621,954.74","515,621,954.74","515,621,954.74","515,621,954.74","353,477,232.95","348,219,827.28","348,219,827.28","348,219,827.28","157,509,765.64","157,509,765.64","157,509,765.64","157,509,765.64","233,633,301.80","233,633,301.80","233,633,301.80","233,633,301.80","298,330,921.71","295,301,177.51","295,301,177.51","295,301,177.51","140,665,785.00","140,665,785.00","140,665,785.00","140,665,785.00","123,480,533.29","123,480,533.29","123,480,533.29","123,480,533.29","150,407,160.90","150,407,160.90"
投资支付的现金,,"250,000.00",,,"525,771,800.00",,,,"6,940,000.00",,,,,,,"15,000,000.00",,,,,,,,,"140,000,000.00","403,607,984.47","474,816,409.47","474,816,409.47","40,000,000.00",,"5,000,000.00","5,000,000.00","5,000,000.00",,"20,000,000.00","20,000,000.00",,,
期末现金及现金等价物余额,"71,797,810.50","99,933,197.56","89,573,498.53","38,616,461.61","320,904,474.51","161,293,094.04","151,011,084.35","111,970,497.17","515,621,954.74","365,410,851.09","315,939,702.93","262,582,077.51","348,219,827.28","265,993,587.77","202,407,215.44","161,658,294.51","157,509,765.64","165,437,776.23","121,317,161.52","98,171,247.18","233,633,301.80","123,889,763.95","80,553,107.37","130,288,501.94","295,301,177.51","124,929,033.19","123,063,468.78","97,666,272.86","140,665,785.00","131,170,008.59","148,981,261.07","70,271,852.54","123,480,533.29","110,903,236.18","135,413,266.26","78,773,436.76","150,407,160.90","151,434,738.03","177,692,239.92"
