科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"4,038,377.76","3,744,635.56","2,375,261.98","3,602,293.77","4,524,186.43","10,841.62","-23,975.10","-3,131,609.69","-1,299,836.06","-855,637.97","-605,408.58","-426,302.58","1,106,612.38","1,053,039.48","1,939,060.27","1,964,410.83","2,525,472.80","1,125,523.76","1,919,291.59","2,654,451.59","3,660,086.17","936,749.83","2,601,068.29","10,689,453.48","16,463,483.98","5,120,342.56","11,561,658.09","23,454,043.76","28,318,688.63","3,857,448.65","7,978,968.96","11,033,363.31","14,750,840.12","3,742,148.96","8,219,813.03","12,208,023.92","15,648,421.46","4,350,497.26"
三、利润总额,"22,563,965.38","36,047,534.18","16,811,606.97","34,209,974.68","56,227,615.97","13,224,791.75","30,703,739.33","53,389,397.37","72,503,397.27","19,730,605.55","36,404,167.01","61,696,514.58","97,973,472.88","15,584,999.63","29,970,824.30","41,882,161.22","47,731,559.94","22,685,972.55","33,860,888.98","48,733,813.65","54,123,663.98","11,856,485.77","18,550,679.99","72,940,030.48","124,681,862.75","13,672,633.56","23,741,408.20","76,337,339.33","48,525,906.79","20,410,510.91","31,556,379.04","26,823,750.59","104,983,449.16","-20,491,100.23","114,366,696.58","149,904,757.08","53,452,262.63","-20,216,676.45"
资产减值损失,"345,845.08","501,290.05","763,508.76","853,435.78","1,434,250.29","632,756.76","1,412,010.10","2,525,087.49","4,439,792.76","841,610.38","1,579,756.33","2,871,106.89","4,168,531.67","420,614.27","1,134,761.06","1,594,100.59","10,115,410.04","519,199.41","3,857,842.79","9,189,990.20","21,573,051.81","1,069,350.51","7,395,071.67","8,488,000.52","33,146,137.81","-2,212,829.14","2,818,798.84","6,260,901.50","34,959,328.23","3,514,269.99","7,198,695.16","7,838,227.32","17,228,936.97","762,147.51","13,839,243.17","7,575,028.81","353,789,196.78","1,854,941.09"
减:所得税,"3,835,920.31","5,500,734.15","1,775,075.05","4,658,811.35","7,822,956.59","2,135,917.09","4,942,288.57","8,258,351.07","10,307,513.78","3,086,884.42","5,513,153.77","9,355,749.17","16,702,858.41","2,453,957.31","5,252,366.26","7,652,939.81","8,039,405.96","3,448,632.10","5,268,004.45","7,515,611.33","8,409,463.51","1,954,791.22","3,283,779.90","11,804,958.29","16,983,972.43","2,970,918.07","6,679,034.10","17,529,645.51","8,749,614.94","5,188,306.91","9,803,023.30","9,612,216.19","19,457,190.06","-52,247.46","18,521,149.92","24,421,318.91","30,168,101.94","-819,340.39"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-75,281.20","-399,400.00","-155,300.00"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,,,,,,,,,,,,,,,"-898,990.29","-194,314.99","-116,678.73","237,395.14","24,613.92","-627,765.87","587,668.12","871,292.13","1,189,622.01","470,161.04","290,444.50","736,934.22","880,454.40","-2,820,113.09","-223,735.81"
四、净利润,"18,728,045.07","30,546,800.03","15,036,531.92","29,551,163.33","48,404,659.38","11,088,874.66","25,761,450.76","45,131,046.30","62,195,883.49","16,643,721.13","30,891,013.24","52,340,765.41","81,270,614.47","13,131,042.32","24,718,458.04","34,229,221.41","39,692,153.98","19,237,340.45","28,592,884.53","41,218,202.32","45,714,200.47","9,901,694.55","15,266,900.09","61,135,072.19","107,697,890.32","10,701,715.49","17,062,374.10","58,807,693.82","39,776,291.85","15,222,204.00","21,753,355.74","17,211,534.40","85,526,259.10","-20,438,852.77","95,845,546.66","125,483,438.17","23,284,160.69","-19,397,336.06"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,"-194,314.99","-116,678.73","237,395.14","24,613.92","-627,765.87","587,668.12","871,292.13","1,189,622.01","470,161.04","290,444.50","736,934.22","880,454.40","-2,828,880.92","-223,735.81"
归属于母公司所有者的净利润,"18,728,045.07","30,546,800.03","15,036,531.92","29,551,163.33","48,404,659.38","11,088,874.66","25,761,450.76","45,131,046.30","62,195,883.49","16,591,285.92","30,874,506.80","52,302,383.09","81,618,856.56","13,310,182.68","25,064,176.35","35,104,191.18","40,653,503.66","19,386,745.41","29,210,183.07","41,889,650.36","46,356,314.60","10,087,098.29","15,722,831.97","61,589,793.59","108,729,378.65","11,344,463.94","19,050,979.67","61,964,880.06","44,444,185.75","16,707,385.69","25,165,523.82","21,849,506.31","92,709,178.11","-19,485,476.85","98,898,846.31","130,032,054.15","30,100,708.86","-17,776,689.38"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,"52,435.21","16,506.44","38,382.32","-348,242.09","-179,140.36","-345,718.31","-874,969.77","-961,349.68","-149,404.96","-617,298.54","-671,448.04","-642,114.13","-185,403.74","-455,931.88","-454,721.40","-1,031,488.33","-642,748.45","-1,988,605.57","-3,157,186.24","-4,667,893.90","-1,485,181.69","-3,412,168.08","-4,637,971.91","-7,182,919.01","-953,375.92","-3,053,299.65","-4,548,615.98","-6,816,548.17","-1,620,646.68"
