科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应收利息,,,"1,241,792.31",,"1,836,234.73",,,,,,,,,,"169,960.80"
应付利息,"221,044.53","210,008.33","272,901.11",,"93,150.00","29,638.89","13,291.67",,"93,136.80",,,,"173,388.89","867,628.07","1,029,905.23"
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,"10,600,000.00","5,348,409.90","5,348,409.90","5,348,409.90","135,488.38",,"135,488.38",,"135,488.38",,"85,532,278.37"
存货,"69,239,183.93","79,569,246.65","59,590,059.32",,"57,566,512.41","64,862,898.82","60,940,284.57","51,287,835.88","53,683,611.89","55,602,884.28","59,153,617.21","54,036,329.50","63,898,435.30","70,513,085.44","72,790,910.89"
其他应付款,"2,946,075.91","2,337,013.63","1,837,783.63",,"5,018,350.90","77,682,058.35","123,287,179.21","107,609,167.96","335,830,488.79","78,522,749.95","53,942,328.88","205,224,875.54","100,539,264.89","189,165,694.94","131,662,616.64"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,"133,616.28",,,,,,,,,,
一年内到期的非流动负债,"118,000,000.00","10,000,000.00","70,000,000.00",,"25,000,000.00",,,,,,,,,,
其他流动资产,"840,907.29","5,714,464.46","2,925,805.75",,"3,764,971.39","3,783,703.37","7,846,378.76",,"5,863,430.13","2,073,257.72","3,801,866.79","5,484,925.58","5,120,268.89","20,212,222.71","17,918,841.90"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"218,951,283.65","247,074,861.68","337,679,234.70",,"415,284,082.55","357,566,916.39","369,366,274.64","378,572,010.81","2,182,065,935.05","1,809,336,135.06","1,657,385,852.33","1,469,552,232.19","1,279,255,089.57","1,309,971,580.73","2,102,931,782.36"
流动负债合计,"187,375,741.93","116,584,542.15","241,251,831.67",,"135,076,587.77","180,620,825.67","219,482,260.24","197,352,765.79","547,232,194.95","257,972,528.38","277,654,053.19","393,761,991.09","451,844,271.42","662,629,325.26","906,303,735.07"
可供出售金融资产,,,,,,,,,"312,875,487.14","343,548,359.49","432,536,946.58","457,205,517.41","449,836,978.36","520,052,559.74","508,925,162.77"
长期借款,"10,000,000.00","100,000,000.00",,,,,,,,,,,,"177,160,000.00","177,160,000.00"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,"32,350,950.00",,"60,000,000.00",,"57,307,824.44"
长期股权投资,,,"1,695,270.10",,"18,812,337.45","18,740,310.19","29,466,701.32","30,466,701.32","56,483,074.73","77,782,443.97","169,693,593.76","198,091,702.54","487,923,605.91","669,781,726.94","607,947,232.70"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,"9,536,108.82","9,387,781.03","9,239,453.23","8,749,548.54","9,293,444.61"
预计负债,,,,,,,,,,,,,,,
固定资产,"252,589,380.12","272,915,547.51","238,168,271.50",,"225,109,663.04","237,628,207.37","238,038,710.11","234,070,567.88","242,487,872.72","236,525,745.73","245,063,487.69","297,996,970.29","352,483,542.83","332,316,225.05","430,557,218.94"
递延所得税负债,"34,982.37",,,,,,,,"34,646,935.89","36,356,044.94","39,954,618.32","40,470,239.68","38,467,922.29","42,260,820.34","41,381,145.72"
在建工程,"17,009,540.36","2,841,724.67","6,634,273.44",,"8,175,861.37","6,970,393.97","42,771,914.81","39,223,176.18","50,139,732.53","60,960,818.80","134,023,970.90","108,666,417.57","84,390,444.14","90,430,843.29","9,191,002.93"
其他非流动负债,,,,,,,,"3,990,923.92",,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"16,394,357.37","105,346,875.00","4,334,375.00",,"3,828,125.00","3,575,000.00","4,287,961.96","3,990,923.92","38,340,821.77","39,752,892.78","75,405,378.12","43,273,011.44","102,062,116.55","223,636,217.05","278,948,881.15"
固定资产清理,,,,,,,,,,"116,105.28",,,,,
负债合计,"203,770,099.30","221,931,417.15","245,586,206.67",,"138,904,712.77","184,195,825.67","223,770,222.20","201,343,689.71","585,573,016.72","297,725,421.16","353,059,431.31","437,035,002.53","553,906,387.97","886,265,542.31","1,185,252,616.22"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"79,500,000.00","79,500,000.00","79,500,000.00",,"106,000,000.00","265,000,000.00","265,000,000.00","265,000,000.00","527,086,951.00","1,581,260,853.00","1,581,260,853.00","1,581,260,853.00","1,581,260,853.00","1,581,260,853.00","1,971,232,995.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"172,254,469.69","172,254,469.69","172,254,469.69",,"321,268,822.72","162,268,822.72","162,268,822.72","162,268,822.72","4,010,168,754.04","2,955,994,852.04","2,955,994,852.04","2,955,994,852.04","2,955,729,226.45","2,866,384,102.82","6,668,907,692.28"
无形资产,"53,799,348.90","52,522,407.79","51,245,466.67",,"50,606,996.11","64,673,864.79","63,761,391.00","63,785,629.56","96,470,264.33","109,541,588.61","178,607,654.58","181,055,269.55","190,357,616.39","212,832,675.95","470,180,092.00"
盈余公积,"5,165,627.82","9,082,044.78","13,692,406.96",,"13,692,406.96","13,692,406.96","16,468,072.57","16,468,072.57","16,468,072.57","16,468,072.57","22,119,589.91","22,119,589.91","22,119,589.91","22,119,589.91","27,443,562.99"
开发支出,,,,,,,,,,,,,,,"41,710,330.81"
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,"116,100,234.32","116,100,234.32","116,100,234.32","2,443,643,909.94","2,443,643,909.94","2,443,643,909.94","2,718,764,003.61","2,720,665,754.71","2,722,643,834.10","6,373,610,143.82"
未分配利润,"82,461,668.31","113,830,033.38","145,398,940.47",,"158,048,746.63","171,521,406.48","180,500,980.97","199,037,514.53","226,461,044.18","296,030,011.61","358,648,378.40","464,310,588.98","515,356,944.48","604,951,189.49","699,820,111.84"
长期待摊费用,"1,709,257.55","21,321,551.27","20,882,170.99",,"20,659,651.36","18,531,714.84","16,399,444.92","14,276,952.40","13,135,520.10","12,520,761.90","11,622,467.90","10,945,673.73","10,520,960.32","10,203,919.56","8,430,711.43"
少数股东权益,,,,,"-4,933.67","22,239,473.87","25,971,277.14","30,090,370.82","28,115,911.64","45,421,270.35","47,670,553.70","53,085,014.55","39,156,101.37","20,427,707.65","123,668,533.28"
递延所得税资产,"596,070.11","743,958.13","1,233,986.34",,"709,694.62","918,123.70","809,792.50","812,672.50","2,186,177.66","2,298,563.82","2,698,685.21","2,275,360.31","3,257,473.19","2,725,143.74","4,665,635.14"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"114,203,247.00","76,890,000.00","106,258,622.98","109,066,558.00","156,775,000.00","161,153,290.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"325,703,597.04","350,345,189.37","319,859,439.04",,"324,074,203.95","463,562,849.18","507,348,188.98","498,735,934.16","3,217,422,039.15","3,401,141,544.54","3,704,316,825.38","4,090,647,319.02","4,417,742,387.08","4,726,511,476.91","8,625,664,265.15"
所有者权益(或股东权益)合计,"340,884,781.39","375,488,633.90","411,952,467.07","419,625,500.00","600,453,573.73","636,933,939.90","652,944,241.42","675,964,255.26","4,813,914,957.48","4,912,752,258.44","5,008,643,246.40","5,123,164,548.68","5,143,091,088.68","5,150,217,515.33","9,543,343,431.29"
资产总计,"544,654,880.69","597,420,051.05","657,538,673.74","664,203,900.00","739,358,286.50","821,129,765.57","876,714,463.62","877,307,944.97","5,399,487,974.20","5,210,477,679.60","5,361,702,677.71","5,560,199,551.21","5,696,997,476.65","6,036,483,057.64","10,728,596,047.51"
负债和所有者(或股东权益)合计,"544,654,880.69","597,420,051.05","657,538,673.74","664,203,900.00","739,358,286.50","821,129,765.57","876,714,463.62","877,307,944.97","5,399,487,974.20","5,210,477,679.60","5,361,702,677.71","5,560,199,551.21","5,696,997,476.65","6,036,483,057.64","10,728,596,047.51"
