科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"75,152,711.03","94,914,826.65","98,494,510.68","26,991,580.45","57,195,810.23","90,996,855.93","125,886,441.05","38,916,109.22","79,151,909.17","120,008,396.46","163,918,629.38","41,720,021.90","81,069,524.46","121,881,417.36","163,791,601.33","40,952,111.97","84,544,212.83","126,930,458.32","173,291,684.48","52,755,165.56","108,568,443.87","165,006,193.21","222,098,616.77","61,917,352.79","127,230,499.04","193,633,372.11","259,676,817.41","71,809,165.33","152,644,771.95","228,825,824.83","312,639,965.53","78,570,557.30","170,611,268.25","269,707,219.22"
取得借款收到的现金,"109,670,000.00","165,800,000.00","60,000,000.00","38,000,000.00","76,000,000.00","76,000,000.00","76,000,000.00",,,,"35,000,000.00",,,,,,,,,,,,,,,"21,600,000.00","30,969,605.51","6,243,767.66","15,889,596.13","40,889,596.13","41,867,015.20","3,461,657.74","211,421,763.65","398,322,676.89"
支付的各项税费,"27,871,470.46","52,884,189.48","35,936,477.64","7,870,698.47","20,090,628.07","27,845,150.69","36,248,310.27","10,338,391.83","24,121,546.66","39,405,633.37","54,854,838.65","12,849,704.65","28,800,169.15","38,502,002.68","52,415,524.33","12,072,125.39","23,956,112.99","36,578,782.07","53,671,222.34","9,828,689.95","29,477,704.56","49,445,843.55","70,748,035.10","18,944,714.91","33,977,204.25","52,681,790.20","67,269,498.25","11,820,482.51","33,112,080.60","46,125,344.98","60,138,220.18","21,693,145.92","41,847,262.80","66,810,614.16"
收到其他与筹资活动有关的现金,,,,,,,,"15,468,490.71","2,927,616.96","1,620,381.53",,"58,080,087.88","3,973,052.38","6,107,372.69","3,210,000.00","42,849,842.68","95,388,303.88","62,134,269.19","101,265,451.66","8,760,287.41","1,464,658.18",,,,"3,931,993.76","330,087.92","18,407,668.90",,"3,951,157.28","2,864,550.97",,"43,470,719.31","31,037,312.71","15,073,736.74"
支付其他与经营活动有关的现金,"15,283,514.00","21,631,290.37","19,178,237.01","7,952,483.13","12,160,349.64","24,214,844.53","31,552,675.56","10,296,473.70","10,371,753.04","21,541,001.94","84,791,148.71","7,543,993.94","20,852,392.94","39,022,517.16","56,583,912.75","20,917,995.92","23,320,262.09","46,950,503.60","59,634,772.27","12,672,795.34","28,427,151.23","54,827,730.71","75,608,271.39","11,430,735.92","37,704,516.96","61,647,711.95","83,593,468.13","13,107,483.66","24,349,534.46","40,880,937.11","58,753,804.22","16,230,298.30","33,513,470.69","64,329,576.02"
筹资活动现金流入小计,"109,670,000.00","165,800,000.00","60,000,000.00","38,000,000.00","76,000,000.00","1,568,300,000.00","1,568,300,000.00","215,468,490.71","202,927,616.96","201,620,381.53","245,000,000.00","58,080,087.88","508,973,052.38","517,531,147.68","510,510,000.00","42,849,842.68","96,388,303.88","63,134,269.19","102,265,451.66","8,760,287.41","1,464,658.18",,,,"406,981,268.76","424,979,362.92","453,276,549.41","11,243,767.66","24,840,753.41","48,754,147.10","46,867,015.20","46,932,377.05","242,459,076.36","413,396,413.63"
经营活动现金流出小计,"397,475,071.20","511,885,664.91","521,999,851.21","181,335,331.53","402,619,853.90","653,622,279.41","873,828,988.78","237,435,931.60","419,378,484.71","634,839,979.78","824,115,672.15","170,550,613.95","318,890,487.32","492,012,257.56","610,633,810.42","161,984,867.23","283,168,188.76","456,590,059.78","640,584,409.49","163,161,157.89","368,264,530.33","579,768,513.23","763,739,427.90","184,520,119.68","370,853,646.12","596,249,980.39","802,845,113.50","183,522,766.95","377,068,342.15","577,817,211.05","878,745,709.99","598,953,466.94","1,363,928,370.28","2,135,280,631.65"
偿还债务支付的现金,"119,670,000.00","160,900,000.00","97,900,000.00","10,000,000.00","10,000,000.00","116,000,000.00","116,000,000.00",,,,,"35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00",,,,,,,,,,,"25,000,000.00","37,300,000.00",,"964,067.32","35,215,012.06","35,748,091.94","1,998,361.11","511,116,250.04","636,116,250.04"
经营活动产生的现金流量净额,"91,459,369.57","139,916,099.39","117,738,400.28","-16,729,616.99","32,625,481.08","10,098,260.09","91,213,951.06","-74,262,382.31","-62,658,004.49","-46,053,651.26","153,285,924.17","28,778,546.24","31,857,320.78","63,364,433.75","153,335,148.91","161,647,219.45","69,144,803.57","134,493,142.21","164,585,390.91","-20,304,354.32","-29,432,130.83","-12,438,553.82","73,840,083.27","-7,602,411.65","4,856,405.33","39,897,210.54","54,683,183.71","61,841,292.44","122,427,465.83","323,308,428.68","578,087,996.82","94,895,605.72","189,796,514.24","367,455,707.29"
分配股利、利润或偿还利息支付的现金,"40,122,100.17","10,944,045.00","21,968,047.93","24,714,245.84","29,282,364.66","31,529,858.93","32,231,057.74",,"53,899,060.24","55,625,593.10","56,937,017.17","454,826.66","49,952,285.68","54,204,814.16","62,258,355.53",,"77,000,000.00","78,105,378.03","78,105,378.03",,"77,000,000.00","77,000,000.00","89,023,455.63",,"98,500,000.00","100,522,977.82","103,105,083.21","1,634,336.95","123,043,735.64","124,778,719.80","126,430,740.22","1,640,206.00","133,760,997.11","138,030,462.06"
收回投资收到的现金,"10,000.00",,"2,000,000.00",,,,,"5,200,000.00","5,200,000.00","5,200,000.00",,,,,,,,,,"3,520,000.00","3,520,000.00","3,520,000.00","23,520,000.00","18,980,000.00","29,310,000.00","29,310,000.00","20,810,000.00",,"23,000,000.00",,,"240,000,000.00","190,000,000.00","240,000,000.00"
支付其他与筹资活动有关的现金,,,,,,"5,744,417.70","55,787,299.65",,,,"34,250,197.68",,"31,237,358.26","72,874,942.12","48,908,523.16",,"1,700.00","3,058,329.05","201,700.00",,"4,440,653.84","5,137,061.50","28,043,597.12","11,092,239.99","187,961.64","42,695,722.99","187,961.64","32,995,145.13","31,981,235.03","58,490,950.73","201,959,494.34",,"311,955.73","1,162,703.14"
取得投资收益收到的现金,,,"51,192.21",,,,,,,,,,,,,,,,,,,,,,,,"1,005,287.68","1,085,515.98","3,726,591.07","6,113,889.00","7,074,505.44","2,682,041.67","8,893,760.82","10,407,766.91"
筹资活动现金流出小计,"159,792,100.17","171,844,045.00","119,868,047.93","34,714,245.84","39,282,364.66","153,274,276.63","204,018,357.39",,"53,899,060.24","55,625,593.10","91,187,214.85","35,454,826.66","116,189,643.94","162,079,756.28","146,166,878.69",,"77,001,700.00","81,163,707.08","78,307,078.03",,"81,440,653.84","82,137,061.50","117,067,052.75","11,092,239.99","98,687,961.64","168,218,700.81","140,593,044.85","34,629,482.08","155,989,037.99","218,484,682.59","364,138,326.50","3,638,567.11","645,189,202.88","775,309,415.24"
处置固定资产、无形资产和其他长期资产收回的现金净额,"5,000.00","8,000.00","256,499.99",,"3,000.00","3,000.00","3,000.00","1,028.80","1,028.80","1,028.80","121,028.80",,,,"43,000.00","24,519.23","82,019.23","82,019.23","82,500.00",,,"97,510.00","107,510.00","611,440.00","829,440.00","1,206,440.00","1,256,440.00","109,640.00","109,640.00","124,640.00","1,866,531.00","40,497.27","2,569,721.14","7,652,748.51"
筹资活动产生的现金流量净额,"-50,122,100.17","-6,044,045.00","-59,868,047.93","3,285,754.16","36,717,635.34","1,415,025,723.37","1,364,281,642.61","215,468,490.71","149,028,556.72","145,994,788.43","153,812,785.15","22,625,261.22","392,783,408.44","355,451,391.40","364,343,121.31","42,849,842.68","19,386,603.88","-18,029,437.89","23,958,373.63","8,760,287.41","-79,975,995.66","-82,137,061.50","-117,067,052.75","-11,092,239.99","308,293,307.12","256,760,662.11","312,683,504.56","-23,385,714.42","-131,148,284.58","-169,730,535.49","-317,271,311.30","43,293,809.94","-402,730,126.52","-361,913,001.61"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,"5,200,000.00",,,,,,,,,,,,,,,,"8,500,000.00",,,,,,,
四、汇率变动对现金的影响,"-2,699,175.68","-1,970,126.66","-202,849.71","-56,517.81","-199,378.66","-677,996.62","-1,126,932.75","-260,211.91","-580,139.23","-1,001,874.15","-1,063,822.58","-157,269.10","-9,520.13","60,421.07","-811,027.41","143,113.16","-1,546,710.94","-2,337,254.68","-2,442,135.67","181,897.92","415,386.51","294,397.76","267,711.08","306,291.81","314,080.03","766,483.30","1,179,317.64","-171,724.91","557,378.96","967,828.65","4,240,564.48","-544,166.40","-1,569,564.48","-3,600,308.07"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,"140,000,000.00","140,000,000.00","152,046,320.00",,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"15,000.00","8,000.00","2,307,692.20",,"3,000.00","3,000.00","3,000.00","5,201,028.80","5,201,028.80","5,201,028.80","5,321,028.80",,,,"43,000.00","24,519.23","140,082,019.23","140,082,019.23","152,128,820.00","3,520,000.00","3,520,000.00","3,617,510.00","23,627,510.00","19,591,440.00","30,139,440.00","30,516,440.00","31,571,727.68","1,195,155.98","26,836,231.07","6,238,529.00","8,941,036.44","242,722,538.94","201,463,481.96","258,060,515.42"
五、现金及现金等价物净增加额,"-47,090,935.07","53,698,854.39","5,230,776.99","-80,111,567.14","-37,779,912.58","1,270,198,746.65","1,230,657,717.65","102,291,351.08","-2,820,899.03","-78,278,706.94","-1,413,527.77","-67,027,726.40","183,787,870.80","41,716,589.96","-28,755,353.98","83,288,136.13","-8,968,591.61","-78,829,097.10","-54,128,356.27","-98,826,717.07","-281,118,997.40","-369,065,241.71","-343,315,911.98","-46,134,104.58","204,716,023.08","119,181,405.21","30,671,338.22","-35,741,973.61","-122,167,052.65","-256,254,016.77","-295,633,969.03","193,559,663.09","-266,246,438.77","-107,882,593.86"
购建固定资产、无形资产和其他长期资产支付的现金,"85,744,028.79","76,211,073.34","49,544,417.85","14,747,386.50","42,096,900.34","89,420,490.19","158,884,193.27","43,855,574.21","89,662,340.83","175,268,998.76","295,619,443.31","117,674,264.76","240,243,338.29","328,859,656.26","496,565,596.79","121,376,558.39","236,035,307.35","332,708,023.55","384,684,661.23","88,704,548.08","168,046,257.42","270,007,887.45","316,384,163.58","47,337,184.75","120,387,209.40","167,285,829.74","226,282,878.39","71,674,782.70","134,293,643.93","195,545,663.61","313,632,255.47","169,605,307.81","236,003,926.67","350,682,689.59"
期初现金及现金等价物余额,"125,664,907.34","78,573,972.27","132,272,826.66","137,503,603.65","137,503,603.65","137,503,603.65","137,503,603.65","1,368,161,321.30","1,368,161,321.30","1,368,161,321.30","1,368,161,321.30","1,366,747,793.53","1,366,747,793.53","1,366,747,793.53","1,366,747,793.53","1,337,992,439.55","1,337,992,439.55","1,337,992,439.55","1,337,992,439.55","1,283,470,083.28","1,283,864,083.28","1,283,864,083.28","1,283,864,083.28","940,548,171.30","940,548,171.30","940,548,171.30","940,548,171.30","971,219,509.52","971,219,509.52","971,219,509.52","971,219,509.52","675,585,540.49","675,585,540.49","675,585,540.49"
投资支付的现金,,"2,000,000.00","5,200,000.00","51,863,800.00","64,829,750.00","64,829,750.00","64,829,750.00",,"4,150,000.00","7,150,000.00","17,150,000.00","600,000.00","600,000.00","48,300,000.00","49,100,000.00",,,,"2,300,000.00","2,280,000.00","7,600,000.00","8,393,646.70","7,600,000.00",,"18,500,000.00","41,473,561.00","127,290,071.00","3,546,200.00","6,546,200.00","221,492,604.00","256,000,000.00","17,202,817.30","17,202,817.30","17,202,817.30"
期末现金及现金等价物余额,"78,573,972.27","132,272,826.66","137,503,603.65","57,392,036.51","99,723,691.07","1,407,702,350.30","1,368,161,321.30","1,470,452,672.38","1,365,340,422.27","1,289,882,614.36","1,366,747,793.53","1,299,720,067.13","1,550,535,664.33","1,408,464,383.49","1,337,992,439.55","1,421,280,575.68","1,329,023,847.94","1,259,163,342.45","1,283,864,083.28","1,184,643,366.21","1,002,745,085.88","914,798,841.57","940,548,171.30","894,414,066.72","1,145,264,194.38","1,059,729,576.51","971,219,509.52","935,477,535.91","849,052,456.87","714,965,492.75","675,585,540.49","869,145,203.58","409,339,101.72","567,702,946.63"
