科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付其他与经营活动有关的现金,"9,769,245.26","9,079,775.35","13,795,943.85","6,383,234.79","11,851,720.10","12,802,853.52","20,072,885.79","3,634,395.15","8,317,071.59","16,081,439.42","21,539,069.05","3,450,460.24","8,633,801.60","15,251,807.42","28,421,924.81","16,513,320.12","23,915,826.86","38,454,349.44","56,694,014.82","8,596,738.07"
筹资活动现金流入小计,"9,000,000.00","14,900,000.00","14,900,000.00","137,977.51","177,031,944.51","181,099,277.51","180,961,300.00",,"29,900,000.00","67,200,000.00","67,200,000.00","31,620,701.60","39,994,000.00","58,250,000.00","72,241,875.28","420,258,480.30","449,716,777.11","491,170,122.17","527,776,863.16","43,900,000.00"
经营活动现金流出小计,"97,476,472.11","116,909,703.80","146,172,752.27","66,108,452.09","89,745,442.28","140,512,861.35","163,321,851.13","48,289,937.01","86,974,094.35","133,569,016.96","165,966,111.25","57,762,938.86","115,911,063.82","170,319,909.24","248,351,855.78","113,997,581.21","172,293,622.55","300,715,730.73","410,828,740.75","88,166,837.34"
偿还债务支付的现金,"5,000,000.00","10,000,000.00","13,900,000.00",,"5,000,000.00","19,900,000.00","19,900,000.00",,,,"7,600,000.00","29,700,000.00","39,600,000.00","59,600,000.00","59,600,000.00","51,000,000.00","72,900,000.00","102,900,000.00","133,900,000.00","62,900,000.00"
经营活动产生的现金流量净额,"23,551,628.21","10,435,222.91","25,481,505.68","-39,393,010.71","-34,454,320.39","-45,745,801.12","-34,151,190.71","-29,463,678.05","-25,733,728.08","-56,714,540.10","-45,381,831.52","-2,939,250.46","13,439,545.43","-3,909,365.10","16,005,176.52","3,689,946.65","-33,443,100.16","6,396,221.88","61,052,284.97","17,230,051.55"
分配股利、利润或偿还利息支付的现金,"4,472,184.33","682,109.37","6,847,666.25","1,396,881.50","8,612,158.00","8,626,723.55","8,748,757.17",,"5,421,923.13","5,994,036.34","6,724,106.17","705,588.13","4,473,919.31","5,180,249.58","6,415,993.64","1,089,082.78","3,809,424.33","21,161,918.92","22,833,922.55","2,197,783.23"
收回投资收到的现金,,,,,,,,"60,646,416.67","60,646,416.67","60,646,416.67",,,,,,"277,875.92",,,,
支付其他与筹资活动有关的现金,"1,197,932.87","2,492,605.05","834,082.88","86,395.60","8,803,992.60","8,803,992.60","8,803,992.60",,,,,"500,000.00","471,698.11","1,571,698.11","2,855,713.48",,"2,116,709.78","2,638,292.86","4,140,574.41","1,041,620.69"
取得投资收益收到的现金,,,"114,411.82",,,"319,565.10",,"315,939.49","315,939.49","315,939.49","1,053,150.65",,,,,,"348,696.22","470,739.48","538,605.79","39,421.37"
筹资活动现金流出小计,"10,670,117.20","13,174,714.42","21,581,749.13","1,483,277.10","22,416,150.60","37,330,716.15","37,452,749.77",,"5,421,923.13","5,994,036.34","14,324,106.17","30,905,588.13","44,545,617.42","66,351,947.69","68,871,707.12","52,089,082.78","78,826,134.11","126,700,211.78","160,874,496.96","66,139,403.92"
处置固定资产、无形资产和其他长期资产收回的现金净额,"50,000.00","37,730.00","1,650.00",,,"6,211.54","24,673.40",,,,"15,500.00",,"40,000.00","41,701.07","41,701.07",,"5,883.49","5,883.49","35,573.44",
筹资活动产生的现金流量净额,"-1,670,117.20","1,725,285.58","-6,681,749.13","-1,345,299.59","154,615,793.91","143,768,561.36","143,508,550.23",,"24,478,076.87","61,205,963.66","52,875,893.83","715,113.47","-4,551,617.42","-8,101,947.69","3,370,168.16","368,169,397.52","370,890,643.00","364,469,910.39","366,902,366.20","-22,239,403.92"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-8,506.91","-146,342.35","160,274.68","235,585.62","321,889.03","514,038.26","886,697.36","14,946.50","85,510.28","101,148.52","833,936.60","-470,751.52","-959,854.78","-1,132,854.63","-1,253,675.16","-87,478.09","-123,347.71","-132,581.30","-210,459.16","-195,635.61"
收到其他与投资活动有关的现金,"7,440,160.00",,,,,,,,,,"67,769,342.00",,,,"13,472,504.62","24,200,000.00","39,918,000.00","64,208,000.00","82,808,000.00","18,840,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"7,490,160.00","37,730.00","116,061.82",,,"325,776.64","24,673.40","60,962,356.16","60,962,356.16","60,962,356.16","68,837,992.65",,"40,000.00","41,701.07","13,514,205.69","24,477,875.92","40,272,579.71","64,684,622.97","83,382,179.23","18,879,421.37"
五、现金及现金等价物净增加额,"-3,014,695.95","7,199,705.33","17,175,643.92","-40,919,970.77","118,086,022.32","85,640,922.17","24,327,472.52","27,557,099.46","17,092,297.22","12,499,952.13","-25,793,878.95","-18,877,484.43","-13,328,688.86","-37,646,215.54","-3,473,074.31","282,259,395.33","-12,684,710.56","-13,203,377.12","1,492,830.51","3,632,457.22"
购建固定资产、无形资产和其他长期资产支付的现金,"32,377,860.05","4,852,190.81","1,900,449.13","417,246.09","2,397,340.23","13,221,652.97","25,941,257.76","2,456,525.15","41,199,918.01","51,554,976.11","101,912,483.55","11,682,595.92","15,796,762.09","19,043,749.19","23,608,949.52","1,447,474.45","4,896,867.82","4,506,933.48","8,918,923.15","811,976.17"
期初现金及现金等价物余额,"43,940,311.10","40,925,615.15","48,125,320.48","65,300,964.40","65,300,964.40","65,300,964.40","65,300,964.40","90,140,970.00","90,040,970.00","90,040,970.00","89,628,436.92","63,834,557.97","63,834,557.97","63,834,557.97","63,834,557.97","60,361,483.66","60,361,483.66","60,361,483.66","60,361,483.66","63,534,622.90"
投资支付的现金,,,,,,,,"1,500,000.00","1,500,000.00","1,500,000.00",,"4,500,000.00","5,500,000.00","5,500,000.00","5,500,000.00","102,342,872.22","352,334,617.58","393,314,617.58","426,914,617.58",
期末现金及现金等价物余额,"40,925,615.15","48,125,320.48","65,300,964.40","24,380,993.63","183,386,986.72","150,941,886.57","89,628,436.92","117,698,069.46","107,133,267.22","102,540,922.13","63,834,557.97","44,957,073.54","50,505,869.11","26,188,342.43","60,361,483.66","342,620,878.99","47,676,773.10","47,158,106.54","61,854,314.17","67,167,080.12"
