科目,2007-12-31,2008-12-31,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
可供出售金融资产,,,,,,,,,,,,,,,,,,,,"13,012,862.99",,,"13,012,862.99",,,"53,580,000.00","55,080,000.00","62,065,000.00","55,750,616.32","59,867,487.50","82,975,676.80","110,322,356.22","105,857,505.21","115,459,807.96","106,085,257.53","103,311,344.69","101,310,952.24"
长期借款,,,"7,918,906.68","7,798,892.84","7,633,497.37","7,497,231.34","7,304,033.70","7,017,827.39","6,820,745.94","6,609,551.85","6,356,128.65","6,198,062.26","6,075,919.95","5,987,332.93","5,887,608.12","5,701,450.79","5,555,174.89","5,357,122.91","5,202,712.81","5,035,573.21","4,955,759.64","4,836,170.86","4,704,060.09","4,553,207.70","4,444,609.03","72,281,972.90","72,342,017.05","4,296,049.72","425,165,561.07","498,232,310.22","640,477,132.85","625,087,928.52","1,002,453,296.99","1,010,677,432.36","1,080,142,392.00","1,069,052,991.31","994,117,123.87"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,"745,381,200.00","745,586,718.76","745,792,382.83","745,998,482.83","746,204,582.83","746,410,682.83","746,645,991.51","746,864,920.91","747,083,850.32","747,302,779.73"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,"22,001,400.00","210,557,328.00","35,079,436.00","35,079,436.00","35,079,436.00","63,452,923.69","35,079,436.00","35,079,436.00","15,034,044.00","46,709,570.40","77,683,098.27","50,759,218.54","26,127,758.54","19,346,004.23","20,336,646.86","19,017,252.92","18,562,936.87","18,227,216.54"
长期股权投资,,,,,,,,,,"84,216,000.00","87,368,746.96","89,445,810.20","91,653,902.49","309,821,308.63","110,593,280.12","113,710,415.86","117,183,834.14","119,569,226.51","119,139,864.09","108,332,340.89","127,048,055.23","150,106,713.45","348,941,010.89","396,432,652.09","328,833,815.90","418,674,170.64","423,252,876.07","454,658,644.40","348,373,309.01","376,331,339.08","421,035,984.12","444,166,292.58","430,576,498.75","424,474,950.09","448,720,095.80","464,610,551.23","460,216,734.01"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,"22,072,990.60","21,893,205.79","21,713,420.98","24,327,921.17","24,131,545.28","23,935,169.39","23,741,042.61","23,551,411.71","23,361,780.81","23,172,149.91","22,982,519.01","22,792,888.11","22,603,257.21","22,413,626.31","22,223,995.41","22,034,364.51","21,844,733.61","24,805,479.22","24,625,305.73","26,591,418.15","26,513,577.18","26,277,851.27","26,012,101.47"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00","1,384,000.00",,"2,199,360.00","2,212,500.00","2,246,400.00","986,542.52","5,956,656.80","774,960.00","547,631.00","546,161.00","541,646.00"
固定资产,"30,434,774.17","34,653,447.55","53,723,862.59","55,605,927.62","55,175,289.07","72,964,366.95","73,961,212.22","116,966,287.18","120,497,485.49","124,927,004.05","204,408,359.03","219,443,064.28","219,714,328.14","318,033,042.12","407,606,961.37","472,535,696.17","467,731,442.83","505,535,754.90","517,250,027.21","565,144,007.44","563,305,584.10","557,427,423.01","551,728,946.58","452,536,103.66","448,006,030.40","444,124,016.78","440,227,455.33","459,748,448.39","970,935,799.11","992,757,033.03","1,001,471,233.39","996,918,922.93","996,956,770.89","1,013,813,188.40","1,013,491,693.02","1,007,796,639.11","993,480,601.26"
递延所得税负债,,,,,,,,"679,472.99","1,176,372.62","659,252.63","463,072.53","273,452.05","275,911.58",,"57,362.59",,,"486,274.16","807,739.03","718,657.14",,,,"641,337.54","96,205.90",,,,"48,011,911.74","47,680,760.30","47,680,760.30",,,"1,280.48","41,880.55","67,280.88","190,186.15"
在建工程,,"712,654.00","2,014,750.00","2,359,079.66","10,732,496.26","37,519,446.29","61,544,651.10","91,069,607.51","109,450,614.08","143,862,322.24","97,887,512.97","136,648,480.85","154,115,607.02","78,544,734.73","103,945,870.44","65,965,777.28","68,110,405.86","39,130,178.31","50,561,996.88","19,580,802.39","22,370,134.19","24,737,737.58","28,508,432.82","45,646,185.66","49,799,124.67","47,941,658.14","49,633,573.52","24,940,023.49","25,213,806.55","32,079,298.54","28,985,417.99","17,666,555.00","939,897,545.82","901,831,807.34","903,424,281.50","25,553,492.92","26,936,689.69"
其他非流动负债,,,,,,"2,000,000.00","2,000,000.00",,,,,,,,,"3,169,108.49","5,980,306.61","8,078,760.85","7,887,187.54","7,695,614.26","9,668,117.30","9,350,298.54","9,034,308.44",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"7,918,906.68","7,798,892.84","7,633,497.37","9,497,231.34","9,304,033.70","7,697,300.38","7,997,118.56","7,268,804.48","6,819,201.18","6,471,514.31","6,351,831.53","5,987,332.93","5,944,970.71","8,870,559.28","11,535,481.50","13,922,157.92","13,897,639.38","35,451,244.61","225,181,204.94","49,265,905.40","48,817,804.53","49,046,269.07","80,671,816.02","119,634,116.35","117,247,233.86","773,036,939.73","1,276,441,297.48","1,380,745,075.72","1,495,883,746.57","1,407,042,875.89","1,782,218,185.44","1,786,157,889.99","1,854,066,139.73","1,843,614,362.20","1,768,404,166.88"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"36,116,269.39","48,352,837.19","68,515,216.46","62,946,872.62","33,975,742.23","37,747,653.49","43,672,900.45","51,829,416.35","58,113,094.62","105,166,624.01","80,500,259.29","179,144,700.73","172,753,238.14","259,705,259.22","525,533,649.65","609,321,606.76","634,485,483.20","537,799,447.95","576,848,765.81","712,894,410.28","1,489,456,283.41","1,251,222,649.82","1,380,954,629.85","909,242,502.58","1,421,703,029.89","1,644,913,521.63","1,735,807,983.01","1,208,832,115.74","2,528,154,458.32","2,568,554,229.33","2,782,951,692.24","2,714,083,133.44","3,323,633,980.95","3,491,718,616.47","3,709,626,976.02","3,364,807,686.36","3,338,809,541.94"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"7,500,000.00","39,600,000.00","39,600,000.00","39,600,000.00","52,800,000.00","52,800,000.00","79,200,000.00","79,200,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","241,781,794.00","241,781,794.00","241,781,794.00","282,772,364.00","565,544,728.00","565,544,728.00","565,544,728.00","565,544,728.00","1,244,198,401.00","1,244,198,401.00","1,244,198,401.00","1,244,198,401.00","1,244,198,401.00","1,244,198,401.00","1,244,198,401.00","1,244,198,401.00","1,244,198,401.00","1,244,198,401.00","1,244,198,401.00","1,244,198,401.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"15,510,418.00","2,225,821.43","2,225,821.43","2,225,821.43","537,561,821.43","537,561,821.43","511,161,821.43","518,325,671.22","439,125,671.22","439,473,318.82","441,072,497.78","442,633,629.26","444,173,708.36","445,552,826.67","446,364,784.22","446,235,798.01","447,186,394.97","408,260,477.20","408,260,477.20","408,260,477.20","996,350,730.20","714,991,191.54","714,991,191.54","740,393,880.37","740,393,880.37","2,311,675.57","4,561,461.46","39,057,584.54","31,522,823.54","43,793,205.79","67,892,797.13","69,299,757.45","57,961,833.04","54,815,564.21","66,031,054.61","73,001,473.57","76,918,239.49"
无形资产,"1,489,298.68","1,449,954.06","23,906,389.52","24,910,894.92","24,772,727.07","52,422,451.57","52,200,823.29","60,159,784.99","72,292,390.01","72,050,986.48","71,639,834.29","71,201,251.40","70,782,737.05","70,364,278.55","260,845,075.46","258,680,409.36","256,398,457.44","254,297,852.54","252,863,744.16","250,373,059.99","275,182,352.36","272,520,025.85","277,944,023.05","88,614,269.68","82,149,690.23","82,386,326.87","83,260,898.37","76,176,215.02","506,531,870.24","542,846,024.02","635,425,177.16","648,906,719.09","640,105,603.58","702,782,489.20","713,955,826.63","694,658,614.00","670,681,380.31"
盈余公积,"3,375,248.79","2,536,778.99","2,536,778.99","6,435,404.21","6,435,404.21","6,435,404.21","6,435,404.21","12,042,654.30","12,042,654.30","12,042,654.30","12,042,654.30","19,998,459.23","19,998,459.23","23,936,155.19","27,072,820.06","28,727,237.38","30,687,751.10","33,738,177.82","37,332,525.54","39,720,568.10","40,808,104.24","43,436,182.77","48,488,450.20","60,017,298.83","60,017,298.83",,,"2,092,718.09","2,092,718.09","2,092,718.09","2,092,718.09","20,632,388.31","20,632,388.31","20,632,388.31","20,632,388.31","46,527,017.44","46,527,017.44"
开发支出,,,,,,,,,,,,,,,,,,,"895,400.00","1,736,994.61","20,738,760.23","24,159,152.79","14,971,942.98","24,154,419.54","29,943,228.56","30,770,041.47","31,979,242.80","40,715,884.63","52,729,858.24","49,866,075.10","56,710,469.85","52,822,061.32","62,155,466.03","69,371,749.25","56,306,599.53","73,615,825.03","75,031,589.31"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,"94,342,884.54","91,116,237.62","91,116,237.62","91,116,237.62","105,574,023.65","170,875,611.42","889,917,977.52","889,931,016.72","894,601,508.69","811,720,031.17","1,228,838,856.85","1,162,592,828.37","1,162,592,828.37","745,138,445.32","1,445,536,656.60","1,437,379,842.98","1,437,379,842.98","1,382,871,975.69","1,404,518,274.24","1,425,491,151.12","1,429,061,015.39","1,398,557,333.94","1,396,548,212.54"
未分配利润,"15,488,455.44","22,886,280.27","46,400,774.31","53,053,153.97","61,424,136.79","55,713,479.66","77,432,687.92","87,451,032.91","83,551,702.82","102,659,021.91","131,517,008.83","144,772,940.34","160,902,306.32","164,107,618.98","198,825,919.58","227,464,160.87","245,098,816.09","255,100,671.34","295,403,339.00","331,718,839.36","347,585,401.78","372,107,310.95","443,866,475.88","540,224,439.75","631,720,993.92","628,251,490.96","701,282,596.34","805,119,784.74","1,023,912,080.84","892,939,372.24","937,800,887.19","1,007,052,914.46","1,124,677,514.13","1,097,079,399.66","1,177,732,764.42","1,136,540,342.95","1,171,087,386.75"
长期待摊费用,,"888,694.10","1,623,493.59","1,922,295.15","2,294,588.06","2,313,170.78","3,045,037.20","3,142,986.12","3,408,558.17","4,074,188.37","5,259,749.12","6,110,049.69","6,339,112.51","6,638,472.12","6,595,920.19","7,276,079.20","10,711,847.69","12,392,144.82","13,478,608.80","14,633,374.64","15,296,814.36","16,145,371.43","18,223,012.34","21,666,081.04","31,253,507.92","36,121,705.30","36,798,796.15","34,858,978.44","36,995,546.51","40,939,745.23","45,500,525.69","43,276,967.67","55,413,218.89","53,083,350.10","50,379,642.25","34,006,760.65","29,408,597.04"
少数股东权益,,,,,,,,,,,,,,,"60,328,407.74","70,833,031.07","70,947,519.87","72,004,343.35","77,135,817.89","92,793,225.36","12,468,377.00","16,763,463.34","24,655,735.75","29,575,394.70","203,912,733.46","184,837,202.66","186,536,009.69","-1,939,996.50","-130,651,254.51","-4,562,207.79","47,894,390.24","51,719,402.04","63,918,982.06","69,624,829.24","73,833,776.10","70,880,787.77","68,494,841.99"
递延所得税资产,"110,717.10","118,677.23","249,242.46","198,136.38","262,879.02","334,275.92","408,136.59","319,768.82","504,454.50","415,950.82","560,228.46","294,804.78","387,599.29","648,650.68","16,762,803.33","16,339,423.39","16,265,452.32","16,314,690.92","16,586,911.68","9,794,205.06","12,087,925.98","12,847,618.53","12,925,870.35","3,322,613.02","8,599,862.81","9,790,524.32","11,558,914.32","3,657,942.58","33,790,607.16","32,649,937.68","31,062,133.61","64,580,621.67","64,384,579.50","51,513,750.41","51,757,119.96","92,895,083.66","92,480,390.60"
外币报表折算价差,"-5,417.63",410.94,"-2,313.67","-7,243.74","-17,208.28","-210,015.59","-535,039.57","-333,825.21","-576,820.90","-891,666.96","-1,424,274.15","-1,803,714.98","-1,676,029.07","-1,810,709.93","-1,583,555.75","-1,746,519.38","-1,953,496.32","-2,204,908.92","-2,322,254.72","-2,607,668.29","-2,733,210.40","-2,474,916.03","-2,543,258.28",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,"2,089,421.30","1,613,821.00","17,215,390.14","9,595,103.31","14,654,364.87","17,051,981.29","32,835,856.75","34,043,533.07","20,716,096.21","23,487,950.50","22,250,988.40","22,661,251.10","106,946,456.48","31,073,002.50","31,909,726.50","46,769,781.50","131,871,601.48","18,675,470.48","17,617,707.51","17,553,287.50","972,458,404.75","972,145,020.51"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"32,034,789.95","37,823,426.94","81,517,738.16","84,996,333.73","93,237,979.48","165,553,711.51","191,159,860.40","271,658,434.62","306,153,502.25","429,546,451.96","467,124,430.83","523,143,461.20","542,993,286.50","784,050,486.83","1,022,765,786.05","1,049,606,665.97","1,050,844,919.88","1,079,899,396.93","1,110,077,225.06","1,192,072,793.69","1,966,740,627.87","2,004,262,327.82","2,218,262,924.57","1,887,980,601.98","2,253,894,586.85","2,331,025,148.40","2,339,649,093.24","2,031,319,665.06","3,529,155,067.65","3,618,660,874.17","3,809,160,976.70","3,918,209,552.87","4,743,166,239.12","4,802,031,369.53","4,817,248,396.29","4,893,741,901.25","4,844,252,268.98"
所有者权益(或股东权益)合计,"41,868,704.60","67,249,291.63","90,761,061.06","101,307,135.87","658,204,154.15","652,300,689.71","673,694,873.99","696,685,533.22","692,543,207.44","711,683,328.07","741,607,886.76","764,001,313.85","781,798,444.84","790,185,890.91","889,408,375.85","929,913,707.95","950,366,985.71","1,008,680,554.79","1,057,591,698.91","1,111,667,235.73","1,677,251,766.82","1,710,367,960.57","1,795,003,323.09","1,933,445,930.46","2,198,723,303.68","2,056,181,053.31","2,136,627,600.41","2,092,271,008.33","2,164,664,463.23","2,189,409,265.50","2,311,205,583.85","2,407,608,898.89","2,538,182,262.79","2,529,660,139.20","2,627,871,036.21","2,614,827,498.08","2,648,091,822.86"
资产总计,"77,984,973.99","115,602,128.82","159,276,277.52","164,254,008.49","692,179,896.38","690,048,343.20","717,367,774.44","748,514,949.57","750,656,302.06","816,849,952.08","822,108,146.05","943,146,014.58","954,551,682.98","1,049,891,150.13","1,414,942,025.50","1,539,235,314.71","1,584,852,468.91","1,546,480,002.74","1,634,440,464.72","1,824,561,646.01","3,166,708,050.23","2,961,590,610.39","3,175,957,952.94","2,842,688,433.04","3,620,426,333.57","3,701,094,574.94","3,872,435,583.42","3,301,103,124.07","4,692,818,921.55","4,757,963,494.83","5,094,157,276.09","5,121,692,032.33","5,861,816,243.74","6,021,378,755.67","6,337,498,012.23","5,979,635,184.44","5,986,901,364.80"
负债和所有者(或股东权益)合计,"77,984,973.99","115,602,128.82","159,276,277.52","164,254,008.49","692,179,896.38","690,048,343.20","717,367,774.44","748,514,949.57","750,656,302.06","816,849,952.08","822,108,146.05","943,146,014.58","954,551,682.98","1,049,891,150.13","1,414,942,025.50","1,539,235,314.71","1,584,852,468.91","1,546,480,002.74","1,634,440,464.72","1,824,561,646.01","3,166,708,050.23","2,961,590,610.39","3,175,957,952.94","2,842,688,433.04","3,620,426,333.57","3,701,094,574.94","3,872,435,583.42","3,301,103,124.07","4,692,818,921.55","4,757,963,494.83","5,094,157,276.09","5,121,692,032.33","5,861,816,243.74","6,021,378,755.67","6,337,498,012.23","5,979,635,184.44","5,986,901,364.80"
