科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"16,348,086.89","25,727,087.95","27,793,842.86","7,082,314.85","15,316,284.96","22,066,122.89","30,245,949.24","8,455,385.56","16,001,017.82","25,491,963.20","40,639,864.75","9,958,398.87","21,494,577.19","32,886,476.90","54,403,780.10","13,040,706.80","27,302,586.02","38,945,767.98","68,177,336.75","18,692,571.04","41,485,471.23","49,299,634.29","85,787,736.74","22,102,844.42","43,872,924.36","58,378,301.30","100,295,679.49","26,738,712.69","62,537,632.34","72,328,798.69","125,336,611.22","32,443,631.77"
取得借款收到的现金,"106,296,390.86","148,764,612.17","229,198,643.01","70,967,985.75","97,651,537.17","112,166,787.17","124,046,788.67",,"37,242,000.00","42,242,000.00","42,242,000.00","71,604,800.00","101,604,800.00","119,422,135.26","217,959,340.70","101,528,251.69","261,361,269.42","315,641,200.77","496,336,853.12","119,454,984.34","197,142,190.28","245,042,441.85","403,373,579.25","201,943,821.18","289,135,965.05","305,214,133.05","396,166,829.00","92,000,000.00","316,456,837.37","443,866,047.28","510,011,569.12","179,113,285.01"
支付的各项税费,"49,327,739.65","59,662,306.50","62,476,468.96","29,165,608.75","42,511,860.61","64,359,204.32","96,469,182.70","32,362,493.20","54,019,367.16","73,941,209.49","101,481,914.20","38,233,641.41","63,935,733.28","88,074,672.41","127,710,676.18","22,497,468.92","51,666,262.95","84,731,904.86","104,470,380.30","46,945,108.33","73,004,381.96","101,299,002.78","122,434,238.26","56,566,031.90","92,733,691.36","136,132,281.39","144,917,807.50","52,485,042.94","79,005,768.18","93,351,836.54","106,476,212.00","36,274,445.18"
收到其他与筹资活动有关的现金,,,,"200,000.00",,,"4,599,200.00",,,,,,,,"4,465,025.35",,,,"4,550,000.00",,,,"103,481,676.11","30,000,000.00","63,818,419.56","86,779,871.38","51,298,908.85","6,158,904.88","24,202,588.30","24,193,080.79","36,171,481.65","26,357,408.56"
支付其他与经营活动有关的现金,"37,705,639.85","42,046,505.10","46,253,439.58","26,627,770.49","33,555,067.26","72,650,969.65","67,164,252.10","37,173,671.67","40,899,518.46","76,407,540.37","74,176,271.93","32,705,551.13","47,724,550.04","58,311,236.58","92,055,344.69","36,843,522.89","53,479,942.65","62,997,170.45","135,263,207.68","30,536,623.38","58,105,480.73","86,943,256.87","169,165,844.00","41,763,811.83","65,324,689.67","118,522,966.99","224,906,363.19","45,628,132.48","117,766,433.30","195,655,474.09","239,923,306.04","63,635,164.12"
筹资活动现金流入小计,"108,546,390.86","148,764,612.17","229,198,643.01","717,167,985.75","739,527,429.42","754,042,679.42","774,645,988.67",,"37,242,000.00","42,242,000.00","42,242,000.00","71,604,800.00","101,604,800.00","119,422,135.26","222,424,366.05","997,971,084.76","1,157,804,102.49","1,212,084,033.84","1,398,886,850.82","119,454,984.34","197,142,190.28","245,042,441.85","506,855,255.36","231,943,821.18","352,954,384.61","391,994,004.43","447,465,737.85","98,158,904.88","340,659,425.67","468,059,128.07","546,183,050.77","205,470,693.57"
经营活动现金流出小计,"570,482,359.13","966,942,138.25","1,103,373,956.52","311,840,976.68","681,317,732.87","932,796,303.13","1,398,667,351.40","392,645,614.32","767,730,496.63","1,222,139,124.62","1,637,905,078.23","407,143,344.09","830,953,038.50","1,244,705,660.68","1,791,384,337.79","428,942,291.85","849,364,699.86","1,210,240,652.82","1,875,694,895.07","541,262,902.16","1,019,326,390.34","1,517,255,700.33","2,163,720,851.19","639,942,780.17","1,384,227,232.19","2,169,145,514.83","3,091,601,939.56","979,966,855.89","1,709,296,548.15","2,873,540,119.42","3,797,022,575.97","829,532,877.65"
偿还债务支付的现金,"97,207,604.54","126,324,157.41","149,506,578.34","64,733,720.97","184,428,932.44","207,841,292.44","265,883,200.09","9,226,103.85","18,438,950.23","27,662,000.23","27,662,000.23","41,660,000.00","41,660,000.00","46,660,000.00","84,080,118.82","112,312,515.70","183,659,841.16","266,514,596.68","406,217,049.77","101,587,221.37","157,045,359.15","220,332,534.89","358,073,293.94","83,488,522.45","280,601,788.74","301,588,856.58","463,315,530.73","85,000,000.00","331,706,073.88","369,495,361.53","339,806,922.38","155,670,913.03"
经营活动产生的现金流量净额,"94,792,349.84","22,980,258.50","89,417,812.97","-30,291,800.71","446,605.67","-21,551,862.35","106,788,821.00","-77,138,952.72","-115,371,367.01","-82,534,012.95","-45,378,130.18","-5,946,807.63","13,284,934.45","55,233,118.92","285,615.75","46,388,952.95","46,919,332.84","168,311,507.68","111,901,146.52","19,900,093.49","73,129,281.62","83,289,375.19","183,663,936.24","-35,804,139.59","-141,553,333.90","-156,701,465.08","-107,789,613.68","-29,676,201.08","-114,949,612.93","-117,504,246.66","-96,057,351.03","140,903,210.10"
分配股利、利润或偿还利息支付的现金,"4,495,280.35","5,240,375.54","8,925,932.33","1,666,688.46","4,851,979.30","11,925,427.30","43,839,918.24","151,579.81","43,362,888.41","44,711,252.28","47,281,715.62","368,253.07","1,479,215.56","50,514,060.03","53,292,566.50","1,993,862.51","4,989,545.15","53,026,791.68","54,577,493.32","1,990,306.01","4,119,887.32","53,042,189.69","58,184,784.24","2,741,391.05","5,401,103.97","43,928,147.33","47,906,050.54","2,424,499.47","6,323,978.64","44,554,473.60","48,932,216.90","4,635,270.27"
收回投资收到的现金,,,,,,,,,,"40,000,000.00","90,000,000.00","70,000,000.00","185,000,000.00","175,000,000.00","90,000,000.00",,"100,000,000.00","197,990,000.00","697,990,000.00","800,000,000.00","800,000,000.00","1,100,020,000.00","1,761,710,000.00","300,000,000.00","630,000,000.00","760,000,000.00","1,210,425,000.00","350,000,000.00","550,000,000.00","550,000,000.00","732,117,916.67","483,350,000.00"
支付其他与筹资活动有关的现金,"590,000.00",,"4,599,200.00","649,100.00","2,318,450.01","2,318,450.01","8,387,078.65",,,,"4,465,025.35",,"4,860,000.00",,"7,690,000.00",,"57,164.67","617,164.63","34,009,859.85",,"20,373,567.27","21,698,309.50","119,121,595.59","31,051,932.60","57,788,223.71","69,932,490.29","23,878,791.25","7,866,841.52","34,412,145.58","27,368,054.38","49,155,363.71","17,560,000.00"
取得投资收益收到的现金,"1,750.00",900.00,"1,882.00",,,,,,,"256,397.26","1,732,123.23","861,931.35","1,525,958.61","1,668,741.18","1,076,259.98",,"841,643.84","3,403,537.95","17,329,566.87",,"8,822,571.35","11,591,743.42","22,028,993.97","1,719,294.90","4,650,880.90","6,100,195.97","17,430,348.80","2,188,219.17","4,397,545.42","9,330,145.45","8,816,866.72","6,913,555.89"
筹资活动现金流出小计,"102,292,884.89","131,564,532.95","163,031,710.67","67,049,509.43","191,599,361.75","222,085,169.75","318,110,196.98","9,377,683.66","61,801,838.64","72,373,252.51","79,408,741.20","42,028,253.07","47,999,215.56","97,174,060.03","145,062,685.32","114,306,378.21","188,706,550.98","320,158,552.99","494,804,402.94","103,577,527.38","181,538,813.74","295,073,034.08","535,379,673.77","117,281,846.10","343,791,116.42","415,449,494.20","535,100,372.52","95,291,340.99","372,442,198.10","441,417,889.51","437,894,502.99","177,866,183.30"
处置固定资产、无形资产和其他长期资产收回的现金净额,"876,098.80","41,561.17","358,010.00",,"387,718.45","387,918.45","1,594,344.66","595,000.00","746,917.00","746,917.00","612,270.00","98,000.00","448,296.39","519,660.00","322,660.00","92,155.61","266,093.79","377,607.62","2,138,970.80",,"1,074,483.18","522,000.00","2,288,637.00",,"692,171.67","792,360.00","2,739,087.67","210,345.68","2,642,443.71","2,642,443.71","5,389,400.00","703,899.00"
筹资活动产生的现金流量净额,"6,253,505.97","17,200,079.22","66,166,932.34","650,118,476.32","547,928,067.67","531,957,509.67","456,535,791.69","-9,377,683.66","-24,559,838.64","-30,131,252.51","-37,166,741.20","29,576,546.93","53,605,584.44","22,248,075.23","77,361,680.73","883,664,706.55","969,097,551.51","891,925,480.85","904,082,447.88","15,877,456.96","15,603,376.54","-50,030,592.23","-28,524,418.41","114,661,975.08","9,163,268.19","-23,455,489.77","-87,634,634.67","2,867,563.89","-31,782,772.43","26,641,238.56","108,288,547.78","27,604,510.27"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,-471.30,"-2,094.86","-40,719.99","-2,509.52","5,254.19","37,745.56","-16,880.93",-221.80,"-119,464.63","51,994.99","-148,043.58","-14,850.03","193,623.56","201,579.71","-1,440.51","203,235.86","-29,706.43","568,857.67","1,240,822.48","-1,044,320.99","-1,029,689.87","743,928.94","1,814,528.53","-1,070,599.59","-377,965.39","-225,251.67","-1,663,267.54","-1,315,724.99","-1,663,267.54","-1,663,267.54","2,776,619.96","-3,237,186.27"
收到其他与投资活动有关的现金,,"5,000,000.00",,,,,"4,000,000.00",,,,"6,853,000.00",,,,"800,000.00",,,,"500,000.00",,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"877,848.80","5,042,461.17","359,892.00",,"387,718.45","387,918.45","5,594,344.66","595,000.00","746,917.00","41,003,314.26","99,197,393.23","70,959,931.35","186,974,255.00","177,188,401.18","92,198,919.98","92,155.61","101,107,737.63","201,771,145.57","717,958,537.67","800,000,000.00","809,897,054.53","1,112,133,743.42","1,786,027,630.97","301,719,294.90","635,343,052.57","766,892,555.97","1,230,594,436.47","352,398,564.85","557,039,989.13","561,972,589.16","746,324,183.39","490,967,454.89"
五、现金及现金等价物净增加额,"73,179,854.09","-13,641,624.41","125,973,728.44","614,845,839.96","526,037,164.28","484,592,770.49","525,521,089.31","-102,725,960.25","-344,439,863.14","-341,471,529.79","-334,087,754.04","19,421,190.13","66,279,659.36","-67,674,614.69","-136,492,952.27","916,126,998.85","286,631,270.24","426,187,338.47","135,205,661.37","790,705,971.45","35,396,966.86","-30,409,300.73","84,671,020.16","-21,638,356.87","-94,184,985.74","-140,219,824.32","79,349,841.06","-120,635,386.66","-216,866,007.91","-152,373,230.99","-225,544,648.23","149,623,913.03"
购建固定资产、无形资产和其他长期资产支付的现金,"14,907,652.76","58,862,328.44","29,779,188.88","4,978,326.13","22,730,481.70","26,238,540.84","43,380,987.11","16,804,102.07","59,038,532.56","93,763,996.28","126,731,767.86","25,153,630.49","72,778,738.09","189,267,138.12","258,064,925.09","14,222,052.12","32,473,645.31","38,399,653.30","82,487,293.18","777,258.01","28,953,055.96","80,045,756.05","200,120,657.17","1,144,887.67","51,760,007.21","55,508,263.40","132,936,269.15","4,909,589.33","45,510,344.14","41,819,544.51","84,845,510.54","16,724,075.96"
期初现金及现金等价物余额,"38,908,192.13","112,088,046.22","98,446,421.81","229,019,350.25","229,019,350.25","229,019,350.25","224,420,150.25","749,941,239.56","749,941,239.56","749,941,239.56","749,941,239.56","420,318,510.87","420,318,510.87","420,318,510.87","415,853,485.52","285,910,533.25","279,360,533.25","279,360,533.25","279,360,533.25","444,471,971.82","414,566,194.62","449,808,284.50","414,566,194.62","499,287,337.98","499,237,214.78","499,237,214.78","499,237,214.78","578,587,055.84","578,587,055.84","578,272,766.30","578,587,055.84","353,042,407.61"
投资支付的现金,,,,,,,,,"90,000,000.00","120,000,000.00","183,097,577.30","50,000,000.00","115,000,000.00","85,000,000.00",,,"797,990,000.00","797,990,000.00","1,517,490,000.00","43,250,000.00","833,250,000.00","1,096,500,000.00","1,658,190,000.00","400,000,000.00","530,000,000.00","660,000,000.00","810,000,000.00","440,000,000.00","580,000,000.00","580,000,000.00","900,277,512.79","489,890,000.00"
期末现金及现金等价物余额,"112,088,046.22","98,446,421.81","224,420,150.25","843,865,190.21","755,056,514.53","713,612,120.74","749,941,239.56","647,215,279.31","405,501,376.42","408,469,709.77","415,853,485.52","439,739,701.00","486,598,170.23","352,643,896.18","279,360,533.25","1,202,037,532.10","565,991,803.49","705,547,871.72","414,566,194.62","1,235,177,943.27","449,963,161.48","419,398,983.77","499,237,214.78","477,648,981.11","405,052,229.04","359,017,390.46","578,587,055.84","457,951,669.18","361,721,047.93","425,899,535.31","353,042,407.61","502,666,320.64"
