科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"13,060,310.29","18,661,074.94","27,019,012.79","9,073,247.29","15,474,945.39","23,538,494.16","30,749,486.24","11,006,765.86","19,228,656.05","27,689,231.92","34,648,507.84","17,535,975.35","30,375,630.23","43,348,647.53","63,567,752.85","26,645,179.95","44,459,260.79","58,503,127.22","88,203,380.83","45,351,981.85","75,724,830.81","114,509,666.90","147,020,429.76","61,495,176.40","101,509,938.86","147,267,308.16","190,546,503.58","75,670,878.22","124,456,554.05","176,530,419.53","233,987,348.70","83,492,195.88"
取得借款收到的现金,"172,500,000.00",,,,,,,,,,,,,,,,"45,000,000.00","67,145,000.00","67,145,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00","350,000,000.00","350,000,000.00","350,000,000.00","585,000,000.00","100,000,000.00","375,000,000.00","425,000,000.00","425,000,000.00",
支付的各项税费,"15,943,091.77","23,753,372.88","25,229,786.03","11,205,390.69","19,535,452.80","24,928,604.69","38,418,304.54","3,989,601.32","12,604,481.54","18,224,354.06","33,138,255.83","11,103,319.43","32,173,484.69","44,704,647.43","65,762,496.97","16,496,755.00","32,317,141.26","49,915,305.42","75,799,766.84","24,640,160.72","46,784,741.61","68,538,357.58","99,161,337.01","32,836,524.07","82,158,300.10","123,074,556.17","183,464,626.15","78,062,910.36","146,534,256.74","199,226,654.85","244,836,138.92","63,629,418.11"
收到其他与筹资活动有关的现金,"1,000,000.00",,,,,,,,,,,,,,,,,,"521,022.64",,"440,450.12","930,397.57","1,238,274.58","304,493.75","615,754.03","927,014.31","1,234,891.32","444,493.75","615,754.03","710,485.42","710,485.42","190,225,667.71"
支付其他与经营活动有关的现金,"18,610,332.20","33,565,110.91","31,843,522.72","10,879,434.86","18,332,034.37","30,627,631.77","38,491,739.71","9,616,275.65","18,705,384.12","29,245,937.05","35,642,926.81","22,735,004.95","42,105,113.39","64,827,740.58","84,867,101.47","29,459,245.17","48,183,099.97","90,032,615.50","109,303,528.11","45,244,201.04","96,823,351.74","128,868,648.07","154,665,500.38","53,550,780.22","108,847,514.43","291,463,500.86","310,376,531.83","164,029,879.43","322,580,874.70","566,455,835.48","762,965,514.75","251,763,007.14"
筹资活动现金流入小计,"243,500,000.00",,,"441,854,847.37","441,854,847.37","441,854,847.37","441,854,847.37",,,,"2,000,000.00",,,,,,"45,000,000.00","67,145,000.00","557,856,014.03",,"30,440,450.12","30,930,397.57","31,238,274.58","350,304,493.75","350,615,754.03","350,927,014.31","586,234,891.32","115,044,493.75","1,389,715,752.65","1,439,810,484.04","1,439,384,484.04","190,225,667.71"
经营活动现金流出小计,"77,641,816.95","130,855,193.49","135,615,061.27","46,889,852.11","86,246,081.66","128,393,472.15","173,527,319.49","42,729,040.42","83,098,433.01","129,416,217.98","187,362,444.77","71,029,914.74","150,332,218.83","228,169,976.38","349,957,770.29","98,556,020.64","203,280,155.36","308,526,229.26","552,753,618.95","165,764,141.98","380,526,638.48","576,345,275.28","598,861,910.48","218,038,249.59","564,234,435.74","890,642,479.32","1,124,539,792.39","477,860,876.24","944,493,042.07","1,515,751,477.27","2,125,549,641.63","679,747,061.95"
偿还债务支付的现金,"118,500,000.00","30,000,000.00","26,500,000.00",,"40,000,000.00","40,000,000.00","40,000,000.00",,,,,,,,,,,"22,000,000.00","22,000,000.00","23,000,000.00","23,000,000.00","53,000,000.00","53,000,000.00","70,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00",,"20,000,000.00","42,145,000.00","345,645,000.00","183,500,000.00"
经营活动产生的现金流量净额,"51,879,912.91","24,765,998.21","81,527,035.82","11,961,635.13","35,229,456.70","68,717,468.26","92,361,580.22","19,045,407.66","47,313,994.51","69,708,969.22","89,106,522.68","22,878,764.92","71,227,061.23","92,228,055.85","121,884,584.71","-4,445,918.20","44,292,996.54","83,997,679.14","147,018,107.73","-2,513,148.99","39,853,711.02","83,022,935.04","198,756,138.54","-33,523,371.50","-64,432,241.91","-95,180,333.29","-23,816,154.13","-13,071,386.44","73,949,241.34","66,080,655.82","34,902,726.47","-82,449,829.13"
分配股利、利润或偿还利息支付的现金,"4,963,496.72","22,781,069.20","3,662,761.66","747,266.67","20,016,083.34","20,016,083.34","20,016,083.34","37,900,000.00","37,900,000.00","37,900,000.00","37,900,000.00",,"37,900,000.00","37,900,000.00","37,900,000.00",,"45,780,561.31","46,396,325.98","47,120,290.10","62,632.38","54,025,579.98","54,725,777.43","55,064,242.16","326,243.75","31,429,628.79","35,018,389.07","39,558,401.57","101,162,052.85","109,043,021.99","188,636,325.51","200,699,202.68","5,548,065.02"
收回投资收到的现金,"5,723,455.00","108,080.00",,,,,,,,,,,,,"11,502,227.00",,"46,008,909.00","46,008,909.00","46,008,909.00","20,192,602.74","20,000,000.00","50,000,000.00",,"53,413,200.00","53,413,200.00","53,413,200.00","53,413,200.00",,,,"100,000,000.00",
支付其他与筹资活动有关的现金,"6,800,000.00","6,804,627.16","1,900,000.00","4,091,978.00","6,661,246.14","6,661,246.14","7,218,574.37",,,,,,,,,,,,,,,,,,"1,818,000.00","1,818,000.00","1,818,000.00",,,,"45,890,427.23","143,370,303.95"
取得投资收益收到的现金,"73,902.36","35,301.13",,,,,,,,,,"6,041.10","6,041.10","6,041.10","6,041.10",,,,,,"192,602.74","463,671.23",,,,,,,,,,"18,692.72"
筹资活动现金流出小计,"130,263,496.72","59,585,696.36","32,062,761.66","4,839,244.67","66,677,329.48","66,677,329.48","67,234,657.71","37,900,000.00","37,900,000.00","37,900,000.00","37,900,000.00",,"37,900,000.00","37,900,000.00","37,900,000.00",,"45,780,561.31","68,396,325.98","69,120,290.10","23,062,632.38","77,025,579.98","107,725,777.43","108,064,242.16","70,326,243.75","113,247,628.79","116,836,389.07","121,376,401.57","101,162,052.85","129,043,021.99","230,781,325.51","592,234,629.91","332,418,368.97"
处置固定资产、无形资产和其他长期资产收回的现金净额,700.00,"42,600.00",,,"3,000.00","3,000.00","3,000.00","33,800.00","33,800.00","33,800.00","33,085.00","44,524.43","334,886.48","342,886.48","423,687.18","4,688.58","100,000.00","43,358.58","416,270.00","46,320.00","46,320.00","98,120.00","88,500.00","4,500.00","18,500.00","40,200.00","960,051.40",,"180,000.00","186,000.00","241,867.58","168,300.00"
筹资活动产生的现金流量净额,"113,236,503.28","-59,585,696.36","-32,062,761.66","437,015,602.70","375,177,517.89","375,177,517.89","374,620,189.66","-37,900,000.00","-37,900,000.00","-37,900,000.00","-35,900,000.00",,"-37,900,000.00","-37,900,000.00","-37,900,000.00",,"-780,561.31","-1,251,325.98","488,735,723.93","-23,062,632.38","-46,585,129.86","-76,795,379.86","-76,825,967.58","279,978,250.00","237,368,125.24","234,090,625.24","464,858,489.75","13,882,440.90","1,260,672,730.66","1,209,029,158.53","847,149,854.13","-142,192,701.26"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,"46,008,909.00",,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,"49,519,718.00",,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","36,500,000.00",,,,,,,,"102,380,520.55","100,669,164.26","115,652,397.26","122,582,211.93","274,933,995.06",,"140,000.00","5,163,493.15","1,409,703,945.59",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"5,798,057.36","49,705,699.13",,,"3,000.00","3,000.00","3,000.00","33,800.00","33,800.00","33,800.00","33,085.00","10,050,565.53","10,340,927.58","10,348,927.58","48,431,955.28","46,013,597.58","46,108,909.00","46,052,267.58","46,425,179.00","20,238,922.74","20,238,922.74","50,561,791.23","102,469,020.55","154,086,864.26","169,084,097.26","176,035,611.93","329,307,246.46",,"320,000.00","5,349,493.15","1,509,945,813.17","186,992.72"
五、现金及现金等价物净增加额,"91,467,793.77","-47,071,968.90","31,197,069.84","440,991,621.52","397,223,735.53","424,225,839.93","442,537,839.91","-23,355,587.79","-17,830,587.73","3,534,036.98","-125,007,876.42","-63,052,632.31","-84,676,919.59","-75,124,768.87","-50,478,352.33","-3,613,458.20","-91,472,998.88","-88,956,854.36","352,027,727.00","-84,538,762.72","-153,351,588.12","-217,520,020.24","-277,268,558.36","225,144,270.53","74,623,484.83","-18,706,759.43","71,149,187.77","-95,796,770.79","335,473,357.39","224,533,985.17","672,143,512.02","-463,112,045.86"
购建固定资产、无形资产和其他长期资产支付的现金,"55,403,365.78","36,650,030.88","18,267,204.32","7,985,616.31","13,186,239.06","19,672,146.22","24,446,929.97","4,534,795.45","12,703,322.24","13,733,672.24","32,896,901.72","2,802,321.26","8,342,408.40","19,799,252.30","47,892,392.32","45,181,137.58","81,094,343.11","117,755,475.10","159,373,671.73","57,625,606.57","115,282,794.50","172,726,869.13","300,085,252.35","68,597,472.23","160,596,495.76","220,052,663.31","237,784,487.37","57,925,637.26","76,786,426.62","98,243,134.34","113,900,370.98","19,143,770.97"
期初现金及现金等价物余额,"2,601,886.03","94,069,679.80","46,997,710.90","78,194,780.74","78,194,780.74","78,194,780.74","78,194,780.74","520,732,620.65","520,732,620.65","520,732,620.65","520,732,620.65","395,724,744.23","395,724,744.23","395,724,744.23","395,724,744.23","345,246,391.90","345,246,391.90","345,246,391.90","345,246,391.90","697,274,118.90","697,274,118.90","697,274,118.90","697,274,118.90","420,005,560.54","420,005,560.54","420,005,560.54","420,005,560.54","491,154,748.31","491,154,748.31","497,554,748.31","491,154,748.31","1,193,391,678.66"
投资支付的现金,"5,723,455.00","108,080.00",,,,,,,"14,575,060.00","14,575,060.00","35,944,460.00","92,992,500.00","120,002,500.00","120,002,500.00","120,002,500.00",,"100,000,000.00","100,000,000.00","126,000,000.00","21,576,297.52","51,576,297.52","101,582,497.52","71,582,497.52","50,000,000.00","50,000,000.00","50,000,000.00","102,085,400.00","38,682,187.99","137,682,187.99","172,682,187.99","214,984,510.77","18,512,737.22"
期末现金及现金等价物余额,"94,069,679.80","46,997,710.90","78,194,780.74","519,186,402.26","475,418,516.27","502,420,620.67","520,732,620.65","497,377,032.86","502,902,032.92","524,266,657.63","395,724,744.23","332,672,111.92","311,047,824.64","320,599,975.36","345,246,391.90","341,632,933.70","253,773,393.02","256,289,537.54","697,274,118.90","612,735,356.18","543,922,530.78","479,754,098.66","420,005,560.54","645,149,831.07","494,629,045.37","401,298,801.11","491,154,748.31","395,357,977.52","826,628,105.70","722,088,733.48","1,163,298,260.33","730,279,632.80"
