科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"17,103,159.61","27,837,533.97","17,691,612.65","27,446,349.49","37,825,487.56","14,285,869.22","25,323,763.19","39,328,157.93","58,364,855.52","18,971,195.76","37,983,875.75","52,565,261.53","76,871,330.05","22,049,949.79","47,564,498.14","65,084,628.29","93,548,317.23","28,341,016.39","56,978,485.52","83,086,308.19","113,352,647.95","29,825,494.25","62,235,073.82","90,574,472.38","125,360,025.99","33,133,707.65","69,862,790.04","100,716,239.28","165,513,346.68","58,714,389.24","126,736,409.31","168,133,197.47","226,038,921.96","64,871,616.91","112,825,972.40","177,486,644.80","247,583,515.02","65,651,172.92","122,415,496.58","189,135,567.67","304,256,767.24","58,606,279.06"
取得借款收到的现金,"6,980,000.00","11,390,000.00","12,160,000.00","34,160,000.00","26,000,000.00","10,000,000.00","10,000,000.00","28,900,000.00","38,900,000.00",,,"20,000,000.00","30,000,000.00","24,250,000.00","34,250,000.00","67,750,000.00","97,750,000.00","29,250,000.00","49,250,000.00","99,250,000.00","119,250,000.00","28,330,000.00","48,330,000.00","98,330,000.00","128,330,000.00","63,000,000.00","72,445,101.44","154,368,302.03","168,668,302.03","109,000,000.00","159,000,000.00","189,629,600.00","223,916,977.00","104,000,000.00","124,000,000.00","154,000,000.00","320,000,000.00","446,278,169.05","485,130,120.00","577,110,120.00","799,610,120.00","171,766,912.00"
支付的各项税费,"7,737,177.40","15,908,707.32","7,927,951.21","14,491,626.08","16,704,422.74","5,856,969.68","10,965,700.51","17,043,002.46","19,607,462.66","5,160,333.54","9,066,413.18","15,246,877.17","17,759,232.10","4,889,542.38","11,146,098.70","18,053,664.14","22,416,198.27","5,793,256.05","12,172,994.59","21,195,311.06","24,004,442.86","5,276,973.34","9,634,777.25","19,080,106.42","21,335,248.94","4,862,445.31","13,266,898.92","18,843,867.30","40,281,054.95","24,111,770.93","40,785,145.97","57,558,270.53","64,049,729.37","18,451,604.37","32,718,528.37","56,408,651.08","72,290,951.98","14,798,199.50","23,779,193.94","33,887,187.56","42,048,293.41","26,227,988.94"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,"12,193,800.00",,,,,,,,,,,,,,,,,,,,"5,000,000.00",
支付其他与经营活动有关的现金,"7,536,005.55","25,550,700.91","8,136,436.48","22,860,059.92","26,090,563.81","9,378,831.44","29,388,067.47","33,055,698.02","39,586,312.87","9,746,207.74","17,669,236.41","46,987,771.19","36,608,404.76","16,888,277.74","35,371,927.45","45,576,784.46","47,610,474.71","26,008,099.96","24,915,027.94","33,402,925.01","53,914,523.53","27,617,993.25","26,200,939.15","69,149,235.04","97,312,293.48","181,536,485.45","61,684,589.27","76,653,662.04","94,464,960.01","137,401,445.74","81,392,976.97","160,782,490.89","172,278,200.82","128,157,385.73","43,770,092.48","180,055,202.79","142,368,801.44","61,820,007.81","136,617,913.83","207,326,280.98","169,731,526.81","83,642,385.41"
筹资活动现金流入小计,"25,502,000.00","15,778,000.00","12,337,145.80","34,337,145.90","250,372,916.90","10,000,000.00","10,800,000.00","32,640,000.00","42,645,821.97",,,"20,000,000.00","31,200,000.00","26,650,000.00","36,650,000.00","70,313,298.00","101,287,859.20","29,250,000.00","49,250,000.00","101,650,000.00","133,843,800.00","28,330,000.00","48,330,000.00","98,330,000.00","128,330,000.00","63,000,000.00","72,445,101.44","383,368,295.83","389,846,731.28","110,400,000.00","161,700,000.00","192,329,600.00","226,616,977.00","104,000,000.00","124,000,000.00","154,000,000.00","320,000,000.00","446,278,169.05","485,130,120.00","577,600,120.00","805,100,120.00","171,766,912.00"
经营活动现金流出小计,"60,414,691.74","121,160,872.74","68,673,743.60","108,858,561.66","142,066,844.55","59,303,110.36","114,646,248.20","175,819,452.22","235,290,134.10","63,515,459.18","129,031,968.74","202,762,238.10","257,116,920.09","76,865,757.99","163,273,429.08","245,311,226.62","305,308,722.02","100,543,364.12","170,619,076.30","255,996,111.10","341,935,105.03","105,118,472.35","192,266,710.22","322,279,659.23","445,010,226.14","266,477,174.05","248,151,155.96","389,426,325.34","668,148,592.41","368,114,672.84","473,699,708.05","707,540,770.54","894,766,046.93","334,174,663.48","403,253,395.70","730,913,596.37","913,231,225.04","246,675,861.59","506,733,859.73","772,694,010.07","979,620,360.93","294,345,866.06"
偿还债务支付的现金,,"6,980,000.00","10,000,000.00","21,160,000.00","10,000,000.00","10,000,000.00","10,000,000.00","26,000,000.00","36,000,000.00",,,"18,900,000.00","28,900,000.00","10,000,000.00","13,500,000.00","48,500,000.00","58,500,000.00","29,250,000.00","49,250,000.00","79,250,000.00","99,250,000.00","29,250,000.00","61,443,800.00","129,773,800.00","142,773,800.00","20,000,000.00","30,000,000.00","67,000,000.00","78,000,000.00","124,368,302.03","169,368,302.03","231,484,856.35","253,384,856.34","76,000,000.00","108,830,000.00","140,830,000.00","240,986,977.00","61,830,000.00","112,250,570.83","216,920,570.83","482,050,000.00","172,729,320.00"
经营活动产生的现金流量净额,"25,247,493.33","26,091,898.01","6,315,843.29","13,634,883.95","35,016,263.82","-6,791,743.62","-2,680,554.96","5,374,216.89","9,042,944.33","2,771,416.05","10,364,071.04","11,390,875.52","31,356,142.28","1,457,511.41","-1,366,342.05","-2,400,347.46","32,643,415.15","-11,852,539.67","11,912,852.29","20,574,072.42","25,689,872.56","-6,207,574.98","4,956,896.48","9,335,899.47","14,169,251.45","13,213,142.08","-3,537,923.55","2,762,026.79","-29,915,031.87","-88,820,398.42","-50,875,930.13","-42,277,136.12","34,027,440.28","-4,007,538.14","21,402,081.76","-44,318,666.57","-11,245,430.90","-19,620,379.85","-58,057,011.58","-47,326,757.32","77,039,878.05","-60,349,062.73"
分配股利、利润或偿还利息支付的现金,"9,391,685.72","1,905,707.86","2,182,897.45","2,420,574.75","2,830,627.61","251,655.00","11,234,527.88","11,451,044.09","13,283,049.69","385,404.28","3,751,680.38","7,301,186.47","8,691,447.82","1,037,687.04","3,101,571.06","3,996,551.19","5,745,683.20","1,654,529.17","4,523,106.94","5,301,553.23","6,907,344.86","1,069,072.28","6,165,438.54","9,514,762.96","10,108,160.58","1,261,863.55","4,497,140.20","8,799,326.69","12,829,390.50","3,165,701.45","6,999,511.69","7,285,319.42","14,979,307.81","2,680,087.87","9,732,397.71","12,758,174.84","16,356,540.25","5,885,418.42","17,062,347.37","46,529,532.04","58,411,563.74","11,157,821.00"
收回投资收到的现金,,,,,,,,,,,,"2,200,684.06",,,,,"900,000.00",,,,"316,086.07",,"10,059,885.00","10,813,389.83",,,,,,,,,,,,"600,000.00","2,995,125.00",,,"2,400,000.00","5,100,000.00",
支付其他与筹资活动有关的现金,,,,"255,120.00","12,788,940.66",,,,,,"2,950,000.00","2,950,000.00","2,450,000.00","3,585,000.00","3,585,000.00","3,585,000.00","735,000.00",,,"159,288.00","1,146,684.19",,,,"1,579,563.66",,,,,,,,"10,000.00",,,,,"4,240,700.00","4,240,700.00","4,240,700.00","17,164,398.00",
取得投资收益收到的现金,"394,019.79",,,,,,,,,,,,,,,,,,,,,,"2,049,716.36","2,049,716.36","2,049,716.36",,,"3,792,819.67","3,792,819.67",,,,,,,,,"730,697.67","730,697.67","787,832.67","945,958.67",
筹资活动现金流出小计,"9,391,685.72","8,885,707.86","12,182,897.45","23,835,694.75","25,619,568.27","10,251,655.00","21,234,527.88","37,451,044.09","49,283,049.69","385,404.28","6,701,680.38","29,151,186.47","40,041,447.82","14,622,687.04","20,186,571.06","56,081,551.19","64,980,683.20","30,904,529.17","53,773,106.94","84,710,841.23","107,304,029.05","30,319,072.28","67,609,238.54","139,288,562.96","154,461,524.24","21,261,863.55","34,497,140.20","75,799,326.69","90,829,390.50","127,534,003.48","176,367,813.72","238,770,175.77","268,374,164.15","78,680,087.87","118,562,397.71","153,588,174.84","257,343,517.25","71,956,118.42","133,553,618.20","267,690,802.87","557,625,961.74","183,887,141.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"233,132.75","35,300.00","35,300.00","159,663.62",,,"2,020.00","13,912.48","256,802.84","418,446.29","469,116.56","771,929.22",,"136,125.00","136,125.00","591,672.65",,"478,626.76","564,500.31","2,496,254.60",,"621,146.37","741,820.00","1,882,078.62","149,514.40","149,514.40","214,514.40","893,649.71","76,600.00","484,353.04","857,165.40","1,539,824.90","31,750.00","40,750.00","274,906.83","1,568,356.01","1,780.00","2,094,157.00","2,312,799.72","2,711,167.44","13,060.00"
筹资活动产生的现金流量净额,"16,110,314.28","6,892,292.14","154,248.35","10,501,451.15","224,753,348.63","-251,655.00","-10,434,527.88","-4,811,044.09","-6,637,227.72","-385,404.28","-6,701,680.38","-9,151,186.47","-8,841,447.82","12,027,312.96","16,463,428.94","14,231,746.81","36,307,176.00","-1,654,529.17","-4,523,106.94","16,939,158.77","26,539,770.95","-1,989,072.28","-19,279,238.54","-40,958,562.96","-26,131,524.24","41,738,136.45","37,947,961.24","307,568,969.14","299,017,340.78","-17,134,003.48","-14,667,813.72","-46,440,575.77","-41,757,187.15","25,319,912.13","5,437,602.29","411,825.16","62,656,482.75","374,322,050.63","351,576,501.80","309,909,317.13","247,474,158.26","-12,120,229.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,"233,001.35","614,905.31",,,,,,,,,,,,,,,,,,,,"641,292.54",,,,,,"800,000.00","800,000.00","800,000.00",
四、汇率变动对现金的影响,"-378,638.45","-328,974.38","-47,728.28","-79,371.72","-191,725.35",428.42,"-241,686.59","-213,175.12","-885,411.95","-55,651.43","-466,366.64","-675,631.49","-1,655,659.71","-29,145.40","122,933.88","-9,236.81","-521,539.25","-249,079.48","-1,691,262.94","-1,901,042.08","-3,072,340.89","-127,513.06","584,269.52","149,414.69","304,958.32","451,137.07","528,566.64","1,604,142.93","4,386,144.91","-23,179.89","772,099.84","478,793.66","4,016,346.34","-287,118.48","-1,292,085.96","-1,251,883.84","-3,831,651.88","-1,784,845.27","-176,334.43","979,472.26","2,216,001.89","-304,112.10"
收到其他与投资活动有关的现金,,"530,000.00",,,,,,,,,,,,,,,,,,,,,,,"10,059,885.00",,,"28,920,582.21","28,775,857.70",,,,"35,078,600.00",,"28,388,900.00","30,784,025.00","31,739,680.00",,"19,236,700.00","17,311,700.00","17,296,700.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"394,019.79","763,132.75","35,300.00","35,300.00","159,663.62",,,"2,020.00","13,912.48","256,802.84","418,446.29","2,902,801.97","1,386,834.53",,"136,125.00","136,125.00","1,491,672.65",,"478,626.76","564,500.31","2,812,340.67",,"12,730,747.73","13,604,926.19","13,991,679.98","149,514.40","149,514.40","32,927,916.28","33,462,327.08","76,600.00","484,353.04","857,165.40","37,259,717.44","31,750.00","28,429,650.00","31,658,931.83","36,303,161.01","732,477.67","22,861,554.67","23,612,332.39","26,853,826.11","13,060.00"
五、现金及现金等价物净增加额,"20,165,076.08","1,495,846.27","-5,661,164.52","7,323,662.32","229,877,530.63","-12,742,875.21","-40,184,103.39","-43,672,912.62","-56,923,953.79","-8,345,955.92","-16,338,010.86","-24,308,988.53","-16,348,644.20","-240,455.02","-8,851,412.15","-17,485,909.80","6,485,431.91","-31,818,900.89","-20,441,044.57","-14,483,295.21","-11,871,715.69","-17,421,509.20","-27,823,702.59","-44,862,636.23","-46,105,569.95","43,378,136.24","13,414,721.20","256,142,607.52","196,140,303.65","-197,892,380.34","-180,617,511.40","-219,705,932.79","-120,203,705.78","-11,238,138.07","-18,586,581.68","-94,126,180.94","-37,862,097.43","25,682,703.36","-35,557,213.16","-77,607,183.15","-39,555,485.29","-106,138,835.90"
购建固定资产、无形资产和其他长期资产支付的现金,"15,648,617.75","31,022,502.25","12,070,827.98","16,768,601.06","29,860,020.09","5,699,905.01","23,562,333.96","39,189,930.30","53,838,734.81","10,933,119.10","19,952,481.17","28,775,848.06","38,094,513.48","13,246,133.99","19,257,557.92","24,494,197.34","50,485,720.88","8,562,752.57","17,118,153.74","41,159,984.63","54,341,358.98","9,097,348.88","22,316,377.78","22,154,313.62","43,599,935.46","12,173,793.76","21,673,397.53","38,720,447.62","60,810,477.25","93,991,398.55","112,328,220.43","128,322,178.96","147,348,021.69","13,495,143.58","52,612,175.82","60,674,733.57","101,786,004.46","17,766,599.82","41,161,923.62","54,181,547.61","84,371,501.63","33,378,492.07"
期初现金及现金等价物余额,"15,935,653.10","36,100,729.18","37,596,575.45",,"37,596,575.45","267,474,106.08","267,474,106.08","268,179,669.96","267,474,106.08","210,550,152.29","210,550,152.29","210,550,152.29","210,550,152.29","194,201,508.09","194,201,508.09","194,201,508.09","194,201,508.09","200,686,940.00","200,686,940.00","200,686,940.00","200,686,940.00","188,815,224.31","188,815,224.31","188,816,565.73","188,815,224.31","142,898,654.36","142,709,654.36","142,709,654.36","142,709,654.36","338,849,958.01","338,849,958.01","338,849,958.01","338,849,958.01","218,646,252.23","218,646,252.23","218,646,252.23","218,646,252.23","182,616,306.83","182,616,306.83","182,616,306.83","180,784,154.80","141,228,669.51"
投资支付的现金,"690,000.00","900,000.00","47,999.90",,,,"3,265,000.00","4,835,000.00","3,755,000.00",,,,"500,000.00","450,000.00","4,950,000.00","4,950,000.00","12,949,571.76","9,500,000.00","9,500,000.00","9,500,000.00","9,500,000.00",,"4,500,000.00","4,840,000.00","4,840,000.00",,,"50,000,000.00","50,000,000.00","-2,000,000.00","4,002,000.00","4,002,001.00","6,402,001.00","18,800,000.00","19,951,653.95","19,951,653.95","19,958,653.95","310,200,000.00","310,600,000.00","310,600,000.00",,
期末现金及现金等价物余额,"36,100,729.18","37,596,575.45","31,935,410.93",,"267,474,106.08","254,731,230.87","227,290,002.69","224,506,757.34","210,550,152.29","202,204,196.37","194,212,141.43","186,241,163.76","194,201,508.09","193,961,053.07","185,350,095.94","176,715,598.29","200,686,940.00","168,868,039.11","180,245,895.43","186,203,644.79","188,815,224.31","171,393,715.11","160,991,521.72","143,953,929.50","142,709,654.36","186,276,790.60","156,124,375.56","398,852,261.88","338,849,958.01","140,957,577.67","158,232,446.61","119,144,025.22","218,646,252.23","207,408,114.16","200,059,670.55","124,520,071.29","180,784,154.80","208,299,010.19","147,059,093.67","105,009,123.68","141,228,669.51","35,089,833.61"
