科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付其他与经营活动有关的现金,"4,377,114.06","23,670,126.08","14,962,723.90","5,005,069.04","4,990,933.87","21,539,485.54","18,735,540.14","4,409,379.84","14,665,168.16","29,135,017.98","104,524,208.09","9,750,621.13","21,166,446.92","39,623,794.39","101,729,971.03","33,834,366.62","48,925,431.54","64,581,008.58","92,965,612.11","27,356,574.55","53,588,847.15","76,360,422.06","82,925,093.41","20,811,817.72","36,132,088.97","59,650,319.02","88,720,716.83","44,217,362.09","83,770,799.81","315,433,009.60","269,792,897.14","30,268,654.82","63,428,063.59","103,632,658.23","106,784,552.37","53,096,446.97"
筹资活动现金流入小计,"24,000,000.00","122,000,000.00","208,747,000.00","66,458,300.00","1,678,431,020.00","1,695,217,220.00","1,685,812,500.00","250,000,000.00","470,000,000.00","617,000,000.00","660,000,000.00","160,000,000.00","409,000,000.00","539,000,000.00","777,962,000.00","373,000,000.00","266,000,000.00","543,750,000.00","1,223,175,819.37","494,210,590.00","888,000,000.00","1,343,000,000.00","1,874,000,000.00","341,600,000.00","649,370,550.00","1,906,879,750.00","2,038,294,462.98","552,976,263.54","904,304,000.00","1,224,752,000.00","1,632,752,000.00","843,723,598.70","1,537,020,000.00","2,620,540,000.00","3,330,440,000.00","1,240,000,000.00"
经营活动现金流出小计,"213,032,498.23","482,479,076.07","384,182,755.52","100,476,145.70","262,112,366.42","672,581,354.83","839,531,167.27","430,423,235.52","920,358,744.35","1,309,523,063.41","1,645,234,228.37","242,293,012.70","454,870,181.47","690,481,474.01","900,260,938.26","138,410,829.59","274,935,880.05","600,663,549.70","1,317,418,400.02","239,790,602.05","534,084,299.11","677,959,992.53","863,622,091.35","390,662,617.24","591,010,963.42","1,023,129,087.58","1,287,647,679.41","383,820,901.57","767,261,892.78","1,398,815,548.63","1,915,863,276.39","435,722,540.09","695,391,623.22","1,012,093,672.88","1,310,785,978.53","195,760,562.22"
偿还债务支付的现金,"1,600,000.00","5,700,000.00","97,000,000.00","10,000,000.00","48,000,000.00","273,000,000.00","273,000,000.00",,"100,000,000.00","179,500,000.00","290,000,000.00","180,000,000.00","270,000,000.00","420,000,000.00","590,000,000.00","225,000,000.00","474,012,700.00","929,012,700.00","1,246,012,700.00","395,100,000.00","767,300,000.00","1,132,400,000.00","1,677,600,000.00","200,100,000.00","604,300,000.00","1,070,100,000.00","1,561,500,000.00","263,600,000.00","399,600,000.00","884,350,600.00","1,064,400,000.00","429,568,000.00","749,724,148.91","1,726,476,297.82","2,099,581,446.73","1,221,505,148.91"
经营活动产生的现金流量净额,"5,860,558.12","58,255,648.80","-35,831,372.50","-7,750,109.07","-45,786,659.05","-165,606,397.45","-28,615,619.70","-150,110,889.70","-406,926,535.14","-399,967,579.07","-435,044,499.62","-41,450,370.75","2,993,072.38","-48,302,597.39","-45,263,102.94","34,208,039.49","407,627,273.24","464,834,082.01","-49,812,371.62","-11,324,000.72","-30,260,558.01","20,751,981.59","205,119,235.57","-80,358,961.33","-96,081,805.08","-286,090,982.36","-312,422,020.19","-73,445,759.00","-67,088,626.19","-138,430,235.15","21,795,033.88","-98,443,211.63","-195,015,515.44","-150,079,314.82","-183,707,517.22","-6,123,190.30"
分配股利、利润或偿还利息支付的现金,"409,726.41","1,791,057.65","9,401,276.10","3,218,646.88","6,431,221.38","8,691,431.00","10,950,372.28","3,064,187.65","9,303,238.07","58,948,549.76","84,333,846.88","8,257,110.53","16,356,987.43","25,684,210.02","35,408,577.96","9,014,159.46","22,867,883.48","38,068,339.56","66,285,144.21","13,183,058.53","47,235,214.90","59,372,101.79","107,040,260.12","16,268,433.22","39,001,717.66","55,350,863.10","71,010,942.43","19,948,138.13","32,737,879.61","103,098,358.02","117,977,726.66","24,092,902.75","52,083,055.09","133,964,340.27","162,718,905.10","41,501,527.52"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,"36,000,000.00","9,458,300.00","2,200,000.00","37,651,471.50","17,954,551.07","85,045,817.81",,"7,000,000.00","88,113,100.79","39,044,566.79",,"38,157,000.00","38,157,000.00","38,384,180.14","215,612,535.96","288,054,774.56","298,642,979.53",,"16,205,489.91","103,127,361.57","147,282,778.24","108,777,189.91","52,923,200.00",,,"15,000,000.00",,"29,375,701.68","89,287,019.08","17,147,953.19","4,266,000.00","183,161,725.17","208,276,281.17","214,613,144.66","144,853,179.10"
取得投资收益收到的现金,,,,,,,,,,,,,,,,"1,200,000.00","1,200,000.00","1,200,000.00",,"3,240,000.00","3,246,006.64","3,246,006.64","3,246,006.64",,,,,,,,,,,,,
筹资活动现金流出小计,"2,009,726.41","43,491,057.65","115,859,576.10","15,418,646.88","92,082,692.88","299,645,982.07","368,996,190.09","3,064,187.65","116,303,238.07","326,561,650.55","413,378,413.67","188,257,110.53","324,513,987.43","483,841,210.02","663,792,758.10","449,626,695.42","784,935,358.04","1,265,724,019.09","1,312,297,844.21","424,488,548.44","917,662,576.47","1,339,054,880.03","1,893,417,450.03","269,291,633.22","643,301,717.66","1,125,450,863.10","1,647,510,942.43","283,548,138.13","461,713,581.29","1,076,735,977.10","1,199,525,679.85","457,926,902.75","984,968,929.17","2,068,716,919.26","2,476,913,496.49","1,407,859,855.53"
处置固定资产、无形资产和其他长期资产收回的现金净额,"44,000.00","2,670.00",,"10,000.00","10,000.00","10,000.00","10,000.00",,"20,000.00","20,000.00","20,000.00",,"45,100.00","446,770.40","680,942.65","10,000.00","851,998.78","789,838.78","841,998.78",,,,"18,289.00",,,,"10,275,767.48",,"6,690.00","6,690.00","656,690.00","2,250.00","2,250.00","2,250.00","13,950.00",
筹资活动产生的现金流量净额,"21,990,273.59","78,508,942.35","92,887,423.90","51,039,653.12","1,586,348,327.12","1,395,571,237.93","1,316,816,309.91","246,935,812.35","353,696,761.93","290,438,349.45","246,621,586.33","-28,257,110.53","84,486,012.57","55,158,789.98","114,169,241.90","-76,626,695.42","-518,935,358.04","-721,974,019.09","-89,122,024.84","69,722,041.56","-29,662,576.47","3,945,119.97","-19,417,450.03","72,308,366.78","6,068,832.34","781,428,886.90","390,783,520.55","269,428,125.41","442,590,418.71","148,016,022.90","433,226,320.15","385,796,695.95","552,051,070.83","551,823,080.74","853,526,503.51","-167,859,855.53"
处置子公司及其他营业单位收到的现金净额,,,"1,952,659.68",,,,,,,,,,,,,,,,"95,858,554.51",,,,,,,"5,343,114.80","5,343,114.80",,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,"-209,930.40",,"33,009.12","44,412.58","-17,968.22","-44,011.49","-80,370.70","-181,203.70","-396,680.68","99,249.39","627,708.07","360,498.26","145,909.06",,"-18,870.71","170,021.71","154,584.75","216,533.46","192,441.85","228,971.15","280,449.42","15,830.26","-6,777.43","-117,792.27","-330,358.77","-70,056.70"
收到其他与投资活动有关的现金,,,,,,"3,000,000.00","3,000,000.00",,,,,,,,,,,,"98,483,303.69",,,,"1,000,000.00",,,,"947,261.32","973,060.40","15,973,060.40","15,973,060.40","18,874,257.66","14,132,863.75","24,700.00","5,679,616.08","240,994,555.56","252,500.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"44,000.00","2,670.00","1,952,659.68","10,000.00","10,000.00","3,010,000.00","3,010,000.00",,"20,000.00","20,000.00","20,000.00",,"45,100.00","446,770.40","680,942.65","1,210,000.00","2,051,998.78","1,989,838.78","195,183,856.98","3,240,000.00","3,246,006.64","3,246,006.64","4,264,295.64",,,"5,343,114.80","16,566,143.60","973,060.40","15,979,750.40","15,979,750.40","19,530,947.66","14,135,113.75","26,950.00","5,681,866.08","241,008,505.56","252,500.00"
五、现金及现金等价物净增加额,"5,272,463.81","34,181,563.70","-15,477,206.54","20,955,244.78","1,480,546,081.63","1,074,991,888.75","966,652,040.17","-42,014,195.42","-244,990,633.84","-380,085,589.27","-532,783,045.87","-106,216,895.36","-18,967,715.51","-223,438,474.28","-278,137,810.21","-75,886,752.27","-158,349,165.54","-346,728,483.68","-15,813,299.70","36,134,631.75","-89,085,409.24","-17,331,357.06","144,563,405.55","-16,184,927.93","-99,848,558.38","421,413,039.31","25,104,612.71","184,215,743.19","363,586,236.20","-56,938,313.48","172,091,446.70","294,983,893.43","-130,942,470.92","-207,033,978.15","-31,641,032.64","-217,483,214.80"
购建固定资产、无形资产和其他长期资产支付的现金,"22,622,367.90","88,585,697.45","74,485,917.62","22,344,299.27","60,025,586.44","157,982,951.73","324,558,650.04","138,839,118.07","191,780,860.63","268,076,359.65","344,170,202.18","36,509,414.08","72,524,909.58","105,797,627.85","313,706,923.60","34,634,084.85","48,946,065.82","79,330,538.68","39,537,276.54","5,978,658.48","13,411,989.47","26,010,963.52","25,924,584.69","8,134,333.38","9,816,714.93","11,538,001.74","34,399,216.00","12,956,217.08","28,087,748.57","82,732,822.78","102,241,304.41",,"175,540,664.34","277,828,864.85","599,839,985.59","43,478,112.81"
期初现金及现金等价物余额,"1,004,805.83","6,277,269.64","40,458,833.34","24,981,626.80","24,981,626.80","24,981,626.80","24,981,626.80","991,633,666.97","991,633,666.97","991,633,666.97","991,633,666.97","420,850,621.10","458,850,621.10","458,850,621.10","458,850,621.10","183,045,788.12","366,271,144.90","366,271,144.90","140,941,335.18","125,128,035.48","125,128,035.48","125,128,035.48","125,128,035.48","269,691,441.03","269,691,441.03","269,691,441.03","269,963,150.55","295,067,763.26","295,067,763.26","295,067,763.26","295,067,763.26","467,159,209.96","473,618,930.39","473,618,930.39","473,618,930.39","441,977,897.75"
投资支付的现金,,"14,000,000.00",,,,,,,,,,,"34,000,000.00","124,988,222.00","34,000,000.00",,,"12,000,000.00","32,000,000.00","19,624,000.00","19,624,000.00","19,624,000.00","19,624,000.00",,,,"20,578,400.00",,,,,"6,520,530.00","312,457,524.63","336,507,524.63","6,520,530.00","200,000.00"
期末现金及现金等价物余额,"6,277,269.64","40,458,833.34","24,981,626.80","45,936,871.58","1,505,527,708.43","1,099,973,515.55","991,633,666.97","949,619,471.55","746,643,033.13","611,548,077.70","458,850,621.10","314,633,725.74","439,882,905.59","235,412,146.82","180,712,810.89","107,159,035.85","207,921,979.36","19,542,661.22","125,128,035.48","161,262,667.23","36,042,626.24","107,796,678.42","269,691,441.03","253,506,513.10","169,842,882.65","691,104,480.34","295,067,763.26","479,283,506.45","658,653,999.46","238,129,449.78","467,159,209.96","762,143,103.39","342,676,459.47","266,584,952.24","441,977,897.75","224,494,682.95"
