科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"13,510,361.95","19,519,797.39","19,323,827.47","15,700,508.48","22,433,965.41","29,539,625.46","13,794,039.80","22,138,636.86","31,732,627.60","40,639,072.33","13,083,507.05","30,646,794.19","44,025,464.78","58,553,312.21","17,255,697.02","36,571,193.24","53,568,877.65","70,555,473.63","18,581,456.23","37,817,180.94","52,559,217.92","72,110,572.75","20,486,154.40","36,442,944.45","61,221,390.96","86,855,620.02","27,301,459.08","55,908,922.08","78,942,796.90","104,508,996.55","28,264,220.95","57,069,312.47","85,498,297.64","114,414,469.27","44,325,919.72","79,399,047.46"
取得借款收到的现金,,"7,800,000.00",,,,,,,,,,,,,,,,,,"3,633,954.00","3,631,010.00","3,622,730.00",,"3,628,204.00","3,702,264.00","3,741,318.00",,"5,023,023.29","8,930,257.00","18,984,290.00",,"4,053,612.00",,"3,979,966.00",,
支付的各项税费,"11,698,775.57","15,224,016.67","17,831,945.80","7,794,386.18","13,202,798.10","16,762,667.48","3,854,588.05","8,882,170.84","13,877,642.61","22,647,425.89","4,998,067.57","13,842,773.20","24,650,347.41","31,677,897.78","8,040,027.57","16,119,108.01","26,374,797.92","38,878,326.63","7,411,466.66","21,658,728.41","31,382,451.94","38,902,472.64","7,495,737.48","17,353,362.08","32,076,448.50","44,564,996.81","9,983,633.38","26,375,330.06","35,442,726.26","49,544,886.53","14,668,378.95","29,739,708.66","49,059,319.79","69,769,113.83","18,684,698.97","39,670,857.79"
收到其他与筹资活动有关的现金,,,,,"93,844.93",,,,,,,,,,,,,,,,,,,,,"198,705.80",,,,"22,000,000.00",,,,"27,497,049.27",,
支付其他与经营活动有关的现金,"14,740,468.83","20,619,799.45","19,092,239.32","9,909,295.91","15,393,789.00","21,416,857.70","8,875,233.23","16,218,678.76","29,479,593.92","32,588,095.32","11,036,580.44","25,018,119.07","60,315,916.18","47,854,639.00","19,582,669.84","31,908,892.68","47,542,358.57","56,925,982.89","15,640,315.29","29,947,156.22","43,453,578.46","55,588,881.90","16,358,769.62","25,982,580.50","51,890,601.10","72,287,388.84","20,311,917.49","44,997,868.12","80,758,485.94","66,304,464.33","25,437,004.93","41,193,741.71","55,302,159.50","93,980,435.35","25,321,543.14","53,406,716.93"
筹资活动现金流入小计,"5,015,249.00","7,800,000.00",,,"313,833,844.93","284,376,000.00",,,"3,984,000.00","3,984,000.00",,"2,450,000.00","2,541,216.33","4,950,000.00",,,,,,"3,633,954.00","30,313,010.00","30,454,730.00",,"3,628,204.00","63,943,844.00","56,444,097.20",,"5,048,025.29","9,467,259.14","41,534,151.78","12,501.00","4,078,614.00","21,343,743.00","209,519,567.25","12,501.00","25,002.00"
经营活动现金流出小计,"128,504,739.92","138,629,790.11","108,429,371.51","63,847,669.41","107,438,006.30","147,992,008.14","44,330,477.80","82,940,797.40","139,303,257.65","186,993,399.18","46,477,716.90","107,158,698.44","211,852,798.30","258,881,885.99","71,444,172.92","142,209,014.18","230,265,474.81","313,460,029.83","76,059,582.47","169,119,630.28","252,279,026.17","320,150,212.86","82,370,988.35","165,697,375.29","283,473,118.97","362,508,828.86","106,809,413.35","233,902,736.52","366,383,656.80","377,766,310.45","123,602,731.34","244,076,549.50","385,834,459.17","505,362,933.71","141,593,010.60","275,668,407.30"
偿还债务支付的现金,,"2,000,000.00","5,800,000.00",,,,,,,,,,,,,,,,,,,,,"3,628,204.00","6,702,264.00","6,741,318.00","10,000,000.00","10,000,000.00","23,907,148.00","23,984,290.00",,"9,053,612.00","5,834,549.93","18,979,966.00",,
经营活动产生的现金流量净额,"10,176,899.88","8,318,114.59","37,178,457.92","6,789,532.31","12,422,426.81","15,529,665.76","-5,625,346.05","3,739,035.59","8,530,831.51","14,195,643.07","893,040.38","317,606.83","-4,494,740.74","5,264,259.13","-4,071,963.32","3,860,324.78","15,423,964.57","33,161,757.65","2,176,677.74","689,253.95","12,511,082.18","19,387,020.87","-16,935,316.91","-3,883,203.62","-2,488,582.01","26,927,669.84","-134,165.67","15,726,728.05","33,162,120.76","78,182,244.62","7,172,720.52","19,924,145.63","49,887,305.97","60,843,626.29","-15,998,207.49","867,917.53"
分配股利、利润或偿还利息支付的现金,,"357,850.35","6,614,753.43",,,,,"10,744,500.00","10,744,500.00","10,744,500.00",,"7,521,150.00","7,521,150.00","7,521,150.00",,"6,679,634.68","7,646,593.88","8,358,533.52",,"11,567,757.45","12,973,413.78","13,296,174.11",,"6,470,083.38","10,987,311.40","12,848,719.74","329,779.56","7,963,877.70","8,485,826.51","9,924,884.26","2,013,962.11","6,015,641.16","12,176,941.58","12,244,332.02","31,689.25","37,331,903.22"
收回投资收到的现金,,"12,775,840.00","13,200,000.00",,,,"27,000,000.00","53,000,000.00","53,000,000.00","79,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,"1,100,000.00","2,450,000.00","305,336.45","30,456,916.74","1,092,916.74",,"43,133.37","43,133.37","43,133.37",,"58,833.41","58,833.41","58,833.41",,"5,467.50","5,195.05","5,467.50",,"111,609.01","46,550.73","908,051.75","27,497.21","3,714,735.48","7,329,775.24","4,057,991.35",,"6,063,842.92","6,832,155.28","12,275,575.53","621,046.86","15,895,004.53","15,840,153.16","16,864,674.15","17,280.00","502,643.17"
取得投资收益收到的现金,,"13,392.52","16,806.79",,,"44,164.38","61,119.00","159,755.99","159,755.99","159,755.99",,,,"830,495.40",,,,"396,981.91",,"49,315.07","49,315.07","335,157.33",,"64,356.17","477,799.71","829,912.03","38,747.57","68,762.08","143,207.41","789,808.27","38,358.61","108,330.37","75,273.91","996,725.47","56,124.61","57,565.17"
筹资活动现金流出小计,,"3,457,850.35","14,864,753.43","305,336.45","30,456,916.74","1,092,916.74",,"10,787,633.37","10,787,633.37","10,787,633.37",,"7,579,983.41","7,579,983.41","7,579,983.41",,"6,685,102.18","7,651,788.93","8,364,001.02",,"11,679,366.46","13,019,964.51","14,204,225.86","27,497.21","13,813,022.86","25,019,350.64","23,648,029.09","10,329,779.56","24,027,720.62","39,225,129.79","46,184,749.79","2,635,008.97","30,964,257.69","33,851,644.67","48,088,972.17","48,969.25","37,834,546.39"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,220.29,,,300.00,"2,077.00","4,277.00","4,277.00","14,577.00",,,,"28,190.73","20,700.00","-61,574.75","-65,624.75","542,347.54","46,800.00","46,800.00","53,800.00","202,517.10","131,000.00","270,773.93","286,215.62","270,773.93",,"67,468.63","577,638.63","836,017.38","8,000.00","259,685.00","1,578,202.86","1,324,931.68","6,000.00","23,705.00"
筹资活动产生的现金流量净额,"5,015,249.00","4,342,149.65","-14,864,753.43","-305,336.45","283,376,928.19","283,283,083.26",,"-10,787,633.37","-6,803,633.37","-6,803,633.37",,"-5,129,983.41","-5,038,767.08","-2,629,983.41",,"-6,685,102.18","-7,651,788.93","-8,364,001.02",,"-8,045,412.46","17,293,045.49","16,250,504.14","-27,497.21","-10,184,818.86","38,924,493.36","32,796,068.11","-10,329,779.56","-18,979,695.33","-29,757,870.65","-4,650,598.01","-2,622,507.97","-26,885,643.69","-12,507,901.67","161,430,595.08","-36,468.25","-37,809,544.39"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,"867,378.37","867,378.37","3,867,378.37",,"780,000.00","880,000.00","2,052,600.00","1,960,000.00","1,960,001.00","1,960,001.00",,,,,,,
四、汇率变动对现金的影响,"641,395.94","10,696.30","17,201.19","-66,442.64","-173,747.53","5,259.58","-71,232.74","-175,420.68","-406,956.94","-724,366.41","-46,674.11","46,280.53","15,738.41","-27,915.37","-3,049.16","-95,961.96","-34,928.18","50,224.00","-12,990.46","-40,050.75","-36,748.73","-31,230.73","156,572.99","-151,123.68","272,106.98","-335,807.44","30,897.32","77,106.81","96,714.79","-754,854.04","4,088.83","-142,714.29","-152,384.47","-156,242.52","-60,726.08","363,730.89"
收到其他与投资活动有关的现金,,,,,,"6,642,380.00","15,000.00","15,000.00","15,000.00","15,000.00",,"1,245,569.94","7,371,721.88",,,,,,,,,,"26,958.90",,,,"12,501.00",,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"12,789,232.52","13,217,027.08",,,"6,686,844.38","27,078,196.00","53,179,032.99","53,179,032.99","79,189,332.99",,"1,245,569.94","7,371,721.88","858,686.13","20,700.00","-61,574.75","-65,624.75","939,329.45","46,800.00","963,493.44","970,493.44","4,405,052.80","157,958.90","1,115,130.10","1,644,015.33","3,153,285.96","2,011,248.57","2,096,231.71","2,680,847.04","1,625,825.65","46,358.61","368,015.37","1,653,476.77","2,321,657.15","62,124.61","81,270.17"
五、现金及现金等价物净增加额,"1,307,805.93","6,791,127.82","6,666,840.19","4,492,600.85","284,044,552.39","272,299,330.48","-21,717,342.54","-31,323,825.58","-33,589,089.22","-35,872,306.91","-10,293,370.09","-88,288,619.62","-102,065,800.80","-90,981,881.29","-20,641,163.87","-30,189,111.31","-48,746,621.57","-43,171,621.83","-2,597,275.62","-30,093,688.17","-2,358,117.19","-2,097,352.06","-33,288,754.73","-42,396,722.03","-53,835,732.48","-41,051,445.00","-15,068,372.23","-11,164,125.03","-6,011,410.05","53,795,107.96","-6,290,291.05","-14,078,904.55","5,380,887.47","180,108,382.14","-26,856,964.77","-86,481,514.94"
购建固定资产、无形资产和其他长期资产支付的现金,"14,525,738.89","4,618,209.24","13,453,697.92","1,925,152.37","11,581,055.08","33,205,522.50","12,748,959.75","20,928,840.11","29,555,024.51","37,199,283.19","11,139,736.36","14,223,093.51","20,598,953.27","22,497,849.65","6,519,832.39","7,189,778.20","14,413,735.02","26,954,422.65","4,807,762.90","14,471,079.74","23,906,096.96","32,918,806.53","3,936,512.50","13,718,745.97","16,094,213.26","33,623,978.66","1,646,572.89","2,456,376.27","3,565,101.99","15,398,100.96","1,890,951.04","3,298,805.90","7,922,882.55","28,770,484.76","4,681,334.29","40,762,209.28"
期初现金及现金等价物余额,"4,472,249.67","5,780,055.60","12,571,183.42","19,238,023.61","19,238,023.61","19,238,023.61","291,537,354.09","291,537,354.09","291,537,354.09","291,537,354.09","255,665,047.18","255,665,047.18","255,665,047.18","255,665,047.18","164,683,165.89","164,683,165.89","164,683,165.89","164,683,165.89","125,543,738.06","121,511,544.06","121,511,544.06","121,511,544.06","119,414,192.00","119,414,192.00","119,414,192.00","119,414,192.00","78,362,747.00","78,362,747.00","78,362,747.00","78,362,747.00","132,157,854.96","132,157,854.96","132,157,854.96","132,157,854.96","312,266,237.10","312,266,237.10"
投资支付的现金,,"14,050,856.00","15,427,394.65",,,,"27,000,000.00","53,000,000.00","55,180,000.00","81,180,000.00",,"70,545,000.00","79,320,800.00","1,230,000.00","10,067,019.00","20,017,019.00","11,178,247.05","11,178,247.05",,"9,189,892.61","1,644,092.61","532,981.50","12,703,960.00","15,573,960.00","19,646,140.00","14,604,420.00","5,000,000.00","7,628,120.00","8,628,120.00","2,628,120.00","9,000,000.00","4,043,901.67","13,744,145.55","3,728,188.07","3,141,689.21","3,221,998.82"
期末现金及现金等价物余额,"5,780,055.60","12,571,183.42","19,238,023.61","23,730,624.46","303,282,576.00","291,537,354.09","269,820,011.55","260,213,528.51","257,948,264.87","255,665,047.18","245,371,677.09","167,376,427.56","153,599,246.38","164,683,165.89","144,042,002.02","134,494,054.58","115,936,544.32","121,511,544.06","122,946,462.44","91,417,855.89","119,153,426.87","119,414,192.00","86,125,437.27","77,017,469.97","65,578,459.52","78,362,747.00","63,294,374.77","67,198,621.97","72,351,336.95","132,157,854.96","125,867,563.91","118,078,950.41","137,538,742.43","312,266,237.10","285,409,272.33","225,784,722.16"
