科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"8,365,235.96","15,698,455.98","15,665,079.28","6,135,616.25","9,789,456.62","14,274,512.03","21,738,860.06","7,859,086.87","14,662,030.48","21,649,985.91","33,037,283.97","12,544,523.99","22,765,664.41","32,948,465.10","45,632,371.51","14,146,803.22","25,291,797.11","37,110,098.91","49,428,304.58","14,520,618.25","26,802,139.26","38,521,242.20","53,579,284.59","15,044,834.34","27,900,805.40","41,865,873.41","80,003,334.46","35,124,381.04","64,415,438.98","83,978,700.60","112,543,253.60","30,518,953.42","53,567,203.81","78,200,286.68"
取得借款收到的现金,,,,,,,,,,,,,,,"8,500,000.00",,"2,000,000.00","2,000,000.00","10,500,000.00",,"10,000,000.00","1,000,000.00","1,000,000.00",,,"155,000,000.00","255,649,000.00","175,940,000.00","288,340,000.00","421,340,000.00","542,840,000.00","84,500,000.00","330,040,000.00","481,309,819.39"
支付的各项税费,"10,621,003.38","16,021,851.26","20,192,476.79","3,987,903.23","6,267,171.02","9,350,560.89","19,930,749.12","14,867,133.70","24,882,687.05","33,119,864.00","41,830,256.39","7,627,458.54","19,419,252.06","26,718,625.27","33,335,387.53","6,942,520.55","13,501,691.39","27,228,811.16","35,794,246.14","9,209,257.58","18,571,976.97","21,983,117.33","29,094,960.37","9,810,090.82","18,544,341.38","31,920,762.15","47,601,245.23","18,573,299.15","51,460,405.36","64,753,530.14","76,452,242.27","19,600,264.65","39,718,358.19","50,336,624.69"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00",,,,"77,300,000.00",,,
支付其他与经营活动有关的现金,"19,055,901.95","16,345,197.63","35,731,005.26","12,573,360.46","13,524,942.40","30,718,485.25","35,068,034.12","13,774,164.48","16,360,337.46","31,620,373.76","36,741,678.98","34,431,987.52","43,590,049.82","62,637,478.02","46,079,100.18","28,779,639.94","57,212,221.36","80,800,904.97","65,860,565.53","33,166,657.22","54,436,208.59","93,413,180.63","65,792,592.20","28,787,796.24","43,287,417.07","53,338,177.70","254,415,096.82","90,193,093.88","168,769,951.13","249,459,194.38","243,737,532.46","98,025,078.57","129,587,843.52","166,903,490.12"
筹资活动现金流入小计,"14,140,089.42",,,"460,600,000.00","460,647,855.07","460,647,855.07","460,600,000.00",,,,,"2,900,000.00","9,346,000.00","9,846,000.00","18,346,000.00",,"2,000,000.00","2,000,000.00","10,500,000.00",,"10,000,000.00","1,000,000.00","1,000,000.00",,,"155,000,000.00","300,649,000.00","175,940,000.00","288,590,000.00","444,090,000.00","642,890,000.00","84,500,000.00","510,332,000.00","667,592,157.01"
经营活动现金流出小计,"60,259,461.78","133,686,128.10","164,040,206.72","60,885,631.78","99,263,842.34","148,731,166.61","237,467,530.89","111,331,425.51","174,301,921.00","273,231,764.40","348,251,857.85","102,572,969.66","203,264,347.49","305,354,669.84","402,823,530.37","104,952,369.60","227,725,809.72","368,605,608.43","447,748,463.70","155,575,994.21","300,204,950.19","423,627,096.15","525,557,314.65","116,748,149.58","221,005,765.09","362,396,168.75","814,746,027.52","306,081,759.35","544,111,101.61","863,622,477.38","973,004,595.63","211,159,761.75","454,265,407.23","703,027,599.13"
偿还债务支付的现金,,,,,,,,,,"9,572,400.00","9,572,400.00",,,,,,,,"10,500,000.00",,"12,500,000.00","3,500,000.00","8,500,000.00","1,350,000.00","2,350,000.00","3,038,291.18","72,964,800.00","233,743,200.00","276,354,955.55","336,354,955.55","420,252,200.00","67,695,113.04","120,010,114.14","306,699,422.85"
经营活动产生的现金流量净额,"47,924,541.27","12,129,624.90","44,999,323.94","-34,665,252.76","-54,964,362.07","-45,139,795.34","-39,195,184.53","-12,637,562.70","10,393,072.87","-10,312,425.67","24,827,960.35","-6,698,351.13","-25,764,653.40","-39,065,024.78","-21,245,189.73","-11,730,691.79","-25,359,158.19","-15,268,259.46","37,232,329.82","-36,316,764.85","-28,919,062.79","-17,709,616.31","14,248,186.22","17,836,223.14","28,507,993.33","27,224,367.77","164,323,179.16","81,551,661.91","84,432,464.32","-33,391,336.53","55,939,802.94","-39,115,460.10","-99,095,392.14","-126,660,483.74"
分配股利、利润或偿还利息支付的现金,,,,,,,"99,726.03","1,174,515.71","20,178,961.23","20,195,440.47","20,346,001.38",,,"20,747,211.89","21,947,168.40","980,000.00","980,000.00","16,481,094.76","17,275,969.57","980,000.00","980,000.00","1,333,666.66","1,607,986.66","1,170,000.00","16,051,678.36","16,099,066.91","28,296,423.26","6,090,259.52","8,968,014.50","10,898,439.66","15,368,129.06","4,259,520.04","26,067,040.49","32,761,110.71"
收回投资收到的现金,,,,,,,,,,"8,000,000.00","24,000,000.00",,,,,,,,,,,"2,100,000.00","3,669,725.49",,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,"4,036,962.20","7,248,364.80","7,248,364.80","4,881,000.00",,,,,,,,,,"1,980,705.29","1,980,705.29","1,980,705.29",,"1,599,102.70","1,599,102.70","1,680,071.52",,"1,136,129.05","1,136,129.05","81,322,580.06",,"29,323,905.00","29,323,905.00","54,100,000.00",,"30,874,013.18","30,224,040.51"
取得投资收益收到的现金,,,,,,,,,,,"108,854.72",,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,,,,"4,036,962.20","7,248,364.80","7,248,364.80","4,980,726.03","1,174,515.71","20,178,961.23","29,767,840.47","29,918,401.38",,,"20,747,211.89","21,947,168.40","980,000.00","2,960,705.29","18,461,800.05","29,756,674.86","980,000.00","15,079,102.70","6,432,769.36","11,788,058.18","2,520,000.00","19,537,807.41","20,273,487.14","182,583,803.32","239,833,459.52","314,646,875.05","376,577,300.21","489,720,329.06","71,954,633.08","176,951,167.81","369,684,574.07"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,645.00","588,434.86","31,423.84",,"20,000.00","95,800.00","1,556,254.02",,"18,500.00","4,284,871.92","4,266,731.92",,"20,000.00","21,010.00","14,742.39","1,540.00","1,540.00","1,540.00","693,895.44",,,,"235,230.85",,120.00,120.00,120.00,"23,000.00","33,000.00","25,033,000.00","22,225,020.64","13,000.00","13,000.00","13,000.00"
筹资活动产生的现金流量净额,"14,140,089.42",,,"456,563,037.80","453,399,490.27","453,399,490.27","455,619,273.97","-1,174,515.71","-20,178,961.23","-29,767,840.47","-29,918,401.38","2,900,000.00","9,346,000.00","-10,901,211.89","-3,601,168.40","-980,000.00","-960,705.29","-16,461,800.05","-19,256,674.86","-980,000.00","-5,079,102.70","-5,432,769.36","-10,788,058.18","-2,520,000.00","-19,537,807.41","134,726,512.86","118,065,196.68","-63,893,459.52","-26,056,875.05","67,512,699.79","153,169,670.94","12,545,366.92","333,380,832.19","297,907,582.94"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,000,000.00","68,588,942.23","5,000,000.00","148,605,000.00","148,605,000.00"
四、汇率变动对现金的影响,"5,899.13","-15,037.45","3,168.41","-2,287.14","4,589.20","4,589.20","2,038.86",,"-19,587.02","23,944.79","-66,876.94","39,189.36","35,295.46","40,319.36","-37,174.77","-2,465.89","-11,462.74","-11,462.74","-79,075.18","-11,462.74","-21,546.00","-17,681.45","13,880.75",,"18,368.04","66,383.29","581,280.18","10,733.69","85,527.63","136,345.24","1,904,369.59","-81,019.83","-878,564.81","-1,177,235.32"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"3,616,482.56",,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,645.00","588,434.86","31,423.84",,"20,000.00","95,800.00","1,556,254.02",,"18,500.00","12,284,871.92","28,375,586.64",,"20,000.00","21,010.00","14,742.39","1,540.00","1,540.00","1,540.00","693,895.44",,,"2,100,000.00","3,904,956.34",,120.00,"3,616,602.56",120.00,"23,000.00","33,000.00","135,033,000.00","90,813,962.87","5,013,000.00","148,618,000.00","148,618,000.00"
五、现金及现金等价物净增加额,"38,776,616.55","-2,835,716.40","36,238,548.80","418,712,652.28","392,223,134.63","354,497,291.03","387,187,596.39","-27,416,312.02","-57,447,375.19","-113,009,828.71","-132,854,939.67","-8,773,529.59","-41,280,800.32","-94,109,185.71","-94,995,272.67","-21,684,184.79","-45,957,711.75","-66,346,748.00","-20,677,051.11","-48,145,864.78","-44,013,388.78","-39,681,997.52","-27,261,145.03","13,544,188.21","3,253,952.36","37,913,179.58","-1,870,931.90","-89,623,261.62","-76,274,303.93","-46,134,609.20","39,026,938.59","-79,736,761.44","284,135,743.95","133,005,937.71"
购建固定资产、无形资产和其他长期资产支付的现金,"21,037,537.74","5,290,468.17","8,795,367.39","3,182,845.62","6,236,582.77","10,862,793.10","19,448,023.59","13,595,714.61","39,660,399.81","77,238,379.28","132,073,208.34","7,014,367.82","24,917,442.38","44,204,278.40","70,126,482.16","8,972,567.11","19,627,925.53","34,590,529.65","39,267,526.33","10,837,637.19","9,993,677.29","10,812,242.20","20,840,110.16","1,772,034.93","5,734,721.60","6,364,848.38","44,431,974.26","50,036,258.99","77,520,792.83","128,177,689.70","142,077,902.97","23,933,577.07","63,724,059.93","150,959,929.07"
期初现金及现金等价物余额,"13,919,414.81","52,696,031.36","49,860,314.96","86,098,863.76","86,098,863.76","86,098,863.76","86,098,863.76","473,286,460.15","473,286,460.15","473,286,460.15","473,286,460.15","340,431,520.48","340,431,520.48","340,431,520.48","340,431,520.48","245,436,247.81","245,436,247.81","245,436,247.81","245,436,247.81","224,759,196.70","224,759,196.70","224,704,069.96","224,759,196.70","197,498,051.67","197,498,051.67","197,498,051.67","197,498,051.67","195,627,119.77","195,627,119.77","195,627,119.77","195,627,119.77","234,654,058.36","234,654,058.37","234,131,663.04"
投资支付的现金,"2,258,020.53","10,248,270.54",,,,"43,000,000.00","1,320,000.00",,"8,000,000.00","8,000,000.00","24,000,000.00",,,,,,,,,,,"7,000,000.00","13,800,000.00",,,"121,355,838.52",,,,,"16,385,336.78","27,095,071.36","27,095,071.36","27,651,997.10"
期末现金及现金等价物余额,"52,696,031.36","49,860,314.96","86,098,863.76","504,811,516.04","478,321,998.39","440,596,154.79","473,286,460.15","445,870,148.13","415,839,084.96","360,276,631.44","340,431,520.48","331,657,990.89","299,150,720.16","246,322,334.77","245,436,247.81","223,752,063.02","199,478,536.06","179,089,499.81","224,759,196.70","176,613,331.92","180,745,807.92","185,022,072.44","197,498,051.67","211,042,239.88","200,752,004.03","235,411,231.25","195,627,119.77","106,003,858.15","119,352,815.84","149,492,510.57","234,654,058.36","154,917,296.92","518,789,802.32","367,137,600.75"
