科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
经营活动产生的现金流量净额,"42,431,946.20","14,541,635.27","145,933,820.52","47,623,365.37","58,023,494.43","113,904,367.18","22,811,921.60","13,305,587.60","80,821,107.61","118,197,652.40","6,943,384.30","69,844,072.78","139,224,906.82","152,382,106.34","16,540,565.94","79,168,426.00","181,310,169.61","199,725,904.86","-44,054,934.04","-13,766,642.85","66,491,114.62","109,211,412.81","20,720,767.44","59,010,987.50","171,047,178.87","244,643,728.72","43,094,964.54","125,178,444.16","273,608,568.84","402,829,732.21","67,626,081.06","194,696,489.03","411,549,005.33","522,782,708.32","-49,273,612.12","191,512,863.07"
分配股利、利润或偿还利息支付的现金,"13,287,617.55","80,193,896.14","22,481,891.80","4,126,787.82","5,336,782.82","7,070,565.19",,"46,500,000.00","46,500,000.00","46,500,000.00",,"54,250,000.00","54,250,000.00","54,250,000.00",,"54,250,000.00","54,250,000.00","54,250,000.00",,,"31,000,000.00","31,000,000.00",,,"20,150,000.00","21,139,710.12",,"65,779,770.20","65,779,770.20","65,779,770.20",,"52,623,816.10","52,623,816.10","52,623,816.10",,"118,403,586.15"
收回投资收到的现金,,,,,,,,,,,,,,,,,,"75,288,410.57","50,174,673.71","60,131,112.07","180,000,000.00","295,000,000.00","140,000,000.00","280,000,000.00","430,000,000.00","559,500,000.00","164,500,000.00","234,500,000.00","394,500,000.00","529,500,000.00","275,000,000.00","722,000,000.00","1,287,000,000.00","1,498,000,000.00","619,000,000.00","1,180,000,000.00"
支付其他与筹资活动有关的现金,,"24,303,935.25","3,484,482.66","617,273.75",,"3,203,000.00",,,,,,,,,,,,,,,,,,,,"1,376,050.00",,,,"3,251,450.00",,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,"102,630.04","1,184,180.50","2,285,468.16","1,570,684.93","2,734,899.55","3,928,358.48","5,080,261.26","2,089,742.23","2,997,492.23","6,455,231.96","8,349,794.18","5,064,175.94","10,562,515.74","19,694,717.79","24,100,342.02","12,985,078.81","26,158,298.00"
筹资活动现金流出小计,"144,987,617.55","271,297,831.39","284,636,574.46","57,564,061.57","108,156,782.82","202,593,565.19",,"46,500,000.00","46,500,000.00","46,500,000.00",,"54,250,000.00","54,250,000.00","54,250,000.00",,"54,250,000.00","54,250,000.00","54,250,000.00",,,"31,000,000.00","31,000,000.00",,,"20,150,000.00","139,315,760.12",,"65,779,770.20","65,779,770.20","69,031,220.20",,"52,623,816.10","52,623,816.10","52,623,816.10",,"118,403,586.15"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,000.00","211,200.00","204,885.73","84,600.00","84,600.00","80,946.50","1,750.00","484,989.84","492,089.84","534,205.84",440.00,"2,440.00","19,460.40","38,080.40","55,000.00","55,000.00","55,000.00","68,054.00","7,338,703.00","7,338,703.00","7,343,473.00","7,758,383.81","10,000.00","14,340.00","47,390.00","47,390.00",,,,"27,040.75",,"83,900.00","84,460.00","121,945.00",,"21,105.75"
筹资活动产生的现金流量净额,"-10,287,617.55","42,410,828.11","-89,418,574.46","-7,898,668.57","-58,491,389.82","385,397,344.45",,"-46,500,000.00","-46,500,000.00","-46,500,000.00",,"-54,250,000.00","-54,250,000.00","-54,250,000.00",,"-54,250,000.00","-54,250,000.00","-54,250,000.00",,,"-31,000,000.00","-31,000,000.00",,,"-20,150,000.00","-102,953,254.25",,"-65,779,770.20","-65,779,770.20","-69,031,220.20",,"-52,623,816.10","-52,623,816.10","-51,152,056.10",,"-118,403,586.15"
处置子公司及其他营业单位收到的现金净额,,"3,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-106,589.53","-159,096.82","-153,961.13","-2,435.90","-12,100.24","41,825.92",,"87,043.28","85,235.37","51,631.19",,,"-52,931.57","19,461.73",,"-229,761.06","-229,761.06","-231,945.96",,,,"-140,613.82",,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,000.00","3,211,200.00","204,885.73","84,600.00","84,600.00","80,946.50","1,750.00","484,989.84","492,089.84","534,205.84",440.00,"2,440.00","19,460.40","38,080.40","55,000.00","55,000.00","55,000.00","75,356,464.57","57,513,376.71","67,572,445.11","188,527,653.50","305,043,851.97","141,580,684.93","282,749,239.55","433,975,748.48","564,627,651.26","166,589,742.23","237,497,492.23","400,955,231.96","537,876,834.93","300,064,175.94","762,646,415.74","1,336,779,177.79","1,552,222,287.02","631,985,078.81","1,206,179,403.75"
五、现金及现金等价物净增加额,"-24,841,873.09","1,948,482.85","44,319,886.22","14,906,657.61","-27,590,855.36","452,534,696.51","13,878,427.16","-82,571,947.04","-49,122,359.62","-46,713,321.37","-21,509,341.21","-31,726,926.88","3,368,128.64","5,779,857.72","-10,018,533.49","-16,733,271.99","33,395,788.14","13,123,296.76","-52,142,285.63","-74,114,959.53","-78,757,971.68","-127,974,130.48","54,471,920.23","-1,341,350.05","-47,355,413.21","-123,732,757.68","21,304,168.38","49,626,040.60","119,390,470.93","11,778,266.13","-193,065,424.99","-94,000,432.19","82,302,293.74","-128,594,756.72","-15,431,095.94","181,686,625.73"
购建固定资产、无形资产和其他长期资产支付的现金,"47,340,612.21","55,056,083.71","12,246,284.44","24,900,203.29","27,195,459.73","46,889,787.54","8,935,244.44","49,949,567.76","71,520,792.44","106,625,374.54","28,453,165.51","47,323,439.66","81,573,307.01","92,409,790.75","26,614,099.43","41,476,936.93","63,489,620.41","97,477,126.71","50,600,728.30","62,920,761.79","82,776,739.80","111,088,781.44","37,829,532.14","53,101,577.10","67,728,340.56","102,263,791.28","18,880,538.39","32,770,125.59","44,893,559.67","48,397,080.81","17,755,681.99","32,719,520.86","58,402,073.28","85,310,139.75","78,142,562.63","145,602,054.94"
期初现金及现金等价物余额,"64,552,990.79","39,711,117.70","41,659,600.55","85,979,486.77","85,979,486.77","85,979,486.77","538,513,726.07","538,514,183.28","538,514,183.28","538,514,183.28","491,800,861.91","491,800,861.91","491,800,861.91","491,800,861.91","497,580,719.63","497,580,719.63","497,580,719.63","497,580,719.63","510,704,016.39","510,704,016.39","510,704,016.39","510,704,016.39","382,729,885.91","382,729,885.91","382,729,885.91","382,729,885.91","258,997,128.23","258,997,128.23","258,997,128.23","258,997,128.23","270,775,394.36","270,775,394.36","270,775,394.36","270,775,394.36","142,180,637.64","142,180,637.64"
投资支付的现金,"8,000,000.00",,,,,,,,"12,500,000.00",,,,,,,,"30,000,000.00","110,000,000.00","15,000,000.00","65,000,000.00","220,000,000.00","400,000,000.00","70,000,000.00","290,000,000.00","564,500,000.00","674,500,000.00","169,500,000.00","214,500,000.00","444,500,000.00","811,500,000.00","543,000,000.00","966,000,000.00","1,555,000,000.00","2,066,000,000.00","520,000,000.00","952,000,000.00"
期末现金及现金等价物余额,"39,711,117.70","41,659,600.55","85,979,486.77","100,886,144.38","58,388,631.41","538,514,183.28","552,392,153.23","455,942,236.24","489,391,823.66","491,800,861.91","470,291,520.70","460,073,935.03","495,168,990.55","497,580,719.63","487,562,186.14","480,847,447.64","530,976,507.77","510,704,016.39","458,561,730.76","436,589,056.86","431,946,044.71","382,729,885.91","437,201,806.14","381,388,535.86","335,374,472.70","258,997,128.23","280,301,296.61","308,623,168.83","378,387,599.16","270,775,394.36","77,709,969.37","176,774,962.17","353,077,688.10","142,180,637.64","126,749,541.70","323,867,263.37"
