科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,"690,893.81","706,697.08","1,110,669.32","1,110,669.32","1,158,353.42","1,069,875.30","1,159,563.99","1,178,902.74"
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"18,785,696.80","19,661,148.51","17,338,604.23","16,486,117.57","16,062,036.77","15,666,594.72","16,581,270.03","16,222,641.37","15,790,723.70","14,359,894.96","13,933,347.69","13,606,584.95","13,345,435.02","13,842,841.65","14,692,667.93"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,,,,,,"259,433.95","259,433.95","259,433.95","302,282.06","378,632.06","378,632.06","440,632.06","8,527,249.46","24,424,088.97","30,030,288.45"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,,,"1,408,000.00","1,408,000.00","1,408,000.00","1,408,000.00","1,408,000.00","1,408,000.00","1,408,000.00","1,408,000.00","1,408,000.00","1,408,000.00","1,408,000.00","1,408,000.00","1,408,000.00"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"374,979,137.67","334,731,829.47","429,572,943.08","377,056,795.99","293,647,802.23","262,762,307.88","224,257,206.20","262,415,419.21","255,915,450.69","304,000,733.11","332,162,947.43","355,183,660.62","441,292,497.49","486,708,196.07","515,387,437.68"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","124,409,995.00","124,409,995.00","124,710,000.00","124,710,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"54,084,947.97","54,084,947.97","54,084,947.97","54,084,947.97","331,384,947.97","333,667,879.04","333,667,879.04","333,667,879.04","333,667,879.04","333,667,879.04","333,667,879.04","320,249,384.04","320,249,384.04","331,061,414.44","331,061,414.44"
无形资产,"11,056,153.90","11,162,125.19","10,799,579.17","10,619,014.60","10,866,842.93","10,756,322.33","10,645,801.73","10,669,255.68","10,552,033.80","10,434,811.92","10,317,590.32","10,201,436.83","10,137,950.00","10,020,318.84","10,574,101.60"
盈余公积,"6,833,199.49","13,657,962.88","19,339,949.10","19,339,949.10","19,339,949.10","22,891,243.51","22,891,243.51","22,891,243.51","22,891,243.51","24,645,197.68","24,645,197.68","24,645,197.68","24,645,197.68","24,645,197.68","24,645,197.68"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,"30,851,107.05","30,851,107.05","32,975,142.45","32,975,142.45"
商誉,,,,,,,,,,,,,,,
未分配利润,"63,608,057.97","115,376,985.97","156,444,821.41","184,883,886.33","191,854,129.12","191,482,271.72","186,637,947.59","190,908,707.15","193,854,313.45","201,010,900.70","196,811,736.55","204,310,412.71","203,245,307.04","80,260,642.67","83,677,846.87"
长期待摊费用,"104,233.31","80,633.27","57,033.23","145,233.21","134,333.19","298,302.52","278,198.86","258,095.20","237,991.54","217,887.88","197,784.22","179,647.43","165,443.78","151,240.13","137,036.48"
少数股东权益,"3,089,295.91","4,716,763.86","7,851,185.56","9,917,320.62","10,792,785.26","9,709,983.38","9,333,855.30","9,549,344.04","10,002,656.03","11,201,816.24","10,962,202.97","10,495,093.00","10,456,965.04","12,139,904.14","16,498,394.14"
递延所得税资产,"2,671,070.80","8,844,911.14","14,016,633.96","15,959,573.35","16,211,370.81","15,479,466.96","15,479,466.96","16,012,941.62","16,290,647.27","18,054,477.97","18,054,477.97","19,541,477.77","19,541,477.77","43,609,139.56","43,609,139.56"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"50,404,854.81","53,036,518.11","55,499,550.59","56,497,638.73","56,562,283.70","55,747,820.48","56,531,871.53","57,400,961.63","57,168,075.45","57,844,074.11","57,280,201.58","58,415,832.46","66,075,131.33","106,494,893.14","114,259,836.76"
所有者权益(或股东权益)合计,"189,917,554.30","251,559,994.91","303,194,542.70","334,539,239.36","639,982,535.69","644,757,747.26","639,807,573.68","644,479,784.50","648,216,045.32","658,607,981.89","654,489,175.99","661,856,001.85","660,726,804.78","548,992,116.66","557,124,971.77"
资产总计,"564,896,691.97","586,291,824.38","732,767,485.78","711,596,035.35","933,630,337.92","907,520,055.14","864,064,779.88","906,895,203.71","904,131,496.01","962,608,715.00","986,652,123.42","1,017,039,662.47","1,102,019,302.27","1,035,700,312.73","1,072,512,409.45"
负债和所有者(或股东权益)合计,"564,896,691.97","586,291,824.38","732,767,485.78","711,596,035.35","933,630,337.92","907,520,055.14","864,064,779.88","906,895,203.71","904,131,496.01","962,608,715.00","986,652,123.42","1,017,039,662.47","1,102,019,302.27","1,035,700,312.73","1,072,512,409.45"
