科目,2011-12-31,2012-12-31,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应收股利,,,,,"2,687,350.67","2,687,350.67","1,663,157.90","1,663,157.90","131,165.46","131,165.46","2,882,183.86","1,534,683.86",,"4,929,378.40","8,137,906.18","12,308,129.52","11,911,161.74","9,446,472.54","8,214,127.94","6,981,783.34"
应付股利,"1,853,705.06","1,853,705.06",,,,,,,"3,200,294.07",,,,"9,600,882.21","1,528,437.87",,,"7,217,661.68",,"1,470,000.00","526,000.00"
存货,"726,761,847.57","949,473,609.80","1,095,386,620.35",,"949,214,769.68","812,723,245.93","988,160,176.01","1,242,284,199.80","1,086,538,464.91","824,787,887.20","937,329,522.79","900,699,898.34","1,071,972,027.04","1,066,803,748.06","1,195,567,396.95","1,339,688,655.30","1,221,558,129.69","1,190,246,182.81","1,218,001,011.96","1,294,529,566.88"
其他应付款,"57,185,336.52","35,548,281.28","39,990,995.34",,"41,864,469.40","63,595,003.99","55,582,568.26","64,566,321.58","74,923,702.26","107,563,376.51","78,668,548.73","69,452,515.10","99,334,963.73","110,260,013.81","123,658,752.03","117,648,805.35","188,107,981.43","201,622,896.81","197,368,809.20","256,369,354.90"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"555,000.00","50,555,000.00","55,000,000.00",,"4,000,000.00","4,000,000.00","8,000,000.00","6,000,000.00","104,000,000.00","158,500,000.00","174,500,000.00","143,500,000.00","83,500,000.00","20,000,000.00","10,000,000.00",,,,"20,000,000.00",
其他流动资产,,,,,,"120,000,000.00","120,000,000.00","120,000,000.00",,,"98,964,943.03","101,337,770.10","98,114,293.60","101,117,707.46","106,938,867.34","93,093,436.21","104,883,303.21","111,080,749.90","105,903,041.75","100,865,428.96"
其他流动负债,,,,,,,,,,,,,,,,,,,,
流动资产合计,"1,357,294,937.76","1,573,229,537.74","1,873,216,440.42","1,777,123,700.00","1,756,997,282.92","2,052,666,416.44","1,856,988,778.20","2,344,550,545.47","2,274,212,965.01","2,117,811,794.19","2,152,931,609.06","2,249,516,918.57","2,541,376,617.87","2,702,943,117.41","2,627,013,804.37","2,950,244,696.65","3,094,650,972.86","2,994,796,190.82","2,796,233,033.19","3,122,924,816.41"
流动负债合计,"907,337,458.23","1,271,906,263.53","1,429,964,117.48","1,304,056,700.00","1,238,690,910.84","1,045,593,016.68","838,048,219.05","1,224,017,363.60","1,275,590,783.13","1,131,913,596.22","1,158,362,993.35","1,283,011,878.21","1,646,083,108.69","1,762,807,797.90","1,793,305,066.82","2,184,247,744.91","2,432,055,825.23","2,422,014,448.68","2,199,893,607.80","2,496,622,113.34"
可供出售金融资产,,,,,,"11,221,740.00","11,221,740.00","11,221,740.00","11,721,740.00","11,721,740.00","11,721,740.00","11,721,740.00","11,731,740.00","11,731,740.00","11,731,740.00","11,811,740.00","11,811,740.00","3,340,000.00","3,340,000.00","3,340,000.00"
长期借款,"100,555,000.00","50,000,000.00","214,500,000.00",,"261,500,000.00","258,500,000.00","242,500,000.00","235,500,000.00","125,500,000.00","60,000,000.00","30,000,000.00",,,,"50,000,000.00","50,000,000.00","48,300,000.00","48,300,000.00","20,300,000.00","60,300,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,"191,977,149.69","266,878,213.01","290,747,340.61",,"291,146,177.47","287,161,869.97","283,509,417.15","288,341,360.98","285,867,885.59","318,558,727.19","332,881,012.51","359,460,386.17","411,192,015.20","430,556,894.08","492,322,065.69","525,673,548.80","554,488,860.74","753,921,258.46","1,022,372,386.20","1,061,259,530.19"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"656,968,329.94","746,251,728.92","896,658,157.62",,"936,736,836.63","1,038,472,930.98","1,165,494,718.77","1,141,680,606.93","1,146,120,744.41","1,190,958,340.48","1,205,670,686.66","1,205,093,113.45","1,214,485,676.97","1,227,654,645.80","1,435,561,062.24","1,457,825,370.55","1,479,922,903.20","1,574,802,290.49","1,537,692,913.05","1,542,607,962.38"
递延所得税负债,,,,,,,,,,,,,,,"8,463.75",,"3,885.00","8,106.00",,
在建工程,"147,141,514.64","279,455,298.00","238,808,194.26",,"240,896,119.33","147,033,984.53","75,609,864.73","77,566,938.11","118,242,309.12","81,096,894.15","116,979,686.31","116,704,114.29","162,555,748.34","156,082,071.18","146,107,929.77","133,171,722.55","165,790,209.37","73,110,776.78","122,640,897.91","124,150,289.00"
其他非流动负债,,,,,"2,141,828.00",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"100,555,000.00","50,000,000.00","214,500,000.00","263,500,000.00","263,641,828.00","258,500,000.00","242,500,000.00","235,500,000.00","125,500,000.00","60,000,000.00","30,000,000.00",,"3,000,000.00","5,000,000.00","55,008,463.75","55,000,000.00","53,053,885.00","56,858,106.00","39,704,060.24","79,458,873.09"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"1,007,892,458.23","1,321,906,263.53","1,644,464,117.48","1,567,556,700.00","1,502,332,738.84","1,304,093,016.68","1,080,548,219.05","1,459,517,363.60","1,401,090,783.13","1,191,913,596.22","1,188,362,993.35","1,283,011,878.21","1,649,083,108.69","1,767,807,797.90","1,848,313,530.57","2,239,247,744.91","2,485,109,710.23","2,478,872,554.68","2,239,597,668.04","2,576,080,986.43"
生产性生物资产,"452,958.35","210,458.39","1,410,941.03",,"757,500.04","696,875.05","1,536,250.06","575,625.07","5,484,679.35","4,593,839.80","4,587,300.99","5,388,823.71","7,456,862.02","9,059,278.92","10,307,124.44","9,761,466.81","7,880,613.55","13,569,361.11","19,281,856.15","19,496,565.67"
实收资本(或股本),"474,117,646.00","474,117,646.00","474,117,646.00",,"474,117,646.00","554,117,646.00","554,117,646.00","554,117,646.00","554,117,646.00","831,176,469.00","831,176,469.00","831,176,469.00","831,176,469.00","831,176,469.00","831,176,469.00","831,176,469.00","831,176,469.00","831,176,469.00","831,176,469.00","831,176,469.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"53,782,253.56","36,936,186.50","36,936,186.50",,"36,936,016.80","381,239,285.16","381,239,285.16","381,239,285.16","381,239,285.16","104,180,462.16","107,342,940.59","107,342,940.59","107,211,615.78","107,211,615.78","107,366,826.13","105,972,421.15","103,909,800.09","103,909,800.09","103,593,300.06","103,611,544.72"
无形资产,"152,003,223.13","154,654,781.32","194,520,827.86",,"204,360,880.96","203,039,185.65","201,728,743.28","196,708,835.26","195,402,176.25","198,096,852.64","204,360,963.34","211,797,195.27","215,958,033.11","216,976,028.50","230,930,055.17","235,402,978.20","233,970,112.00","231,997,293.45","209,911,332.82","210,861,913.86"
盈余公积,"102,100,171.80","117,227,331.42","130,700,039.91",,"130,700,039.91","130,700,039.91","145,296,732.96","145,296,732.96","145,296,732.96","145,296,732.96","156,931,981.32","156,931,981.32","156,931,981.32","156,931,981.32","200,021,982.74","200,021,982.74","200,021,982.74","200,021,982.74","232,486,459.89","232,486,459.89"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,"290,425.67","290,425.67","290,425.67","290,425.67","290,425.67","413,110.36","290,425.67","290,425.67","290,425.67","290,425.67"
未分配利润,"745,296,095.58","941,122,278.89","1,076,828,389.74",,"1,146,151,368.58","1,227,383,842.41","1,291,995,235.96","1,340,735,661.45","1,382,942,281.78","1,470,077,047.75","1,566,834,868.83","1,635,147,900.12","1,668,801,237.96","1,779,847,086.39","1,867,605,664.06","1,937,976,770.33","1,892,588,197.92","2,048,638,730.10","2,223,048,013.93","2,316,277,111.33"
长期待摊费用,"20,034,357.47","19,620,190.97","25,264,571.11",,"29,119,081.26","28,226,161.95","30,181,839.82","32,649,089.93","32,421,683.10","32,832,766.91","33,104,632.25","33,379,102.77","34,949,595.68","38,448,596.02","149,231,850.61","144,229,812.75","149,603,332.41","149,002,905.02","205,261,029.88","183,089,680.15"
少数股东权益,"150,052,293.90","158,754,067.90","180,902,158.07",,"196,819,988.76","200,564,611.47","202,391,108.70","246,373,054.57","252,740,900.68","261,986,524.50","261,707,782.23","268,486,044.78","286,969,065.73","306,021,372.24","314,988,438.39","330,951,831.17","319,620,337.14","351,795,220.95","355,960,084.62","354,521,921.56"
递延所得税资产,"7,368,448.09","9,763,565.89","23,322,064.79",,"27,043,920.28","29,579,277.06","29,316,875.82","33,985,001.99","32,340,446.88","36,729,877.23","35,828,978.53","39,204,032.50","40,549,119.51","44,284,973.26","30,436,778.72","35,503,931.19","34,540,689.62","39,589,873.46","36,475,136.05","42,705,203.68"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"15,613,000.00","12,230,000.00","14,000,000.00","49,541,361.62","59,627,644.11","110,968,551.79","35,540,074.21","141,308,841.44","99,476,637.70","179,994,382.30","32,362,984.62","103,428,105.92"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,175,945,981.31","1,476,834,236.50","1,670,732,097.28","1,700,345,700.00","1,730,060,515.97","1,745,432,025.19","1,798,599,449.63","1,782,729,198.27","1,843,214,664.70","1,886,819,038.40","1,959,425,426.26","2,032,580,295.45","2,158,796,860.61","2,246,053,205.22","2,542,459,106.52","2,695,102,522.65","2,737,775,524.26","3,019,618,566.74","3,189,628,962.35","3,291,229,676.52"
所有者权益(或股东权益)合计,"1,525,348,460.84","1,728,157,510.71","1,899,484,420.22","1,909,912,600.00","1,984,725,060.05","2,494,005,424.95","2,575,040,008.78","2,667,762,380.14","2,716,336,846.58","2,812,717,236.37","2,923,994,041.97","2,999,085,335.81","3,051,090,369.79","3,181,188,524.73","3,321,159,380.32","3,406,099,474.39","3,347,316,786.89","3,535,542,202.88","3,746,264,327.50","3,838,073,506.50"
资产总计,"2,533,240,919.07","3,050,063,774.24","3,543,948,537.70","3,477,469,400.00","3,487,057,798.89","3,798,098,441.63","3,655,588,227.83","4,127,279,743.74","4,117,427,629.71","4,004,630,832.59","4,112,357,035.32","4,282,097,214.02","4,700,173,478.48","4,948,996,322.63","5,169,472,910.89","5,645,347,219.30","5,832,426,497.12","6,014,414,757.56","5,985,861,995.54","6,414,154,492.93"
负债和所有者(或股东权益)合计,"2,533,240,919.07","3,050,063,774.24","3,543,948,537.70","3,477,469,400.00","3,487,057,798.89","3,798,098,441.63","3,655,588,227.83","4,127,279,743.74","4,117,427,629.71","4,004,630,832.59","4,112,357,035.32","4,282,097,214.02","4,700,173,478.48","4,948,996,322.63","5,169,472,910.89","5,645,347,219.30","5,832,426,497.12","6,014,414,757.56","5,985,861,995.54","6,414,154,492.93"
