科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
可供出售金融资产,"6,169,200.00","6,169,200.00","19,022,610.00","19,022,610.00","19,022,610.00","19,022,610.00","53,480,110.00","53,480,110.00","53,480,110.00","53,480,110.00","53,480,110.00","53,480,110.00","53,480,110.00",,
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,"4,002,000.00"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"73,210,656.62","72,325,426.81","73,070,518.71","70,788,008.45","69,908,142.54","75,538,405.64","78,503,317.54","89,205,464.14","92,196,119.03","96,610,137.39","95,042,310.80","92,446,732.20","92,817,969.48","93,334,125.72","123,266,346.47"
递延所得税负债,,,,,,,"520,455.35","249,844.09","333,746.75","249,877.67","43,297.25","659,549.12","753,732.94","709,643.51",
在建工程,,,,,,,"35,700.86","388,848.04","1,429,960.20",,"31,747.32",,,"21,551.72","675,091.71"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"9,317,545.15","8,320,617.51","7,460,023.21","6,948,491.82","6,692,726.12","6,436,960.43","6,701,650.09","6,175,273.13","6,003,410.09","5,663,775.32","12,401,429.21","12,761,915.38","12,600,333.50","11,790,956.10","9,084,490.72"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"34,616,751.41","38,477,818.91","57,337,807.96","62,699,425.81","71,140,168.42","77,284,132.36","85,048,778.25","76,459,983.53","62,515,244.67","69,175,721.68","65,067,750.21","56,436,378.61","73,860,076.30","110,846,357.07","112,164,307.18"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","82,670,000.00","82,670,000.00","82,670,000.00","82,670,000.00","82,670,000.00","82,670,000.00","82,670,000.00","82,670,000.00","82,670,000.00","83,350,000.00","83,350,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"46,022,427.66","46,022,427.66","46,022,427.66","46,022,427.66","224,749,263.76","224,749,263.76","224,749,263.76","224,749,263.76","224,749,263.76","224,749,263.76","224,749,263.76","224,749,263.76","224,749,263.76","235,901,263.76","239,532,147.70"
无形资产,"4,993,344.64","4,938,605.64","7,679,814.45","7,376,307.63","7,224,554.22","7,072,800.81","6,921,047.40","6,865,236.65","6,712,336.52","6,559,436.39","6,421,023.44","6,283,018.04","6,186,313.17","6,064,737.93","10,715,712.05"
盈余公积,"19,530,160.53","22,018,378.51","26,384,007.73","26,384,007.73","26,384,007.73","33,138,077.63","33,138,077.63","33,138,077.63","33,138,077.63","41,173,860.95","41,173,860.95","41,173,860.95","41,173,860.95","41,173,860.95","41,173,860.95"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,"11,832,000.00","11,832,000.00"
商誉,,,,,,,,,,,,,"92,585,485.43","92,577,563.43","92,577,563.43"
未分配利润,"137,437,218.59","144,433,394.63","165,403,097.83","185,004,987.48","204,862,050.24","214,154,936.23","234,278,286.33","239,635,749.40","256,008,719.49","269,385,467.84","283,428,584.96","281,967,315.20","297,662,710.39","255,182,500.18","258,585,614.79"
长期待摊费用,"2,278,571.07","1,702,396.56","2,196,710.90","1,703,929.25","1,462,884.83","1,576,701.54","1,342,907.76","1,249,476.66","948,451.80","1,524,275.67","1,150,275.81","973,090.22","1,434,238.03","2,146,856.63","2,114,290.10"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"2,401,665.20","2,576,297.40","3,298,546.99","3,510,160.24","3,394,116.80","4,612,305.57","3,511,233.67","3,792,274.26","3,088,958.35","2,636,957.08","2,111,193.41","1,867,842.53","1,962,784.27","13,039,676.69","13,447,217.28"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"1,313,842.09","2,335,301.32","1,059,267.04","280,000.00","1,611,402.61","4,529,338.84","2,642,345.10","1,908,839.52","209,540.00",,"136,000.00","268,398.10","2,848,094.16","3,512,604.25","5,790,414.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"90,367,279.62","90,047,227.73","106,327,468.09","102,681,015.57","102,623,711.00","112,352,162.40","146,436,662.33","156,890,249.27","158,065,475.90","160,810,916.53","158,372,660.78","155,319,191.09","251,314,994.54","210,697,116.37","252,588,635.04"
所有者权益(或股东权益)合计,"264,989,806.78","274,474,200.80","299,845,193.22","319,460,659.31","538,719,401.73","554,791,076.16","574,911,994.56","580,265,399.63","596,625,455.51","618,019,567.94","632,045,118.18","632,528,783.00","649,797,591.46","607,222,046.03","613,383,256.88"
资产总计,"299,606,558.19","312,952,019.71","357,183,001.18","382,160,085.12","609,859,570.15","632,075,208.52","659,960,772.81","656,725,383.16","659,140,700.18","687,195,289.62","697,112,868.39","688,965,161.61","723,657,667.76","718,068,403.10","725,547,564.06"
负债和所有者(或股东权益)合计,"299,606,558.19","312,952,019.71","357,183,001.18","382,160,085.12","609,859,570.15","632,075,208.52","659,960,772.81","656,725,383.16","659,140,700.18","687,195,289.62","697,112,868.39","688,965,161.61","723,657,667.76","718,068,403.10","725,547,564.06"
