科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,"88,476.44","88,471.44","100,431.49","97,436.48","26,202.48","46,201.44","64,568.64","93,997.80","5,098,906.96","5,173,980.60","5,263,153.85","5,338,227.49","4,487,555.64","4,607,294.19","4,724,032.76","4,855,003.55","5,459,707.78","5,668,809.92","5,732,594.59","5,800,859.28","6,947,968.88","7,034,738.24","7,163,134.71","7,821,533.80","11,560,841.81"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,"239,128.89",,"117,128.89","110,000.00","110,000.00","110,000.00","110,000.00","110,000.00","160,000.00","160,000.00","160,000.00","120,000.00","145,540.54"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,144,050.38","63,337,591.78"
其他流动负债,,,,"244,000.00","244,000.00","244,000.00","244,000.00","244,000.00","244,000.00","244,000.00","244,000.00","244,000.00","244,000.00","244,000.00","244,000.00","244,000.00","244,000.00","244,000.00","354,000.00","300,128.89",,"178,128.89",,,,,,,,,,,
流动资产合计,"131,592,991.52","129,203,399.04","146,353,573.92","188,680,989.97","189,114,370.55","189,592,241.03","421,435,550.76","395,016,214.88","397,196,391.32","376,349,461.35","376,513,115.31","378,894,717.47","377,277,968.02","364,986,166.97","372,028,597.82","371,342,456.95","365,809,722.18","341,446,445.41","333,150,563.50","351,207,129.34","343,455,319.38","321,338,428.77","322,002,594.18","326,923,578.72","355,616,544.09","344,431,032.51","342,004,976.60","356,641,296.39","348,682,802.82","341,423,310.20","329,487,318.87","341,622,493.22","358,438,280.82"
流动负债合计,"93,180,142.73","94,439,798.30","99,796,084.93","119,093,519.75","121,492,546.50","112,977,070.73","92,051,376.91","70,178,609.40","79,446,496.93","65,414,663.15","73,973,087.25","71,512,698.25","71,691,693.53","62,322,082.19","70,600,081.60","92,766,412.48","94,553,059.90","69,208,885.32","63,443,242.79","77,666,092.52","89,594,766.84","73,731,740.72","75,407,383.99","75,596,342.95","96,202,635.05","80,861,581.94","75,750,299.75","89,150,906.86","83,941,999.07","75,394,268.30","62,550,062.75","69,312,286.75","74,169,252.12"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"19,000,000.00",,,"6,276,574.07","12,056,574.07","12,834,474.07",,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,"25,519,231.84","23,208,228.91","23,556,352.34","23,904,475.80","24,252,599.23","16,686,718.61","16,234,424.09","14,040,289.20","12,717,074.50","11,393,859.81","11,538,031.30","11,682,202.80","10,259,552.53","11,023,177.74","11,778,449.59","9,808,569.88","9,785,241.16","40,873,932.13"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"42,043,205.47","43,777,030.87","41,738,723.73","43,706,123.31","65,714,891.78","64,118,609.14","75,673,204.91","74,947,438.40","83,691,215.52","80,974,952.14","82,020,574.36","79,242,721.35","129,363,698.04","125,807,555.44","125,678,340.42","121,806,635.68","141,392,131.81","136,130,744.67","132,708,753.27","127,732,369.31","157,324,823.31","151,719,358.51","145,598,329.46","140,006,361.21","161,007,696.27","158,142,499.09","152,102,446.45","148,849,028.15","149,321,317.44","143,120,966.10","138,564,422.47","134,546,988.93","150,232,058.18"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"147,709.83","160,715.07","300,738.03","330,653.01","348,095.89","366,832.95","324,624.53","358,110.28","371,091.63","386,648.31","399,484.26"
在建工程,"776,323.52","445,412.05","1,317,713.58","2,316,021.07","389,788.19","1,977,065.55","12,902,002.70","26,939,504.28","33,292,982.82","47,108,566.41","53,261,788.29","61,049,298.10","19,390,273.69","28,870,533.46","30,799,492.71","41,397,206.24","27,089,023.50","33,594,249.94","39,003,934.62","45,660,083.07","39,297,046.05","54,095,603.60","63,497,843.04","66,779,456.14","43,175,686.24","44,990,796.44","50,039,984.85","55,388,683.01","52,463,432.20","58,835,210.05","62,807,456.45","62,980,614.57","6,819,988.45"
其他非流动负债,,,,"922,128.89","861,128.89","800,128.89","739,128.89","678,128.89","617,128.89","556,128.89","495,128.89","434,128.89","373,128.89","312,128.89","251,128.89","190,128.89","129,128.89","68,128.89","337,128.89","302,500.00",,,,,,,,,,,,,
工程物资,,,,"3,540,591.67","2,040,463.17","1,629,902.78","1,075,620.01","1,059,240.01","1,059,240.01","1,059,240.01","1,059,240.01","273,000.01",,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"19,000,000.00",,,"7,198,702.96","12,917,702.96","13,634,602.96","739,128.89","678,128.89","617,128.89","556,128.89","495,128.89","434,128.89","373,128.89","312,128.89","251,128.89","190,128.89","129,128.89","68,128.89","337,128.89","302,500.00","275,000.00","247,500.00","367,709.83","353,215.07","465,738.03","468,153.01","458,095.89","449,332.95","404,624.53","398,110.28","371,091.63","386,648.31","2,706,991.87"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"112,180,142.73","94,439,798.30","99,796,084.93","126,292,222.71","134,410,249.46","126,611,673.69","92,790,505.80","70,856,738.29","80,063,625.82","65,970,792.04","74,468,216.14","71,946,827.14","72,064,822.42","62,634,211.08","70,851,210.49","92,956,541.37","94,682,188.79","69,277,014.21","63,780,371.68","77,968,592.52","89,869,766.84","73,979,240.72","75,775,093.82","75,949,558.02","96,668,373.08","81,329,734.95","76,208,395.64","89,600,239.81","84,346,623.60","75,792,378.58","62,921,154.38","69,698,935.06","76,876,243.99"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"36,360,000.00","36,360,000.00","36,360,000.00","36,360,000.00","36,360,000.00","36,360,000.00","48,860,000.00","48,860,000.00","48,860,000.00","48,860,000.00","53,746,000.00","53,746,000.00","53,746,000.00","53,746,000.00","64,495,200.00","64,495,200.00","64,495,200.00","64,495,200.00","83,843,760.00","83,843,760.00","83,843,760.00","83,843,760.00","159,303,144.00","159,303,144.00","159,303,144.00","159,303,144.00","302,675,973.00","302,675,973.00","302,675,973.00","302,675,973.00","302,675,973.00","302,675,973.00","302,675,973.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"14,310,000.00","14,310,000.00","14,310,000.00","14,310,000.00","14,310,000.00","14,310,000.00","291,184,555.94","291,184,555.94","291,184,555.94","291,184,555.94","286,298,555.94","286,298,555.94","286,298,555.94","286,298,555.94","275,549,355.94","275,549,355.94","275,549,355.94","275,549,355.94","256,200,795.94","256,200,795.94","256,200,795.94","256,200,795.94","180,741,411.94","180,741,411.94","180,741,411.94","180,741,411.94","37,368,582.94","37,368,582.94","37,368,582.94","37,368,582.94","37,368,582.94","37,368,582.94","37,368,582.94"
无形资产,"8,412,945.25","8,589,734.39","11,244,505.27","10,880,406.94","10,910,322.89","10,826,292.97","11,744,110.52","11,699,376.79","11,604,970.78","11,499,859.28","11,507,014.27","11,366,111.02","11,225,207.77","12,477,073.00","12,184,594.98","12,127,640.37","18,989,895.60","19,598,627.16","19,291,244.68","19,286,621.79","18,971,813.70","19,087,138.62","18,909,680.27","18,580,158.35","18,773,261.93","20,025,964.13","19,624,175.87","19,222,387.61","18,820,599.35","18,422,627.96","18,020,742.68","17,618,857.40","17,216,972.14"
盈余公积,"2,627,182.75","4,309,414.45","6,949,988.48","9,165,171.77","10,262,478.48","10,262,478.48","11,186,722.29","11,186,722.29","12,876,626.16","12,876,626.16","12,876,626.16","12,876,626.16","15,235,279.02","15,235,279.02","15,235,279.02","15,235,279.02","17,507,605.45","17,507,605.45","17,507,605.45","17,507,605.45","18,557,436.89","18,557,436.89","18,557,436.89","18,557,436.89","19,730,744.42","19,730,744.42","19,730,744.42","19,730,744.42","20,110,369.92","20,110,369.92","20,110,369.92","20,110,369.92","20,476,033.76"
开发支出,"379,345.58",,,,,,"2,210,051.28","2,210,051.28","2,220,051.28","2,220,051.28","2,220,051.28","2,220,051.28","2,220,051.28","743,849.86","743,849.86","743,849.86","2,127,201.90","2,068,112.97","2,009,024.04","1,949,935.11","1,890,846.18","1,831,757.25","1,772,668.32","1,713,579.39","1,654,490.46",,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"18,240,264.89","33,380,350.16","44,419,516.46","64,356,166.03","74,231,926.49","82,128,901.80","82,550,120.76","91,215,730.32","97,759,255.63","102,121,580.61","101,068,409.10","110,317,269.18","114,101,131.32","117,093,079.59","117,648,394.18","127,174,280.40","129,177,469.21","132,460,910.35","131,850,447.90","137,709,141.37","132,176,432.15","134,653,543.88","134,423,136.69","135,565,549.46","138,544,011.87","142,043,480.18","143,482,721.63","145,003,337.61","140,049,003.62","141,831,023.26","139,751,287.95","140,833,118.15","140,313,218.46"
长期待摊费用,,,,,,,,,"142,725.76","120,612.90","129,855.00","105,492.13","59,604.66","129,716.92","190,104.76","284,322.15","260,822.70","304,296.34","263,172.34","236,147.98","210,883.78","199,670.03","176,206.28","418,679.74","376,967.50","884,631.28","808,829.68","728,548.06","657,226.64","645,760.52","815,730.74","735,613.82","1,029,353.67"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"512,779.03","783,986.56","1,181,073.37","1,359,427.55","1,404,817.85","1,528,942.50","1,531,364.61","1,431,921.20","1,536,486.06","1,680,811.38","1,746,168.82","2,033,887.06","1,908,985.24","1,992,229.98","2,154,459.08","2,189,313.64","2,534,792.79","2,591,257.12","2,851,812.72","2,905,009.45","2,810,740.81","2,728,396.56","2,802,612.59","2,978,212.26","2,989,179.01","3,135,560.74","3,203,801.38","3,289,382.03","3,581,996.89","3,552,003.28","3,323,127.10","3,397,169.97","3,099,466.76"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"52,124,598.85","53,596,163.87","55,482,015.95","61,802,570.54","80,460,283.88","80,080,812.94","105,136,354.03","118,287,531.96","133,547,672.23","144,664,093.40","151,944,692.03","156,290,560.95","164,167,820.68","170,020,958.66","171,750,841.81","204,068,199.78","215,602,097.21","217,843,640.54","220,032,417.47","222,022,765.94","237,192,872.44","245,896,348.66","246,797,629.16","243,193,521.59","239,371,141.22","238,717,482.98","237,461,441.03","237,737,581.39","235,867,750.26","236,355,017.50","233,340,049.32","229,064,485.85","219,271,771.33"
所有者权益(或股东权益)合计,"71,537,447.64","88,359,764.61","102,039,504.94","124,191,337.80","135,164,404.97","143,061,380.28","433,781,398.99","442,447,008.55","450,680,437.73","455,042,762.71","453,989,591.20","463,238,451.28","469,380,966.28","472,372,914.55","472,928,229.14","482,454,115.36","486,729,630.60","490,013,071.74","489,402,609.29","495,261,302.76","490,778,424.98","493,255,536.71","493,025,129.52","494,167,542.29","498,319,312.23","501,818,780.54","503,258,021.99","504,778,637.97","500,203,929.48","501,985,949.12","499,906,213.81","500,988,044.01","500,833,808.16"
资产总计,"183,717,590.37","182,799,562.91","201,835,589.87","250,483,560.51","269,574,654.43","269,673,053.97","526,571,904.79","513,303,746.84","530,744,063.55","521,013,554.75","528,457,807.34","535,185,278.42","541,445,788.70","535,007,125.63","543,779,439.63","575,410,656.73","581,411,819.39","559,290,085.95","553,182,980.97","573,229,895.28","580,648,191.82","567,234,777.43","568,800,223.34","570,117,100.31","594,987,685.31","583,148,515.49","579,466,417.63","594,378,877.78","584,550,553.08","577,778,327.70","562,827,368.19","570,686,979.07","577,710,052.15"
负债和所有者(或股东权益)合计,"183,717,590.37","182,799,562.91","201,835,589.87","250,483,560.51","269,574,654.43","269,673,053.97","526,571,904.79","513,303,746.84","530,744,063.55","521,013,554.75","528,457,807.34","535,185,278.42","541,445,788.70","535,007,125.63","543,779,439.63","575,410,656.73","581,411,819.39","559,290,085.95","553,182,980.97","573,229,895.28","580,648,191.82","567,234,777.43","568,800,223.34","570,117,100.31","594,987,685.31","583,148,515.49","579,466,417.63","594,378,877.78","584,550,553.08","577,778,327.70","562,827,368.19","570,686,979.07","577,710,052.15"
