科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"13,269,965.85","16,532,290.69","29,784,061.43","23,843,736.43","35,456,905.24","54,323,980.34","20,436,100.17","37,526,459.55","68,060,643.46","88,614,748.65","17,628,204.18","44,402,362.76","63,877,960.97","78,962,958.33","17,214,422.32","39,250,104.58","62,457,587.60","88,526,580.84","27,158,945.73","62,566,993.16","95,875,799.13","140,198,121.81","44,166,104.56","94,464,903.27","151,022,813.96","217,040,301.36","67,911,504.01","174,788,327.01","245,313,372.03","317,753,032.58","80,411,297.74","196,930,233.54","286,947,873.99","386,078,070.98","109,947,546.46","244,199,432.64","382,179,208.31","542,903,039.32","177,536,888.93"
取得借款收到的现金,"116,300,000.00","265,800,000.00","323,954,152.00","234,190,140.00","559,190,140.00","659,190,140.00","400,000,000.00","666,394,000.00","1,038,147,180.00","1,358,335,700.00","476,902,259.70","1,057,100,235.70","1,374,500,674.74","1,622,389,953.70","676,528,628.78","1,336,972,733.41","1,699,841,905.41","1,838,184,705.41","891,614,671.00","1,523,458,671.00","1,798,914,121.88","2,164,876,401.88","847,150,800.00","1,874,712,438.64","2,416,696,660.10","3,090,616,756.18","712,272,765.89","1,534,973,729.76","2,032,322,471.60","2,739,851,557.08","1,067,114,063.31","1,824,177,048.62","2,552,518,011.48","3,472,625,584.60","1,895,191,475.76","3,065,639,757.17","3,702,367,767.17","5,028,039,210.35","1,739,803,841.30"
支付的各项税费,"4,800,664.28","27,502,019.86","13,842,335.63","24,088,371.74","25,590,257.20","30,065,445.66","18,225,345.30","50,595,284.01","53,346,407.15","64,954,209.49","19,333,892.44","67,068,092.87","85,292,450.25","44,574,164.64","5,305,261.16","6,323,998.02","7,912,607.29","8,726,115.62","27,492,117.21","35,943,133.16","49,070,687.59","81,874,143.17","69,383,089.42","109,656,168.57","146,264,551.14","257,901,349.69","148,424,451.22","250,406,664.68","313,086,176.73","327,566,904.74","160,315,898.27","219,636,713.93","303,857,018.18","352,947,228.72","64,573,078.74","121,905,587.26","194,282,776.18","294,624,414.62","106,042,599.35"
收到其他与筹资活动有关的现金,,"912,236.67",,,,"67,246,540.11",,,,,,,,"29,511,711.78",,"3,378,517.84","5,834,562.73","3,443,773.87","86,438,343.94",,,"604,190,672.61","194,566,994.02","355,079,297.16","616,569,737.68","890,912,983.92","281,260,874.29","728,664,107.69","1,196,641,943.24","1,597,698,296.76","231,501,758.99","550,517,428.78","912,742,986.52","1,703,558,065.22","504,445,888.04","1,551,179,812.38","2,483,920,910.97","3,812,051,013.33","395,837,440.42"
支付其他与经营活动有关的现金,"63,714,602.33","91,444,519.33","53,019,485.61","46,285,100.22","53,181,632.83","111,499,760.67","6,230,337.08","72,022,608.84","110,758,594.25","474,323,782.53","167,584,745.25","375,743,954.33","500,322,726.94","295,252,546.77","177,477,482.48","151,076,988.46","328,039,171.99","152,266,651.65","38,907,163.23","74,871,780.44","116,756,575.71","256,542,934.28","248,263,729.02","229,532,106.20","341,778,983.83","390,333,772.44","142,549,190.55","368,851,363.53","621,994,542.22","778,876,056.73","276,564,504.58","500,143,820.58","900,134,911.29","1,472,209,722.18","368,567,045.33","691,815,272.92","1,083,864,015.61","1,428,440,081.71","163,236,060.43"
筹资活动现金流入小计,"116,300,000.00","416,712,236.67","323,954,152.00","234,190,140.00","2,406,683,940.00","2,573,930,480.11","400,000,000.00","666,394,000.00","1,038,147,180.00","1,407,706,075.00","483,959,603.70","1,064,157,579.70","1,381,558,018.74","1,659,939,009.48","676,528,628.78","1,340,351,251.25","1,705,676,468.14","1,856,754,854.29","978,253,014.94","1,529,389,371.00","1,943,536,450.72","2,923,496,019.83","1,041,717,794.02","2,229,889,735.80","3,140,461,171.78","4,137,142,805.01","993,533,640.18","2,263,637,837.45","3,228,964,414.84","4,365,267,653.84","4,464,155,821.51","5,544,316,108.61","6,620,830,997.21","8,332,712,649.03","2,699,637,363.80","5,127,196,569.55","6,895,726,631.54","9,740,522,987.08","2,206,841,681.72"
经营活动现金流出小计,"403,238,856.97","938,158,981.94","635,840,144.31","898,751,834.51","2,060,188,207.88","3,097,414,772.99","874,325,695.67","1,244,923,607.21","1,852,234,112.37","2,461,085,851.79","448,280,188.27","1,117,461,273.02","1,542,266,613.07","1,292,768,368.37","626,106,327.22","1,080,452,522.38","1,571,441,743.93","1,939,148,624.89","756,168,653.57","925,812,110.53","1,424,942,740.54","2,090,340,873.28","1,185,503,033.07","1,729,703,203.97","2,986,445,900.96","4,281,532,060.13","1,351,509,148.77","3,091,305,339.16","4,660,828,669.40","6,138,869,415.42","1,894,114,191.19","4,239,124,277.77","6,362,221,855.88","8,859,629,210.04","2,192,001,828.00","4,445,803,567.63","6,613,537,982.41","8,675,752,352.79","2,098,517,993.21"
偿还债务支付的现金,"114,900,000.00","155,800,000.00","291,463,718.00","194,480,574.00","224,480,574.00","492,080,574.00","75,000,000.00","105,000,000.00","483,936,912.50","614,245,500.00","280,832,200.00","580,408,840.00","853,408,840.00","1,303,533,975.60","316,220,960.63","948,074,840.63","1,266,875,327.37","1,738,574,728.17","565,545,920.00","1,162,893,535.00","1,550,610,155.24","2,025,616,143.08","468,043,117.92","942,930,906.20","1,410,205,400.21","2,054,517,532.13","245,679,150.73","1,051,266,813.83","1,500,442,666.36","2,686,660,741.49","571,198,400.00","1,281,034,950.04","1,777,076,926.60","2,484,267,822.43","1,007,564,667.65","2,193,492,953.41","3,409,197,541.47","4,979,643,135.23","1,225,164,177.78"
经营活动产生的现金流量净额,"19,159,652.28","-74,183,896.64","159,575,320.99","182,317,405.02","-227,608,507.16","-530,875,910.84","-374,972,308.52","-282,665,738.30","-428,129,141.03","-297,407,114.85","-109,098,269.72","16,410,179.68","35,734,310.41","263,138,436.14","-363,660,198.88","-390,692,975.02","-295,118,141.12","-86,355,934.37","-267,162,255.86","-272,321,123.41","-318,800,269.53","-103,034,538.03","-274,099,439.19","-289,499,694.33","-354,830,941.93","-143,620,402.37","-156,380,762.95","-204,506,874.74","-326,290,588.73","333,265,298.77","-291,519,797.40","-240,767,236.99","-296,368,572.19","426,147,426.64","-230,719,439.36","57,911,187.38","105,968,240.02","131,847,631.14","551,737,339.16"
分配股利、利润或偿还利息支付的现金,"3,229,278.23","4,934,841.42","8,586,543.12","6,943,441.30","11,276,035.83","17,621,051.08","70,102,096.70","103,097,323.41","113,587,866.58","125,397,369.70","15,467,657.30","64,120,195.14","80,406,734.02","97,842,710.36","16,419,040.51","36,989,035.41","53,387,459.05","79,504,199.49","18,344,416.35","37,748,318.04","57,991,289.49","84,291,650.85","27,150,321.57","52,964,820.35","82,972,316.73","108,324,024.98","25,676,292.52","96,693,013.80","126,457,110.38","153,106,990.35","29,944,921.01","63,449,391.04","230,668,312.10","276,951,558.11","29,535,770.33","86,666,630.50","234,992,483.59","286,638,425.74","49,893,890.81"
收回投资收到的现金,,,,,,,,,,"40,563,043.52",,,,"135,437,343.39","57,845,860.24",,,"1,000,000.00",,,,,,,,,,"15,999,183.39","15,999,183.39","9,188,515.35","1,000,000.00","1,000,000.00","13,839,926.48","18,432,672.30",,"2,644,671.49","607,500.00","729,000.00",
支付其他与筹资活动有关的现金,"10,946,191.43",,"115,401,019.24","102,354,419.93",,,,,,"95,701,628.00","1,300,000.00",,,,,,"230,982,895.85","132,117,804.54","69,971,653.45","81,989,839.10","10,150,287.03","556,964,621.47","368,152,100.39","721,841,582.45","1,082,625,582.11","1,553,307,605.78","387,966,410.47","649,478,753.59","961,421,562.72","1,358,823,560.88","440,383,994.50","1,167,966,406.34","1,752,438,646.38","2,561,238,562.94","1,122,532,128.83","2,042,493,445.50","2,635,518,025.01","3,756,034,006.59","481,882,117.26"
取得投资收益收到的现金,,,,,,,,,,,,,,"25,302,119.86",,,,,,,,,,,,,,,"68,400.00","16,058,346.54","73,935.55","73,935.55","9,228,884.25","21,654,948.62","121,500.00","6,612,362.07","7,215,193.00","13,766,542.29","4,305,000.00"
筹资活动现金流出小计,"129,075,469.66","160,734,841.42","415,451,280.36","303,778,435.23","235,756,609.83","509,701,625.08","145,102,096.70","208,097,323.41","597,524,779.08","835,344,497.70","297,599,857.30","644,529,035.14","933,815,574.02","1,401,376,685.96","332,640,001.14","985,063,876.04","1,551,245,682.27","1,950,196,732.20","653,861,989.80","1,282,631,692.14","1,618,751,731.76","2,666,872,415.40","863,345,539.88","1,717,737,309.00","2,575,803,299.05","3,716,149,162.89","659,321,853.72","1,797,438,581.22","2,588,321,339.46","4,198,591,292.72","1,041,527,315.51","2,512,450,747.42","3,760,183,885.08","5,322,457,943.48","2,159,632,566.81","4,322,653,029.41","6,279,708,050.07","9,022,315,567.56","1,756,940,185.85"
处置固定资产、无形资产和其他长期资产收回的现金净额,"25,000.00",,,,,,,,,,,,,"784,950.00",,,,"250,500.00",,,,"63,000.00",,,,"110,000.00",,"10,000.00","10,000.00","10,000.00",,,,"20,500.00","16,908.34","94,072.94","2,738,744.43","6,209,783.51",
筹资活动产生的现金流量净额,"-12,775,469.66","255,977,395.25","-91,497,128.36","-69,588,295.23","2,170,927,330.17","2,064,228,855.03","254,897,903.30","458,296,676.59","440,622,400.92","572,361,577.30","186,359,746.40","419,628,544.56","447,742,444.72","258,562,323.52","343,888,627.64","355,287,375.21","154,430,785.87","-93,441,877.91","324,391,025.14","246,757,678.86","324,784,718.96","256,623,604.43","178,372,254.14","512,152,426.80","564,657,872.73","420,993,642.12","334,211,786.46","466,199,256.23","640,643,075.38","166,676,361.12","3,422,628,506.00","3,031,865,361.19","2,860,647,112.13","3,010,254,705.55","540,004,796.99","804,543,540.14","616,018,581.47","718,207,419.52","449,901,495.87"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,400,545.95",,"2,835,630.52","2,835,630.52","9,551,025.36",
四、汇率变动对现金的影响,"391,502.90","157,661.71","-1,417,177.62","-4,630,031.93","-261,809.86","-39,151,052.02","21,503,597.43","19,870,698.24","22,418,515.41","-15,788,643.53","31,127,076.26","32,548,367.85","84,595,526.11","3,999,130.58","-6,893,427.79","-7,168,575.81","-4,471,577.31","-633,669.68","-3,335,639.61","-7,472,377.81","-10,262,393.03","-20,898,309.75","-16,006,611.67","-15,610,140.55","5,155,049.70","7,890,727.03","18,740,102.73","13,804,857.82","13,150,253.89","16,673,677.33","4,725,939.58","-3,841,463.00","-8,919,469.57","-25,128,376.82","-38,334,426.93","3,356,091.27","49,718,296.91","28,333,197.68","-16,635,448.61"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,"12,922,852.67",,,,,"836,957.29",,,,"6,000,000.00","23,000,000.00",,"43,000,000.00","43,654,893.91",,,"7,700.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"25,000.00",,,,,,,,,"40,563,043.52",,,,"161,524,413.25","57,845,860.24",,,"1,250,500.00",,,"12,922,852.67","63,000.00",,,,"946,957.29",,"16,009,183.39","16,077,583.39","31,256,861.89","24,073,935.55","1,073,935.55","66,068,810.73","95,163,560.78","138,408.34","12,186,737.02","13,404,767.95","30,256,351.16","4,305,000.00"
五、现金及现金等价物净增加额,"-3,451,861.90","110,103,929.55","-46,616,275.46","39,656,464.53","1,795,894,748.80","1,276,280,188.42","-275,127,498.19","-72,744,112.25","-303,272,274.16","-513,617,847.44","-2,976,287.67","188,634,343.42","268,494,557.16","-156,810,383.08","-17,155,544.29","-94,159,358.08","-201,322,343.29","-252,608,554.97","48,625,562.02","-45,946,948.33","-27,648,861.45","42,614,084.34","-157,652,516.15","137,455,213.50","79,186,436.38","-6,206,103.52","147,638,539.88","191,454,100.65","202,658,299.62","260,132,390.32","3,088,376,214.53","2,566,336,952.47","2,342,061,094.89","2,196,402,041.12","-181,887,151.68","-360,294,780.48","-735,049,488.00","-2,127,495,953.31","617,001,453.59"
购建固定资产、无形资产和其他长期资产支付的现金,"10,252,547.42","71,847,230.77","113,277,290.47","68,442,613.33","147,162,264.35","167,921,703.75","173,831,954.66","268,245,748.78","338,184,049.46","500,583,516.45","111,364,840.61","278,652,748.67","297,277,684.08","843,034,686.57","48,336,405.50","51,585,182.46","56,163,410.73","64,327,573.01","5,267,567.65","8,851,876.76","32,234,521.31","82,087,210.10","45,358,719.43","67,393,373.92","133,861,539.62","243,503,546.26","48,850,821.36","66,814,122.05","107,673,824.31","248,061,324.66","60,789,469.20","125,633,012.28","185,188,796.65","1,177,150,224.74","356,502,784.62","1,134,090,798.38","1,377,916,935.95","2,163,177,784.05","265,100,076.98"
期初现金及现金等价物余额,"15,166,035.34","11,714,173.44","121,818,102.99","75,201,827.53","75,201,827.53","75,201,827.53","1,351,482,015.95","1,351,482,015.95","1,351,482,015.95","1,351,482,015.95","857,738,377.87","837,864,168.51","837,802,200.41","837,864,168.51","681,053,785.43","681,053,785.43","681,053,785.43","681,053,785.43","428,445,230.46","428,445,230.46","428,445,230.46","428,445,230.46","471,059,314.80","471,059,314.80","471,059,314.80","471,059,314.80","464,853,211.28","464,853,211.28","464,853,211.28","464,853,211.28","724,985,601.60","724,985,601.60","724,985,601.60","724,985,601.60","2,921,387,642.72","2,921,387,642.72","2,921,387,642.72","2,921,387,642.72","793,643,261.15"
投资支付的现金,,,,,,"50,000,000.00","2,724,735.74",,,"312,763,193.43",,"1,300,000.00","2,300,040.00","1,000,000.00",,,,"9,100,000.00",,"4,059,249.21","4,059,249.21","8,052,462.21","560,000.00","2,194,004.50","1,934,004.50","48,913,481.33","10,000.00","33,238,200.00","33,248,200.00","33,248,200.00","10,729,000.00","95,560,632.00","93,377,989.56","117,593,023.87","28,500,000.00","31,681,784.36","31,838,805.42","41,981,452.87",
期末现金及现金等价物余额,"11,714,173.44","121,818,102.99","75,201,827.53","114,858,292.06","1,871,096,576.33","1,351,482,015.95","1,076,354,517.76","1,278,737,903.70","1,048,209,741.79","837,864,168.51","854,762,090.20","1,026,498,511.93","1,106,296,757.57","681,053,785.43","663,898,241.14","586,894,427.35","479,731,442.14","428,445,230.46","477,070,792.48","382,498,282.13","400,796,369.01","471,059,314.80","313,406,798.65","608,514,528.30","550,245,751.18","464,853,211.28","612,491,751.16","656,307,311.93","667,511,510.90","724,985,601.60","3,813,361,816.13","3,291,322,554.07","3,067,046,696.49","2,921,387,642.72","2,739,500,491.04","2,561,092,862.24","2,186,338,154.72","793,891,689.41","1,410,644,714.74"
