科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付职工薪酬,"2,525,921.02","2,667,500.39","2,825,576.18","1,246,533.98","1,686,795.22","5,149,130.52","2,620,057.85","4,703,456.78","6,174,501.12","7,415,257.11","3,063,436.20","4,398,353.49","5,229,246.44","6,280,387.80","1,609,406.77"
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"1,317,703.92","2,509,162.91","608,271.65","2,794,301.26","2,494,599.79","2,335,887.18","1,793,683.87","2,127,498.00","3,872,978.56","2,023,950.19","1,783,641.18","2,119,328.95","2,859,968.14","1,357,871.59","1,851,242.79"
应收利息,,,,,,,,,,,,,,,
应付利息,"127,855.48","120,449.73","66,458.33","89,620.76","99,806.60","54,460.98","40,503.90","69,553.90","79,366.40","64,637.25","64,178.93","45,816.44",,"53,403.95","56,474.79"
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,
存货,"41,686,640.48","46,354,446.69","40,235,297.43","40,458,527.25","35,158,897.77","46,895,350.83","58,227,450.85","74,568,841.52","78,660,034.88","85,058,888.13","87,727,494.43","73,731,932.10","80,415,002.98","88,106,752.46","94,931,652.79"
其他应付款,"415,029.21","102,007.89","62,976.89","347,037.14","314,797.09","251,761.10","566,285.81","956,938.65","28,645,084.12","509,224.90","514,907.19","262,243.35","365,015.93","306,140.72","557,497.66"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,
其他流动资产,"500,467.87","810,551.13","4,158,138.54","3,654,849.02","5,457,038.09","9,598,289.50","13,183,789.21","18,904,377.18","18,203,383.23","18,691,445.94","15,490,718.68","13,036,461.94","10,140,968.12","9,450,271.23","6,206,904.10"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"194,536,123.16","186,002,179.43","197,421,594.75","210,234,792.21","228,441,002.71","363,771,544.64","349,561,314.03","335,869,913.73","365,047,745.24","350,563,303.36","320,924,077.43","299,966,608.42","323,414,367.84","332,369,956.86","324,759,042.38"
流动负债合计,"116,278,670.33","135,287,926.89","129,453,489.56","130,009,476.65","148,158,322.53","186,516,050.60","172,769,223.69","189,522,006.31","209,192,601.19","182,430,748.72","136,931,492.41","121,494,790.07","130,660,911.11","133,011,590.24","106,011,170.97"
可供出售金融资产,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"83,036,697.79","107,307,739.46","116,024,829.76","115,454,499.72","118,373,454.49","211,131,104.00","229,648,789.14","237,525,160.29","235,627,898.06","231,418,214.27","229,158,048.83","238,278,474.47","235,142,214.86","235,537,855.87","230,295,455.20"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"3,221,017.24","13,704,357.88","23,541,565.32","26,156,893.23","31,356,893.10",,"278,974.36","489,733.15","566,706.65","540,198.97","4,263,645.98","3,844,115.01","4,917,070.92","9,244,859.01","11,573,186.28"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,,,"999,900.00","2,658,435.00","2,585,552.50","4,194,170.00","4,081,315.01","7,041,504.19","4,497,761.71","12,566,950.88","12,295,305.89","12,023,660.90","16,883,215.94","17,109,370.96","17,135,525.98"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"116,278,670.33","135,287,926.89","130,453,389.56","132,667,911.65","150,743,875.03","190,710,220.60","176,850,538.70","196,563,510.50","213,690,362.90","194,997,699.60","149,226,798.30","133,518,450.97","147,544,127.05","150,120,961.20","123,146,696.95"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"33,155,650.43","33,132,586.12","33,132,586.12","33,132,586.12","33,132,586.12","158,945,510.67","158,945,510.67","158,945,510.67","158,945,510.67","158,945,510.67","158,945,510.67","158,945,510.67","158,945,510.67","158,945,510.67","158,945,510.67"
无形资产,"16,645,390.18","32,365,894.19","31,576,940.63","31,182,487.43","30,985,252.97","30,788,018.51","30,590,784.05","30,393,549.59","30,196,315.13","45,725,987.87","45,528,753.41","45,642,544.43","45,363,372.71","45,084,200.99","44,852,098.24"
盈余公积,"9,140,071.72","11,745,535.91","15,064,158.52","15,064,158.52","15,064,158.52","18,702,867.23","18,702,867.23","18,702,867.23","18,702,867.23","22,589,236.15","22,589,236.15","22,589,236.15","22,589,236.15","27,078,726.17","27,078,726.17"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,"669,644.12","669,644.12","669,644.12","669,644.12","669,644.12","669,644.12","669,644.12","669,644.12","669,644.12","669,644.12","669,644.12","669,644.12","669,644.12","669,644.12","669,644.12"
未分配利润,"81,625,479.69","104,869,084.36","134,036,617.11","153,906,142.66","162,612,310.24","166,397,840.88","180,366,947.66","173,686,332.50","183,014,071.23","186,271,671.67","200,288,274.93","201,796,380.46","211,807,674.82","217,920,663.34","230,640,773.41"
长期待摊费用,,"564,604.90","704,335.42","453,837.15","340,701.21","198,826.77","139,527.33","85,754.51",,"21,048.11","13,750.67","457,783.79","459,636.59","455,132.74","776,834.29"
少数股东权益,"26,464.98","48,741.19","48,593.30","46,900.49","47,067.94","46,574.67","46,879.93","47,033.33","46,840.39","47,243.69","47,407.36","47,697.17","47,841.79","49,408.51","50,254.39"
递延所得税资产,"662,184.66","973,500.24","1,233,002.61","1,449,172.88","1,536,194.05","2,195,276.32","1,970,711.16","2,388,389.74","1,955,314.64","3,469,084.68","3,664,090.47","3,575,625.39","4,350,845.59","4,185,827.30","4,146,181.08"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"1,455,280.00","3,495,954.25","1,563,432.00","9,216,372.70","9,896,855.20","6,048,599.69","2,053,000.00","20,523,109.10","20,336,028.58","10,443,880.40","6,875,216.50","4,462,479.79","6,617,237.85","6,567,793.00","2,789,520.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"105,690,213.99","159,081,695.04","175,313,749.86","184,582,907.23","193,158,995.14","251,031,469.41","265,351,430.16","292,075,340.50","289,351,907.18","292,288,058.42","290,173,149.98","296,930,667.00","297,520,022.64","301,745,313.03","295,102,919.21"
所有者权益(或股东权益)合计,"183,947,666.82","209,795,947.58","242,281,955.05","262,149,787.79","270,856,122.82","424,092,793.45","438,062,205.49","431,381,743.73","440,709,289.52","447,853,662.18","461,870,429.11","463,378,824.45","473,390,263.43","483,994,308.69","496,715,264.64"
资产总计,"300,226,337.15","345,083,874.47","372,735,344.61","394,817,699.44","421,599,997.85","614,803,014.05","614,912,744.19","627,945,254.23","654,399,652.42","642,851,361.78","611,097,227.41","596,897,275.42","620,934,390.48","634,115,269.89","619,861,961.59"
负债和所有者(或股东权益)合计,"300,226,337.15","345,083,874.47","372,735,344.61","394,817,699.44","421,599,997.85","614,803,014.05","614,912,744.19","627,945,254.23","654,399,652.42","642,851,361.78","611,097,227.41","596,897,275.42","620,934,390.48","634,115,269.89","619,861,961.59"
