科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付职工薪酬,"7,934,366.91","9,589,699.12","10,136,300.00",,"3,600,000.00","6,200,000.00","11,401,637.00","2,600,000.00","3,600,000.00","6,200,000.00","10,397,737.62","2,100,000.00","5,100,000.00","7,650,000.00","10,959,371.16","2,100,000.00","5,100,000.00","7,000,000.00","9,446,546.14","670,325.73"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"3,328,020.67","8,398,828.91","8,629,107.76",,"3,469,249.42","4,299,471.91","4,856,044.38","6,026,339.53","3,397,853.66","3,051,071.46","4,710,321.43","3,005,252.23","3,542,877.61","3,125,698.68","3,303,375.56","3,558,284.00","3,055,020.71","3,041,552.42","1,930,400.88","3,323,971.99"
应收利息,,,,,,,,,,,,,,,"5,813,205.48","5,813,205.48","9,383,835.89",,,
应付利息,"16,227.74",,,,,,,,,,,,,,,,,,,
应收股利,,,"841,569.60",,,,,,,,,,,,"2,139,986.88","2,139,986.88","2,853,986.88",,"2,139,986.88","2,139,986.88"
应付股利,,,,,,,,,,,,,"12,000,000.00",,,,"8,400,000.00",,,
存货,"31,991,617.24","36,715,669.08","38,935,497.57",,"47,076,146.49","51,530,360.82","43,320,749.21","44,218,762.20","42,886,232.73","45,813,772.86","39,905,763.92","42,930,246.10","46,020,816.18","51,479,089.70","54,175,093.66","54,315,419.03","47,018,481.94","50,809,370.26","45,318,904.29","49,705,640.27"
其他应付款,"201,505.03","360,803.21","459,131.14",,"5,164,139.42","746,019.91","888,709.08","265,450.29","828,733.84","1,268,475.69","1,599,255.25","1,130,643.69","1,277,989.62","893,916.33","1,370,787.95","2,124,453.76","1,008,755.60","714,121.03","804,227.32","1,536,483.24"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,"300,000,000.00","331,000,000.00","321,000,000.00","320,000,000.00","110,000,000.00","180,000,000.00","210,017,607.81","420,018,450.91","423,779,632.21","370,131,681.46","353,565,478.84","361,399,489.94","392,211,238.50","341,905,398.52"
其他流动负债,,,,,,,,,,,,,,,,,,,,
流动资产合计,"274,810,029.22","322,048,399.07","349,479,189.42","342,065,500.00","635,767,702.31","672,879,736.57","686,362,966.88","668,730,204.42","685,927,995.63","711,723,856.04","711,066,673.89","705,262,996.60","723,822,309.91","732,496,697.29","751,405,324.18","732,431,032.43","702,307,189.63","714,240,540.26","698,548,833.26","692,425,431.02"
流动负债合计,"89,208,230.50","95,828,317.02","98,153,633.70","127,246,500.00","91,073,025.11","109,693,918.89","110,394,652.30","81,881,476.27","99,362,410.99","113,291,934.95","100,863,201.76","89,619,773.48","113,379,266.41","109,632,214.65","117,747,404.23","99,291,383.16","95,018,882.43","112,363,853.69","118,359,333.52","102,563,717.36"
可供出售金融资产,"7,172,597.00","7,287,597.00","7,287,597.00",,"7,287,597.00","7,287,597.00","7,287,597.00","7,287,597.00","7,787,597.00","7,787,597.00","25,855,597.00","25,855,597.00","25,855,597.00","25,855,597.00","20,085,997.00","20,085,997.00","33,075,997.00","33,075,997.00","36,000,397.00",
长期借款,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,"10,421,458.32","9,698,496.47","10,264,614.98",,"10,203,903.09","10,211,573.61","9,803,846.89","9,789,377.39","8,366,708.30","10,161,821.19","10,737,997.38","11,024,495.48","12,011,678.32","11,899,135.58","11,795,848.59","11,493,715.83","13,234,632.35","12,694,200.02","14,285,556.15","34,088,986.50"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"17,382,060.58","15,775,981.12","16,848,403.87",,"16,211,592.01","15,778,743.63","15,492,568.46","15,333,737.73","15,052,146.02","14,794,583.72","14,815,839.16","14,400,933.62","14,794,663.05","14,304,187.03","14,065,373.84","13,552,560.15","13,396,863.06","13,380,305.39","13,669,323.69","14,136,915.84"
递延所得税负债,,,,,,,,,,,"3,033,534.25","3,033,534.25","3,033,534.25","3,033,534.25","2,728,619.59","2,728,619.59","3,264,214.15","3,264,214.15","2,251,920.00","2,251,920.00"
在建工程,,,,,,,,"80,000.00","75,471.70","75,471.70","75,471.70","491,074.39","1,257,273.47","1,451,238.11","8,377,281.43","16,722,143.95","25,587,916.17","39,094,916.99","62,780,339.91","63,696,454.60"
其他非流动负债,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,"3,033,534.25","3,033,534.25","3,033,534.25","3,033,534.25","2,728,619.59","2,728,619.59","3,264,214.15","3,264,214.15","2,251,920.00","2,251,920.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"89,208,230.50","95,828,317.02","98,153,633.70","127,246,500.00","91,073,025.11","109,693,918.89","110,394,652.30","81,881,476.27","99,362,410.99","113,291,934.95","103,896,736.01","92,653,307.73","116,412,800.66","112,665,748.90","120,476,023.82","102,020,002.75","98,283,096.58","115,628,067.84","120,611,253.52","104,815,637.36"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00",,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"43,736,069.20","43,736,069.20","43,736,069.20",,"337,254,269.20","337,254,269.20","337,254,269.20","337,254,269.20","287,254,269.20","287,254,269.20","287,254,269.20","287,254,269.20","287,254,269.20","287,254,269.20","287,254,269.20","287,254,269.20","287,254,269.20","287,254,269.20","287,254,269.20","287,254,269.20"
无形资产,"4,967,827.60","4,824,503.37","4,695,281.71",,"4,622,081.13","4,585,480.84","4,563,260.65","4,532,536.42","4,501,812.19","4,471,087.96","4,510,192.80","6,198,575.41","6,240,754.80","6,732,362.04","6,652,853.40","6,573,344.76","6,564,394.37","6,509,835.93","6,456,105.08","6,546,388.90"
盈余公积,"16,171,472.62","22,637,387.15","29,299,816.58",,"29,299,816.58","29,299,816.58","34,563,751.84","34,563,751.84","34,563,751.84","34,563,751.84","39,095,178.89","39,095,178.89","39,095,178.89","39,095,178.89","43,685,407.03","43,685,407.03","43,685,407.03","43,685,407.03","46,267,417.72","46,267,417.72"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"93,043,253.64","124,236,484.40","144,198,349.22",,"118,278,546.37","136,307,908.70","143,604,514.51","154,360,903.62","152,838,246.78","166,211,409.59","174,387,357.91","181,802,686.76","178,791,797.88","191,295,790.14","203,699,411.20","210,631,547.95","207,952,317.90","215,436,149.65","218,537,899.80","234,963,614.73"
长期待摊费用,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"2,405,053.24","1,803,280.74","1,812,781.72",,"1,812,781.72","1,812,781.72","2,306,947.97","2,306,947.97","2,306,947.97","2,306,947.97","2,929,570.08","2,929,570.08","2,929,570.08","2,929,570.08","3,186,072.81","3,186,072.81","3,461,738.13","3,461,738.13","3,691,165.15","3,691,165.15"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"42,348,996.74","39,389,858.70","40,908,679.28",,"40,137,954.95","39,676,176.80","39,454,220.97","39,330,196.51","38,090,683.18","39,597,509.54","58,924,668.12","60,900,245.98","63,089,536.72","63,172,089.84","64,163,427.07","71,613,834.50","95,321,541.08","108,216,993.46","136,882,886.98","130,875,507.99"
所有者权益(或股东权益)合计,"227,950,795.46","265,609,940.75","292,234,235.00","254,957,200.00","584,832,632.15","602,861,994.48","615,422,535.55","626,178,924.66","624,656,267.82","638,029,430.63","666,094,606.00","673,509,934.85","670,499,045.97","683,003,038.23","695,092,727.43","702,024,864.18","699,345,634.13","706,829,465.88","714,820,466.72","718,485,301.65"
资产总计,"317,159,025.96","361,438,257.77","390,387,868.70","382,203,700.00","675,905,657.26","712,555,913.37","725,817,187.85","708,060,400.93","724,018,678.81","751,321,365.58","769,991,342.01","766,163,242.58","786,911,846.63","795,668,787.13","815,568,751.25","804,044,866.93","797,628,730.71","822,457,533.72","835,431,720.24","823,300,939.01"
负债和所有者(或股东权益)合计,"317,159,025.96","361,438,257.77","390,387,868.70","382,203,700.00","675,905,657.26","712,555,913.37","725,817,187.85","708,060,400.93","724,018,678.81","751,321,365.58","769,991,342.01","766,163,242.58","786,911,846.63","795,668,787.13","815,568,751.25","804,044,866.93","797,628,730.71","822,457,533.72","835,431,720.24","823,300,939.01"
