科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
递延所得税负债,,,,,,,,,,,,,"8,654,440.25","6,322,090.83","5,915,385.95"
在建工程,"1,364,521.48","262,021.48","6,135,607.19","43,115,814.16","44,001,589.81","82,239,887.03","85,467,341.77","89,979,847.18","95,500,797.51","118,020,429.48","123,525,540.53",,"60,000.00","8,506,363.84","6,526,760.50"
其他非流动负债,"870,400.00","427,066.67",,"114,400.00",,,,,,,,,"12,155,455.64",,
工程物资,,,,,,,,,,"15,006,619.49","26,530,146.83","13,817,622.01",,,
非流动负债合计,"10,370,400.00","4,427,066.67","10,228,800.00","29,114,400.00","37,027,200.00","79,970,000.00","81,215,496.06","81,600,958.31","81,822,596.43","94,779,583.10","88,614,455.17","86,107,207.47","255,990,808.15","267,481,881.50","260,828,880.69"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"156,165,342.68","135,722,245.99","115,945,220.40","166,332,269.86","168,995,417.99","210,242,614.96","205,392,178.80","212,667,291.62","183,943,933.82","200,711,136.31","227,990,790.09","333,660,586.25","551,448,372.63","604,019,299.14","595,491,473.42"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"68,700,000.00","86,650,000.00","86,650,000.00","86,650,000.00","86,650,000.00","86,650,000.00","115,540,000.00","115,540,000.00","115,540,000.00","115,540,000.00","115,540,000.00","115,540,000.00","115,540,000.00","117,972,000.00","117,972,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"42,140,573.42","87,554,073.42","87,554,073.42","87,554,073.42","87,554,073.42","87,554,073.42","226,509,641.40","226,509,641.40","226,509,641.40","226,509,641.40","226,509,641.40","226,509,641.40","226,509,641.40","243,671,378.75","245,721,340.82"
无形资产,"23,969,259.80","23,419,925.60","27,104,983.54","27,631,398.63","27,494,737.05","27,351,432.06","27,157,328.08","27,486,284.03","27,763,785.34","27,536,202.07","27,310,804.06","27,221,053.86","39,784,665.93","40,692,054.49","40,426,876.71"
盈余公积,"5,862,110.22","6,825,218.31","9,329,419.30","9,329,419.30","9,329,419.30","13,442,304.28","13,442,304.28","13,442,304.28","13,442,304.28","16,950,801.13","16,950,801.13","16,950,801.13","16,950,801.13","19,130,056.70","19,130,056.70"
开发支出,,,,,,,,,,,,,,"466,180.73","913,189.67"
减:库存股,,,,,,,,,,,,,,"18,629,120.00","18,629,120.00"
商誉,,,,,,,,,,,,,"93,846,839.46","95,113,183.48","95,113,183.48"
未分配利润,"76,541,972.51","101,874,566.95","133,137,372.87","156,142,573.05","170,592,067.60","173,121,166.57","177,889,374.86","180,427,552.31","195,304,415.42","197,126,951.39","202,674,178.25","212,338,198.44","225,116,695.52","224,965,965.38","233,522,543.44"
长期待摊费用,"2,705,731.89","6,150,828.14","3,362,540.76","2,379,040.45","3,336,191.73","3,131,697.33","2,816,174.71","2,452,390.97","2,070,862.17","2,006,596.94","1,600,751.51","1,333,877.45","1,812,400.39","1,620,833.79","2,802,247.91"
少数股东权益,,,,,,,,,,,,,"152,993,238.78","152,574,035.37","157,466,613.08"
递延所得税资产,"1,105,355.38","1,053,574.24","1,072,868.63","1,522,096.80","1,700,524.75","1,154,227.38","1,482,693.93","1,723,877.63","1,907,450.29","1,479,900.28","1,527,105.46","1,755,573.31","4,224,140.05","3,646,727.14","4,599,965.75"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"69,147,422.60","67,872,492.89","76,890,016.89","114,742,040.24","116,644,454.88","156,032,590.24","160,216,789.82","162,917,519.72","173,004,236.90","210,126,127.26","225,558,371.67","256,455,360.30","472,113,456.72","486,648,731.28","487,766,477.07"
所有者权益(或股东权益)合计,"193,244,656.15","282,903,858.68","316,670,865.59","339,676,065.77","354,125,560.32","360,767,544.27","533,381,320.54","535,919,497.99","550,796,361.10","556,127,393.92","561,674,620.78","571,338,640.97","737,110,376.83","739,684,316.20","755,183,434.04"
资产总计,"349,409,998.83","418,626,104.67","432,616,085.99","506,008,335.63","523,120,978.31","571,010,159.23","738,773,499.34","748,586,789.61","734,740,294.92","756,838,530.23","789,665,410.87","904,999,227.22","1,288,558,749.46","1,343,703,615.34","1,350,674,907.46"
负债和所有者(或股东权益)合计,"349,409,998.83","418,626,104.67","432,616,085.99","506,008,335.63","523,120,978.31","571,010,159.23","738,773,499.34","748,586,789.61","734,740,294.92","756,838,530.23","789,665,410.87","904,999,227.22","1,288,558,749.46","1,343,703,615.34","1,350,674,907.46"
