科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
经营活动产生的现金流量净额,"477,162,163.45","664,903,883.23","1,246,675,734.59","1,682,839,673.44","1,428,351,767.09","837,190,527.40","1,196,671,046.71","2,358,682,471.55","3,839,746,226.50","1,054,603,660.44","1,962,137,813.84","3,867,869,086.71","5,557,084,502.88","2,940,194,252.76","2,853,097,621.20","5,251,499,748.30","5,499,699,623.10","2,015,391,123.55","2,432,925,089.09","3,789,435,725.49","3,180,013,940.28","1,563,058,019.28","1,299,561,661.24","3,031,820,201.27","2,711,804,132.16","2,597,805,566.91","2,903,235,938.27","4,759,170,725.84","5,836,355,328.67","2,516,108,669.27","2,843,948,212.49","5,510,458,608.33","7,405,044,600.62","1,170,374,437.00","876,333,467.91","4,289,386,144.01","6,883,169,799.31","1,891,759,702.63","1,658,765,767.11","5,874,472,624.63","9,056,748,816.28","122,965,637.48"
分配股利、利润或偿还利息支付的现金,"36,783,210.75","81,994,407.50","162,593,817.50","162,655,917.50","162,676,167.50",,"359,668,667.29","360,605,396.25","361,283,477.50",,"485,179,345.20","485,179,345.20","496,179,345.20",,"1,350,013,200.00","1,355,769,204.80","1,350,769,204.80","13,818.00","1,558,485,136.89","2,137,621,381.33","2,175,906,880.37","4,185,961.68","1,878,423,405.82","2,168,059,443.32","2,243,411,083.39",,"1,917,572,513.20","2,152,840,000.00","2,152,849,600.00",,"2,712,585,527.00","2,712,831,821.37","2,713,542,761.01","3,927.00","2,840,770,628.75","3,164,678,727.00","3,169,375,338.20",,"3,329,932,378.55","3,842,822,673.00","3,842,822,673.00","2,618.00"
收回投资收到的现金,,"500,000.00",,,"50,000,000.00",,,,,,,,,,,"5,000,000.00","5,922,737,576.78","1,530,004,677.80","2,518,066,813.01","2,518,825,308.86","3,419,172,514.35","250,155,184.06","650,330,088.20","984,050,023.20","5,575,192,426.49","771,222,070.85","1,704,695,024.33","2,135,550,000.00","3,110,449,431.24","2,268,900,000.00","10,225,637,966.08","13,759,898,556.57","8,035,647,871.18","4,051,042,965.95","9,335,040,013.91","19,869,450,892.43","30,400,345,558.70","8,437,669,767.67","16,867,255,600.34","22,303,041,682.81","34,357,728,481.60","10,361,425,790.39"
支付其他与筹资活动有关的现金,"791,000.00",,,,"4,670,500.00",,,,,,,,,,,,,,"37,455,640.65","54,336,246.20","146,450,630.64","28,926,580.52","32,188,274.21","943,033,313.82","1,776,662,481.63","514,428,888.90","545,031,205.57","845,031,205.57","1,245,031,205.57",,"900,000,000.00","900,000,000.00","900,000,000.00",,,"236,654,066.28","247,704,388.41",,,,,"750,000.00"
取得投资收益收到的现金,"3,811,565.00","741,666.67","727,123.28","745,458.12","746,301.38",,,317.81,,,,"889,041.10","11,792,714.35","22,239,511.41","57,683,778.90","109,827,186.27","341,799.00",,"14,810,440.26","18,667,583.37","18,667,583.37","995,551.89","11,530,334.84","12,054,871.40","26,249,070.22",,"13,667,998.69","157,006,950.52","129,803,811.26","81,744,230.38","148,430,504.08","270,282,423.25","422,339,653.09","48,379,094.75","134,346,717.16","319,941,091.96","564,117,891.26","162,823,805.50","384,802,904.72","623,067,051.78","859,477,665.90","153,490,961.06"
筹资活动现金流出小计,"149,699,210.75","135,994,407.50","169,593,817.50","169,655,917.50","179,346,667.50",,"468,668,667.29","469,605,396.25","470,283,477.50",,"485,179,345.20","485,179,345.20","496,179,345.20",,"1,350,049,564.00","1,355,805,568.80","1,350,805,568.80","50,182.00","1,595,977,141.54","3,580,993,991.53","4,440,393,875.01","984,112,542.20","2,861,611,680.03","4,062,129,121.14","4,971,146,293.02","514,428,888.90","2,462,603,718.77","2,997,871,205.57","3,397,917,169.57",,"3,612,621,891.00","3,696,368,185.37","3,697,079,125.01","40,291.00","2,840,806,992.75","3,401,369,157.28","3,417,116,090.61",,"3,329,968,742.55","3,842,859,037.00","3,842,859,037.00","788,983.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,188,759.00","637,893.00","724,517.43","1,107,920.06","1,216,020.06","671,460.00","826,960.00","1,049,046.60","3,093,145.26","1,571,000.00","1,611,390.00","1,611,390.00","4,534,484.80",,"879,448.81","879,448.81","1,777,997.40","64,300.00","2,509,610.91","4,954,967.14","11,029,333.12","2,065,917.72","2,650,908.14","2,650,908.14","2,719,195.49","634,191.54","635,730.00","635,730.00","4,429,600.90","39,089.66","40,375.16","1,665,769.29","7,726,084.69","128,933.09","567,381.96","578,193.34","608,832.88","2,349,543.00","2,954,264.71","14,831,351.88","45,125,913.95","5,382,363.61"
筹资活动产生的现金流量净额,"-115,299,210.75","-88,994,407.50","-164,593,817.50","-164,655,917.50","2,434,653,332.50",,"-466,268,667.29","-467,205,396.25","-467,883,477.50",,"-483,379,345.20","-476,379,345.20","-484,379,345.20",,"-1,350,049,564.00","-1,355,805,568.80","-1,350,805,568.80","-50,182.00","-1,206,977,141.54","-2,061,993,991.53","-1,318,674,147.61","-84,112,542.20","-1,961,611,680.03","-1,862,129,121.14","-2,771,146,293.02","185,571,111.10","-862,603,718.77","-1,397,871,205.57","-1,797,917,169.57",,"-3,612,621,891.00","-3,696,368,185.37","-3,697,079,125.01","-40,291.00","-2,840,806,992.75","-3,401,369,157.28","-3,417,116,090.61",,"-3,328,468,742.55","-3,841,359,037.00","-3,841,359,037.00","-788,983.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,"546,796.25",,"1,471,267.45","1,471,267.45","5,339,456.99",,"1,246,174.80","1,246,174.80","1,965,088.93",,,,,"4,586,709.10","4,586,709.10","4,586,709.10","4,586,709.10",,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,"-11,356.08","130,643.05","32,312.57","322,659.09","-253,521.74","-505,462.48","-1,493,412.51","-1,618.14","884,609.37","147,608.72","-1,291,538.77","-1,184,556.99","-1,493,841.96","-3,220,189.39","5,198,479.25","-2,059,455.68","-2,276,392.25","-2,759,403.29","-11,705,912.52","-21,252,328.12","-7,670,624.61","-1,317,615.01","-652,223.14","-2,295,758.79"
收到其他与投资活动有关的现金,,,,,,,,,"224,394.99",,,,,,,,,,,,"14,504,000.00","22,926,250.00","52,950,000.00","52,950,000.00","57,060,000.00",,"15,000,000.00","52,092,900.00","52,092,900.00",,,,,,"5,116,000.00","5,116,000.00","5,116,000.00",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"5,000,324.00","1,879,559.67","1,451,640.71","1,853,378.18","51,962,321.44","671,460.00","826,960.00","1,049,364.41","3,317,540.25","1,571,000.00","1,611,390.00","2,500,431.10","16,873,995.40","22,239,511.41","60,034,495.16","117,177,902.53","5,930,196,830.17","1,530,068,977.80","2,536,633,038.98","2,543,694,034.17","3,465,338,519.77","276,142,903.67","717,461,331.18","1,051,705,802.74","5,661,220,692.20","776,442,971.49","1,738,585,462.12","2,349,872,289.62","3,301,362,452.50","2,350,683,320.04","10,374,108,845.32","14,031,846,749.11","8,465,713,608.96","4,099,550,993.79","9,475,070,113.03","20,195,086,177.73","30,970,188,282.84","8,602,843,116.17","17,255,012,769.77","22,940,940,086.47","35,262,332,061.45","10,520,299,115.06"
五、现金及现金等价物净增加额,"280,237,468.01","421,833,965.63","951,713,398.83","1,350,793,011.10","3,644,306,034.94","579,070,146.85","-11,184,770.85","1,000,493,772.83","2,207,560,815.74","-553,629,758.10","-830,182,013.83","-101,923,137.89","213,823,032.06","678,573,462.90","-1,456,092,618.36","593,469,792.42","560,964,437.08","2,426,312,692.74","1,130,455,961.58","964,009,335.23","196,076,944.04","716,716,747.98","-1,836,219,012.89","-2,621,462,052.76","-3,507,894,110.91","2,200,619,588.61","1,140,793,899.16","2,707,387,687.90","360,844,888.20","235,982,286.49","-2,761,857,813.83","468,367,288.47","-2,251,169,180.44","-875,209,960.20","-1,101,873,522.76","-740,215,404.22","-706,674,482.79","1,328,064,047.92","37,783,067.98","-487,868,124.50","1,865,395,431.79","72,858,241.14"
购建固定资产、无形资产和其他长期资产支付的现金,"80,758,950.24","155,955,069.77","131,820,158.97","169,244,123.02","215,061,386.09","258,791,840.55","357,078,625.72","504,709,982.33","775,961,788.96","434,282,439.72","877,674,463.47","1,354,624,486.50","1,934,081,471.02","540,170,508.27","1,325,485,377.72","2,215,712,496.61","3,373,383,754.39","1,093,587,778.61","1,664,235,670.47","2,273,803,850.95","2,677,780,455.97","788,694,291.86","1,031,502,547.02","1,399,580,861.78","1,786,518,032.72","362,497,836.51","482,940,474.45","621,392,958.42","719,529,163.85","191,777,901.10","359,356,527.36","381,805,323.36","480,211,104.59","92,734,436.60","166,365,278.99","210,522,068.67","325,345,429.44","94,504,511.46","306,225,523.31","379,481,768.17","471,045,188.55","64,023,802.74"
期初现金及现金等价物余额,"330,043,064.62","610,280,532.63","1,032,114,498.26","1,032,114,498.26","1,032,114,498.26","4,676,420,533.20","4,676,420,533.20","4,676,420,533.20","4,676,420,533.20","6,883,981,348.94","6,883,981,348.94","6,883,981,348.94","6,883,981,348.94","7,097,804,381.00","7,097,804,381.00","7,097,804,381.00","7,097,804,381.00","7,658,768,818.08","7,658,768,818.08","7,658,768,818.08","7,658,768,818.08","7,854,845,762.12","7,854,845,762.12","7,854,845,762.12","7,854,845,762.12","4,346,951,651.21","4,346,951,651.21","4,346,951,651.21","4,346,951,651.21","4,707,796,539.41","4,707,796,539.41","4,707,796,539.41","4,707,796,539.41","2,456,627,358.97","2,456,627,358.97","2,456,627,358.97","2,456,627,358.97","1,749,952,876.18","1,749,952,876.18","1,749,952,876.18","1,749,952,876.18","3,615,348,307.97"
投资支付的现金,"6,000,000.00",,,,"55,600,000.00",,,"1,987,200.00","6,322,200.00","1,175,521,978.82","1,432,877,409.00","2,141,288,824.00","2,941,674,650.00","1,743,689,793.00","1,693,689,793.00","1,203,689,793.00","6,144,742,693.00","25,509,448.00","967,877,998.40","1,030,453,225.00","2,449,853,225.00","250,000,000.00","855,745,256.52","3,438,643,611.37","7,317,632,197.02","996,700,606.24","2,156,367,917.38","2,382,538,772.29","6,258,135,020.78","4,437,847,244.73","11,966,381,782.38","14,800,864,702.37","13,758,155,971.19","6,048,597,237.02","8,442,124,469.02","21,598,360,668.69","34,805,329,229.53","9,050,781,931.30","15,233,630,578.43","25,081,122,415.42","38,140,628,997.25","10,503,297,966.87"
期末现金及现金等价物余额,"610,280,532.63","1,032,114,498.26","1,983,827,897.09","2,382,907,509.36","4,676,420,533.20","5,255,490,680.05","4,665,235,762.35","5,676,914,306.03","6,883,981,348.94","6,330,351,590.84","6,053,799,335.11","6,782,058,211.05","7,097,804,381.00","7,776,377,843.90","5,641,711,762.64","7,691,274,173.42","7,658,768,818.08","10,085,081,510.82","8,789,224,779.66","8,622,778,153.31","7,854,845,762.12","8,571,562,510.10","6,018,626,749.23","5,233,383,709.36","4,346,951,651.21","6,547,571,239.82","5,487,745,550.37","7,054,339,339.11","4,707,796,539.41","4,943,778,825.90","1,945,938,725.58","5,176,163,827.88","2,456,627,358.97","1,581,417,398.77","1,354,753,836.21","1,716,411,954.75","1,749,952,876.18","3,078,016,924.10","1,787,735,944.16","1,262,084,751.68","3,615,348,307.97","3,688,206,549.11"
