科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"5,340,323.27","6,591,524.42","9,232,909.18","5,886,890.03","8,882,331.57","12,958,547.79","3,893,625.35","8,252,675.31","12,989,749.32","18,068,609.07","5,068,157.68","10,967,154.72","17,424,856.34","24,685,654.94","7,450,615.83","15,247,472.52","23,260,654.57","31,326,321.70","8,121,486.76","16,350,141.52","24,230,435.80","33,451,289.74","8,510,450.96","17,397,911.47","26,712,674.09","34,244,302.56","9,408,600.43","19,319,171.62","30,028,568.04","38,994,638.26","12,097,009.40","24,181,664.87","36,657,400.83"
取得借款收到的现金,"10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,000,000.00","43,000,000.00","7,105,887.40","105,556,187.40","128,556,187.40"
支付的各项税费,"17,854,773.89","22,444,253.19","19,350,003.82","9,938,204.61","16,111,238.94","27,516,453.93","4,018,935.60","5,604,009.96","17,792,999.75","25,039,537.57","2,745,815.19","5,007,145.89","9,063,941.95","15,312,390.08","4,276,911.78","14,750,293.52","28,414,810.63","43,227,868.36","13,877,464.81","23,656,111.48","41,970,829.16","53,809,288.61","8,786,297.89","15,265,027.08","26,062,267.00","41,405,513.94","12,612,806.95","31,397,800.06","49,306,885.89","61,969,581.74","8,380,775.38","21,737,502.85","35,694,657.36"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"60,494,453.80","49,452,236.01","49,871,507.95","23,109,876.56","40,196,777.68","52,356,995.36","4,754,648.63","17,846,004.62","26,637,077.25","30,218,299.49","5,921,007.16","14,062,357.74","21,585,998.99","50,131,352.35","26,141,627.95","110,605,715.36","122,169,702.66","145,876,241.98","15,856,044.18","48,557,505.42","68,892,514.46","93,686,477.08","17,655,420.27","42,415,335.31","84,218,337.68","99,307,536.95","35,148,509.39","52,910,474.01","79,744,626.11","78,849,441.51","18,308,492.59","32,201,122.74","51,018,986.70"
筹资活动现金流入小计,"20,000,000.00","6,200,000.00",,,,,"538,606,176.60","538,606,176.60","538,606,176.60","547,200,000.00",,,"7,350,000.00","7,350,000.00",,,,,,,"4,900,000.00","5,880,000.00",,,"1,000,000.00","1,000,000.00",,"1,740,000.00","24,740,000.00","44,740,000.00","7,105,887.40","105,556,187.40","128,556,187.40"
经营活动现金流出小计,"271,368,115.40","337,808,210.21","237,526,773.04","128,977,766.30","181,100,006.65","289,375,187.57","55,452,078.07","121,141,175.37","200,486,053.30","280,111,070.35","70,527,818.75","146,782,570.16","220,610,665.45","312,830,231.09","114,479,017.89","270,571,717.11","368,127,283.71","524,328,805.10","121,758,864.27","248,029,278.60","391,844,434.58","532,610,912.22","118,298,918.56","229,635,434.89","370,984,634.22","487,500,065.01","158,575,281.90","294,466,594.41","459,918,017.59","574,769,988.71","116,732,529.48","240,237,432.51","389,087,084.27"
偿还债务支付的现金,"4,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,000,000.00"
经营活动产生的现金流量净额,"3,531,745.54","16,298,205.05","28,491,057.57","31,621,443.32","25,184,587.01","30,202,234.94","-32,018,063.13","-25,391,912.57","-36,597,789.08","-18,716,610.58","-35,303,955.13","-42,796,182.49","-66,621,186.58","-15,024,192.70","-12,599,362.78","-49,324,776.71","10,408,129.38","80,823,913.24","-18,138,094.14","-2,281,097.68","18,947,603.57","75,237,339.76","-33,778,061.62","-23,745,471.24","-23,230,154.40","57,778,921.81","-41,391,957.85","-83,957,551.11","-23,920,550.15","6,930,580.09","-39,235,166.77","-28,687,346.02","-101,672,627.12"
分配股利、利润或偿还利息支付的现金,"14,396,821.88","210,267.50","15,642,857.14","7,500,000.00","7,500,000.00","7,500,000.00",,"10,000,000.00","10,000,000.00","10,000,000.00",,"10,000,000.00","10,000,000.00","10,000,000.00",,"19,500,000.00","19,500,000.00","19,500,000.00",,"19,500,000.00","19,500,000.00","19,500,000.00",,"16,900,000.00","16,900,000.00","16,900,000.00",,"16,900,000.00","16,914,137.50","17,171,782.49","479,311.16","27,277,623.35","27,102,177.11"
收回投资收到的现金,"324,188.04",,,,,,,,,,,,,,,,,,,,,,,"16,110,000.00","128,050,000.00","278,850,000.00","54,800,000.00","95,070,000.00","165,370,000.00","270,720,000.00","314,150,000.00","589,550,000.00","1,218,099,721.12"
支付其他与筹资活动有关的现金,,,,,,,,,,"7,693,823.40",,,,,,,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,"2,750,000.00",,,,,,,,,,,,,,,,,,,,,,,"26,469.62","889,650.19","2,771,803.39","105,016.44","382,090.80","1,405,541.05","2,721,613.01","3,971,943.53","5,192,247.90","12,019,110.66"
筹资活动现金流出小计,"18,396,821.88","10,210,267.50","15,642,857.14","7,500,000.00","7,500,000.00","7,500,000.00",,"10,000,000.00","10,000,000.00","17,693,823.40",,"10,000,000.00","10,000,000.00","10,000,000.00",,"19,500,000.00","19,500,000.00","19,500,000.00",,"19,500,000.00","19,500,000.00","19,500,000.00",,"16,900,000.00","16,900,000.00","16,900,000.00",,"16,900,000.00","16,914,137.50","17,171,782.49","479,311.16","27,277,623.35","50,102,177.11"
处置固定资产、无形资产和其他长期资产收回的现金净额,"42,600.00",,670.00,720.00,"28,440.00","69,980.00",,,,"1,300.00",,,,,,300.00,"85,650.00","85,650.00",,,,"114,662.00",,,,,,"1,000.00","1,000.00","20,267.11","14,848.00","14,848.00","21,348.00"
筹资活动产生的现金流量净额,"1,603,178.12","-4,010,267.50","-15,642,857.14","-7,500,000.00","-7,500,000.00","-7,500,000.00","538,606,176.60","528,606,176.60","528,606,176.60","529,506,176.60",,"-10,000,000.00","-2,650,000.00","-2,650,000.00",,"-19,500,000.00","-19,500,000.00","-19,500,000.00",,"-19,500,000.00","-14,600,000.00","-13,620,000.00",,"-16,900,000.00","-15,900,000.00","-15,900,000.00",,"-15,160,000.00","7,825,862.50","27,568,217.51","6,626,576.24","78,278,564.05","78,454,010.29"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,"1,591,726.06","691,726.06",,,,,,,,"6,833,900.00",,,,"2,557,300.00",,,,"3,944,700.00",,,,"19,454,700.00",,"4,400,000.00","4,400,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,116,788.04",,670.00,720.00,"28,440.00","69,980.00",,,"1,591,726.06","693,026.06",,,,,,300.00,"85,650.00","6,919,550.00",,,,"2,671,962.00",,"16,136,469.62","128,939,650.19","285,566,503.39","54,905,016.44","95,453,090.80","166,776,541.05","292,916,580.12","318,136,791.53","599,157,095.90","1,234,540,179.78"
五、现金及现金等价物净增加额,"6,889,228.97","7,808,912.54","2,608,038.84","20,097,547.32","10,782,693.62","13,621,447.99","505,730,303.35","500,628,063.04","484,444,459.62","500,229,662.80","-41,559,011.38","-66,937,895.02","-86,021,504.71","-155,755,273.14","-19,687,278.48","-77,159,681.32","-21,037,959.44","36,210,534.50","-21,146,214.06","-27,720,632.93","-39,686,957.56","12,297,288.86","-40,299,679.22","-184,600,683.21","-163,620,996.63","-35,139,076.98","-107,841,320.70","-150,273,492.71","-160,453,903.75","-196,018,930.77","-22,362,898.58","-87,066,057.14","-130,270,424.61"
购建固定资产、无形资产和其他长期资产支付的现金,"1,362,482.73","4,479,025.01","5,944,881.85","4,024,616.00","6,930,333.39","9,150,766.95","857,810.12","2,586,200.99","9,155,653.96","11,252,929.28","6,255,056.25","14,141,712.53","16,750,318.13","21,557,760.82","7,087,915.70","8,335,204.61","8,531,738.82","28,532,928.74","3,008,119.92","5,939,535.25","44,034,561.13","51,992,012.90","6,521,617.60","26,681,681.59","21,775,792.42","20,059,802.18","6,354,379.29","10,909,032.40","30,435,757.15","98,218,398.49","22,291,099.58","36,314,371.07","63,181,987.56"
期初现金及现金等价物余额,"30,798,757.36","37,687,986.33","45,496,898.87","48,104,937.71","48,104,937.71","48,104,937.71","61,726,385.70","61,726,385.70","61,726,385.70","61,726,385.70","561,956,048.50","561,956,048.50","561,956,048.50","561,956,048.50","406,200,775.36","406,200,775.36","406,200,775.36","406,200,775.36","442,411,309.86","442,411,309.86","442,411,309.86","442,411,309.86","454,708,598.72","454,708,598.72","454,708,598.72","454,708,598.72","419,569,521.74","419,569,521.74","419,569,521.74","419,569,521.74","223,550,590.97","223,550,590.97","223,550,590.97"
投资支付的现金,,,"4,295,949.74",,,,,,,,,,,,,,"3,500,000.00",,,,,,,"133,410,000.00","218,800,000.00","329,670,000.00","115,000,000.00","135,700,000.00","280,700,000.00","425,215,910.00","285,600,000.00","699,500,000.00","1,278,410,000.00"
期末现金及现金等价物余额,"37,687,986.33","45,496,898.87","48,104,937.71","68,202,485.03","58,887,631.33","61,726,385.70","567,456,689.05","562,354,448.74","546,170,845.32","561,956,048.50","520,397,037.12","495,018,153.48","475,934,543.79","406,200,775.36","386,513,496.88","329,041,094.04","385,162,815.92","442,411,309.86","421,265,095.80","414,690,676.93","402,724,352.30","454,708,598.72","414,408,919.50","270,107,915.51","291,087,602.09","419,569,521.74","311,728,201.04","269,296,029.03","259,115,617.99","223,550,590.97","201,187,692.39","136,484,533.83","93,280,166.36"
