科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"37,691,779.41","41,927,213.16","48,283,048.75","14,658,413.71","27,571,862.35","38,982,839.67","49,868,774.44","15,089,899.46","28,313,109.66","41,219,569.57","54,903,622.34","17,858,169.78","32,966,200.89","47,929,749.73","62,919,081.52","18,135,088.26","33,474,909.81","49,500,608.16","65,316,623.69","19,354,962.02"
取得借款收到的现金,"74,979,765.00",,,,,,,,,,,,,,,,,,,"10,000,000.00"
支付的各项税费,"11,715,107.67","10,702,439.21","14,383,484.09","2,494,901.93","6,145,135.15","9,428,120.05","13,191,865.86","1,937,937.13","6,292,238.88","8,503,810.21","11,494,136.64","2,194,697.13","4,022,923.05","5,616,389.93","7,050,786.57","341,685.38","3,832,691.56","5,228,620.05","5,647,789.20","1,096,328.89"
收到其他与筹资活动有关的现金,,,,,,,,,,,"444,300.00",,,,,,,,,
支付其他与经营活动有关的现金,"31,381,719.51","27,565,170.66","29,137,928.58","7,247,517.05","13,236,828.59","17,679,963.18","26,391,754.62","11,916,643.02","13,264,446.27","20,938,927.52","29,263,470.03","12,037,754.77","20,208,973.15","24,353,016.57","30,709,607.68","8,963,077.73","17,624,773.26","23,529,505.44","29,118,374.56","11,839,727.21"
筹资活动现金流入小计,"74,979,765.00",,,,,,"230,420,000.00",,,,"444,300.00",,,,,,,,,"10,000,000.00"
经营活动现金流出小计,"395,101,348.48","406,970,014.27","480,358,351.67","101,454,868.32","242,129,027.79","358,410,543.13","448,587,539.94","91,060,062.74","243,511,912.65","345,768,370.31","450,914,951.21","135,104,678.45","247,108,387.85","362,615,153.15","465,578,788.90","100,243,780.11","238,336,049.75","347,316,325.02","444,724,091.77","100,788,547.29"
偿还债务支付的现金,"78,198,512.00","30,000,000.00",,,,,,,,,,,,,,,,,,
经营活动产生的现金流量净额,"48,870,776.88","49,142,417.15","55,434,686.06","14,778,710.74","19,216,057.90","40,079,530.26","45,295,963.51","21,423,066.43","-6,298,257.78","19,783,701.90","22,245,057.96","-25,698,207.64","11,735,517.22","16,325,046.61","38,613,843.42","4,109,298.86","3,362,831.81","-1,502,452.08","20,103,312.37","-37,289.60"
分配股利、利润或偿还利息支付的现金,"3,231,961.79","897,840.01",,,,,,,"3,581,590.00","10,171,590.00","10,171,590.00",,,"7,265,445.00","7,260,000.00",,,"4,752,000.00","4,752,000.00","62,470.84"
收回投资收到的现金,,,,,,,"16,000,000.00","30,000,000.00","30,000,000.00","46,000,000.00","238,000,000.00","70,000,000.00","118,000,000.00","178,700,000.00","318,000,000.00","65,000,000.00","65,000,000.00","95,000,000.00","125,000,000.00","20,000,000.00"
支付其他与筹资活动有关的现金,"2,880,000.00","566,037.74","707,547.16","283,018.87","457,033.12","471,353.12","5,601,514.00","3,290,000.00","3,290,000.00","3,290,000.00","3,290,000.00",,,,,,,,,
取得投资收益收到的现金,,,,,,,"380,230.13","213,931.50","213,931.50","466,041.09","4,267,745.22","620,033.10","1,288,868.73","2,467,612.14","7,520,873.44","1,740,446.93","3,590,748.30","4,473,837.57","8,714,440.31","350,958.90"
筹资活动现金流出小计,"84,310,473.79","31,463,877.75","707,547.16","283,018.87","457,033.12","471,353.12","5,601,514.00","3,290,000.00","6,871,590.00","13,461,590.00","13,461,590.00",,,"7,265,445.00","7,260,000.00",,,"4,752,000.00","4,752,000.00","62,470.84"
处置固定资产、无形资产和其他长期资产收回的现金净额,"144,500.00","111,200.00","114,146.00",,,300.00,"5,250.00","7,200.00","7,200.00","7,652.00","108,135.39","114,000.00","138,260.00","326,060.00","337,463.00",,,,675.00,"1,073,500.00"
筹资活动产生的现金流量净额,"-9,330,708.79","-31,463,877.75","-707,547.16","-283,018.87","-457,033.12","-471,353.12","224,818,486.00","-3,290,000.00","-6,871,590.00","-13,461,590.00","-13,017,290.00",,,"-7,265,445.00","-7,260,000.00",,,"-4,752,000.00","-4,752,000.00","9,937,529.16"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-538,479.94","-3,092,883.51","-175,878.03","754,270.05","1,819,257.42","3,791,212.13","4,478,068.96","-17,949.19","345,382.09","511,425.40","1,021,489.46","-196,358.85","-433,963.46","-849,685.21","-1,234,926.90","-1,045,850.28","-525,900.19","117,723.07","-127,099.16","-82,058.17"
收到其他与投资活动有关的现金,,,,,,"1,000.00","1,000.00",,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"144,500.00","111,200.00","114,146.00",,,"1,300.00","16,386,480.13","30,221,131.50","30,221,131.50","46,473,693.09","242,375,880.61","70,734,033.10","119,427,128.73","181,493,672.14","325,858,336.44","66,740,446.93","68,590,748.30","99,473,837.57","133,715,115.31","21,424,458.90"
五、现金及现金等价物净增加额,"-22,238,034.76","5,683,125.20","44,767,613.57","13,593,708.04","17,723,666.32","27,913,968.00","215,763,427.92","29,908,873.56","-208,557,203.35","-248,119,792.66","-230,672,095.53","-11,796,280.68","3,543,974.23","-15,680,433.79","12,820,110.43","-14,166,800.46","-65,834,363.23","-55,953,216.43","-40,850,911.95","-24,648,175.15"
购建固定资产、无形资产和其他长期资产支付的现金,"61,384,122.91","9,013,730.69","9,897,793.30","1,656,253.88","2,854,615.88","15,486,721.27","26,795,570.68","18,427,375.18","25,953,869.16","45,176,007.16","62,297,233.56","26,635,747.29","47,184,708.26","60,384,022.33","88,157,142.53","18,970,695.97","42,262,043.15","54,290,324.99","74,790,240.47","25,890,815.44"
期初现金及现金等价物余额,"70,405,287.31","48,167,252.55","53,850,377.75","98,617,991.32","98,617,991.32","98,617,991.32","98,617,991.32","314,381,419.24","314,381,419.24","314,381,419.24","314,381,419.24","71,913,043.03","83,709,323.71","83,709,323.71","83,709,323.71","96,529,434.14","96,529,434.14","96,529,434.14","96,529,434.14","55,678,522.19"
投资支付的现金,,,,,,,"46,000,000.00",,"200,000,000.00","256,000,000.00","421,000,000.00","30,000,000.00","80,000,000.00","145,000,000.00","255,000,000.00","65,000,000.00","95,000,000.00","95,000,000.00","115,000,000.00","30,000,000.00"
期末现金及现金等价物余额,"48,167,252.55","53,850,377.75","98,617,991.32","112,211,699.36","116,341,657.64","126,531,959.32","314,381,419.24","344,290,292.80","105,824,215.89","66,261,626.58","83,709,323.71","83,709,323.71","87,253,297.94","68,028,889.92","96,529,434.14","82,362,633.68","30,695,070.91","40,576,217.71","55,678,522.19","31,030,347.04"
