科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
存货,"92,603,441.78","184,443,666.01","280,123,895.45","488,583,056.01","533,878,576.99","449,642,430.40","456,097,078.51","535,758,401.98","573,714,698.27","509,467,990.59","567,466,778.43","662,576,014.23","537,858,851.80","403,803,557.37","338,181,769.16","367,218,648.48","478,157,169.99","378,359,042.97","437,275,266.49","490,262,118.26","506,098,917.01","432,395,795.72","508,420,559.76","583,017,141.92","380,793,370.88","299,270,477.85","369,178,886.49","415,975,084.13","498,246,284.99","389,023,249.22","463,601,280.59"
其他应付款,"56,877,039.29","3,286,142.88","1,879,514.31","5,679,954.74","7,462,616.76","9,248,190.78","10,176,651.59","58,290,737.37","87,287,228.70","7,694,607.23","6,916,051.15","28,989,121.93","56,832,338.79","6,893,293.90","12,045,928.81","6,512,682.39","7,116,178.76","203,485,022.89","253,052,053.02","288,421,150.14","291,172,389.26","104,018,075.27","109,328,128.43","32,228,709.12","42,443,675.46","27,839,147.48","197,812,055.71","35,205,363.52","29,338,007.50","144,736,012.40","144,322,369.33"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,"12,427,778.64","12,305,498.28","28,607,923.20","28,832,248.35","43,547,858.31","20,989,454.08","20,989,454.08","28,807,969.25","18,591,889.41","10,787,569.99","50,618,963.60","15,519,034.54","12,769,180.05","6,801,094.31","6,960,444.33","9,047,877.20","31,458,845.75","29,454,885.45"
一年内到期的非流动负债,"5,000,000.00","5,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,"13,000,000.00","13,000,000.00","15,000,000.00","13,000,000.00","13,000,000.00","13,000,000.00","13,000,000.00","78,260,000.00","52,250,000.00","99,000,000.00","113,750,000.00","155,250,000.00","170,864,632.99"
其他流动资产,,,,,"9,208.31",,,,,"200,000,000.00","190,000,000.00","150,315,000.00","200,157,500.00","180,000,000.00","260,000,000.00","470,000,000.00","600,000,000.00","16,851,241.11","229,932,881.36","520,158,384.50","1,029,156,831.03","799,618,775.88","834,961,454.16","2,138,415,078.94","1,520,448,693.66","660,456,642.85","880,140,293.35","199,723,533.49","145,498,665.74","1,902,242,837.93","748,951,167.80"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"649,235,156.71","730,427,226.02","882,383,957.52","1,195,166,581.64","2,349,722,604.32","2,446,597,462.59","2,351,283,309.56","2,432,762,767.85","2,660,950,674.77","2,803,149,941.92","2,697,725,465.87","2,805,655,252.09","2,758,563,705.71","2,737,665,190.97","2,603,159,564.40","2,676,917,771.26","3,012,187,312.03","2,850,386,572.55","2,658,843,120.84","4,433,398,050.55","4,312,392,466.08","4,018,294,402.36","3,989,383,847.79","6,198,998,355.14","6,389,030,536.03","5,462,845,259.77","5,256,237,419.32","4,989,294,765.37","4,930,979,448.33","7,009,415,664.44","6,809,398,262.98"
流动负债合计,"498,481,913.23","611,712,332.21","574,824,092.64","863,956,787.27","698,807,971.59","787,622,801.61","639,674,628.97","743,188,802.31","864,306,653.95","904,244,025.34","748,071,457.13","908,882,242.61","763,415,342.73","632,421,942.97","437,491,115.77","541,685,062.84","794,423,560.22","1,359,300,420.84","1,286,763,274.32","1,386,598,222.16","1,458,724,621.19","1,356,324,584.24","1,816,183,394.66","1,999,763,617.37","2,590,909,099.47","3,013,010,422.02","2,570,066,490.66","2,863,608,868.47","3,065,010,237.94","3,075,698,762.69","3,124,284,141.54"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"25,000,000.00","20,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,"52,000,000.00","48,750,000.00","45,500,000.00","542,250,000.00","633,000,000.00","700,750,000.00","794,732,180.35","763,990,000.00","1,279,000,000.00","1,392,100,000.00","1,365,600,000.00","1,310,600,000.00","1,368,575,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,340,152,259.78","2,370,759,098.69"
长期应收款,,,,,,,,,,,,,,"21,011,596.48","27,847,395.51","55,583,722.31","64,498,645.51","63,738,296.90","80,693,847.61","80,693,847.61","58,302,886.49","79,551,900.95","73,351,553.37","27,316,127.72","61,465,438.09","61,055,571.75","47,148,196.76","40,415,709.76","37,124,108.08","10,476,563.20","10,002,654.10"
长期应付款,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","13,834,570.71","12,686,511.53","11,517,727.37","10,327,845.17","540,203,308.30","499,288,585.34","685,156,150.96","671,593,062.49","540,556,982.34","501,626,944.01"
长期股权投资,"42,077,012.98","51,482,237.70","50,498,395.41","48,264,408.02","47,387,906.61","49,837,988.21","50,471,822.96","49,557,912.65","52,381,588.31","53,971,338.53","52,229,996.70","54,970,453.41","55,171,622.68","55,546,998.26","51,207,245.44","51,772,132.88","55,896,725.97","60,532,909.43","63,888,827.85","64,362,261.70","63,164,545.12","67,535,646.95","65,780,077.84","74,651,030.73","67,034,674.35","70,931,625.73","68,712,271.74","70,001,849.05","71,023,107.38","75,171,816.49","74,617,569.50"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"167,396,992.05","206,890,737.30","232,072,301.71","234,107,371.56","235,796,721.93","295,968,629.12","281,827,841.33","302,285,997.03","331,346,464.30","338,806,466.04","340,432,752.03","334,863,273.64","331,306,275.30","350,624,497.96","345,470,966.36","368,471,490.86","375,196,842.18","401,151,172.09","1,175,635,289.32","1,299,079,372.86","1,447,916,599.66","1,713,307,425.81","2,666,672,986.48","3,787,736,185.40","3,899,860,547.31","5,738,609,370.57","6,119,498,122.59","6,989,115,246.16","7,257,289,694.95","8,024,250,866.72","8,353,779,810.13"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"13,128,229.20",,"2,880,761.64","14,926,550.63","23,082,311.75","16,588,003.22","23,423,610.23","22,689,726.58","1,685,525.45","15,130,720.74","16,116,917.32","16,082,153.89","16,141,700.90","400,000.00","1,127,313.72","868,367.63","15,393,803.70","595,252,886.89","111,503,895.80","135,158,116.53","76,767,801.32","194,689,543.88","250,729,428.39","111,689,809.17","203,003,310.61","234,475,137.19","172,939,955.94","135,146,748.43","346,392,369.83","335,187,532.62","281,205,615.30"
其他非流动负债,"8,500,000.00","10,000,000.00","10,000,000.00","6,309,414.08","6,048,851.12","6,242,630.90","6,123,399.67","6,004,168.42","5,884,937.19","5,766,953.57","5,651,465.18","9,386,456.86","13,123,591.38","16,961,426.69","16,747,747.85","16,915,735.66","16,697,056.84",,"16,813,183.37",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,"2,867,339.39","19,050,532.21","521,488.03","521,769.23","35,448,312.62","228,925,760.67","55,957,226.08","3,504,104.29","452,453,356.14","244,611,500.15","221,393,738.98","59,569,642.42","62,726,053.58","88,797,377.85","198,829,892.31"
非流动负债合计,"33,500,000.00","30,000,000.00","20,000,000.00","6,309,414.08","6,048,851.12","6,242,630.90","6,123,399.67","6,004,168.42","5,884,937.19","5,766,953.57","5,651,465.18","9,386,456.86","13,123,591.38","16,961,426.69","16,747,747.85","16,915,735.66","16,697,056.84","16,478,378.02","68,813,183.37","66,021,975.09","77,538,275.84","579,346,946.62","664,054,884.23","730,366,769.58","825,840,600.92","1,363,736,503.37","1,836,475,904.20","2,114,526,892.90","2,063,970,458.05","4,233,468,269.98","4,282,265,141.69"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"531,981,913.23","641,712,332.21","594,824,092.64","870,266,201.35","704,856,822.71","793,865,432.51","645,798,028.64","749,192,970.73","870,191,591.14","910,010,978.91","753,722,922.31","918,268,699.47","776,538,934.11","649,383,369.66","454,238,863.62","558,600,798.50","811,120,617.06","1,375,778,798.86","1,355,576,457.69","1,452,620,197.25","1,536,262,897.03","1,935,671,530.86","2,480,238,278.89","2,730,130,386.95","3,416,749,700.39","4,376,746,925.39","4,406,542,394.86","4,978,135,761.37","5,128,980,695.99","7,309,167,032.67","7,406,549,283.23"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,276,309.50"
实收资本(或股本),"50,450,278.73","42,300,000.00","215,000,000.00","215,000,000.00","290,000,000.00","290,000,000.00","290,000,000.00","348,000,000.00","355,290,000.00","355,290,000.00","355,290,000.00","355,290,000.00","355,290,000.00","355,180,000.00","355,180,000.00","355,180,000.00","355,173,000.00","355,173,000.00","355,173,000.00","406,601,571.00","406,601,571.00","406,601,571.00","406,601,571.00","497,866,234.00","1,742,531,819.00","1,742,531,819.00","1,764,091,819.00","1,764,091,819.00","1,764,091,819.00","1,764,091,819.00","1,765,691,819.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,402,797.15","12,034,205.83","187,245,591.41","187,245,591.41","1,403,944,724.41","1,403,942,269.99","1,403,942,269.99","1,345,942,269.99","1,379,038,869.99","1,383,269,469.99","1,383,269,469.99","1,383,269,469.99","1,383,269,469.99","1,389,808,469.99","1,388,614,423.77","1,388,614,423.77","1,388,586,493.77","1,390,226,693.77","1,390,226,693.77","3,099,246,679.50","3,099,246,679.50","3,089,260,935.94","3,089,260,935.94","5,754,284,871.21","4,509,619,286.21","4,509,619,286.21","4,585,079,286.21","4,561,393,702.79","4,561,393,702.79","4,767,998,389.03","4,773,726,389.03"
无形资产,"49,699,505.13","19,112,550.50","18,750,202.81","18,539,643.55","18,434,363.92","44,465,169.23","44,669,275.29","44,456,103.94","44,206,926.63","44,470,037.17","44,140,481.11","43,883,280.83","43,937,130.07","44,167,519.03","43,807,573.41","43,387,908.39","44,052,887.52","43,359,014.64","42,840,073.00","42,588,189.84","44,201,156.57","53,682,421.06","54,399,444.06","54,913,769.41","56,938,926.81","60,083,127.32","120,523,971.25","119,387,626.17","118,082,088.96","121,198,164.65","121,200,316.28"
盈余公积,"67,684,171.54","67,684,171.54","18,142,036.22","18,142,036.22","18,142,036.22","34,660,825.06","34,660,825.06","34,660,825.06","34,660,825.06","63,740,951.96","63,740,951.96","63,740,951.96","63,740,951.96","98,871,013.48","98,871,013.48","98,871,013.48","98,871,013.48","136,762,571.08","136,762,571.08","136,762,571.08","136,762,571.08","168,130,876.05","168,130,876.05","168,130,876.05","168,130,876.05","196,480,352.08","196,480,352.08","196,480,352.08","196,480,352.08","218,953,605.18","218,953,605.18"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,813,434.31"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,020,000.00","97,020,000.00"
商誉,,"2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,641,842.53","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50","2,630,664.50",,
未分配利润,"275,160,211.67","242,714,585.02","166,541,419.18","221,694,914.76","261,699,776.68","337,696,639.32","381,557,839.01","377,175,333.08","457,107,822.00","553,214,454.22","605,885,199.19","545,933,552.92","638,574,020.89","765,247,664.15","828,817,626.63","829,389,095.57","946,617,083.57","1,066,241,081.90","1,145,752,727.93","1,235,338,467.52","1,168,589,669.22","1,326,730,641.99","1,438,118,603.76","1,547,182,398.43","1,581,181,511.75","1,673,232,740.37","1,782,645,705.89","1,868,847,251.96","2,081,461,880.99","2,019,472,567.33","2,166,190,083.96"
长期待摊费用,"672,240.00","607,940.00","2,388,796.67","1,738,666.67","1,413,601.67","2,084,118.41","840,533.72","734,808.38","1,345,202.79","2,767,880.73","3,810,359.55","3,447,784.60","4,056,645.10","10,933,596.88","10,147,833.72","10,882,884.49","10,621,204.42","12,960,347.73","14,815,815.43","14,093,411.67","13,215,176.97","23,385,963.38","19,844,772.90","25,751,854.22","21,672,928.52","42,683,306.31","38,113,842.81","40,412,535.82","45,479,789.33","44,102,819.99","68,243,596.27"
少数股东权益,"12,668,407.34","7,797,075.73","12,373,601.12","6,737,799.29","4,152,387.15","2,554,166.62","4,095,629.62","5,362,076.87","4,555,438.17","3,804,215.10","3,754,241.00","3,610,018.85","3,802,133.33","3,778,064.17","4,829,739.02","4,574,943.54","4,593,979.22","74,317,666.16","80,835,956.10","89,255,602.27","94,825,711.97","99,215,176.65","105,377,384.86","134,279,610.55","151,284,441.05","155,958,842.62","129,461,990.11","138,986,110.23","144,561,307.74","142,476,593.67","148,818,199.33"
递延所得税资产,"3,928,643.59","3,091,014.31","2,521,660.31","3,712,656.46","4,327,572.47","4,547,298.22","4,907,534.73","5,215,494.80","6,297,499.61","8,416,566.87","8,581,116.81","7,844,097.05","8,666,796.80","10,718,170.77","9,707,549.53","10,642,106.34","12,124,839.90","13,198,764.92","14,477,235.61","18,461,441.83","19,801,126.85","16,884,646.82","16,000,797.13","24,369,788.42","25,169,246.40","50,030,187.55","47,856,328.49","49,761,529.79","51,973,791.63","59,936,924.13","54,899,247.34"
外币报表折算价差,,,,,,,,,,"13,546.32","4,969.44","-735,733.18","-740,969.22","-958,624.76","-737,268.93","-642,969.20","-1,018,731.94",,,,,,,,,,,,,,
其他非流动资产,"13,210,000.00",,,,,,,,,,,,,"27,611,721.84","34,708,291.00","13,430,257.00","8,473,190.04","334,965,324.33","296,973,828.87","327,325,860.16","366,755,959.29","625,246,705.43","491,636,849.69","518,974,019.56","389,071,467.48","684,660,367.79","767,712,203.53","1,012,208,313.46","953,423,277.13","1,005,272,169.54","1,050,707,539.93"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"290,112,622.95","283,815,144.31","311,742,783.05","323,919,961.39","333,073,142.85","416,121,870.91","408,771,282.76","427,570,707.88","439,893,871.59","466,193,674.58","467,942,288.02","463,721,707.92","461,910,835.35","523,644,765.72","526,654,833.19","557,669,534.40","591,756,143.13","1,546,839,913.64","1,803,980,966.02","1,984,914,935.93","2,128,204,229.39","3,005,840,679.45","3,697,014,978.47","4,631,537,353.42","5,179,300,560.21","7,189,770,858.86","7,606,529,296.59","8,518,649,865.56","8,946,144,945.37","9,764,394,235.19","10,222,575,984.97"
所有者权益(或股东权益)合计,"407,365,866.43","372,530,038.12","599,302,647.93","648,820,341.68","1,977,938,924.46","2,068,853,900.99","2,114,256,563.68","2,111,140,505.00","2,230,652,955.22","2,359,332,637.59","2,411,944,831.58","2,351,108,260.54","2,443,935,606.95","2,611,926,587.03","2,675,575,533.97","2,675,986,507.16","2,792,822,838.10","3,021,447,687.33","3,107,247,629.17","4,965,692,789.23","4,904,333,798.44","5,088,463,550.95","5,206,160,547.37","8,100,405,321.61","8,151,581,395.85","8,275,869,193.24","8,456,224,321.05","8,529,808,869.56","8,748,143,697.71","9,464,642,866.96","9,625,424,964.72"
资产总计,"939,347,779.66","1,014,242,370.33","1,194,126,740.57","1,519,086,543.03","2,682,795,747.17","2,862,719,333.50","2,760,054,592.32","2,860,333,475.73","3,100,844,546.36","3,269,343,616.50","3,165,667,753.89","3,269,376,960.01","3,220,474,541.06","3,261,309,956.69","3,129,814,397.59","3,234,587,305.66","3,603,943,455.16","4,397,226,486.19","4,462,824,086.86","6,418,312,986.48","6,440,596,695.47","7,024,135,081.81","7,686,398,826.26","10,830,535,708.56","11,568,331,096.24","12,652,616,118.63","12,862,766,715.91","13,507,944,630.93","13,877,124,393.70","16,773,809,899.63","17,031,974,247.95"
负债和所有者(或股东权益)合计,"939,347,779.66","1,014,242,370.33","1,194,126,740.57","1,519,086,543.03","2,682,795,747.17","2,862,719,333.50","2,760,054,592.32","2,860,333,475.73","3,100,844,546.36","3,269,343,616.50","3,165,667,753.89","3,269,376,960.01","3,220,474,541.06","3,261,309,956.69","3,129,814,397.59","3,234,587,305.66","3,603,943,455.16","4,397,226,486.19","4,462,824,086.86","6,418,312,986.48","6,440,596,695.47","7,024,135,081.81","7,686,398,826.26","10,830,535,708.56","11,568,331,096.24","12,652,616,118.63","12,862,766,715.91","13,507,944,630.93","13,877,124,393.70","16,773,809,899.63","17,031,974,247.95"
