科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
长期股权投资,,,,,,,,,,"61,338,774.71","64,550,309.40","65,856,816.02","67,519,127.83","68,973,521.09","72,618,166.02"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"246,522,496.81","254,204,789.71","234,717,783.97","238,646,527.92",,"438,678,843.27","426,245,599.74","414,761,066.23","400,233,882.51","439,866,838.59","428,960,556.94","445,693,153.38","428,737,977.19","445,903,436.69","439,755,469.91"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"12,451,290.48","185,000.00","51,824,987.84","198,115,870.03",,"8,608,668.51","5,408,912.66","11,444,404.41","25,367,526.03","21,060,347.22","25,171,309.88","8,729,795.69","9,875,250.24","688,180.57","4,309,513.91"
其他非流动负债,,,,,,,,,,"65,057,300.00","65,057,300.00","63,935,300.00","63,251,500.00",,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"12,930,342.87","14,218,267.66","14,179,483.22","13,529,446.08",,"15,196,869.07","15,319,007.57","14,586,445.22","15,309,723.32","85,619,823.70","85,109,408.58","83,216,848.66","83,164,902.97","20,191,839.32","24,173,709.86"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"296,445,884.99","300,354,742.64","272,096,668.21","385,696,557.58","416,950,827.01","450,092,229.60","213,703,312.31","270,631,575.68","260,323,657.89","305,579,879.52","255,898,637.58","284,282,447.71","236,275,489.40","199,673,516.39","177,948,499.96"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"95,000,000.00","95,000,000.00","95,000,000.00","95,000,000.00",,"95,000,000.00","126,680,000.00","126,680,000.00","126,680,000.00","128,550,000.00","128,550,000.00","179,970,000.00","179,942,000.00","177,352,000.00","177,352,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"10,000,000.00","10,318,507.02","10,318,507.02","10,318,507.02",,"10,318,507.02","273,438,507.02","273,438,507.02","273,438,507.02","332,008,785.36","335,454,073.36","338,825,665.36","373,076,985.36","311,305,485.36","311,305,485.36"
无形资产,"55,166,663.93","56,325,181.21","54,475,983.49","54,867,089.23",,"60,588,877.03","60,017,158.96","59,445,440.89","61,148,161.76","58,546,841.63","57,961,521.50","57,376,201.37","56,790,881.24","56,205,561.11","70,119,035.98"
盈余公积,"22,676,813.76","27,836,026.27","35,174,064.79","35,174,064.79",,"46,697,258.72","46,697,258.72","46,697,258.72","46,697,258.72","84,093,818.19","84,093,818.19","84,093,818.19","84,093,818.19","88,676,000.00","88,676,000.00"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,"65,057,300.00","65,057,300.00","63,947,300.00","63,251,500.00",,
商誉,,,,,,,,,,,,,,,
未分配利润,"94,285,399.30","143,458,760.99","138,315,169.33","190,219,522.71",,"249,538,524.50","344,831,571.58","404,931,905.61","500,458,080.34","580,016,064.91","640,044,441.49","574,230,544.76","592,236,018.28","655,978,509.37","725,015,860.65"
长期待摊费用,,,,,,,,,,,,,,,
少数股东权益,"19,703,493.22",,,,,,,,,,,,,,
递延所得税资产,"3,959,678.68","3,635,089.86","4,674,302.81","4,331,564.37",,"3,538,513.87","3,623,535.52","3,551,175.42","3,835,988.03","4,329,954.72","4,700,854.51","5,485,328.05","4,247,774.96","4,228,084.85","4,665,971.46"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"9,023,871.32","8,470,517.02","9,821,861.49","2,386,173.39",,"1,310,845.40","2,297,260.35","6,297,260.35","22,540,299.24","2,393,549.81","14,411,839.81","6,537,993.69","11,022,196.44","8,423,468.22","14,421,893.52"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"328,561,127.22","324,257,703.80","356,952,045.60","499,784,350.94",,"514,162,874.08","499,029,593.23","496,936,473.30","514,562,983.57","588,973,432.68","597,193,518.04","591,116,414.20","579,630,333.90","585,859,378.53","607,327,176.80"
所有者权益(或股东权益)合计,"241,665,706.28","276,613,294.28","278,807,741.14","330,712,094.52","350,726,189.70","401,554,290.24","791,647,337.32","851,747,671.35","947,273,846.08","1,058,664,993.38","1,122,982,026.67","1,113,736,347.90","1,166,565,172.53","1,233,833,418.01","1,303,305,100.79"
资产总计,"538,111,591.27","576,968,036.92","550,904,409.35","716,408,652.10","767,677,016.71","851,646,519.84","1,005,350,649.63","1,122,379,247.03","1,207,597,503.97","1,364,244,872.90","1,378,880,664.25","1,398,018,795.61","1,402,840,661.93","1,433,506,934.40","1,481,253,600.75"
负债和所有者(或股东权益)合计,"538,111,591.27","576,968,036.92","550,904,409.35","716,408,652.10",,"851,646,519.84","1,005,350,649.63","1,122,379,247.03","1,207,597,503.97","1,364,244,872.90","1,378,880,664.25","1,398,018,795.61","1,402,840,661.93","1,433,506,934.40","1,481,253,600.75"
