科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
流动资产合计,"444,651,571.92","636,892,630.04","696,484,454.00","761,657,497.75","1,182,342,701.49","1,226,764,665.06","1,271,361,461.01","1,355,301,180.35","1,233,592,371.98","1,266,570,764.00","1,329,508,093.95","1,220,196,816.73","1,362,735,209.17","1,462,548,652.51","1,653,816,114.96"
流动负债合计,"86,124,348.00","104,010,578.73","85,299,141.17","107,331,801.14","99,438,111.61","96,201,089.84","102,797,581.37","132,133,710.61","114,402,026.63","102,609,559.58","114,219,523.71","145,239,960.52","162,501,133.71","200,389,198.17","194,709,694.45"
可供出售金融资产,"9,789,235.80","7,905,071.06","13,805,978.11","13,780,715.57","16,824,851.64","13,050,624.72","17,460,868.56","16,778,780.16","17,218,348.24","18,052,008.20","19,252,483.52","18,979,648.22","18,179,331.34","16,282,807.72","15,606,176.30"
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,"28,463,719.83","28,322,666.81","28,193,499.88","28,060,979.76","27,929,375.85"
专项应付款,,"420,000.00",,,,,,"500,000.00",,"500,000.00",,,,,
投资性房地产,"49,671,818.91","50,845,706.81","95,368,419.08","95,777,361.26","94,390,001.75","93,002,642.25","92,660,046.75","91,243,210.93","99,458,250.83","98,019,464.03","103,744,178.24","102,071,802.36","121,189,253.91","119,467,028.45","117,098,217.60"
预计负债,,,,,,,,,,,,,,,
固定资产,"64,745,877.31","78,042,225.70","194,248,057.93","193,137,042.00","190,812,123.91","187,814,859.16","184,031,962.55","182,334,788.33","170,196,879.52","166,993,765.41","156,900,622.99","154,580,759.79","134,307,083.63","133,420,586.59","132,155,825.89"
递延所得税负债,"1,271,021.67","988,396.96","1,873,533.02","1,869,743.64","2,416,364.05","1,760,230.01","2,196,766.59","2,094,453.33","2,160,388.54","2,285,437.53","2,465,508.83","2,424,583.53","2,304,536.00","3,419,277.23","2,339,340.77"
在建工程,"167,922,512.22","165,429,494.02","121,461.87","133,049.08","814,446.26","3,329,929.08","6,769,726.22","766,103.86","1,013,552.80","1,215,492.41","2,234,582.76","2,192,910.14","2,390,811.28","2,546,411.53","630,597.35"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"1,271,021.67","1,408,396.96","1,873,533.02","1,869,743.64","2,416,364.05","1,760,230.01","2,196,766.59","2,594,453.33","2,660,388.54","2,785,437.53","4,603,329.35","4,038,365.61","3,394,279.64","3,984,982.43","2,541,007.44"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"87,395,369.67","105,418,975.69","87,172,674.19","109,201,544.78","101,854,475.66","97,961,319.85","104,994,347.96","134,728,163.94","117,062,415.17","105,394,997.11","118,822,853.06","149,278,326.13","165,895,413.35","204,374,180.60","197,250,701.89"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"360,000,000.00","360,000,000.00","396,000,000.00","396,000,000.00","447,000,000.00","447,000,000.00","447,000,000.00","447,000,000.00","447,000,000.00","447,000,000.00","447,000,000.00","447,000,000.00","447,000,000.00","450,624,875.00","454,133,355.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"1,811,637.54","1,811,637.54","1,811,637.54","1,811,637.54","469,070,637.54","469,070,637.54","469,070,637.54","469,070,637.54","469,070,637.54","469,070,637.54","469,070,637.54","469,070,637.54","469,070,637.54","556,792,612.54","653,284,126.14"
无形资产,"6,877,322.80","7,631,857.64","7,655,328.94","7,498,058.39","7,757,774.39","7,603,269.55","7,436,228.31","7,282,908.65","7,115,520.30","7,517,849.56","7,328,744.43","7,133,711.22","6,977,111.08","8,220,857.00","8,394,441.47"
盈余公积,"38,049,780.77","62,485,648.69","84,882,775.28","84,882,775.28","84,882,775.28","84,882,775.28","97,640,036.46","97,640,036.46","97,640,036.46","97,640,036.46","118,244,231.98","118,244,231.98","118,244,231.98","118,244,231.98","165,401,156.79"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,"151,302,732.87","147,801,046.41"
未分配利润,"240,275,719.71","401,555,547.97","418,060,746.86","460,610,670.13","367,648,161.97","413,927,882.56","438,640,951.77","488,473,649.31","381,398,807.05","421,560,295.75","477,993,486.49","333,231,716.29","454,367,140.85","573,964,482.06","626,199,526.49"
长期待摊费用,"1,426,894.12","801,138.66","671,608.09","609,780.02","541,393.86","944,795.73","1,021,111.82","6,154,513.32","6,928,122.05","6,653,200.45","6,190,950.86","5,764,424.61","5,337,898.38","4,919,667.31","5,004,082.18"
少数股东权益,"18,017,661.46","18,140,220.28","17,384,826.20","17,215,772.73","17,403,542.16","17,262,505.29","17,394,126.28","17,353,055.60","17,317,018.37","17,535,990.47","17,448,124.53","17,743,919.13","17,908,230.45","18,324,984.15","18,157,992.78"
递延所得税资产,"2,755,565.90","2,552,996.04","2,662,212.84","2,812,284.02","2,647,202.60","2,657,145.38","1,535,212.46","1,360,799.78","1,296,244.27","1,218,399.64","1,175,809.41","1,265,654.58","1,322,666.54","3,365,808.55","3,080,160.97"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"2,839,538.00","2,887,917.00",,,"10,145,849.36"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"303,189,227.06","313,208,489.93","314,533,066.86","313,748,290.34","313,787,794.41","308,403,265.87","310,915,156.67","305,921,105.03","303,226,918.01","299,670,179.70","328,130,630.04","323,199,494.73","317,897,656.04","467,586,879.78","467,845,773.38"
所有者权益(或股东权益)合计,"660,445,429.31","844,682,144.28","923,844,846.67","966,204,243.31","1,394,276,020.24","1,437,206,611.08","1,477,282,269.72","1,526,494,121.44","1,419,756,874.82","1,460,845,946.59","1,538,815,870.93","1,394,117,985.33","1,514,737,451.86","1,725,761,351.69","1,924,411,186.45"
资产总计,"747,840,798.98","950,101,119.97","1,011,017,520.86","1,075,405,788.09","1,496,130,495.90","1,535,167,930.93","1,582,276,617.68","1,661,222,285.38","1,536,819,289.99","1,566,240,943.70","1,657,638,723.99","1,543,396,311.46","1,680,632,865.21","1,930,135,532.29","2,121,661,888.34"
负债和所有者(或股东权益)合计,"747,840,798.98","950,101,119.97","1,011,017,520.86","1,075,405,788.09","1,496,130,495.90","1,535,167,930.93","1,582,276,617.68","1,661,222,285.38","1,536,819,289.99","1,566,240,943.70","1,657,638,723.99","1,543,396,311.46","1,680,632,865.21","1,930,135,532.29","2,121,661,888.34"
