科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"4,980,032.91","9,923,444.32","17,937,817.17","13,858,067.65","20,017,613.21","30,340,370.60","11,362,628.91","23,270,771.60","37,641,065.80","66,921,904.45","29,022,309.66","51,359,966.70","78,633,858.13","131,939,656.49","40,154,359.03","70,503,052.73","105,706,629.85","189,600,178.42","52,095,788.07","95,166,514.38","140,621,486.11","254,345,143.87","69,690,698.06","160,473,512.76","246,524,164.45","345,499,464.38","113,501,228.55","216,665,730.41","284,531,989.23","398,605,229.09","91,391,769.77","205,507,174.58","290,931,757.84"
取得借款收到的现金,,"14,000,000.00","12,000,000.00",,,"70,000,000.00",,,,,,,,,,,,,,,,,,,,,"260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00",,,
支付的各项税费,"5,641,754.49","24,318,654.91","34,497,316.18","27,996,437.52","38,973,746.98","54,193,177.25","14,021,989.10","40,485,082.51","68,513,195.91","92,109,785.32","44,820,318.81","79,233,798.30","113,816,925.28","143,614,572.40","49,444,703.95","116,837,099.02","183,320,715.83","254,621,616.68","88,377,952.55","194,782,714.71","256,002,631.77","306,179,237.44","82,142,107.55","191,380,187.69","286,989,306.89","389,446,409.03","108,256,172.36","217,385,618.75","319,215,132.54","454,534,957.44","106,804,886.38","274,186,632.83","391,741,251.66"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"13,280,682.15","39,614,939.58","50,608,596.41","27,786,053.91","66,636,186.29","102,261,973.22","24,499,657.04","58,510,300.72","115,935,371.25","168,798,243.94","39,453,338.76","90,126,345.84","203,470,106.98","330,513,051.91","65,928,219.59","158,304,884.38","261,067,146.76","282,060,258.50","50,309,190.03","123,482,915.21","272,177,138.40","297,793,246.23","127,715,091.99","219,482,069.11","370,164,743.55","465,402,253.76","138,207,536.82","272,681,890.16","440,373,847.30","504,580,151.96","135,295,299.99","270,811,825.74","538,883,223.50"
筹资活动现金流入小计,,"14,000,000.00","19,448,100.00",,,"1,505,608,000.00",,,,,,,,,,,,,,"35,807,313.60","35,982,273.60","35,982,273.60","1,830,121,939.03","1,847,104,939.03","1,847,104,939.03","1,847,104,939.03","260,000,000.00","260,000,000.00","266,000,000.00","356,805,270.56",,,
经营活动现金流出小计,"74,915,414.10","143,028,952.65","203,993,935.14","136,655,592.51","241,889,191.15","354,301,688.90","104,922,841.94","249,412,121.82","422,075,507.51","644,590,467.83","237,871,514.76","449,131,831.80","723,252,080.50","1,078,122,737.26","320,780,538.14","598,965,544.79","931,096,603.44","1,178,789,234.08","305,211,513.32","655,717,092.39","1,104,108,898.27","1,434,707,900.35","431,579,133.57","892,022,270.09","1,504,926,788.77","2,017,363,300.75","506,039,859.59","968,782,362.01","1,523,841,000.34","2,095,660,237.35","562,549,274.13","1,170,439,612.73","1,879,945,631.08"
偿还债务支付的现金,,"5,000,000.00","9,000,000.00",,"12,000,000.00","12,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00",,,,,,,,,,,,,,,,,,,,"260,000,000.00",,,
经营活动产生的现金流量净额,"12,803,070.04","25,364,460.64","41,880,274.99","37,858,097.88","44,870,610.79","54,606,252.76","3,017,352.63","50,499,668.42","100,451,237.79","173,992,325.89","13,524,676.14","88,683,566.45","131,921,531.42","111,224,133.16","46,651,648.20","224,970,800.12","349,731,623.79","626,512,474.31","127,549,296.29","362,937,036.61","397,445,207.06","560,640,271.74","138,912,763.80","426,330,223.56","443,002,611.31","634,893,057.19","116,561,834.21","374,704,881.38","518,119,230.85","684,648,483.86","125,629,256.35","461,901,269.76","642,707,877.88"
分配股利、利润或偿还利息支付的现金,,"81,212.50","182,178.00","306,033.00","329,574.00","517,849.00","297,500.00","54,977,500.00","54,977,500.00","54,977,500.00","101,225,000.00","109,360,000.00","109,360,000.00","109,360,000.00","37,867,502.82","131,232,000.00","131,232,000.00","131,232,000.00",,"328,080,000.00","328,080,000.00","328,080,000.00",,"364,005,470.00","364,005,470.00","364,005,470.00","195,863,831.40","437,654,814.00","439,379,589.00","444,158,067.11",,"378,565,688.80","378,565,688.80"
收回投资收到的现金,,"1,369,607.90",,,,,,,,,,,,,,,,,,,,,,"6,000,000.00","200,000,000.00","890,000,000.00","230,000,000.00","880,000,000.00","1,141,000,000.00","1,580,000,000.00","105,040,000.00","605,433,211.92","701,058,211.92"
支付其他与筹资活动有关的现金,,,,,"380,000.00","6,422,340.00","3,927,660.00","4,020,469.70","4,020,469.70","3,927,660.00",,,,,,,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,"73,798.03","34,735.91",,,,,,,,,,,,,,,,,,,,,,"1,537,500.00","9,570,321.92","28,003,687.59","15,172,664.30","32,578,470.99","40,467,288.35","51,141,971.74","26,572,381.17","38,710,325.47","38,710,325.47"
筹资活动现金流出小计,,"5,081,212.50","9,182,178.00","306,033.00","12,709,574.00","18,940,189.00","74,225,160.00","128,997,969.70","128,997,969.70","128,905,160.00","101,225,000.00","109,360,000.00","109,360,000.00","109,360,000.00","37,867,502.82","131,232,000.00","131,232,000.00","131,232,000.00",,"328,080,000.00","328,080,000.00","328,080,000.00",,"364,005,470.00","364,005,470.00","364,005,470.00","195,863,831.40","437,654,814.00","439,379,589.00","704,158,067.11",,"378,565,688.80","378,565,688.80"
处置固定资产、无形资产和其他长期资产收回的现金净额,"94,000.00","35,562.80","147,576.25","63,770.03","63,770.03","64,441.54",,,,"25,419.23",,,,"33,652.62","4,556.00",,,"143,539.20",,,,"122,059.40",,"48,978.78","49,162.78","252,227.91",,"3,000.00","3,000.00","703,545.95","2,893,338.59","1,600.00","10,856.41"
筹资活动产生的现金流量净额,,"8,918,787.50","10,265,922.00","-306,033.00","-12,709,574.00","1,486,667,811.00","-74,225,160.00","-128,997,969.70","-128,997,969.70","-128,905,160.00","-101,225,000.00","-109,360,000.00","-109,360,000.00","-109,360,000.00","-37,867,502.82","-131,232,000.00","-131,232,000.00","-131,232,000.00",,"-292,272,686.40","-292,097,726.40","-292,097,726.40","1,830,121,939.03","1,483,099,469.03","1,483,099,469.03","1,483,099,469.03","64,136,168.60","-177,654,814.00","-173,379,589.00","-347,352,796.55",,"-378,565,688.80","-378,565,688.80"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000.00","6,000,000.00",,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,"7,635.48","-287,571.55","105,230.46","-8,624.05","-460,411.74","-68,408.70","-4,467.11","1,970,002.34","2,204,078.92","524,558.51","-2,947,689.95","-7,083,532.78","-11,045,854.15"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,023,414.86",,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"167,798.03","1,439,906.61","147,576.25","63,770.03","63,770.03","64,441.54",,,,"25,419.23",,,,"33,652.62","4,556.00",,,"143,539.20",,,,"122,059.40",,"7,586,478.78","215,619,484.70","924,255,915.50","245,172,664.30","912,581,470.99","1,181,470,288.35","1,641,868,932.55","134,505,719.76","644,145,137.39","739,779,393.80"
五、现金及现金等价物净增加额,"6,840,551.08","13,607,722.47","20,016,421.17","30,661,244.87","15,460,145.74","1,462,510,280.73","-129,533,456.41","-179,458,764.53","-171,507,430.10","-155,334,143.11","-141,897,033.50","-121,114,130.07","-102,622,412.70","-167,102,762.82","-22,724,404.70","26,503,408.77","105,352,254.47","324,021,645.88","99,060,462.51","24,492,687.75","8,008,531.57","31,861,903.54","1,341,568,966.09","91,016,651.36","-69,928,590.68","-95,684,531.77","161,481,294.27","190,040,257.62","473,666,237.57","574,270,766.52","201,863,146.02","645,370,437.15","892,583,244.00"
购建固定资产、无形资产和其他长期资产支付的现金,"3,639,909.09","15,213,709.93","32,277,352.07","6,954,590.04","16,764,661.08","78,828,224.57","58,325,649.04","100,960,463.25","142,960,698.19","190,446,728.23","43,946,709.64","90,187,696.52","114,933,944.12","158,298,350.81","31,336,982.88","67,059,268.15","110,686,278.16","168,230,170.91","28,488,833.78","46,171,662.46","77,346,584.57","196,515,129.65","47,570,967.20","110,990,895.96","199,022,743.98","269,545,364.79","34,384,905.73","61,561,283.09","104,747,771.55","150,418,411.85","41,554,231.11","61,256,839.39","86,335,918.89"
期初现金及现金等价物余额,"621,243.14","7,461,794.22","21,069,516.69","41,085,937.86","41,085,937.86","41,085,937.86","1,503,596,218.59","1,503,596,218.59","1,503,596,218.59","1,503,596,218.59","1,351,062,075.48","1,351,062,075.48","1,351,062,075.48","1,348,262,075.48","1,181,159,312.66","1,246,159,312.66","1,246,159,312.66","1,181,159,312.66","1,505,180,958.54","1,505,180,958.54","1,505,180,958.54","1,505,180,958.54","1,537,042,862.08","1,537,042,862.08","1,537,042,862.08","1,537,042,862.08","1,443,638,330.31","1,443,638,330.31","1,443,638,330.31","1,441,358,330.31","2,015,629,096.83","2,015,629,096.83","2,015,629,096.83"
投资支付的现金,"2,490,407.90","264,579.05",,,,,,,,"10,000,000.00","10,250,000.00","10,250,000.00","10,250,000.00","704,492.80","176,123.20","176,123.20","2,461,091.16","176,123.20",,,"20,000,000.00","40,000,000.00","90,000,000.00","1,715,000,000.00","2,012,167,000.00","2,867,536,000.00","180,000,000.00","860,000,000.00","950,000,000.00","1,255,000,000.00","13,769,909.03","13,769,909.03","13,956,565.84"
期末现金及现金等价物余额,"7,461,794.22","21,069,516.69","41,085,937.86","71,747,182.73","56,546,083.60","1,503,596,218.59","1,374,062,762.18","1,324,137,454.06","1,332,088,788.49","1,348,262,075.48","1,209,165,041.98","1,229,947,945.41","1,248,439,662.78","1,181,159,312.66","1,158,434,907.96","1,272,662,721.43","1,351,511,567.13","1,505,180,958.54","1,604,241,421.05","1,529,673,646.29","1,513,189,490.11","1,537,042,862.08","2,878,611,828.17","1,628,059,513.44","1,467,114,271.40","1,441,358,330.31","1,605,119,624.58","1,633,678,587.93","1,917,304,567.88","2,015,629,096.83","2,217,492,242.85","2,660,999,533.98","2,908,212,340.83"
