科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"7,094,290.73","6,305,870.81",,,,,,,,,,,,,,
其他流动资产,"2,314,755.64","3,817,766.28","421,106.93",,"3,025,866.88","5,087,882.66","7,138.35","7,292,233.38","2,428,829.79","2,522,336.97","19,888.84","4,452,912.16","1,132,277.93","3,147,631.84","1,757,459.11","3,441,845.20"
其他流动负债,,,,,,,,,,,,,,,,
流动资产合计,"445,459,848.08","485,687,756.54","523,139,239.61","467,800,800.00","649,441,348.96","643,612,345.44","698,360,232.64","608,460,743.87","558,497,720.17","598,689,698.74","704,863,710.95","639,459,684.76","612,598,219.66","662,976,102.97","741,879,031.43","680,620,203.79"
流动负债合计,"300,019,401.64","320,674,239.81","328,604,942.05","292,400,800.00","288,780,080.66","278,929,919.52","312,941,454.01","230,690,770.53","197,183,124.34","234,236,402.14","323,732,270.02","245,426,888.64","328,044,638.53","398,535,253.10","449,446,646.85","388,600,153.73"
可供出售金融资产,,,,,,,,,,,,,"81,080,000.00","101,080,000.00","101,080,000.00","101,080,000.00"
长期借款,"6,317,100.51",,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,"8,595,067.89","8,631,789.42","10,120,144.60","9,794,148.39","9,384,103.66","8,623,861.12","9,696,687.03","9,286,470.54"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,
固定资产,"63,834,194.80","60,878,614.87","57,691,712.83",,"55,830,996.77","55,766,890.01","54,756,896.84","53,934,992.10","67,156,202.79","66,016,987.94","65,676,620.22","64,537,188.20","63,344,915.76","62,398,576.46","63,972,433.33","62,559,473.46"
递延所得税负债,,,,,,,,,,,,,,,,
在建工程,,,,,,"1,813,750.26","8,527,228.05","10,161,236.84","284,333.19","284,333.19",,"84,265.07","1,734,728.74","3,004,572.11",,"242,169.70"
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"6,317,100.51",,,,,,,,,,,,,,,
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"306,336,502.15","320,674,239.81","328,604,942.05","292,400,800.00","288,780,080.66","278,929,919.52","312,941,454.01","230,690,770.53","197,183,124.34","234,236,402.14","323,732,270.02","245,426,888.64","328,044,638.53","398,535,253.10","449,446,646.85","388,600,153.73"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"66,000,000.00","66,000,000.00","66,000,000.00",,"88,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","176,000,000.00","176,000,000.00","176,000,000.00","177,325,000.00","177,325,000.00","177,325,000.00","177,325,000.00","177,750,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"60,445,096.74","60,445,096.74","60,445,096.74",,"209,504,445.86","209,504,445.86","209,504,445.86","209,504,445.86","121,504,445.86","121,504,445.86","121,504,445.86","139,564,195.86","139,564,195.86","139,564,195.86","147,037,495.86","150,331,895.86"
无形资产,,,"914,174.70",,"867,848.46","844,685.34","1,368,403.60","1,327,720.13","1,386,806.77","1,347,102.52","1,044,272.69","1,839,812.94","4,611,168.88","4,447,814.36","4,164,365.51","13,221,150.82"
盈余公积,"9,063,500.76","12,568,660.85","16,523,721.92",,"16,523,721.92","16,523,721.92","20,214,352.14","20,214,352.14","20,214,352.14","20,214,352.14","22,894,900.02","22,894,900.02","22,894,900.02","22,894,900.02","25,908,856.36","25,908,856.36"
开发支出,,,,,,,"107,547.17","301,179.24","671,678.68","2,325,721.11","7,934,257.44","10,825,995.64","11,801,151.18","15,698,024.21","21,268,324.00","13,673,587.79"
减:库存股,,,,,,,,,,,,,"19,384,750.00","19,384,750.00","19,318,500.00","23,037,900.00"
商誉,,,,,,,,,,,,,,,,
未分配利润,"74,993,096.14","98,790,493.89","123,041,359.24",,"113,402,050.07","120,300,756.86","146,220,093.01","140,869,164.32","135,153,092.76","138,986,141.14","160,971,348.70","157,225,390.77","153,103,660.09","158,314,461.56","183,927,997.74","184,231,316.71"
长期待摊费用,,"483,331.00","283,327.00",,"183,325.00","133,324.00","83,323.00","33,322.00",,"504,606.27","875,779.09","828,498.88","1,176,591.55","1,108,502.23","2,314,745.17","2,607,465.54"
少数股东权益,,,,,,,,,,,,,,,,
递延所得税资产,"6,014,148.20","8,817,505.22","9,300,803.77",,"9,377,022.30","10,867,902.01","11,765,549.19","13,112,820.70","11,684,308.19","11,411,081.01","13,108,342.83","13,536,931.90","14,142,840.04","16,235,703.49","17,746,660.77","17,843,488.36"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"1,150,000.00","2,069,622.64","2,769,245.28",,,,"1,792,452.83","1,792,452.83","1,792,452.83","1,792,452.83","1,792,452.83","1,792,452.83","1,792,452.83","1,792,452.83","2,092,452.83","2,292,452.83"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"70,998,343.00","72,249,073.73","70,959,263.58","71,782,200.00","66,259,192.53","69,426,551.62","78,401,400.68","80,663,723.84","91,570,850.34","92,314,074.29","100,551,869.70","103,239,293.85","189,067,952.64","214,389,506.81","222,335,668.64","222,806,259.04"
所有者权益(或股东权益)合计,"210,121,688.93","237,262,590.46","265,493,561.14","247,182,200.00","426,920,460.83","434,108,977.54","463,820,179.31","458,433,697.18","452,885,446.17","456,767,370.89","481,683,310.63","497,272,089.97","473,621,533.77","478,830,356.68","514,768,053.22","514,826,309.10"
资产总计,"516,458,191.08","557,936,830.27","594,098,503.19","539,583,000.00","715,700,541.49","713,038,897.06","776,761,633.32","689,124,467.71","650,068,570.51","691,003,773.03","805,415,580.65","742,698,978.61","801,666,172.30","877,365,609.78","964,214,700.07","903,426,462.83"
负债和所有者(或股东权益)合计,"516,458,191.08","557,936,830.27","594,098,503.19","539,583,000.00","715,700,541.49","713,038,897.06","776,761,633.32","689,124,467.71","650,068,570.51","691,003,773.03","805,415,580.65","742,698,978.61","801,666,172.30","877,365,609.78","964,214,700.07","903,426,462.83"
