科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"52,968,185.76","40,930,053.43","70,383,239.98","20,894,914.11","45,191,810.92","71,717,760.55","101,395,841.96","25,717,362.85","59,274,076.82","87,668,207.22","123,441,063.91","26,292,741.37","59,649,568.87","90,651,004.40","123,197,229.17","32,251,143.63","68,827,058.25","105,200,013.37","138,592,879.82","33,058,955.45","69,254,420.12","102,823,302.18","125,334,370.37","33,191,129.52","71,684,800.47","111,122,822.77","158,220,080.58","39,762,869.65","91,844,513.60","138,471,229.02","206,986,974.67","52,505,685.13","97,229,450.46","156,391,124.96","244,421,974.92","63,593,587.50"
取得借款收到的现金,"177,500,000.00","142,500,000.00","272,808,133.83","151,868,198.40","342,280,984.41","451,266,545.47","572,241,847.54","181,582,664.00","365,012,761.00","547,952,350.00","853,638,910.65","212,181,433.00","435,229,749.00","753,961,334.72","1,113,257,655.19","326,747,001.00","575,421,815.83","887,584,930.66","1,013,243,758.00","203,601,362.00","488,091,418.00","731,090,030.00","894,650,961.67","216,670,488.49","622,425,997.76","782,558,035.30","829,841,408.30","253,000,000.00","751,300,000.00","831,300,000.00","926,300,000.00","110,000,000.00","473,601,479.00","698,576,457.69","948,127,386.69","162,329,991.45"
支付的各项税费,"25,913,486.38","21,153,020.78","35,898,599.57","6,049,653.35","21,127,994.69","35,546,877.47","49,252,209.29","2,963,639.17","11,640,138.58","23,778,353.07","30,945,293.13","14,237,313.36","20,029,112.77","36,024,670.25","35,483,429.56","10,366,070.98","22,459,034.54","33,749,192.63","42,403,083.24","7,773,255.85","21,760,892.06","34,462,940.39","46,559,761.70","11,709,970.48","35,054,325.98","46,923,305.29","65,252,175.14","21,844,420.92","38,427,420.81","55,082,617.91","70,670,572.94","22,121,781.11","48,471,168.02","74,941,216.80","97,110,547.84","27,164,115.22"
收到其他与筹资活动有关的现金,"20,705,289.42","28,512,836.00","73,294,956.94",,,,"7,410,000.00",,,,,,,,,,,,,,,"137,024,563.66","137,024,563.50",,,,,,,,"87,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00",
支付其他与经营活动有关的现金,"35,102,926.07","42,893,567.85","87,934,466.40","38,609,069.21","67,592,467.34","80,305,916.36","131,508,241.31","30,802,482.03","52,542,277.55","56,350,638.25","100,033,715.06","22,239,177.73","99,358,534.94","46,378,112.92","115,107,029.76","45,228,651.73","94,558,334.09","117,268,310.70","100,433,983.94","16,916,390.19","35,780,556.94","48,852,493.21","84,897,735.22","35,178,513.07","119,998,339.27","162,987,177.75","242,738,140.27","40,913,318.22","130,094,010.72","78,611,962.13","278,158,219.88","97,279,496.16","133,318,744.33","93,825,877.79","315,892,808.17","69,448,842.15"
筹资活动现金流入小计,"248,205,289.42","171,012,836.00","436,103,090.77","151,868,198.40","998,941,784.41","1,107,927,345.47","1,227,999,731.54","181,582,664.00","365,012,761.00","547,952,350.00","853,638,910.65","212,181,433.00","435,229,749.00","753,961,334.72","1,113,257,655.19","326,747,001.00","575,421,815.83","887,584,930.66","1,013,243,758.00","203,601,362.00","1,000,266,418.00","1,380,289,593.66","1,543,850,525.17","216,670,488.49","631,245,997.76","801,668,035.30","848,951,408.30","253,000,000.00","757,812,850.00","840,752,850.00","1,024,327,850.00","143,000,000.00","506,601,479.00","731,576,457.69","981,127,386.69","162,329,991.45"
经营活动现金流出小计,"959,550,833.18","694,489,936.50","829,940,847.16","291,620,447.42","750,958,946.16","1,167,023,087.11","1,561,176,068.03","412,225,379.44","813,346,146.61","1,223,755,751.76","1,492,957,644.84","261,533,190.07","682,992,679.97","998,349,760.25","1,362,498,485.52","308,563,703.23","680,367,629.64","1,100,607,682.27","1,407,199,442.21","333,057,565.70","618,396,346.73","950,536,491.78","1,295,769,785.47","255,694,945.16","572,436,884.76","912,073,635.50","1,408,113,877.59","517,786,261.71","1,084,176,955.95","1,495,741,353.80","2,183,303,045.62","645,375,551.73","1,412,015,306.77","2,206,663,204.82","3,009,256,071.15","700,325,387.01"
偿还债务支付的现金,"130,900,000.00","166,500,000.00","121,100,858.00","88,283,565.39","189,491,008.79","338,032,367.38","409,528,129.53","132,370,213.00","283,920,885.37","410,178,364.46","614,996,511.48","218,005,698.00","394,515,328.96","622,865,749.07","801,289,769.10","249,275,883.07","479,159,719.00","784,226,990.65","865,199,004.76","182,707,482.00","560,315,237.00","978,261,454.59","1,103,073,452.00","210,945,516.35","521,899,549.43","707,167,014.43","815,690,171.00","210,375,740.00","552,598,040.00","697,498,040.00","914,306,140.00","182,500,000.00","566,100,000.00","646,200,000.00","816,500,000.00","262,057,304.00"
经营活动产生的现金流量净额,"-48,594,987.75","34,455,985.54","92,051,444.20","-47,723,698.99","-124,024,898.60","-147,594,225.13","-194,267,671.32","-79,758,508.91","-75,185,442.18","-180,995,588.18","-205,965,796.83","28,364,766.25","-21,335,984.74","-48,001,914.32","-118,405,857.55","9,979,265.99","12,279,759.70","9,367,086.33","12,253,864.91","-7,195,573.67","8,163,789.17","56,836,186.08","59,709,525.79","78,615,739.57","49,039,356.07","194,482,428.29","163,444,925.68","-90,422,817.68","-166,277,028.76","-78,296,477.34","-38,104,352.79","46,930,792.76","136,991,125.37","-32,939,434.20","94,319,311.82","-82,110,892.91"
分配股利、利润或偿还利息支付的现金,"6,450,492.51","6,282,961.56","10,931,340.35","2,148,486.57","8,803,023.15","16,865,478.78","23,149,388.25","8,589,429.52","44,081,102.74","50,993,158.00","64,699,315.32","8,848,788.23","43,938,680.63","55,369,458.27","70,584,062.28","11,565,733.39","28,599,705.14","48,681,049.72","72,635,168.22","16,679,992.52","43,907,919.69","56,595,221.20","71,004,200.14","10,695,680.97","44,569,715.50","55,021,360.16","66,899,809.78","9,142,809.11","35,230,916.48","65,882,109.45","76,911,561.05","9,271,818.30","35,542,215.62","63,242,514.59","78,673,480.01","11,526,465.68"
收回投资收到的现金,"4,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,895,109.58","7,350,000.00",,"15,393,800.96","15,393,800.96","16,101,800.00",
支付其他与筹资活动有关的现金,"14,400,000.00","23,120,000.00","61,690,000.00","353,791.50","311,093.42","1,188,035.05","30,269,299.84",,,"1,197,470.42",,,,,"132,000,000.00",,,,,,,"21,000,000.00","2,080,000.00","120,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00",,,"69,000,000.00","69,000,000.00",,,"56,400,548.33","87,900,798.83","11,000,000.00"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,"144,547.95",,,,,"10,681,239.64",,"4,594,945.20",,"8,060,835.62","737,814.39","1,640,333.98","2,386,635.35","2,291,534.25",
筹资活动现金流出小计,"151,750,492.51","195,902,961.56","193,722,198.35","90,785,843.46","198,605,125.36","356,085,881.21","462,946,817.62","140,959,642.52","328,001,988.11","462,368,992.88","679,695,826.80","226,854,486.23","438,454,009.59","678,235,207.34","1,003,873,831.38","260,841,616.46","507,759,424.14","832,908,040.37","937,834,172.98","199,387,474.52","604,223,156.69","1,055,856,675.79","1,176,157,652.14","341,641,197.32","599,469,264.93","795,188,374.59","915,589,980.78","219,518,549.11","587,828,956.48","832,380,149.45","1,060,217,701.05","191,771,818.30","601,642,215.62","765,843,062.92","983,074,278.84","284,583,769.68"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"127,379.88","38,000.00",,,,"50,400.00",,,"4,500.00","4,500.00",,,,,"78,448.69","79,086.12","79,086.12",,,,,,,,,"222,798.02",,"29,000.00","29,000.00","29,000.00",,,,"34,980.00","5,000.00"
筹资活动产生的现金流量净额,"96,454,796.91","-24,890,125.56","242,380,892.42","61,082,354.94","800,336,659.05","751,841,464.26","765,052,913.92","40,623,021.48","37,010,772.89","85,583,357.12","173,943,083.85","-14,673,053.23","-3,224,260.59","75,726,127.38","109,383,823.81","65,905,384.54","67,662,391.69","54,676,890.29","75,409,585.02","4,213,887.48","396,043,261.31","324,432,917.87","367,692,873.03","-124,970,708.83","31,776,732.83","6,479,660.71","-66,638,572.48","33,481,450.89","169,983,893.52","8,372,700.55","-35,889,851.05","-48,771,818.30","-95,040,736.62","-34,266,605.23","-1,946,892.15","-122,253,778.23"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-1,441,889.38","-378,948.08","-788,313.04","-12,621.53",,"-370,954.09","-4,059,579.64",,"-4,531,163.68","-4,358,840.62","393,467.71","78,571.65","-382,922.31","-693,585.76","-588,133.16","48,925.23","-348,183.52","217,442.16","-1,188,579.28","-760,685.51","203,538.84","687,332.66","-787,986.22","-263,883.45","746,040.99","857,784.41","6,292,606.95","147,482.17","-178,997.62","-73,057.92","-6,666,047.66","2,575,201.00","71,368.39","93,353.24","6,912,124.09","50,280.33"
收到其他与投资活动有关的现金,,,,,,,"1,200,000.00","94,000,000.00","180,000,000.00","191,794,300.00","256,968,066.61","31,000,000.00","74,222,924.85","79,350,000.00","93,888,258.08",,,,,,,,,"344,085,992.70","339,686,996.70","610,550,996.70","644,000,000.00","227,548,506.85","702,009,105.16","760,062,963.37","930,000,000.00","100,000,000.00","160,000,000.00","225,000,000.00","280,652,800.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"4,000,000.00","127,379.88","38,000.00",,,,"1,250,400.00","94,000,000.00","180,000,000.00","191,798,800.00","256,972,566.61","31,000,000.00","74,222,924.85","79,350,000.00","93,888,258.08","78,448.69","79,086.12","79,086.12",,,,"144,547.95",,"344,085,992.70","339,686,996.70","610,550,996.70","654,904,037.66","227,548,506.85","706,633,050.36","765,987,072.95","945,439,835.62","100,737,814.39","177,034,134.94","242,780,436.31","299,081,114.25","5,000.00"
五、现金及现金等价物净增加额,"22,453,557.58","-9,698,049.27","89,156,570.55","-10,896,214.29","644,924,564.37","454,147,839.39","70,756,519.37","11,400,739.07","21,724,057.97","-43,865,187.21","-35,141,395.63","-12,103,436.11","-46,963,533.38","-17,860,488.31","-90,920,367.62","60,387,698.35","42,934,923.19","-4,804,134.56","-8,710,343.49","-22,400,843.96","379,703,563.72","353,122,814.02","71,333,927.49","-57,995,150.75","1,390,450.38","114,785,728.41","72,929,314.02","-21,117,745.69","-24,606,523.94","-42,258,223.42","25,952,017.39","-27,294,426.26","17,440,932.42","-117,092,433.71","72,194,701.10","-227,360,612.80"
购建固定资产、无形资产和其他长期资产支付的现金,"27,964,362.20","19,012,341.05","138,593,525.14","24,242,248.71","31,387,196.08","149,728,445.65","160,219,543.59","43,463,773.50","115,570,109.06","135,892,915.53","260,484,716.97","56,873,720.78","96,243,290.59","124,241,115.61","174,198,458.80","15,624,326.10","36,738,130.80","69,144,639.46","95,185,214.14","18,658,472.26","24,707,025.60","28,978,170.54","42,280,485.11","13,504,594.74","16,718,962.41","54,445,427.90","87,037,683.79","1,846,209.92","67,767,441.44","47,222,303.66","68,827,566.73","23,766,416.11","51,614,959.66","64,760,183.83","98,798,819.91","23,051,221.99"
期初现金及现金等价物余额,"45,085,998.89","67,539,556.47","57,841,507.20","146,998,077.75","146,998,077.75","146,998,077.75","146,998,077.75","217,754,597.12","217,754,597.12","217,754,597.12","217,754,597.12","182,613,201.49","182,613,201.49","182,613,201.49","182,613,201.49","153,539,399.46","91,692,833.87","91,692,833.87","91,692,833.87","82,982,490.38","82,982,490.38","82,982,490.38","82,982,490.38","154,316,417.87","154,316,417.87","154,316,417.87","154,316,417.87","227,245,740.39","227,245,731.89","227,245,731.89","227,245,731.89","196,382,851.11","253,197,749.28","253,197,749.28","253,197,749.28","325,392,450.38"
投资支付的现金,,,"105,738,600.89",,,,,,,,,,,,,,,,,,,,,"15,536,000.00","18,036,000.00","18,036,000.00","18,036,000.00",,,,,,,,"75,000.00",
期末现金及现金等价物余额,"67,539,556.47","57,841,507.20","146,998,077.75","136,101,863.46","791,922,642.12","601,145,917.14","217,754,597.12","229,155,336.19","239,478,655.09","173,889,409.91","182,613,201.49","170,509,765.38","135,649,668.11","164,752,713.18","91,692,833.87","213,927,097.81","134,627,757.06","86,888,699.31","82,982,490.38","60,581,646.42","462,686,054.10","436,105,304.40","154,316,417.87","96,321,267.12","155,706,868.25","269,102,146.28","227,245,731.89","206,127,994.70","202,639,207.95","184,987,508.47","253,197,749.28","169,088,424.85","270,638,681.70","136,105,315.57","325,392,450.38","98,031,837.58"
