科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
流动资产合计,"241,355,452.35","395,775,743.03","432,604,348.80","481,335,700.00","875,624,244.53","705,526,654.07","693,597,291.14","749,465,539.39","768,102,922.59","994,677,136.42","1,058,455,795.98","1,090,114,443.65","1,198,525,192.86","1,349,429,697.58","1,381,448,096.68","1,967,588,341.72","2,129,094,058.86","2,529,042,092.30","2,574,062,624.91","2,708,557,207.88"
流动负债合计,"155,591,531.49","297,642,219.76","301,431,741.88","346,164,000.00","410,664,404.06","286,975,384.08","257,711,460.30","329,714,649.97","347,856,773.00","698,691,183.14","694,559,678.37","708,938,074.42","883,040,484.03","1,051,083,851.40","1,048,394,516.60","913,157,801.16","1,074,298,892.87","1,413,478,372.76","1,503,997,122.68","1,535,437,200.21"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,
长期借款,,"45,000,000.00","43,875,000.00",,"38,812,500.00",,,,,"7,000,000.00","34,000,000.00","74,000,000.00","71,000,000.00","37,000,000.00","36,000,000.00",,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,"96,579,562.75","56,094,759.31"
长期应付款,,,,,,,,,,,,,,,,,,"21,200,000.00","11,470,000.00","11,470,000.00"
长期股权投资,,,,,,,,,,,,,,,,,,,,
专项应付款,"4,100,000.00","4,400,000.00","25,300,000.00",,"25,300,000.00",,"25,300,000.00","25,300,000.00","25,300,000.00","25,300,000.00","25,300,000.00","25,300,000.00","25,300,000.00","25,300,000.00","21,200,000.00","21,200,000.00","21,200,000.00",,,
投资性房地产,,,,,,,,,,"6,342,990.25","6,254,362.48","6,166,428.10","6,078,493.72","5,990,559.34","5,902,624.96","5,814,637.39","5,726,649.82","5,638,662.25","25,762,431.00","25,546,989.18"
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"80,245,299.07","85,032,853.17","88,436,014.46",,"83,738,968.77","123,884,915.11","121,809,815.14","133,658,698.08","135,256,300.48","257,834,527.39","285,305,627.82","287,945,236.67","404,864,739.31","506,335,564.64","601,355,968.51","629,549,234.32","664,960,711.76","679,600,979.20","719,340,435.93","707,733,884.95"
递延所得税负债,,,,,,,,,,"5,317,758.34","5,042,888.20","5,038,398.41","5,022,808.28","5,010,836.62","4,993,037.47","4,984,859.97","4,977,249.90","18,001,542.79","19,422,127.64","21,391,969.42"
在建工程,"22,288,556.72","100,671,029.16","146,915,577.39",,"171,424,026.14","148,676,989.98","157,413,166.56","169,267,999.34","194,654,850.71","212,003,172.23","188,781,068.78","215,617,105.83","180,607,870.20","93,626,127.11","55,817,364.94","58,426,510.18","62,145,811.34","75,552,901.87","132,674,339.71","143,859,543.57"
其他非流动负债,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,"33,270.06","33,270.07","5,747.50",,,"2,205.83","2,947,730.44",,"170,940.17",,,,
非流动负债合计,"4,100,000.00","49,400,000.00","69,175,000.00","69,175,000.00","64,112,500.00","25,300,000.00","25,300,000.00","25,300,000.00","25,300,000.00","37,674,725.60","65,030,207.48","105,185,565.34","102,142,525.57","68,103,104.27","66,673,546.49","30,586,507.93","30,500,036.80","43,445,468.63","35,063,155.43","36,960,099.18"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"159,691,531.49","347,042,219.76","370,606,741.88","415,339,000.00","474,776,904.06","312,275,384.08","283,011,460.30","355,014,649.97","373,156,773.00","736,365,908.74","759,589,885.85","814,123,639.76","985,183,009.60","1,119,186,955.67","1,115,068,063.09","943,744,309.09","1,104,798,929.67","1,456,923,841.39","1,539,060,278.11","1,572,397,299.39"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","60,000,000.00",,"80,000,000.00","80,000,000.00","80,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","271,250,000.00","271,250,000.00","271,250,000.00","271,250,000.00","271,250,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"84,533,341.10","84,533,341.10","84,533,341.10",,"385,946,654.05","385,946,654.05","385,946,654.05","225,946,654.05","225,946,654.05","226,035,502.93","226,179,306.41","226,179,306.41","226,179,306.41","226,179,306.41","226,179,306.41","926,420,689.12","926,420,689.12","926,420,689.12","936,150,689.12","936,150,689.12"
无形资产,"21,737,720.32","23,499,371.35","23,146,517.86",,"22,981,003.35","22,834,492.29","23,191,399.67","23,018,392.91","22,869,700.85","42,927,069.31","42,613,703.45","42,268,528.70","69,408,499.41","68,901,356.32","68,214,970.95","88,299,475.05","87,796,259.62","87,292,076.36","66,331,842.31","65,814,271.39"
盈余公积,"8,190,109.05","13,378,716.11","19,659,435.55",,"19,659,435.55","19,659,435.55","26,883,187.24","26,883,187.24","26,883,187.24","26,883,187.24","38,065,559.83","38,065,559.83","38,065,559.83","38,065,559.83","57,552,955.30","57,552,955.30","57,552,955.30","57,552,955.30","87,496,995.49","87,496,995.49"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"53,696,902.68","100,394,366.17","156,920,841.15",,"193,916,440.43","204,934,946.69","221,934,606.38","229,195,090.31","256,329,966.64","286,149,075.24","325,666,569.65","335,549,069.44","378,678,115.34","435,812,489.41","485,243,453.12","540,599,791.46","574,091,245.70","651,917,682.48","728,497,922.67","807,992,839.24"
长期待摊费用,"482,586.59","346,783.69","570,594.35",,"463,607.93","1,828,114.72","1,656,454.84","1,484,794.96","1,313,135.08","1,141,475.20","969,815.32","798,155.44","1,164,638.66","1,468,874.50","2,206,475.03","1,952,724.44","1,686,568.85","2,025,072.07","17,458,748.14","16,386,113.42"
少数股东权益,,,,,,,,,,,"49,767,347.64","51,046,143.72","51,731,589.81","52,243,196.48","60,016,381.35","74,611,283.29","76,844,826.15","77,601,407.82","94,420,388.89","96,173,224.10"
递延所得税资产,"2,269.27","22,862.74","47,306.82",,"67,583.37","65,254.20","107,780.62","110,886.83","86,401.15","501,555.85","486,383.03","526,486.05","614,480.59","616,846.46","1,303,464.59","1,311,619.74","1,615,064.97","1,649,186.09","5,105,146.81","4,990,814.95"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"56,401,912.52","61,527,334.72","58,571,460.41","82,170,751.41","67,811,193.61","61,065,545.25","57,933,520.72","60,865,605.97","19,561,142.72","42,477,462.69"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"124,756,431.97","209,572,900.11","259,116,010.88","272,458,200.00","278,675,189.56","297,289,766.30","304,178,616.83","327,574,042.18","354,213,658.34","520,756,537.73","580,812,873.40","614,849,275.51","721,312,388.13","762,057,810.22","802,612,062.59","846,590,686.54","881,864,587.08","912,624,483.81","1,082,813,649.37","1,062,903,839.46"
所有者权益(或股东权益)合计,"206,420,352.83","258,306,423.38","321,113,617.80","338,454,900.00","679,522,530.03","690,541,036.29","714,764,447.67","722,024,931.60","749,159,807.93","779,067,765.41","879,678,783.53","890,840,079.40","934,654,571.39","992,300,552.13","1,068,992,096.18","1,870,434,719.17","1,906,159,716.27","1,984,742,734.72","2,117,815,996.17","2,199,063,747.95"
资产总计,"366,111,884.32","605,348,643.14","691,720,359.68","753,793,900.00","1,154,299,434.09","1,002,816,420.37","997,775,907.97","1,077,039,581.57","1,122,316,580.93","1,515,433,674.15","1,639,268,669.38","1,704,963,719.16","1,919,837,580.99","2,111,487,507.80","2,184,060,159.27","2,814,179,028.26","3,010,958,645.94","3,441,666,576.11","3,656,876,274.28","3,771,461,047.34"
负债和所有者(或股东权益)合计,"366,111,884.32","605,348,643.14","691,720,359.68","753,793,900.00","1,154,299,434.09","1,002,816,420.37","997,775,907.97","1,077,039,581.57","1,122,316,580.93","1,515,433,674.15","1,639,268,669.38","1,704,963,719.16","1,919,837,580.99","2,111,487,507.80","2,184,060,159.27","2,814,179,028.26","3,010,958,645.94","3,441,666,576.11","3,656,876,274.28","3,771,461,047.34"
