科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"19,719,002.86","42,228,715.41","26,882,362.55","39,135,104.74","58,599,549.37","23,033,164.26","45,821,752.33","69,341,855.65","95,863,856.31","61,652,718.58","68,981,467.03","97,539,200.50","151,787,215.48","49,075,259.81","83,725,163.58","125,938,816.23","193,509,073.08","57,953,047.04","99,485,234.16","153,186,400.94","237,144,942.38","73,030,302.98","143,356,722.00","195,838,056.03","317,981,990.33","100,487,724.93","195,059,871.21","287,202,519.92","390,915,246.93","111,799,070.37","188,157,244.33","278,826,207.96","421,361,591.04","116,908,886.27","232,507,456.87","337,125,359.47","466,308,565.13","139,727,182.66"
取得借款收到的现金,"80,000,000.00","45,000,000.00","60,000,000.00","75,000,000.00","100,000,000.00",,,,,"30,000,000.00","70,000,000.00","70,000,000.00","170,000,000.00",,,"10,000,000.00","258,100,000.00","90,000,000.00","120,000,000.00","120,000,000.00","281,423,670.00",,"570,901,056.00","839,618,603.50","1,059,065,452.32",,"227,799,080.00","227,799,080.00","290,818,311.68","162,000,000.00","562,000,000.00","562,000,000.00","562,000,000.00",,,,"50,000,000.00","50,000,000.00"
支付的各项税费,"6,565,120.60","14,558,092.30","21,163,613.37","29,095,907.95","37,851,670.93","7,187,344.90","18,408,298.80","28,949,137.52","44,244,442.68","12,801,684.27","35,395,658.25","53,940,792.67","68,810,851.99","19,505,249.53","40,308,215.03","51,287,590.77","79,724,484.83","17,886,859.02","62,399,250.01","94,888,532.61","127,997,095.62","42,306,035.55","92,789,250.13","148,751,430.24","206,139,755.47","51,122,934.91","124,967,045.39","181,078,313.10","249,411,710.21","56,703,808.03","139,681,422.68","202,317,494.72","241,961,773.10","61,660,888.12","133,343,745.14","195,028,332.42","246,623,030.02","73,018,525.36"
收到其他与筹资活动有关的现金,"5,000,000.00",,,,,,,,,,,,,,,,,,,,,"34,667,000.00",,,"1,697,732.75","34,667,000.00","38,713,466.13","70,079,923.29","278,400,340.57","52,551,222.52","204,220,744.64","224,338,639.85","224,797,813.37",,,"413,010.53",,"237,487.71"
支付其他与经营活动有关的现金,"25,924,399.77","40,156,327.62","18,530,903.18","39,700,929.79","35,307,239.42","24,300,204.89","21,204,286.51","49,461,773.56","53,653,540.96","29,950,272.42","39,168,688.17","25,612,962.44","77,903,806.26","19,216,515.98","45,616,098.24","59,941,093.56","88,891,026.39","18,686,820.72","54,214,522.55","85,983,393.20","98,197,170.70","41,475,110.95","56,573,407.86","119,125,780.30","136,023,297.61","56,634,023.55","99,233,531.19","153,649,018.70","205,171,823.65","42,852,661.66","93,509,873.87","223,826,102.85","213,790,904.99","76,492,343.60","105,290,056.42","168,464,871.71","256,148,416.39","76,837,757.51"
筹资活动现金流入小计,"163,017,509.40","50,259,200.00","60,000,000.00","75,000,000.00","100,000,000.00","957,300,000.00","957,300,000.00","957,300,000.00","957,300,000.00","30,000,000.00","70,000,000.00","70,000,000.00","170,000,000.00",,,"10,000,000.00","258,100,000.00","90,000,000.00","120,000,000.00","774,719,420.72","932,857,090.72","34,667,000.00","570,901,056.00","839,618,603.50","1,060,763,185.07","34,667,000.00","270,141,026.13","301,507,483.29","573,083,566.15","214,551,222.52","766,220,744.64","1,680,938,639.85","1,691,297,813.37","4,350,171.00","10,354,659.00","594,767,664.18","647,135,266.65","50,237,487.71"
经营活动现金流出小计,"445,098,108.46","477,746,212.06","284,865,817.69","442,156,284.30","614,733,503.15","301,940,333.66","534,346,417.16","863,100,610.57","1,174,914,892.94","485,530,126.52","801,517,881.31","1,281,625,055.94","1,783,414,627.21","445,172,599.97","848,381,980.22","1,211,401,982.46","1,645,743,758.47","447,040,851.92","1,121,413,852.18","1,621,923,064.14","2,079,916,466.03","671,999,754.54","1,182,496,971.45","1,845,565,614.80","2,563,995,154.98","750,136,978.29","1,450,262,300.61","2,069,488,705.91","2,737,113,452.56","658,022,226.52","1,354,119,274.86","2,207,263,312.91","2,907,292,747.94","772,456,484.86","1,511,294,761.53","2,421,442,028.41","3,203,417,392.70","919,001,870.06"
偿还债务支付的现金,"14,100,000.00","50,000,000.00","64,170,000.00","73,340,000.00","87,510,000.00","87,490,000.00","87,490,000.00","87,490,000.00","87,490,000.00",,,,,,,,"190,000,000.00","60,000,000.00","75,091,522.22","315,000,000.00","418,100,000.00",,,"58,864,740.00","120,486,934.73",,"320,760,169.16","382,487,069.16","333,773,676.52","141,003,757.04","881,226,438.57","1,231,226,274.57","1,228,337,352.50","238,190,000.00","338,190,000.00","358,673,748.31","164,920,851.77","149,978,634.90"
经营活动产生的现金流量净额,"-51,415,711.18","47,678,242.38","31,516,653.43","10,555,847.01","39,664,768.11","-71,957,980.33","-78,223,161.75","-168,530,479.82","-241,892,287.33","-8,217,708.68","-48,408,277.82","-133,666,868.85","-246,573,207.00","54,106,991.17","92,263,112.04","137,942,919.78","95,159,692.49","194,268,644.39","149,363,872.02","262,902,410.01","326,236,868.85","90,380,853.54","199,457,054.06","247,552,424.24","262,321,371.60","81,592,982.94","187,350,733.59","310,880,061.99","322,570,194.98","145,725,321.98","248,905,132.85","307,405,805.07","246,867,949.55","166,408,185.63","294,110,211.95","292,659,113.47","304,635,365.97","117,926,483.46"
分配股利、利润或偿还利息支付的现金,"4,807,170.03","10,152,738.50","10,928,391.25","11,876,579.37","12,748,882.87","512,466.00","60,624,077.00","60,624,077.00","60,512,466.00","267,857.08","63,952,202.78","63,952,202.78","69,117,114.31","4,215,864.11","69,351,773.75","73,732,209.67","80,444,111.81","6,091,795.40","66,002,557.08","72,356,627.60","84,781,992.93","4,027,207.92","78,109,399.53","98,374,739.66","99,402,072.35","9,976,819.52","108,003,415.60","120,288,997.70","130,943,522.03","12,047,179.78","108,907,743.51","131,837,382.09","125,053,309.20","7,651,328.46","24,970,505.58","156,402,724.27","159,918,065.39","6,469,953.60"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,"375,700,000.00",,,"941,061.66","417,750,000.00",,,,,,,,"29,000,000.00",,,,
支付其他与筹资活动有关的现金,"64,793,566.25",,,,,"7,480,824.53","14,085,000.00","14,085,000.00","14,085,000.00","223,313.88",,,,,,,,,,"1,852,683.60","123,677,438.04","200,000.00","146,262,372.42","169,897,756.91","280,948,172.44",,"9,272,832.64","10,246,794.55","258,206,304.07","4,631,031.18","37,106,634.30","37,106,680.89","128,046,360.57",,,"1,840,000.00","319,965,440.17",
取得投资收益收到的现金,,"599,930.00",,,,,,,,,,,,,,,,,,,"21,035,455.56","27,019,880.35","36,849,184.05","51,666,444.35","47,758,369.21","5,406,652.33","9,179,020.17","13,237,172.57","14,560,281.71","917,586.10","5,865,513.53","8,750,577.67","11,038,479.90","4,692,173.99","10,222,004.32","22,254,274.98","26,955,222.92","10,680,888.66"
筹资活动现金流出小计,"83,700,736.28","60,152,738.50","75,098,391.25","85,216,579.37","100,258,882.87","95,483,290.53","162,199,077.00","162,199,077.00","162,087,466.00","491,170.96","63,952,202.78","63,952,202.78","69,117,114.31","4,215,864.11","69,351,773.75","73,732,209.67","270,444,111.81","66,091,795.40","141,094,079.30","389,209,311.20","626,559,430.97","4,227,207.92","224,371,771.95","327,137,236.57","500,837,179.52","9,976,819.52","438,036,417.40","513,022,861.41","722,923,502.62","157,681,968.00","1,027,240,816.38","1,400,170,337.55","1,481,437,022.27","245,841,328.46","363,160,505.58","516,916,472.58","644,804,357.33","156,448,588.50"
处置固定资产、无形资产和其他长期资产收回的现金净额,"260,000.00","32,739.96",,,,,,,,,,,,,"4,100.00","4,100.00",,,,,"176,494.07",,"115,240.00","110,330.00","212,438.56","47,697.95","199,221.25","199,207.00","66,503,936.11","201,473.03","340,814.57","198,994.14","445,416.23",320.00,"15,503.33","16,008.33","8,164,576.28","4,726.55"
筹资活动产生的现金流量净额,"79,316,773.12","-9,893,538.50","-15,098,391.25","-10,216,579.37","-258,882.87","861,816,709.47","795,100,923.00","795,100,923.00","795,212,534.00","29,508,829.04","6,047,797.22","6,047,797.22","100,882,885.69","-4,215,864.11","-69,351,773.75","-63,732,209.67","-12,344,111.81","23,908,204.60","-21,094,079.30","385,510,109.52","306,297,659.75","30,439,792.08","346,529,284.05","512,481,366.93","559,926,005.55","24,690,180.48","-167,895,391.27","-211,515,378.12","-149,839,936.47","56,869,254.52","-261,020,071.74","280,768,302.30","209,860,791.10","-241,491,157.46","-352,805,846.58","77,851,191.60","2,330,909.32","-106,211,100.79"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,"117,144.04",,,,,,,,,,,,"4,673,130.00","626,593.59",
四、汇率变动对现金的影响,,,,,,,,,,,,,"-22,901.86",,121.82,"1,201.95","-1,855.29","-2,551.10","-11,881.72","-12,473.84","-453,880.82","-520,626.29","51,793.23","1,307,423.72","32,551.40","605,942.43","65,187.78","-156,810.58","-18,895,092.65","-336,817.39","195,762.00","382,826.88","2,432,422.04","17,802.52","-470,384.84","-789,105.56","-2,337,300.56","-1,550,765.29"
收到其他与投资活动有关的现金,,"1,534,031.36",,,,,,,,,,,,,,,"18,907,209.13",,,,"7,059,126.96",,,"35,600,000.00","8,221,010.00",,"97,657,000.00","104,657,000.00","76,500,000.00",,"87,500,000.00","18,707,777.78","2,345,730,000.00",,"973,000,000.00","1,393,500,000.00","2,052,000,000.00","600,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"260,000.00","2,166,701.32",,,,,,,,,,,,,"4,100.00","4,100.00","18,907,209.13",,,,"28,271,076.59","402,719,880.35","36,964,424.05","87,493,918.39","57,132,879.43","423,204,350.28","107,035,241.42","118,093,379.57","157,564,217.82","1,119,059.13","93,706,328.10","27,657,349.59","2,357,213,896.13","33,692,493.99","983,237,507.65","1,420,443,413.31","2,087,746,392.79","610,685,615.21"
五、现金及现金等价物净增加额,"9,517,364.51","15,127,722.10","9,855,772.35","-9,149,325.20","21,004,196.09","777,249,450.46","674,553,033.35","568,222,759.04","422,339,086.97","407,822.02","-119,762,490.37","-229,164,023.86","-333,168,830.82","20,106,021.79","-44,255,582.24","-19,792,748.28","-3,117,151.07","185,482,984.41","72,828,615.16","576,676,672.62","40,526,333.83","-3,055,320.32","40,331,065.08","-28,449,342.86","-80,450,789.14","65,521,494.30","81,590,997.46","134,626,779.18","181,062,829.55","92,149,908.02","52,640,487.36","-29,989,416.35","178,887,932.57","-147,516,128.04","-122,624,634.52","-74,344,846.77","-36,557,953.25","-34,626,908.00"
购建固定资产、无形资产和其他长期资产支付的现金,"18,643,697.43","24,823,683.10","6,562,489.83","9,488,592.84","18,401,689.15","12,609,278.68","42,324,727.90","58,347,684.14","130,844,244.70","20,883,298.34","76,302,009.77","100,444,952.23","135,132,661.77","29,785,105.27","61,652,851.48","94,008,760.34","104,838,085.59","28,037,263.48","50,775,245.84","67,069,323.07","89,642,312.67","14,905,220.00","39,478,368.48","66,348,516.96","79,077,107.21","18,346,761.83","36,898,573.80","47,508,273.42","68,516,554.13","7,226,910.22","26,146,663.85","44,203,700.19","59,857,126.25","7,369,576.53","27,657,002.26","60,570,339.15","110,224,391.58","115,477,140.59"
期初现金及现金等价物余额,"7,401,602.90","16,918,967.41","32,046,689.51","32,046,689.51","32,046,689.51","53,050,885.60","53,050,885.60","53,050,885.60","53,050,885.60","475,389,972.57","475,389,972.57","475,389,972.57","475,389,972.57","142,221,141.75","142,221,141.75","142,221,141.75","142,221,141.75","139,103,990.68","139,103,990.68","139,103,990.68","139,103,990.68","179,630,324.51","179,630,324.51","179,630,324.51","179,630,324.51","99,179,535.37","99,179,535.37","99,179,535.37","99,179,535.37","280,242,364.92","280,242,364.92","280,242,364.92","280,242,364.92","460,024,394.50","460,024,394.50","460,024,394.50","460,024,394.50","423,466,441.25"
投资支付的现金,,,,,,,,,,,"1,100,000.00","1,100,000.00","28,500,000.00",,,,,"4,654,050.00","4,654,050.00","4,654,050.00","68,654,050.00",,,,,"8,375,200.00","8,066,200.26","8,066,200.26","61,820,000.00","3,000,000.00","3,000,000.00","3,000,000.00","17,400,000.00","98,773,876.19","53,773,876.19","68,173,876.19","112,208,929.19",
期末现金及现金等价物余额,"16,918,967.41","32,046,689.51","41,902,461.86","22,897,364.31","53,050,885.60","830,300,336.06","727,603,918.95","621,273,644.64","475,389,972.57","475,797,794.59","355,627,482.20","246,225,948.71","142,221,141.75","162,327,163.54","97,965,559.51","122,428,393.47","139,103,990.68","324,586,975.09","211,932,605.84","715,780,663.30","179,630,324.51","176,575,004.19","219,961,389.59","151,180,981.65","99,179,535.37","164,701,029.67","180,770,532.83","233,806,314.55","280,242,364.92","372,392,272.94","332,882,852.28","250,252,948.57","459,130,297.49","312,508,266.46","337,399,759.98","385,679,547.73","423,466,441.25","388,839,533.25"
