科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"53,702,794.59","68,570,443.17","32,786,299.91","45,579,592.77","67,736,743.45","24,895,541.78","43,685,085.87","61,836,284.66","90,367,394.12","23,746,268.10","44,231,834.94","64,980,623.97","96,854,450.85","31,196,141.64","51,873,562.71","77,495,456.59","121,214,103.36","37,611,181.31","68,667,617.92","103,176,419.41","152,602,617.31","43,804,050.63","78,332,248.98","115,574,320.72","169,060,383.02","49,333,795.62","90,715,727.27","17,376,559.05","21,857,160.43","7,025,199.63","12,877,242.13","20,875,888.05","26,744,418.83","8,122,204.02","15,947,832.89","24,496,785.23"
取得借款收到的现金,"388,570,120.00","223,942,200.00","142,500,000.00","122,500,000.00","184,500,000.00",,,,,,"20,150,620.00","20,150,620.00","20,150,620.00",,,"20,206,720.00","20,206,720.00",,"12,534,800.00","12,534,800.00","21,439,975.00",,"18,513,000.00","25,606,200.00","34,568,184.59","3,100,000.00","6,294,568.00","316,300,703.14","483,300,703.14","166,000,000.00","686,000,000.00","851,000,000.00","1,113,972,500.00","103,000,000.00","358,000,000.00","638,000,000.00"
支付的各项税费,"40,590,825.30","56,713,491.30","21,696,925.82","54,842,361.30","39,671,154.44","13,730,154.34","23,624,346.10","35,621,583.25","38,054,165.19","20,641,399.49","35,245,144.05","50,260,276.47","42,659,545.29","13,173,103.78","32,185,161.34","51,635,449.27","48,910,349.27","10,386,791.65","29,715,097.26","45,360,107.97","49,334,183.33","9,655,902.50","35,484,238.20","54,423,887.42","63,761,499.72","14,157,323.05","42,678,213.25","57,767,017.23","67,139,647.66","42,689,787.06","113,775,998.87","215,133,492.28","232,098,817.39","51,323,274.00","123,049,453.97","133,799,395.37"
收到其他与筹资活动有关的现金,,"4,200,000.00",,"20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000.00",,,,,,,
支付其他与经营活动有关的现金,"85,409,258.49","77,307,493.76","44,372,644.84","235,087,284.84","90,769,477.31","15,940,085.22","40,788,334.50","56,461,900.48","99,866,406.39","18,709,827.07","39,644,552.58","59,910,724.09","106,901,370.34","15,848,214.83","38,893,352.90","82,734,725.95","129,936,859.47","24,946,936.51","47,009,384.85","87,883,790.35","128,188,258.14","38,537,346.46","64,178,832.80","84,898,324.10","134,016,594.29","59,556,769.96","67,914,758.07","32,773,172.72","35,355,336.90","69,656,597.89","101,638,786.33","151,550,109.17","45,047,129.11","29,191,223.92","34,734,316.02","77,957,773.93"
筹资活动现金流入小计,"388,570,120.00","231,141,985.50","153,769,383.12","153,768,017.82","200,329,819.12","728,234,940.00","733,299,692.20","733,299,692.20","737,485,692.20",,"20,150,620.00","20,150,620.00","26,471,065.30",,"8,386,817.40","28,593,537.40","28,593,537.40",,"12,534,800.00","12,534,800.00","27,547,696.75",,"18,513,000.00","25,606,200.00","34,568,184.59","3,100,000.00","6,294,568.00","566,600,703.14","492,600,703.14","166,000,000.00","686,000,000.00","851,000,000.00","1,115,022,500.00","103,000,000.00","358,000,000.00","638,000,000.00"
经营活动现金流出小计,"1,191,291,496.70","1,212,871,041.26","424,790,751.56","727,326,673.63","1,099,885,801.57","299,647,344.79","652,831,667.74","1,051,876,474.13","1,451,192,953.52","383,510,486.92","745,717,510.83","1,167,274,381.60","1,612,091,303.50","319,520,628.36","603,781,184.10","976,832,522.24","1,404,640,816.47","341,583,425.67","728,819,615.55","1,136,012,779.31","1,481,896,999.12","428,687,601.16","853,671,465.76","1,216,713,839.07","1,705,027,458.94","448,901,765.11","848,368,532.51","428,961,000.04","649,716,345.93","352,123,607.80","629,102,613.53","1,240,285,070.62","1,682,159,297.40","420,446,847.96","833,177,681.75","1,244,847,779.97"
偿还债务支付的现金,"498,274,360.00","221,670,120.00","281,930,550.00","327,525,053.24","328,599,900.00","55,240,650.00","55,240,650.00","55,240,650.00","55,242,300.00",,,"3,000,000.00","7,000,000.00",,"522,243.77","522,243.77","10,545,200.00","1,885,690.00","12,365,093.49","12,365,093.49","31,336,680.00",,"6,771,600.00","31,255,267.33","44,266,869.59","10,159,275.00","10,159,275.00","164,500,000.00","326,500,000.00","122,000,000.00","175,300,703.14","227,300,703.14","444,300,703.14","108,500,000.00","304,000,000.00","531,087,500.00"
经营活动产生的现金流量净额,"80,931,070.77","111,934,235.74","137,467,331.92","193,511,430.91","200,919,315.24","88,544.33","32,414,897.42","76,527,677.38","113,342,375.93","-60,310,019.36","-27,641,100.33","-8,246,022.86","37,526,185.28","20,400,082.71","75,152,216.81","103,845,374.85","176,843,805.52","13,578,827.11","38,008,392.36","67,559,668.55","119,842,840.82","-10,111,808.89","-6,899,581.60","59,822,122.51","149,494,103.81","-31,501,265.77","26,793,207.00","-154,577,176.38","-96,730,062.45","-19,358,229.48","119,132,147.74","-3,303,217.05","101,147,383.66","-41,131,078.07","-111,501,099.90","-38,042,805.18"
分配股利、利润或偿还利息支付的现金,"56,156,070.72","42,015,363.93","31,752,578.98","25,630,780.05","39,615,373.51","334,043.15","70,769,808.65","77,189,808.65","76,465,865.02",,"50,189,000.00","58,215,783.53","67,207,962.82",,"49,530,000.00","53,515,013.00","57,568,766.60","20,340.59","71,112,340.59","76,151,762.16","79,352,848.19","2,170,000.00","71,970,489.76","75,761,622.31","84,845,781.09",,"1,229,688.36","13,010,262.57","17,910,024.59","21,782,998.61","27,714,273.93","41,717,105.97","54,231,534.51","13,369,015.95","26,713,437.98","78,650,617.85"
收回投资收到的现金,"113,629,991.78","16,700,000.00","427,653.48","429,244.12","427,653.48",,,,,,,,,,"56,881,026.73","56,881,026.73","56,881,026.73","1,000,000.00","658,500,000.00","1,172,750,000.00","119,572,500.00","734,700,000.00","1,423,300,000.00","1,752,000,000.00","277,300,000.00","275,000,000.00","1,251,780,000.00",,"275,000,000.00","44,037,931.94",,,"110,931,788.08",,"12,976,738.44","12,976,738.44"
支付其他与筹资活动有关的现金,,"500,000.00",,"880,855.74",,,,,,,,,,,,,,,,,,,,,,,,"6,080,525.21","65,326,508.40",,"9,000,000.00","9,000,000.00","9,000,000.00",,,
取得投资收益收到的现金,"152,812.86",,,,,,,"450,000.00","450,000.00",,,"810,000.00","1,268,493.15",,"1,341,315.07","2,751,520.57","3,681,408.17","723,305.31","3,637,189.59","8,051,795.07","11,258,202.47","4,802,424.66","9,228,473.73","11,138,197.29","16,116,251.27","3,617,526.66","12,075,994.23",,,,"37,931.94","37,931.94",,,,
筹资活动现金流出小计,"554,430,430.72","264,185,483.93","313,683,128.98","354,036,689.03","368,215,273.51","55,574,693.15","126,010,458.65","132,430,458.65","131,708,165.02",,"50,189,000.00","61,215,783.53","74,207,962.82",,"50,052,243.77","54,037,256.77","68,113,966.60","1,906,030.59","83,477,434.08","88,516,855.65","110,689,528.19","2,170,000.00","78,742,089.76","107,016,889.64","129,112,650.68","10,159,275.00","11,388,963.36","183,590,787.78","409,736,532.99","143,782,998.61","212,014,977.07","278,017,809.11","507,532,237.65","121,869,015.95","330,713,437.98","609,738,117.85"
处置固定资产、无形资产和其他长期资产收回的现金净额,"492,309.95","5,020,903.21",,100.00,"125,100.00",,,600.00,"170,413.00",,70.00,"55,332.50","370,180.06","-22,050.00","1,480.00","1,480.00","3,260,674.78","82,256.42","123,256.42","207,706.42","396,937.49","10,000.00","51,430.00","75,430.00","212,340.37","88,359.00","318,979.80","5,408.00","5,408.00",,,,"1,669,300.00","2,360,000.00","2,360,000.00","2,360,000.00"
筹资活动产生的现金流量净额,"-165,860,310.72","-33,043,498.43","-159,913,745.86","-200,268,671.21","-167,885,454.39","672,660,246.85","607,289,233.55","600,869,233.55","605,777,527.18",,"-30,038,380.00","-41,065,163.53","-47,736,897.52",,"-41,665,426.37","-25,443,719.37","-39,520,429.20","-1,906,030.59","-70,942,634.08","-75,982,055.65","-83,141,831.44","-2,170,000.00","-60,229,089.76","-81,410,689.64","-94,544,466.09","-7,059,275.00","-5,094,395.36","383,009,915.36","82,864,170.15","22,217,001.39","473,985,022.93","572,982,190.89","607,490,262.35","-18,869,015.95","27,286,562.02","28,261,882.15"
处置子公司及其他营业单位收到的现金净额,"3,348,882.49","2,050,385.54",,,,,,,,,,,,,,,,,"4,289,959.78","4,289,959.78",,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-331,117.49","-1,334,751.80","27,541.61","-184,858.07","-688,426.47","-153,788.98","-350,310.63","-935,136.02","-2,658,536.14","-307,120.13","-777,110.56","-1,093,295.52","-1,349,357.20","-21,878.34","345,840.26","838,587.72","-120,504.54","-625,202.99","-1,791,181.18","-2,418,798.64","-2,727,138.24","-42,489.06","672,889.99","1,027,401.23","939,399.56","1,019,187.33","1,700,703.45","36,848.48","197,585.41","5,620.23","64,731.56","118,726.61","579,494.03","-25,979.92","-61,438.32","-101,595.14"
收到其他与投资活动有关的现金,"70,493,006.95",,,,,,,,"1,800,000.00",,,,,,"100,000,000.00","352,000,000.00",,"280,000,000.00",,,,,,,,,,,,,"49,000,000.00","49,000,000.00",,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"188,117,004.03","23,771,288.75","427,653.48","429,344.12","552,753.48",,,"450,600.00","2,420,413.00",,70.00,"865,332.50","1,638,673.21","-22,050.00","158,223,821.80","411,634,027.30","63,823,109.68","281,805,561.73","666,550,405.79","1,185,299,461.27","131,227,639.96","739,512,424.66","1,432,579,903.73","1,763,213,627.29","293,628,591.64","278,705,885.66","1,264,174,974.03","5,408.00","275,005,408.00","44,037,931.94","49,037,931.94","49,037,931.94","112,601,088.08","2,360,000.00","15,336,738.44","15,336,738.44"
五、现金及现金等价物净增加额,"28,223,504.57","42,849,975.46","-26,610,029.55","-19,237,417.64","15,231,934.22","650,660,181.50","605,147,192.00","628,402,314.96","635,044,169.30","-90,661,433.12","-154,803,275.03","-197,875,489.11","-210,001,571.68","-119,022,403.98","-21,532,687.04","-72,813,777.83","-94,819,495.10","-177,226,012.65","-235,102,309.20","-298,108,355.65","-235,725,447.73","-5,743,625.93","-47,708,746.02","-133,512,006.56","-74,197,565.93","-47,493,461.97","64,527,747.82","228,152,911.46","170,219,148.90","-65,659,246.92","303,257,762.22","259,043,833.44","456,676,517.19","-57,871,625.94","-150,757,147.73","-76,489,833.47"
购建固定资产、无形资产和其他长期资产支付的现金,"52,818,222.05","43,477,298.80","4,618,810.70","12,724,663.39","17,666,253.64","21,934,820.70","34,206,628.34","48,510,059.95","83,837,610.67","30,044,293.63","72,800,307.56","106,140,772.18","152,829,841.15","35,052,553.44","59,263,134.63","108,362,043.42","169,167,552.72","37,209,845.37","60,557,969.55","84,547,308.64","123,626,958.83","21,336,145.07","36,519,098.99","47,450,698.56","69,121,425.46","12,657,994.19","22,446,741.30","322,084.00","476,009.37","561,571.00","962,071.95","991,798.95","10,341,710.93","205,552.00","2,886,598.80","3,012,742.57"
期初现金及现金等价物余额,"47,033,051.27","75,256,555.84","118,106,531.30","118,106,531.30","118,106,531.30","133,338,465.52","133,338,465.52","133,338,465.52","133,338,465.52","768,382,634.82","768,382,634.82","768,382,634.82","768,382,634.82","558,381,063.14","558,381,063.14","558,381,063.14","558,381,063.14","463,561,568.04","463,561,568.04","463,561,568.04","463,561,568.04","227,836,120.31","227,836,120.31","227,836,120.31","227,836,120.31","153,638,554.38","153,638,554.38","130,035,473.02","130,035,473.02","300,254,621.92","300,254,621.92","300,254,621.92","300,254,621.92","756,931,139.11","756,931,139.11","756,931,139.11"
投资支付的现金,"2,954,395.03","15,000,000.00",,,,,,,,,"23,546,446.58","44,333,405.52","35,879,669.87","4,326,004.91","4,326,004.91","4,326,004.91","115,000,000.00","6,869,322.54","806,369,322.54","1,388,019,322.54","277,300,000.00","711,595,607.57","1,377,313,769.39","1,828,713,769.39","354,593,769.39","276,000,000.00","1,200,600,000.00",,"90,641,942.84","112,000,000.00","250,000,000.00","250,800,000.00","354,800,000.00",,"78,931,311.17","78,931,311.17"
期末现金及现金等价物余额,"75,256,555.84","118,106,531.30","91,496,501.75","98,869,113.66","133,338,465.52","783,998,647.02","738,485,657.52","761,740,780.48","768,382,634.82","677,721,201.70","613,579,359.79","570,507,145.71","558,381,063.14","439,358,659.16","536,848,376.10","485,567,285.31","463,561,568.04","286,335,555.39","228,459,258.84","165,453,212.39","227,836,120.31","222,092,494.38","180,127,374.29","94,324,113.75","153,638,554.38","106,145,092.41","218,166,302.20","358,188,384.48","300,254,621.92","234,595,375.00","603,512,384.14","559,298,455.36","756,931,139.11","699,059,513.17","606,173,991.38","680,441,305.64"
