科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
偿还债务支付的现金,"111,850,000.00","137,442,000.00","138,198,000.00","53,800,000.00","99,048,000.00","163,573,000.00","11,000,000.00","51,597,000.00","86,597,000.00","218,297,000.00","71,000,000.00","173,287,791.82","181,000,000.00","364,787,791.82","144,000,000.00","324,822,984.48","471,339,161.94","725,351,419.67","219,779,141.94","338,785,904.52","656,285,904.52","963,785,904.52","50,000,000.00","284,841,874.41","458,577,009.55","687,165,390.60","120,000,000.00","375,065,368.00","512,565,368.00","590,772,391.00","108,123,883.68","362,438,355.45","457,102,490.20","493,284,603.30","136,618,157.72","462,099,437.32"
经营活动产生的现金流量净额,"68,242,770.06","96,752,923.81","128,032,420.90","-26,122,463.89","52,994,118.90","70,521,864.57","-33,580,604.17","-87,015,136.65","-62,361,222.44","19,570,673.41","16,433,840.36","49,933,539.94","64,051,844.36","58,878,647.59","59,952,394.28","41,050,893.52","30,123,373.02","54,682,858.07","26,313,684.56","4,012,843.33","39,399,954.36","127,973,626.65","9,454,473.56","24,017,048.57","192,058,029.75","250,843,669.74","83,738,222.35","79,197,484.32","271,631,974.04","335,700,627.86","-47,969,935.59","143,417,256.02","220,332,769.91","55,327,101.19","-129,905,405.36","162,860,422.42"
分配股利、利润或偿还利息支付的现金,"14,088,886.80","13,314,787.87","26,985,932.05","30,659,045.47","31,892,239.55","40,817,833.12","656,445.00","11,292,847.12","33,813,198.20","47,452,097.52","5,631,769.77","36,682,181.99","43,624,302.45","55,937,437.31","10,368,852.37","28,080,499.68","48,081,971.34","59,594,790.34","16,616,687.85","28,973,873.11","43,275,101.48","66,687,290.68","9,772,316.73","25,921,251.34","46,219,890.11","49,435,358.82","9,927,783.85","22,567,566.72","35,542,858.07","38,633,521.20","9,208,461.52","25,213,480.59","55,585,588.85","52,754,234.57","7,183,028.23","18,250,591.07"
收回投资收到的现金,"10,681.74","50,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,,,"7,315,392.94",,,,,,,,,,,,,,,,"75,184,410.26","19,767,746.00",,"45,000,000.00","116,587,835.36","93,524,169.00","120,921,476.74","147,067,289.25","222,857,992.81","26,377,044.44","62,103,069.70","89,474,647.88","127,128,423.25","40,266,214.76","104,860,627.41"
取得投资收益收到的现金,,"57,092.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,735,335.09",,,,,,
筹资活动现金流出小计,"125,938,886.80","150,756,787.87","165,183,932.05","84,459,045.47","130,940,239.55","211,706,226.06","11,656,445.00","62,889,847.12","120,410,198.20","265,749,097.52","76,631,769.77","209,969,973.81","224,624,302.45","420,725,229.13","154,368,852.37","352,903,484.16","519,421,133.28","784,946,210.01","236,395,829.79","367,759,777.63","699,561,006.00","1,105,657,605.46","79,540,062.73","310,763,125.75","549,796,899.66","853,188,584.78","223,451,952.85","518,554,411.46","695,175,515.32","852,263,905.01","143,709,389.64","449,754,905.74","602,162,726.93","673,167,261.12","184,067,400.71","585,210,655.80"
处置固定资产、无形资产和其他长期资产收回的现金净额,"44,000.00",,"170,384.62",,,"402,605.13","61,728.74","1,329,935.22","1,329,955.22","2,111,097.27",,,,"111,980.77",,,,,"6,259.29","6,259.29","6,259.29","444,001.58","341,465.00",,,"1,944,032.68",,,,"4,273.50",,,,"252,200.00","1,643,649.12","1,643,649.12"
筹资活动产生的现金流量净额,"9,461,113.20","-4,306,787.87","62,616,067.95","67,340,954.53","60,859,760.45","834,929,773.94","29,343,555.00","28,110,152.88","10,589,801.80","9,038,694.30","2,368,230.23","30,030,026.19","105,375,697.55","110,263,401.17","128,481,679.27","121,025,230.28","153,539,838.89","116,589,765.54","3,604,170.21","97,240,222.37","104,010,975.20","93,477,284.54","15,918,117.24","27,267,374.85","-85,895,825.44","275,057,241.34","-42,710,507.85","-98,119,442.46","-218,637,923.72","-215,402,998.33","21,980,481.36","-49,203,184.74","-80,850,295.47","-104,779,524.22","136,381,998.03","-207,337,789.42"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-3,206,472.51","258,485.67","-56,746.98","-478,555.24",,"-2,352,742.15","-25,668.76","-3,142,638.89","-5,483,374.00","-6,757,839.61","-1,250,955.11","-314,597.45","26,082.14","-3,958,817.78","-2,199,705.98","-6,349,879.71","-8,731,416.44","-12,844,180.20","1,768,413.74","2,481,530.38","2,342,468.00","2,550,488.74","2,994,161.06","5,606,882.97","8,295,685.80","8,182,117.00","-266,090.93","392,791.02","-372,610.38","6,519,335.37","-1,223,660.10","-2,821,230.59","-8,488,899.56","-16,431,031.79","-5,351,737.28","-2,961,863.19"
收到其他与投资活动有关的现金,,,,,,"55,000,000.00",,"10,000,000.00","10,000,000.00","10,000,000.00",,,,"15,330,000.00",,,,"27,644,974.00",,,,"2,645,000.00",,,,,"61,000,000.00","61,000,000.00","61,000,000.00","61,000,000.00",,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"54,681.74","107,092.29","170,384.62",,,"55,402,605.13","61,728.74","11,329,935.22","11,329,955.22","12,111,097.27",,,,"15,441,980.77",,,,"27,644,974.00","6,259.29","6,259.29","6,259.29","3,089,001.58","341,465.00",,,"1,944,032.68","61,000,000.00","61,000,000.00","61,000,000.00","63,739,608.59",,,,"252,200.00","1,643,649.12","1,643,649.12"
五、现金及现金等价物净增加额,"10,238,672.15","31,821,594.51","32,558,663.24","-47,813,842.69","-26,628,221.18","744,422,069.37","-77,484,930.46","-219,679,760.09","-348,727,217.00","-481,118,171.04","-192,690,979.16","-189,197,986.91","-243,981,929.87","-249,211,863.37","-9,065,488.41","-45,742,147.95","-74,993,091.11","-78,814,459.56","21,771,008.93","57,198,735.77","44,457,510.21","41,667,619.47","373,623.61","-25,239,234.30","-3,817,602.43","226,775,572.23","51,290,572.39","-50,825,297.35","5,381,078.96","22,154,327.17","-40,570,808.11","56,887,399.66","79,751,161.66","-188,802,300.08","-21,795,605.09","-79,752,883.29"
购建固定资产、无形资产和其他长期资产支付的现金,"64,313,420.34","60,990,119.39","158,203,463.25","85,953,778.09","138,106,419.62","211,992,749.22","73,283,941.27","168,962,072.65","302,802,377.58","515,080,796.41","210,242,094.64","268,846,955.59","413,435,553.92","429,837,075.12","195,299,855.98","201,468,392.04","249,924,886.58","264,103,816.85","9,921,241.87","46,541,837.10","101,299,387.02","183,719,010.16","28,334,593.25","82,130,540.69","118,275,492.54","109,820,170.17","50,471,051.18","93,296,130.23","108,240,360.98","162,825,648.76","13,357,693.78","34,505,441.03","51,242,413.22","123,168,675.26","24,564,109.60","33,957,302.22"
期初现金及现金等价物余额,"14,331,369.37","24,570,041.52","56,391,636.03","88,950,299.27","88,950,299.27","88,950,299.27","870,926,332.02","833,372,368.64","833,372,368.64","833,372,368.64","352,254,197.60","352,254,197.60","352,254,197.60","352,254,197.60","111,932,555.90","103,042,335.23","103,011,012.92","103,042,334.23","24,227,874.67","24,227,874.67","24,227,874.67","23,829,910.24","45,998,883.60","65,437,529.71","65,437,529.71","65,497,529.71","292,273,101.94","292,273,101.94","292,273,101.94","292,273,101.94","314,427,429.11","314,427,429.11","314,427,429.11","311,692,118.40","122,889,818.32","123,289,818.32"
投资支付的现金,,,,"2,600,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
期末现金及现金等价物余额,"24,570,041.52","56,391,636.03","88,950,299.27","41,136,456.58","62,322,078.09","833,372,368.64","793,441,401.56","613,692,608.55","484,645,151.64","352,254,197.60","159,563,218.44","163,056,210.69","108,272,267.73","103,042,334.23","102,867,067.49","57,300,187.28","28,017,921.81","24,227,874.67","45,998,883.60","81,426,610.44","68,685,384.88","65,497,529.71","46,372,507.21","40,198,295.41","61,619,927.28","292,273,101.94","343,563,674.33","241,447,804.59","297,654,180.90","314,427,429.11","273,856,621.00","371,314,828.77","394,178,590.77","122,889,818.32","101,094,213.23","43,536,935.03"
