科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
流动资产合计,"110,344,740.62","132,664,750.00","166,296,935.85","177,622,090.07","531,236,340.24","559,292,630.69","572,659,458.02","560,369,972.92","574,762,985.44","583,030,519.84","734,394,189.54","780,322,594.39","864,564,916.53","806,845,228.22","809,049,534.58","833,828,631.80","774,452,521.23","753,744,073.73","879,634,453.44","819,203,983.39","823,888,682.75","1,042,284,548.13","1,051,847,176.88","1,091,188,032.85","1,059,118,711.59","1,207,189,784.39","1,120,279,201.91","1,188,770,672.30","1,184,984,642.42","1,226,039,119.03","1,370,173,290.81"
流动负债合计,"30,030,946.08","33,005,818.53","77,634,139.48","80,977,097.42","37,136,973.16","57,702,835.75","53,400,682.43","24,760,997.18","33,294,215.17","36,137,069.87","228,159,840.16","250,936,586.49","326,846,862.36","271,115,800.60","363,857,815.97","365,685,758.53","359,330,080.15","365,696,754.15","453,979,652.11","390,240,632.52","431,028,052.51","430,902,738.79","483,412,342.28","544,331,558.54","545,685,897.67","642,593,533.41","777,513,554.86","920,196,355.51","972,396,556.82","995,485,704.13","999,706,563.85"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,513,776.74","4,513,776.74","4,813,776.74","4,813,776.74","4,813,776.74"
长期借款,"45,000,000.00","25,000,000.00",,,,,,,,,,,"18,000,000.00","18,000,000.00","18,000,000.00","18,000,000.00","12,000,000.00","12,000,000.00","57,000,000.00","57,000,000.00","57,000,000.00","57,000,000.00","39,500,000.00","39,500,000.00","30,500,000.00","30,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","10,520,345.03"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,"4,513,776.74","4,513,776.74","4,513,776.74","4,513,776.74",,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,"70,786,368.92","70,786,368.92","112,487,125.96","112,487,125.96","94,123,389.47","94,631,687.82","96,010,876.73","69,124,665.68","86,351,829.66","87,089,913.69","91,530,111.82","52,970,025.11","81,607,978.07","94,079,885.60","68,915,799.59","61,074,366.07","45,608,100.15"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,"49,800,000.00","68,156,215.53","74,156,215.53","80,616,215.53","136,416,215.53","142,863,161.03","192,663,161.03","217,653,161.03","226,093,161.03","224,620,731.31","315,340,631.30","421,180,631.30","435,530,631.30","370,242,508.18"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,"467,574.10","467,574.10","467,574.10","467,574.10","467,574.10","467,574.10","467,574.10","2,630,930.57"
预计负债,,,,,,,,,,,,,,,,,,,"4,359,446.69","4,359,446.69","4,359,446.69","4,359,446.69","1,554,432.98","1,554,432.98","1,554,432.98","1,554,432.98","607,409.24","607,409.23","607,409.23","607,409.23","1,334,369.98"
固定资产,"22,296,727.83","21,189,442.53","61,187,261.38","61,038,162.32","63,971,500.15","63,516,051.20","73,840,428.91","75,691,748.12","77,406,265.92","80,127,070.48","112,460,482.26","112,360,563.35","108,952,074.22","105,193,458.24","101,561,801.17","102,139,877.73","166,197,223.59","163,997,294.23","154,576,020.59","152,668,438.16","173,414,368.07","181,993,256.16","291,974,188.97","284,335,499.77","279,498,477.82","274,758,101.37","274,510,270.65","274,837,105.95","291,151,837.44","291,555,236.92","293,102,852.19"
递延所得税负债,,,,,,,,,,,"4,905,947.00","4,864,716.35","4,823,485.70","4,782,255.05","4,803,591.69","4,776,573.64","4,749,555.58","4,722,537.52","2,872,000.14","2,857,249.96","2,842,343.88","2,827,593.70","2,081,274.03","2,059,245.32","2,038,493.16","2,014,276.67","1,868,330.39","1,845,648.95","1,822,915.14","1,800,233.70","1,769,109.15"
在建工程,"19,396,221.68","25,219,887.63","4,886,614.13","6,152,507.29","4,886,614.13","8,881,048.65","1,536,428.44","2,141,907.99","3,151,486.37","11,455,098.62","24,142,492.56","24,321,727.65","48,358,197.72","52,489,029.50","106,361,357.54","107,836,529.92","54,774,773.71","57,862,448.29","92,665,651.52","103,514,296.60","108,768,434.07","116,694,764.26","26,829,511.00","26,850,284.96","29,226,245.89","29,703,703.43","31,535,855.22","27,829,723.45","27,896,111.34","28,985,052.83","26,786,772.58"
其他非流动负债,"1,890,970.24","19,557,156.19","18,128,612.59","17,751,446.84","17,084,188.04","16,686,239.72","16,466,707.67","16,069,268.75","15,671,829.83","15,274,390.91","69,096,516.79","69,096,516.79","68,299,030.15","67,900,286.83","65,683,492.78","65,284,749.46","67,310,760.12","65,961,573.79","17,140,531.63","16,000,000.00","8,000,000.00","8,000,000.00",,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"46,890,970.24","44,557,156.19","18,128,612.59","17,751,446.84","17,084,188.04","16,686,239.72","16,466,707.67","16,069,268.75","15,671,829.83","15,274,390.91","74,002,463.79","73,961,233.14","91,122,515.85","90,682,541.88","88,487,084.47","88,061,323.10","84,060,315.70","82,684,111.31","119,418,548.69","117,864,523.56","108,720,874.16","108,307,380.66","83,357,303.96","84,317,838.54","73,089,703.11","72,453,076.44","48,393,029.94","48,612,605.18","47,122,794.72","48,192,369.95","55,980,028.23"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"76,921,916.32","77,562,974.72","95,762,752.07","98,728,544.26","54,221,161.20","74,389,075.47","69,867,390.10","40,830,265.93","48,966,045.00","51,411,460.78","302,162,303.95","324,897,819.63","417,969,378.21","361,798,342.48","452,344,900.44","453,747,081.63","443,390,395.85","448,380,865.46","573,398,200.80","508,105,156.08","539,748,926.67","539,210,119.45","566,769,646.24","628,649,397.08","618,775,600.78","715,046,609.85","825,906,584.80","968,808,960.69","1,019,519,351.54","1,043,678,074.08","1,055,686,592.08"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"55,850,000.00","55,850,000.00","55,850,000.00","55,850,000.00","74,850,000.00","74,850,000.00","74,850,000.00","74,850,000.00","134,730,000.00","134,730,000.00","134,730,000.00","134,730,000.00","134,730,000.00","134,730,000.00","134,730,000.00","134,730,000.00","242,514,000.00","242,514,000.00","242,514,000.00","242,514,000.00","242,514,000.00","269,011,085.00","269,011,085.00","269,011,085.00","269,011,085.00","269,011,085.00","269,011,085.00","269,011,085.00","484,219,953.00","484,219,953.00","484,219,953.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"5,795.09","5,795.09","5,795.09","5,795.09","362,492,909.81","362,492,909.81","362,492,909.81","362,492,909.81","302,612,909.81","302,612,909.81","302,612,909.81","302,612,909.81","302,612,909.81","302,612,909.81","302,612,909.81","302,612,909.81","194,828,909.81","194,828,909.81","194,828,909.81","194,828,909.81","194,828,909.81","409,127,650.39","408,736,650.39","408,736,650.39","408,736,650.39","408,736,650.39","408,736,650.39","408,736,650.39","193,527,782.39","193,527,782.39","193,527,782.39"
无形资产,"21,896,571.98","21,851,345.38","21,377,310.34","21,258,801.58","21,140,292.82","21,165,350.72","21,043,191.95","20,921,033.18","20,798,874.41","20,721,159.15","52,787,616.82","52,549,188.98","52,211,782.79","73,539,591.81","73,027,550.85","72,820,270.57","72,300,574.19","71,780,877.82","77,532,741.90","77,030,515.06","82,132,334.10","81,551,660.39","82,453,756.34","81,717,883.27","80,982,010.21","82,328,201.19","81,572,863.08","80,791,576.75","80,001,743.43","79,787,076.78","82,820,065.02"
盈余公积,"4,154,373.78","6,805,553.64","10,613,401.86","10,613,401.86","10,613,401.86","10,613,401.86","17,170,640.05","17,170,640.05","17,170,640.05","17,170,640.05","25,236,836.70","25,236,836.70","25,236,836.70","25,236,836.70","34,566,506.61","34,566,506.61","34,566,506.61","34,566,506.61","34,566,506.61","34,566,506.61","34,566,506.61","34,566,506.61","36,364,767.16","34,782,460.32","36,364,767.16","36,364,767.16","37,954,925.08","37,954,925.08","37,954,925.08","37,954,925.08","41,230,001.72"
开发支出,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,853,000.00",,,,"823,773.08",,,"2,176,000.00","2,307,252.50","4,247,085.77","6,201,464.69","9,975,594.07"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,"44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45","44,894,527.45"
未分配利润,"37,389,363.98","61,249,982.77","92,169,616.71","101,609,411.78","120,624,567.90","132,303,149.96","145,599,760.41","164,687,912.17","173,556,967.71","190,563,417.63","208,123,303.87","231,414,003.80","243,999,771.10","264,009,669.76","288,505,425.26","312,522,385.71","321,803,097.82","343,644,613.40","386,899,272.74","399,385,356.23","407,896,631.72","428,407,048.06","459,049,510.01","481,532,277.26","482,123,249.77","500,463,692.03","524,507,788.50","546,236,792.50","542,366,694.49","567,337,686.23","568,585,290.35"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,175.00",
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,-752.61,"1,274,683.20","2,166,088.33","1,786,978.96","2,237,372.06","3,178,257.21","3,101,670.43","3,404,019.67","11,583,500.06"
递延所得税资产,"387,187.06","548,880.68","653,444.03","735,591.73","1,567,293.43","1,793,455.84","901,193.05","907,065.75","916,950.43","1,154,580.18","4,706,979.98","4,798,906.96","6,048,909.29","5,731,551.91","5,590,981.61","5,958,526.67","7,981,989.43","7,980,146.01","7,080,169.00","7,440,826.64","7,759,570.61","7,513,524.68","8,699,515.82","8,077,990.80","8,780,079.39","8,972,736.46","11,296,570.24","11,518,255.51","12,123,697.21","12,378,028.35","13,559,230.16"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"2,053,046.36","1,174,717.18","5,232,842.53","3,194,112.04","13,655,757.87","5,714,454.67","5,370,882.84","3,180,182.84","3,306,417.71","5,607,163.30","5,205,232.30","4,423,522.60","196,082,928.47","194,276,339.72","146,247,176.60","145,107,261.60","97,020,712.86"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"63,976,708.55","68,809,556.22","88,104,629.88","89,185,062.92","91,565,700.53","95,355,906.41","97,321,242.35","99,661,755.04","102,273,577.13","113,457,908.43","238,992,099.07","238,924,914.39","260,465,491.47","281,848,158.91","404,275,633.90","405,610,818.44","463,869,056.86","511,996,531.80","554,684,473.33","562,903,961.93","598,967,209.40","641,368,796.99","691,886,684.72","737,041,548.19","762,751,196.75","729,125,329.48","953,279,075.33","1,050,856,649.07","1,101,939,960.97","1,110,830,171.83","991,455,069.97"
所有者权益(或股东权益)合计,"97,399,532.85","123,911,331.50","158,638,813.66","168,078,608.73","568,580,879.57","580,259,461.63","600,113,310.27","619,201,462.03","628,070,517.57","645,076,967.49","671,223,984.66","694,349,689.15","707,061,029.79","726,895,044.65","760,980,268.04","785,692,368.61","794,931,182.24","817,359,740.07","860,920,725.97","874,002,789.24","883,106,965.48","1,144,443,225.67","1,176,964,215.36","1,199,580,183.96","1,203,094,307.56","1,221,268,504.02","1,247,651,692.44","1,270,818,360.68","1,267,405,251.85","1,293,191,216.78","1,305,941,768.70"
资产总计,"174,321,449.17","201,474,306.22","254,401,565.73","266,807,152.99","622,802,040.77","654,648,537.10","669,980,700.37","660,031,727.96","677,036,562.57","696,488,428.27","973,386,288.61","1,019,247,508.78","1,125,030,408.00","1,088,693,387.13","1,213,325,168.48","1,239,439,450.24","1,238,321,578.09","1,265,740,605.53","1,434,318,926.77","1,382,107,945.32","1,422,855,892.15","1,683,653,345.12","1,743,733,861.60","1,828,229,581.04","1,821,869,908.34","1,936,315,113.87","2,073,558,277.24","2,239,627,321.37","2,286,924,603.39","2,336,869,290.86","2,361,628,360.78"
负债和所有者(或股东权益)合计,"174,321,449.17","201,474,306.22","254,401,565.73","266,807,152.99","622,802,040.77","654,648,537.10","669,980,700.37","660,031,727.96","677,036,562.57","696,488,428.27","973,386,288.61","1,019,247,508.78","1,125,030,408.00","1,088,693,387.13","1,213,325,168.48","1,239,439,450.24","1,238,321,578.09","1,265,740,605.53","1,434,318,926.77","1,382,107,945.32","1,422,855,892.15","1,683,653,345.12","1,743,733,861.60","1,828,229,581.04","1,821,869,908.34","1,936,315,113.87","2,073,558,277.24","2,239,627,321.37","2,286,924,603.39","2,336,869,290.86","2,361,628,360.78"
