科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
经营活动产生的现金流量净额,"1,552,179.17","10,671,741.79","13,082,177.17","-5,172,013.45","-16,821,443.04","-24,165,588.91","-7,306,997.29","17,625,318.61","17,361,292.02","-13,158,119.27","-32,068,093.44","-42,587,648.02","-63,549,501.40","-14,195,314.30","34,329,638.13","-85,761,559.24","-123,016,895.73","-149,999,757.85","-45,278,195.53","-50,791,705.86","2,936,415.23","-91,683,037.30","2,495,889.16","-2,570,513.76","-69,814,610.21","-159,676,589.31","60,322,558.53","-25,488,381.07","-12,746,275.52","26,995,511.82","-145,579,614.62","-253,368,412.69","-268,098,424.01"
分配股利、利润或偿还利息支付的现金,"248,289.89","153,110.07","10,555,707.89","288,019.64","613,604.83","800,332.85",,"9,200,000.00","9,200,000.00","9,200,000.00",,"10,734,180.21","13,172,541.32","15,681,074.65","2,526,256.95","11,048,724.04","20,633,054.52","34,152,874.48","3,549,940.74","6,952,474.14","19,651,964.63","30,529,472.50","20,018,599.12","23,994,175.54","38,638,318.29","44,321,425.52","31,429,773.40","36,807,244.29","44,545,447.49","60,695,757.32","5,294,998.19","143,612,722.08","158,166,807.66"
收回投资收到的现金,,,,,,,,,,,,,,,,"40,000,000.00","46,200,000.00","272,760,000.00","286,300,000.00","530,469,081.10","552,419,996.10","142,501,040.94","49,904,990.00","165,720,083.28","165,720,083.28","50,240,083.28",,,,"159,000,000.00","70,000,000.00",,
支付其他与筹资活动有关的现金,"1,135,468.57","10,178.01","1,737,459.20","1,182,247.10","3,960,008.09","10,617,796.29",,"61,671.11","61,671.11",,,"17,018.91","18,018.91","18,018.91","397,200.00","4,959,995.95","4,959,995.95","5,181,179.47","242,550.60","7,298,172.66","7,545,741.32","45,435,540.48","6,053,030.95","12,245,946.01","12,647,386.83","8,889,641.61","630,779.08","16,822,021.70","64,656,779.08","83,121,835.67",,"118,344,854.25","184,970,625.27"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,"817,819.35","323,319.48","604,678.43","621,039.59","815,563.10","259,929.62","355,249.66","431,444.18","431,444.18",,"9,227.40","6,671,998.44","6,700,382.00","46,612.06","277,682.92","632,926.04"
筹资活动现金流出小计,"14,743,708.46","10,629,679.08","22,043,167.09","17,520,266.74","32,823,612.92","73,668,129.14",,"9,261,671.11","9,261,671.11","9,200,000.00",,"10,751,199.12","43,190,560.23","45,699,093.56","52,923,456.95","89,238,719.99","123,823,050.47","329,409,173.24","72,422,276.58","118,880,432.04","231,827,491.19","314,013,602.98","146,071,630.07","271,240,121.55","323,248,957.95","464,622,835.80","129,647,072.58","227,223,648.01","409,109,704.30","873,898,171.87","321,248,149.81","747,886,126.55","1,192,904,782.61"
处置固定资产、无形资产和其他长期资产收回的现金净额,"28,900.00","94,304.60","38,000.00",,"18,000.00","18,000.00",,"31,000.00","31,000.00","31,000.00",,"30,000.00","30,000.00","60,000.00",,,,"49,350.00",,"10,000.00","10,000.00","3,900,392.04",,"263,539.03","293,539.03","13,541.68",,,,,,,
筹资活动产生的现金流量净额,"569,522.54","11,636,420.92","17,256,832.91","479,733.26","10,176,387.08","365,027,870.86",,"-9,261,671.11","-9,261,671.11","-7,232,844.50",,"137,420,700.88","154,981,339.77","202,472,806.44","110,576,543.05","186,972,848.21","294,187,067.73","131,438,536.05","-52,422,276.58","-86,538,432.04","-139,485,491.19","-58,359,629.98","-146,071,630.07","-248,414,735.60","-26,913,965.95","110,863,010.28","-51,614,772.58","5,538,125.34","130,474,065.05","240,930,216.85","47,827,543.69","95,104,761.12","220,057,258.82"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,"199,474,322.60","58,875,949.19","82,003,949.19","113,979,298.00","165,424,352.88",,,,"115,480,000.00","4,874,734.80","4,874,734.80","4,874,737.38","4,986,637.81","4,500,000.00","10,125,000.00","10,125,000.00"
四、汇率变动对现金的影响,"-161,748.33","-4,914.66",,,,,,,,,,"157,422.12","384,892.07","-1,597,860.73","-1,776,163.20","-3,052,258.39","-3,795,764.57","-4,419,367.18","69,171.94","652,819.72","354,247.60","642,306.61","719,428.19","1,122,791.57","1,930,731.26","234,732.08","-72,752.75","1,081,081.32","1,295,113.83","4,470.22","24,369.47","-1,101,914.23","-4,263,007.60"
收到其他与投资活动有关的现金,,,,,,,,"108,505.10","108,505.10",,,,,,,,,,,,,,,,,,,,,"17,853,160.88",,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"28,900.00","94,304.60","38,000.00",,"18,000.00","18,000.00",,"139,505.10","139,505.10","31,000.00",,"30,000.00","30,000.00","60,000.00",,"40,000,000.00","46,200,000.00","473,101,491.95","345,499,268.67","613,087,708.72","667,030,333.69","312,641,348.96","50,164,919.62","166,338,871.97","166,445,066.49","166,165,069.14","4,874,734.80","4,883,962.20","11,546,735.82","188,540,180.69","74,546,612.06","10,402,682.92","10,757,926.04"
五、现金及现金等价物净增加额,"-397,575.62","18,653,923.00","22,306,708.51","-16,623,969.40","-23,157,009.34","318,658,331.83","-14,163,114.00","-9,420,964.66","-26,442,743.58","-70,220,097.53","-43,168,518.14","-160,351,501.00","-196,559,604.06","-192,076,285.44","87,600,785.67","-13,329,108.94","28,142,647.77","28,326,144.47","-69,947,260.16","-96,233,356.70","-91,692,026.98","21,243,418.38","-123,445,406.96","-108,696,831.78","-66,625,166.41","-51,256,230.40","2,416,969.56","-44,265,112.65","92,940,879.94","230,378,657.62","-131,626,216.40","-194,103,456.45","-127,559,296.76"
购建固定资产、无形资产和其他长期资产支付的现金,"386,429.00","3,743,629.65","8,070,301.57","11,931,689.21","16,529,953.38","22,221,950.12","6,856,116.71","17,424,117.26","34,181,869.59","48,871,133.76","11,100,424.70","46,617,073.48","79,551,432.00","120,329,749.24","25,409,232.31","46,368,139.52","77,811,759.66","91,357,577.26","16,215,228.66","27,424,116.14","32,342,346.21","37,092,579.91","650,299.57","1,708,195.84","2,706,850.58","12,249,256.20","274,798.44","16,779,900.44","18,568,573.44","55,713,536.16","1,631,146.28","5,063,590.38","10,962,812.89"
期初现金及现金等价物余额,"2,185,517.18","1,787,941.56","20,441,864.56","42,748,573.07","42,748,573.07","42,748,573.07","361,406,904.90","361,406,904.90","361,406,904.90","361,406,904.90","291,295,312.47","291,664,047.36","291,664,047.36","291,295,312.47","99,219,027.03","99,378,139.48","99,378,139.48","99,219,027.03","127,545,171.50","127,545,171.50","127,545,171.50","127,545,171.50","148,788,589.88","148,788,589.88","148,788,589.88","148,788,589.88","97,532,359.48","97,532,359.48","97,532,359.48","97,532,359.48","327,911,017.10","327,911,017.10","327,911,017.10"
投资支付的现金,"2,000,000.00",,,,,,,"500,000.00","500,000.00","989,000.00",,"208,407,860.00","208,407,860.00","253,039,125.11","30,000,000.00","105,000,000.00","107,400,000.00","230,760,000.00","301,300,000.00","544,919,631.10","589,323,186.10","104,904,990.00","30,103,714.29","10,000,000.00",,,,,"5,000,000.00","159,000,000.00","70,000,000.00",,"1,000,000.00"
期末现金及现金等价物余额,"1,787,941.56","20,441,864.56","42,748,573.07","26,124,603.67","19,591,563.73","361,406,904.90","347,243,790.90","351,985,940.24","334,964,161.32","291,186,807.37","248,126,794.33","131,312,546.36","95,104,443.30","99,219,027.03","186,819,812.70","86,049,030.54","127,520,787.25","127,545,171.50","57,597,911.34","31,311,814.80","35,853,144.52","148,788,589.88","25,343,182.92","40,091,758.10","82,163,423.47","97,532,359.48","99,949,329.04","53,267,246.83","190,473,239.42","327,911,017.10","196,284,800.70","133,807,560.65","200,351,720.34"
