科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
流动负债合计,"41,941,787.83","59,253,514.22","79,745,453.90","86,490,253.36","74,797,843.14","101,629,808.44","90,446,882.49","86,460,170.42","106,228,985.01","100,209,442.50","144,031,936.16","142,155,259.54","137,087,581.05","128,042,423.82","160,966,780.08","165,189,624.43","177,652,445.40","151,583,481.92","158,082,247.31","156,847,811.64","180,611,905.30","190,146,800.07","222,981,264.02","286,513,372.39","263,791,767.51","245,241,645.76","313,478,856.85","283,881,492.31","279,345,493.90","299,366,419.82","380,476,509.18","414,032,189.41","492,366,733.29","573,978,517.71","770,321,841.36","991,850,974.26","1,162,059,148.23","1,204,055,044.64","1,085,506,935.71","1,126,916,134.13","1,297,644,382.10","1,285,794,602.31"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","64,622,000.00","64,622,000.00","64,622,000.00","64,622,000.00","64,622,000.00","64,622,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","187,300,000.00","187,300,000.00","158,200,000.00","158,200,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"2,625,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,110,293.50"
长期股权投资,"3,991,584.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,000,000.00","98,000,000.00","110,741,937.37","133,741,917.37","138,741,917.37","143,741,917.37","154,781,653.85","180,337,182.29"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,482,750.18",,,,,,,,,,,
固定资产,"14,712,265.40","25,820,428.54","25,394,934.07","26,996,570.40","26,628,069.34","27,471,200.77","28,525,510.96","28,874,826.71","29,143,649.04","29,659,192.32","31,796,090.83","33,292,414.63","32,877,068.01","33,055,621.15","172,638,711.59","241,471,426.64","238,236,832.11","234,504,319.91","230,465,575.54","226,532,292.52","230,706,796.94","230,049,882.27","359,478,557.63","370,512,504.10","383,035,631.82","380,900,182.20","453,068,362.01","461,196,503.88","457,352,359.02","498,057,122.38","497,043,181.37","515,238,156.81","514,050,811.36","509,476,625.32","499,750,883.04","634,724,682.45","671,365,598.84","655,909,423.44","643,364,403.79","791,370,828.21","806,053,297.85","942,441,385.56"
递延所得税负债,,,,,,,,,,,,,,,,,,,"151,271.42","203,536.76","1,207,420.00",,,"88,908.43","4,210,163.28","3,086,832.45","21,614,986.01","19,598,410.58","19,357,596.86","18,828,800.47","18,341,547.56","33,423,137.89","17,458,556.08","16,979,418.16","16,582,095.64","15,981,709.54","19,494,651.90","16,881,346.23","18,793,250.92","18,237,023.73","17,810,196.12","17,648,393.50"
在建工程,"120,000.00","543,571.00","1,525,348.09","990,956.95","1,881,109.19","955,159.50","3,538,228.35","4,419,277.87","15,689,592.93","36,212,578.01","70,507,317.06","115,570,365.06","160,426,347.74","185,423,630.91","69,156,864.74","27,253,588.05","39,957,760.99","51,517,982.09","62,970,416.18","85,516,705.58","105,627,860.76","119,752,214.31","3,895,928.97","18,161,298.17","11,106,902.80","21,528,439.45","54,581,278.51","74,151,802.87","93,494,424.29","64,789,596.22","65,387,027.03","83,435,940.27","106,697,891.18","128,791,692.57","181,713,286.94","217,155,576.78","276,730,596.36","332,400,784.01","397,130,691.65","243,449,078.49","325,344,942.31","248,976,557.11"
其他非流动负债,,,"3,000,000.00","3,000,000.00","2,998,237.61","2,988,368.01","2,928,874.15","2,836,868.09","2,731,910.27","2,641,072.57","2,563,214.85","2,497,899.33","2,391,687.88","2,301,968.93","2,212,365.16","2,123,184.62","4,586,469.65","6,390,676.46","10,965,353.17","10,643,586.19","13,402,632.74","13,061,679.29","14,370,725.84","14,053,822.29",,,,,,,,,,,,,,,,,,
工程物资,"363,269.60","186,269.60","186,269.60","132,390.61","130,157.60","130,157.60","130,157.60","130,157.60","76,417.60","96,269.60","267,822.05","326,283.58","296,283.58","296,283.58","185,050.84","123,534.55","451,054.71","647,508.09","4,232,314.87","2,804,307.16","10,021,902.96","7,375,232.64","8,352,003.38","6,520,611.08","6,778,583.46","7,697,125.88","8,713,394.12","6,436,200.55","6,867,333.77","7,585,805.33","7,214,038.39","6,912,932.59","6,764,968.75","7,188,268.12","6,148,867.53","6,214,622.05","6,156,222.20","6,453,688.17","8,077,154.97",,,
非流动负债合计,"2,625,000.00",,"3,000,000.00","3,000,000.00","2,998,237.61","2,988,368.01","2,928,874.15","2,836,868.09","2,731,910.27","2,641,072.57","2,563,214.85","2,497,899.33","2,391,687.88","2,301,968.93","2,212,365.16","2,123,184.62","4,586,469.65","6,390,676.46","11,116,624.59","10,847,122.95","14,610,052.74","13,061,679.29","14,370,725.84","14,142,730.72","17,608,700.61","20,401,800.60","38,204,635.15","41,392,931.48","40,847,333.84","59,334,889.69","68,294,955.10","84,586,015.78","96,446,185.08","96,665,147.89","101,193,176.36","99,688,967.14","79,824,058.05","180,842,106.61","266,162,024.73","265,978,953.75","264,197,997.99","263,079,847.34"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,675.70",,,"12,558.67","41,453.40",,,"2,148.99","12,000.00",,"23,060.30",654.62,,,
负债合计,"44,566,787.83","59,253,514.22","82,745,453.90","89,490,253.36","77,796,080.75","104,618,176.45","93,375,756.64","89,297,038.51","108,960,895.28","102,850,515.07","146,595,151.01","144,653,158.87","139,479,268.93","130,344,392.75","163,179,145.24","167,312,809.05","182,238,915.05","157,974,158.38","169,198,871.90","167,694,934.59","195,221,958.04","203,208,479.36","237,351,989.86","300,656,103.11","281,400,468.12","265,643,446.36","351,683,492.00","325,274,423.79","320,192,827.74","358,701,309.51","448,771,464.28","498,618,205.19","588,812,918.37","670,643,665.60","871,515,017.72","1,091,539,941.40","1,241,883,206.28","1,384,897,151.25","1,351,668,960.44","1,392,895,087.88","1,561,842,380.09","1,548,874,449.65"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"20,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","171,200,000.00","171,200,000.00","171,200,000.00","171,200,000.00","171,200,000.00","171,200,000.00","171,200,000.00","171,200,000.00","171,200,000.00","171,200,000.00","171,200,000.00","171,200,000.00","184,020,884.00","184,020,884.00","184,020,884.00","184,020,884.00","184,020,884.00","184,020,884.00","184,020,884.00","189,217,684.00","378,435,368.00","378,435,368.00","379,520,368.00","379,520,368.00","379,430,368.00","379,430,368.00","379,430,368.00","378,801,368.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,938.65","35,993,845.51","35,993,845.51","35,993,845.51","740,177,158.73","740,177,158.73","740,177,158.73","740,177,158.73","740,177,158.73","740,177,158.73","740,177,158.73","740,177,158.73","740,177,158.73","740,177,158.73","675,977,158.73","675,977,158.73","675,977,158.73","675,977,158.73","675,977,158.73","675,977,158.73","675,977,158.73","675,977,158.73","675,977,158.73","675,977,158.73","675,977,158.73","675,977,158.73","1,168,146,845.57","1,168,146,845.57","1,168,146,845.57","1,168,146,845.57","1,168,146,845.57","1,168,146,845.57","1,168,667,180.57","1,327,785,724.72","1,144,536,888.87","1,150,505,737.02","1,194,726,697.47","1,202,659,215.09","1,208,993,029.41","1,216,896,450.12","1,236,540,165.37","1,230,930,188.86"
无形资产,"13,113,798.05","15,774,836.69","16,021,607.24","15,979,656.85","15,893,327.80","15,797,708.11","15,699,721.90","15,734,178.81","32,054,172.33","47,808,889.56","47,696,798.41","47,513,649.39","49,382,598.92","49,235,335.91","49,230,821.25","51,067,371.15","51,040,979.62","50,846,407.73","50,580,772.74","50,286,285.95","49,728,019.98","102,002,189.89","103,086,130.84","103,589,804.27","123,293,393.43","122,107,728.37","216,000,858.67","213,339,390.35","209,625,761.28","205,873,921.00","202,382,937.41","202,877,351.88","199,150,706.50","195,340,031.01","202,129,628.75","206,393,277.72","207,726,369.51","204,130,075.84","240,309,461.42","236,154,707.66","236,341,514.26","232,613,297.43"
盈余公积,"8,576,331.68","2,705,634.12","5,091,538.40","2,705,634.12","8,400,380.72","8,400,380.72","8,400,380.72","8,400,380.72","17,364,383.00","17,364,383.00","17,364,383.00","17,364,383.00","30,073,087.04","30,073,087.04","30,073,087.04","30,073,087.04","43,694,197.82","43,694,197.82","43,694,197.82","43,694,197.82","54,577,563.50","54,577,563.50","54,577,563.50","54,577,563.50","66,795,624.56","66,795,624.56","66,795,624.56","66,795,624.56","75,475,899.74","75,475,899.74","75,475,899.74","75,475,899.74","93,481,184.05","93,481,184.05","93,481,184.05","93,481,184.05","111,808,668.23","111,808,668.23","111,808,668.23","111,808,668.23","117,798,532.11","117,798,532.11"
开发支出,,"72,915.00",,,,,,,,,,"75,000.00","189,728.00","229,628.00","98,378.00","98,378.00","139,728.00","222,728.00","279,628.00","367,928.97","416,579.94","534,159.58","595,770.90","684,261.69","844,674.89","869,175.83","1,302,940.55","1,391,764.62","1,485,888.76","3,715,815.18","3,844,570.57","5,893,091.96","8,001,424.88","11,084,132.34","18,122,366.34","26,993,752.04","30,562,222.97","34,444,986.90","39,570,369.49","42,525,215.32","49,902,833.77","51,909,519.15"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158,346,496.00","158,346,496.00","158,346,496.00","167,646,650.00","104,308,051.60","102,663,032.90","102,663,032.90","102,663,032.90","45,315,389.10"
商誉,,"919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","919,115.70","9,911,296.19","43,151,109.80","31,639,183.68","31,639,183.68","408,435,707.31","408,435,707.31","408,435,707.31","408,435,707.31","408,435,707.31","408,435,707.31","408,435,707.31","408,435,707.31","408,435,707.31","408,435,707.31","412,422,596.89","412,422,596.89","410,762,663.35","410,762,663.35","410,762,663.35","410,762,663.35"
未分配利润,"63,302,031.69","25,989,764.80","40,457,097.48","61,176,923.64","72,428,159.38","54,710,054.91","84,074,829.30","104,210,283.15","127,429,777.66","151,650,891.49","154,790,737.25","185,651,726.33","206,339,903.41","231,928,591.52","223,224,158.63","257,390,183.09","279,733,243.64","303,497,778.14","288,845,622.39","323,642,649.07","351,520,989.15","382,608,476.51","376,191,963.41","407,889,386.21","429,262,448.93","441,367,995.23","470,312,527.69","507,996,552.94","548,254,053.23","601,412,533.47","617,556,856.14","682,230,176.92","730,962,174.84","798,656,741.94","763,307,092.06","839,994,760.06","898,216,790.00","950,121,397.03","943,152,893.64","1,030,401,912.35","1,136,524,564.45","1,198,616,009.31"
长期待摊费用,"520,905.10","610,680.64","278,045.26","317,079.34","430,943.64","409,897.19","558,014.57","453,574.02","594,058.13","546,977.23","501,240.07","455,502.91","409,765.75","364,028.59","1,592,359.64","2,026,033.30","1,892,032.58","4,096,704.76","3,392,722.77","3,352,004.16","3,495,844.77","3,449,808.66","3,250,630.74","3,159,126.47","3,688,135.39","4,417,301.79","4,833,819.48","9,416,991.43","14,161,747.55","13,694,771.46","17,299,521.61","16,727,794.24","18,303,848.40","23,376,178.15","22,707,696.23","24,402,904.97","27,038,946.04","27,937,318.97","27,012,642.69","34,398,308.31","30,599,835.29","36,702,661.92"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,"4,022,729.26","3,329,816.32","8,610,870.79","9,411,674.70","10,879,293.97","12,590,673.36","13,806,870.64","15,579,197.72","17,872,633.21","28,612,255.04","30,225,949.66","32,629,399.62","34,503,326.35","36,478,907.18","38,478,908.14","40,269,291.93","41,838,608.10","48,893,634.59","76,949,575.76","79,328,858.97"
递延所得税资产,"336,543.69","1,858,219.05","2,151,022.75","2,362,428.69","2,755,631.52","3,374,229.17","3,210,846.99","4,120,062.38","3,619,590.74","2,918,193.01","3,418,803.71","3,572,848.98","3,605,904.17","3,677,521.79","3,655,861.39","3,554,366.41","4,110,846.19","3,090,330.34","3,209,532.59","3,942,868.66","3,724,701.64","4,347,407.56","4,641,368.21","4,352,970.77","4,559,623.19","5,218,480.92","5,959,344.75","6,623,452.62","6,630,057.76","5,956,451.46","11,970,171.37","12,748,331.93","16,184,003.43","16,227,875.31","17,144,950.95","16,917,644.02","23,422,005.99","25,355,367.68","24,106,742.12","23,485,261.02","51,983,715.42","49,869,548.41"
外币报表折算价差,,"-117,100.62","-117,884.00","-122,963.78","-129,710.11","-144,102.65","-202,856.78","-282,797.41","-408,623.82","-491,090.45","-610,544.96","-846,532.84","-935,521.97","-925,316.84","-842,153.92","-791,129.50","-930,970.09","-994,807.81","-1,210,261.55","-1,283,221.98","-1,428,820.66","-1,287,452.54","-1,243,053.38","-1,291,319.54",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"7,117,438.91","9,741,561.80","11,153,357.87","59,655,018.63","6,222,416.39","7,632,893.59","7,174,362.71","3,552,059.24","14,376,131.59","24,532,535.60","13,481,503.67","21,728,236.42","26,872,878.81","25,732,348.52","9,220,219.42","16,022,427.96","18,008,170.30","28,057,573.36","42,101,401.62","50,344,809.54","71,558,609.16","78,935,258.10","77,823,448.45","59,894,986.28","85,740,271.96"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
