科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"2,738,384.91","3,076,958.16","2,698,589.40","4,683,681.56","8,894,898.83","11,491,509.53","8,582,529.68","12,912,227.65","8,380,496.09","12,933,048.78","8,338,013.96","14,079,267.58","6,483,839.45","7,560,967.50","9,460,030.11","24,186,021.02","16,707,125.37","21,071,987.50","18,947,139.73","20,897,959.20","11,371,573.58","15,292,228.68","12,769,467.39","10,863,915.22","9,099,434.09","11,068,910.58","8,358,131.63","10,202,234.52","7,035,385.35"
应付职工薪酬,,,"1,026,858.34","1,272,107.39","2,886,261.96","1,423,020.60","1,602,093.27","1,676,615.80","1,576,299.32","2,402,299.78","1,943,209.52","2,376,725.43","2,507,471.28","2,315,043.51","2,405,790.08","2,645,575.70","3,172,695.53","3,393,313.52","3,372,068.46","3,388,116.27","4,212,822.22","4,373,755.41","4,627,768.62","5,070,156.64","5,769,932.80","6,082,031.09","6,101,641.48","6,261,078.03","6,291,660.95"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,160,623.38","4,995,691.20","4,766,330.97","9,978,565.73","8,927,304.52","-1,069,962.85","3,630,112.26","1,379,022.42","10,830,627.87","367,226.62","7,164,609.39","2,084,569.58","12,919,247.57","1,428,532.46","4,345,878.48","179,061.12","14,418,226.56","5,482,571.09","9,087,827.00","4,866,579.86","18,424,013.27","6,217,178.66","9,292,803.08","8,301,094.59","10,312,032.33","5,741,563.17","5,632,002.39","4,011,089.54","11,022,457.49"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,"13,600,000.00",,,,,,,,"10,880,000.00",,,,,,,,,,,,,,
存货,"5,423,890.56","2,003,278.13","11,290,336.72","11,961,166.93","12,953,003.13","21,247,754.94","27,457,576.70","45,244,027.96","24,272,527.74","37,942,120.27","43,180,335.51","53,451,677.01","33,455,933.68","33,948,401.72","41,156,481.00","52,306,556.21","41,295,267.47","43,893,293.44","47,348,689.20","53,099,451.33","47,609,043.58","50,008,472.16","47,152,683.23","53,230,391.86","44,524,399.42","36,525,784.45","38,583,676.14","42,903,903.64","31,766,172.93"
其他应付款,"17,117,681.83","15,900,710.46","622,327.66","922,306.94","808,374.66","6,742,838.77","1,707,123.44","1,239,286.53","897,088.79","864,297.76","226,870.47","291,684.23","3,212,333.99","1,095,929.96","1,191,344.65","2,322,456.27","2,629,148.23","2,680,219.33","3,740,598.50","1,407,519.34","11,198,337.19","20,587,842.27","8,245,354.14","8,427,521.88","4,930,036.62","4,720,441.64","63,543,732.41","63,790,199.78","64,095,429.22"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,"2,717,141.63","2,170,511.96","2,170,511.96","2,170,511.96","2,170,511.96","4,465,323.86","2,294,811.90"
一年内到期的非流动负债,,,,,"8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00",,,,,,,,,,,,,,,,,,,"17,588,500.00","17,588,500.00","17,588,500.00"
其他流动资产,"70,508.74","110,139.22",,,"118,567.82","89,283.89","132,135.68","102,851.75","79,831.15","44,283.89","15,000.00","166,207.51","357,318.05","130,152.06","16,219.05","16,219.05","1,540,215.17","1,501,334.58","1,469,268.63","1,593,213.96","1,245,545.32","3,474,907.69","3,472,734.67","3,708,090.82","3,894,820.42","4,262,532.07","3,794,370.37","6,374,772.41","2,938,880.98"
其他流动负债,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","2,100,000.00","2,100,000.00","2,100,000.00","2,100,000.00","1,530,000.00","1,530,000.00","1,460,000.00","1,530,000.00","4,600,000.00","5,080,000.00","4,600,000.00","4,600,000.00","7,400,000.00"
流动资产合计,"54,086,518.37","63,980,346.35","132,285,914.35","144,525,923.86","205,421,157.21","326,552,911.80","363,473,757.89","367,402,618.72","448,608,600.18","361,425,189.37","376,341,062.07","410,851,890.24","476,077,459.34","441,356,613.83","436,947,788.06","431,993,720.91","534,185,743.66","493,185,887.58","900,406,440.36","758,814,620.83","802,433,682.73","727,919,473.43","708,716,591.03","738,699,541.48","785,140,591.73","692,938,486.75","693,197,276.14","627,462,095.68","694,829,171.04"
流动负债合计,"37,106,673.10","34,194,070.43","56,875,939.38","57,195,423.74","96,532,185.42","53,182,844.45","89,650,461.00","91,868,903.36","162,248,506.90","70,370,794.73","84,452,443.54","120,402,966.91","170,006,352.09","132,116,288.47","127,582,685.25","118,279,718.73","211,306,172.54","163,345,184.99","186,820,163.91","81,252,492.32","189,539,933.07","113,001,987.35","119,235,940.51","136,287,183.72","203,074,451.84","157,284,743.99","254,597,525.01","204,765,924.68","269,010,987.46"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"3,010,000.00","3,010,000.00","17,010,000.00","17,010,000.00","17,010,000.00","17,010,000.00","23,010,000.00"
长期借款,,,"8,000,000.00","8,000,000.00",,,,,,,,,,,,,,,,,,,,,,,"67,539,500.00","67,539,500.00","67,539,500.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,"9,388,188.80","7,897,762.59","8,034,420.02","8,171,077.44","8,307,734.84","6,101,869.81","6,492,597.45"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"10,300.00","2,741,380.31","13,024,665.46","37,511,655.66","36,262,171.77","37,518,807.44","36,738,406.53","35,947,738.98","36,337,992.88","36,227,688.30","35,597,200.02","36,017,153.14","37,240,790.73","53,440,382.69","72,927,054.78","71,218,581.21","87,539,220.42","85,754,985.05","85,021,152.56","68,621,982.65","66,972,956.58","64,759,832.83","62,799,471.82","60,336,301.56","72,832,025.22","122,091,436.13","119,570,371.12","155,751,176.37","151,886,515.82"
递延所得税负债,,,,,,,,,,,,,"442,799.55","439,926.52","459,522.61","455,860.47","452,198.32","448,536.17","444,874.02","441,211.87","910,054.05","890,930.08","871,806.11","852,682.14","833,558.18","814,434.21","786,330.75","765,297.15","335,727.38"
在建工程,,,"19,878,500.00",,,,"1,616,800.00","3,413,304.70","19,784,163.73","19,784,932.97","25,064,317.57","29,335,833.38","37,004,649.80","22,765,130.85",,,,,,"17,113,724.92","30,075,558.32","34,477,575.40","45,488,525.16","52,561,695.82","57,861,987.42","17,455,675.71","24,484,788.27",,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"8,000,000.00","8,000,000.00",,,,,,,,,"442,799.55","439,926.52","459,522.61","455,860.47","452,198.32","448,536.17","444,874.02","441,211.87","5,820,054.05","6,570,930.08","8,561,806.11","10,712,682.14","4,633,558.18","4,614,434.21","72,125,830.75","72,104,797.15","75,775,227.38"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"37,106,673.10","34,194,070.43","64,875,939.38","65,195,423.74","96,532,185.42","53,182,844.45","89,650,461.00","91,868,903.36","162,248,506.90","70,370,794.73","84,452,443.54","120,402,966.91","170,449,151.64","132,556,214.99","128,042,207.86","118,735,579.20","211,758,370.86","163,793,721.16","187,265,037.93","81,693,704.19","195,359,987.12","119,572,917.43","127,797,746.62","146,999,865.86","207,708,010.02","161,899,178.20","326,723,355.76","276,870,721.83","344,786,214.84"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","10,000,000.00","51,000,000.00","51,000,000.00","51,000,000.00","68,000,000.00","68,000,000.00","68,000,000.00","68,000,000.00","68,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","160,714,826.00","321,429,652.00","321,429,652.00","321,429,652.00","321,429,652.00","321,429,652.00","321,429,652.00","321,429,652.00","321,429,652.00","321,429,652.00","321,429,652.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"19,404,281.42","19,404,281.42","19,404,281.42","164,985,081.42","164,985,081.42","164,985,081.42","164,985,081.42","164,985,081.42","96,985,081.42","96,985,081.42","96,985,081.42","96,985,081.42","96,985,081.42","96,985,081.42","96,985,081.42","96,985,081.42","456,127,882.23","295,413,056.23","295,413,056.23","295,413,056.23","295,413,056.23","295,413,056.23","300,666,708.38","300,666,708.38","116,770,707.63","116,770,052.52","116,770,052.52"
无形资产,,,,,,"549,264.67","535,417.66","1,585,111.94","1,544,452.97","1,503,794.00","1,463,135.03","1,422,476.06","4,780,861.22","4,716,346.30","5,059,133.25","4,967,144.72","18,812,744.12","18,635,496.41","18,463,411.49","18,353,545.34","24,503,027.42","24,125,333.15","25,604,274.15","25,165,571.85","26,142,602.66","27,335,836.48","26,829,464.66","30,556,097.89","29,925,084.73"
盈余公积,"706,898.03","2,194,140.64","2,936,578.65","2,936,578.65","7,369,788.96","7,369,788.96","7,369,788.96","7,369,788.96","12,380,029.98","12,380,029.98","12,380,029.98","12,380,029.98","18,164,976.87","18,164,976.87","18,164,976.87","18,164,976.87","23,619,512.45","23,619,512.45","25,764,814.70","23,619,512.45","28,084,991.27","28,084,991.27","28,084,991.27","28,084,991.27","30,850,851.57","30,850,851.57","30,850,851.57","30,850,851.57","30,850,851.57"
开发支出,,,,,,,,,,,,,,,,,,,,,"3,796,464.20","5,058,451.98","5,320,416.41","4,721,390.20","5,126,806.47","4,624,252.55","6,360,916.49","2,777,900.74","5,990,187.77"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"8,616,399.34","8,616,399.34","8,616,399.34","8,616,399.34","8,616,399.34","8,616,399.34","8,616,399.34","8,616,399.34","134,741,437.03","134,741,437.03","134,741,437.03","134,741,437.03","133,431,668.78","133,431,668.78","133,431,668.78","133,431,668.78","133,431,668.78"
未分配利润,"6,361,518.54","19,740,916.34","26,486,883.44","43,304,738.19","66,922,695.76","70,655,273.09","72,036,761.17","75,793,546.10","98,174,795.99","102,665,541.03","108,362,077.06","111,798,992.08","135,401,138.90","140,361,723.66","143,282,030.08","145,847,019.50","176,013,432.43","181,388,281.86","179,308,863.49","184,029,383.21","209,943,407.49","214,075,297.05","212,278,786.04","216,949,509.80","228,324,985.00","231,918,694.79","237,804,627.42","233,207,320.96","240,395,020.25"
长期待摊费用,,"612,175.20","787,698.43","744,456.47","780,419.63","715,067.87","649,716.11","584,364.35","337,069.84","287,313.19","237,556.54","187,799.89","352,213.24","291,566.59","5,529,887.95","5,194,269.31","2,144,860.00","2,022,220.00","1,899,580.00","1,776,940.00","1,979,771.70","1,828,829.82","1,677,887.94","240,566.06","212,264.18","183,962.30","155,660.42","127,358.54","43,843.28"
少数股东权益,"49,970.33","1,480,466.06","1,547,899.39","1,497,953.40","1,528,777.68","1,499,223.62","1,482,002.95","1,468,164.04","1,465,332.11","1,465,736.60","1,440,520.80","1,419,676.87","8,662,634.52","8,647,251.62","8,435,150.25","8,200,738.89","9,989,523.32","9,627,062.66","9,363,532.95","9,252,145.68","19,447,207.39","19,071,306.67","18,386,561.08","25,389,571.09","22,233,816.45","22,199,087.01","1,247,284.78","2,222.51","-2,933.16"
递延所得税资产,"128,241.63","275,691.61","274,804.04","556,939.41","293,980.63","356,159.76","509,997.31","552,345.19","641,466.80","638,265.93","916,881.57","1,171,594.55","1,543,433.36","1,549,877.08","1,850,812.06","1,964,543.80","3,041,962.17","3,207,427.10","4,106,527.01","4,140,759.14","5,621,854.55","5,556,096.06","7,231,272.44","7,524,328.15","6,273,644.48","6,515,215.62","6,060,052.92","6,261,563.98","8,829,114.02"
外币报表折算价差,,,,,,,,,,,,,"-47,176.32","21,068.12","21,628.96","21,263.41",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,"38,249,999.00",,,,,,"40,000,000.00",,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"138,541.63","3,629,247.12","33,965,667.93","38,813,051.54","37,336,572.03","39,139,299.74","40,050,337.61","42,082,865.16","58,645,146.22","58,441,994.39","63,279,090.73","68,134,857.02","89,538,347.69","91,379,702.85","93,983,287.38","91,960,938.38","120,155,186.05","118,236,527.90","118,107,070.40","156,873,350.39","267,691,069.80","270,547,556.27","295,261,473.75","296,199,053.26","326,925,419.23","376,819,125.01","342,210,657.50","352,017,636.11","359,609,011.85"
所有者权益(或股东权益)合计,"17,118,386.90","33,415,523.04","101,375,642.90","118,143,551.66","146,225,543.82","312,509,367.09","313,873,634.50","317,616,580.52","345,005,239.50","349,496,389.03","355,167,709.26","358,583,780.35","395,166,655.39","400,180,101.69","402,888,867.58","405,219,080.09","442,582,558.85","447,628,694.32","831,248,472.83","833,994,267.03","874,764,765.41","878,894,112.27","876,180,318.16","887,898,728.88","904,358,000.94","907,858,433.56","708,684,577.88","702,609,009.96","709,651,968.05"
资产总计,"54,225,060.00","67,609,593.47","166,251,582.28","183,338,975.40","242,757,729.24","365,692,211.54","403,524,095.50","409,485,483.88","507,253,746.40","419,867,183.76","439,620,152.80","478,986,747.26","565,615,807.03","532,736,316.68","530,931,075.44","523,954,659.29","654,340,929.71","611,422,415.48","1,018,513,510.76","915,687,971.22","1,070,124,752.53","998,467,029.70","1,003,978,064.78","1,034,898,594.74","1,112,066,010.96","1,069,757,611.76","1,035,407,933.64","979,479,731.79","1,054,438,182.89"
负债和所有者(或股东权益)合计,"54,225,060.00","67,609,593.47","166,251,582.28","183,338,975.40","242,757,729.24","365,692,211.54","403,524,095.50","409,485,483.88","507,253,746.40","419,867,183.76","439,620,152.80","478,986,747.26","565,615,807.03","532,736,316.68","530,931,075.44","523,954,659.29","654,340,929.71","611,422,415.48","1,018,513,510.76","915,687,971.22","1,070,124,752.53","998,467,029.70","1,003,978,064.78","1,034,898,594.74","1,112,066,010.96","1,069,757,611.76","1,035,407,933.64","979,479,731.79","1,054,438,182.89"
